dataset,target_snr_db,packet_index,frame_index,event_index,payload_symbol_index,start_sample,loratrimmer_start_sample,origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,loratrimmer_raw_fft_bin,loratrimmer_signed_fft_bin,loratrimmer_symbol_value,loratrimmer_raw_hit,loratrimmer_symbol_hit,loratrimmer_gt_rank,loratrimmer_peak_power,loratrimmer_front_power,loratrimmer_tail_power,loratrimmer_peak_margin_db,loratrimmer_split_sample
0_0_0_10_14_16,-27,5,3,5,34,8691681,8691683,2,10,4,continuous,91,91,90,91,91,90,1,1,1,1253.8710368587333,1250.6701750312095,3.200913969515583,0.9439909669472836,3732
0_0_0_10_14_16,-27,6,4,6,0,10052780,10052782,2,10,4,continuous,803,-221,802,14,14,13,0,0,2,925.4215313213665,922.9342527723466,2.487380304516524,0.2904478346942201,4040
0_0_0_10_14_16,-27,6,4,6,1,10056876,10056878,2,10,4,continuous,826,-198,825,20,20,19,0,0,66,793.0349727132418,791.2562158326919,1.7787891533726707,0.057534988375182235,4016
0_0_0_10_14_16,-27,6,4,6,2,10060972,10060974,2,10,4,continuous,871,-153,870,751,-273,750,0,0,2,869.2448428743994,20.692765599301364,848.5521018109429,0.21495942942467663,1092
0_0_0_10_14_16,-27,6,4,6,3,10065068,10065070,2,10,4,continuous,718,-306,717,617,-407,616,0,0,10,841.5349784888167,168.11867660406736,673.4164227064704,0.5307441477174848,1628
0_0_0_10_14_16,-27,6,4,6,4,10069164,10069166,2,10,4,continuous,107,107,106,107,107,106,1,1,1,1373.9704217542685,1373.527069636577,0.44330880169650655,2.542138812808426,3668
0_0_0_10_14_16,-27,6,4,6,5,10073260,10073262,2,10,4,continuous,468,468,467,468,468,467,1,1,1,819.1894356891898,537.2844476529356,281.9049736977068,0.558304254086194,2224
0_0_0_10_14_16,-27,6,4,6,6,10077356,10077358,2,10,4,continuous,89,89,88,948,-76,947,0,0,41,1267.7336795611334,0.75400875689607,1266.9796395545093,0.6091580894413403,304
0_0_0_10_14_16,-27,6,4,6,7,10081452,10081454,2,10,4,continuous,713,-311,712,853,-171,852,0,0,4,1021.9165108838044,40.814621133586115,981.1020087740653,0.9040947075951968,684
0_0_0_10_14_16,-27,6,4,6,8,10085548,10085550,2,10,4,continuous,865,-159,864,52,52,51,0,0,10,1027.5421889603658,1026.2803281153683,1.2618684305059593,0.15100131172730227,3888
0_0_0_10_14_16,-27,6,4,6,9,10089644,10089646,2,10,4,continuous,492,492,491,101,101,100,0,0,21,847.3727234840849,835.7346763001879,11.638006893218174,0.016746822355977926,3692
0_0_0_10_14_16,-27,6,4,6,10,10093740,10093742,2,10,4,continuous,765,-259,764,32,32,31,0,0,9,830.4017940207464,823.4141615333093,6.987621047524612,0.45272441615285597,3968
0_0_0_10_14_16,-27,6,4,6,11,10097836,10097838,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1397.9651267368743,0.040646771134741126,1397.9246127405502,0.7677973446801899,4
0_0_0_10_14_16,-27,6,4,6,12,10101932,10101934,2,10,4,continuous,597,-427,596,1007,-17,1006,0,0,95,787.080468484924,1.3316305331175613,785.7488386695934,0.011811918097980115,68
0_0_0_10_14_16,-27,6,4,6,13,10106028,10106030,2,10,4,continuous,562,-462,561,278,278,277,0,0,59,891.1469885481092,735.7185501413334,155.42843651384828,0.32003272832299534,2984
0_0_0_10_14_16,-27,6,4,6,14,10110124,10110126,2,10,4,continuous,478,478,477,187,187,186,0,0,2,992.3058072205642,952.7202346083832,39.585651614165045,0.9432125265812717,3348
0_0_0_10_14_16,-27,6,4,6,15,10114220,10114222,2,10,4,continuous,267,267,266,32,32,31,0,0,6,925.8734129698657,925.3364557445502,0.537042759817524,0.1720399980566576,3968
0_0_0_10_14_16,-27,6,4,6,16,10118316,10118318,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,929.0388794918954,6.166613145668236,922.8722502664095,0.43757630429641087,428
0_0_0_10_14_16,-27,6,4,6,17,10122412,10122414,2,10,4,continuous,656,-368,655,962,-62,961,0,0,2,799.3568757104697,9.459551864306947,789.8973954480898,0.01388610393328597,248
0_0_0_10_14_16,-27,6,4,6,18,10126508,10126510,2,10,4,continuous,889,-135,888,883,-141,882,0,0,4,994.1771164353486,88.5241514625932,905.6530246838993,0.533111627010845,564
0_0_0_10_14_16,-27,6,4,6,19,10130604,10130606,2,10,4,continuous,510,510,509,509,509,508,0,0,2,1059.8098494203186,93.76390723099962,966.0458023670371,0.7147746551986499,2060
0_0_0_10_14_16,-27,6,4,6,20,10134700,10134702,2,10,4,continuous,860,-164,859,1000,-24,999,0,0,130,921.4431391004623,4.326849060981941,917.1164408028162,0.49485480574231033,96
0_0_0_10_14_16,-27,6,4,6,21,10138797,10138799,2,10,4,continuous,553,-471,552,941,-83,940,0,0,7,1081.001695066243,5.354424561697272,1075.6472624169255,0.9893033672204888,332
0_0_0_10_14_16,-27,6,4,6,22,10142893,10142895,2,10,4,continuous,629,-395,628,47,47,46,0,0,48,856.5022982056475,849.0848711149665,7.4174232261200395,0.0025474962159582094,3908
0_0_0_10_14_16,-27,6,4,6,23,10146989,10146991,2,10,4,continuous,759,-265,758,1019,-5,1018,0,0,106,875.8910218703223,0.04171392562943943,875.8492119206676,0.15206189381339674,20
0_0_0_10_14_16,-27,6,4,6,24,10151085,10151087,2,10,4,continuous,874,-150,873,347,347,346,0,0,4,881.028224901911,751.8793626778288,129.14891515098248,0.87138080244589,2708
0_0_0_10_14_16,-27,6,4,6,25,10155181,10155183,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,896.5155176957853,34.20838626415957,862.3070259270644,0.4654466785326939,1216
0_0_0_10_14_16,-27,6,4,6,26,10159277,10159279,2,10,4,continuous,314,314,313,90,90,89,0,0,51,818.3713658725939,817.2956614057367,1.0758481299003115,0.8973701156434811,3736
0_0_0_10_14_16,-27,6,4,6,27,10163373,10163375,2,10,4,continuous,602,-422,601,891,-133,890,0,0,18,772.3336147497632,39.629485959459146,732.7040326898023,0.15726501087471834,532
0_0_0_10_14_16,-27,6,4,6,28,10167469,10167471,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1262.1809318208564,1261.4481500210604,0.7327062313295444,1.0817001932586565,4068
0_0_0_10_14_16,-27,6,4,6,29,10171565,10171567,2,10,4,continuous,610,-414,609,77,77,76,0,0,10,1151.1001877980964,1149.4199764075202,1.6803205058051598,2.247349378628987,3788
0_0_0_10_14_16,-27,6,4,6,30,10175661,10175663,2,10,4,continuous,791,-233,790,791,-233,790,1,1,1,793.1676778927033,44.37749164700796,748.7901807337257,0.35717155573283205,932
0_0_0_10_14_16,-27,6,4,6,31,10179757,10179759,2,10,4,continuous,928,-96,927,1009,-15,1008,0,0,73,1141.7569324184478,2.2417163441919423,1139.5152633031978,1.444248302223067,60
0_0_0_10_14_16,-27,6,4,6,32,10183853,10183855,2,10,4,continuous,760,-264,759,73,73,72,0,0,47,784.0775184958894,783.8227503913512,0.25481557645685,0.32006657838965313,3804
0_0_0_10_14_16,-27,6,4,6,33,10187949,10187951,2,10,4,continuous,584,-440,583,584,-440,583,1,1,1,1013.3362216071291,573.7310298432126,439.60514552923115,0.573225793178498,1760
0_0_0_10_14_16,-27,6,4,6,34,10192045,10192047,2,10,4,continuous,932,-92,931,777,-247,776,0,0,10,913.7604537032757,88.45543322007596,825.305073233816,0.33344764069028965,988
0_0_0_10_14_16,-27,8,5,8,0,13053509,13053511,2,10,4,continuous,803,-221,802,514,-510,513,0,0,2,973.8708413054446,573.6966208889062,400.1741699084441,0.3219436121308613,2040
0_0_0_10_14_16,-27,8,5,8,1,13057605,13057607,2,10,4,continuous,711,-313,710,1010,-14,1009,0,0,2,1027.376019637569,0.8001831033177574,1026.5757520616062,1.3700254218490246,56
0_0_0_10_14_16,-27,8,5,8,2,13061701,13061703,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,1387.7583009910743,58.01644209401024,1329.7421069520228,2.3727076277746386,408
0_0_0_10_14_16,-27,8,5,8,3,13065797,13065799,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,1523.9673455987077,102.70835664849913,1421.2588925252933,2.211861369549763,1332
0_0_0_10_14_16,-27,8,5,8,4,13069894,13069896,2,10,4,continuous,86,86,85,912,-112,911,0,0,2,829.6406546607795,12.906895877411557,816.7337508485672,0.06432517102688816,448
0_0_0_10_14_16,-27,8,5,8,5,13073990,13073992,2,10,4,continuous,468,468,467,1007,-17,1006,0,0,50,1099.1849618793494,5.982650648880198,1093.2022248095057,0.5938869794310591,68
0_0_0_10_14_16,-27,8,5,8,6,13078086,13078088,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1634.4314630486997,1612.008517249749,22.42292996070614,2.4972055535786843,3740
0_0_0_10_14_16,-27,8,5,8,7,13082182,13082184,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,938.8445453196073,304.1471417231841,634.6973458636277,0.31142849206302603,1244
0_0_0_10_14_16,-27,8,5,8,8,13086278,13086280,2,10,4,continuous,865,-159,864,167,167,166,0,0,3,1364.7891558194096,1346.4591596151004,18.32998240630565,0.6493737470527821,3428
0_0_0_10_14_16,-27,8,5,8,9,13090374,13090376,2,10,4,continuous,492,492,491,781,-243,780,0,0,26,874.1128474584957,65.05333298432089,809.0595422216765,0.522429241100376,972
0_0_0_10_14_16,-27,8,5,8,10,13094470,13094472,2,10,4,continuous,765,-259,764,648,-376,647,0,0,2,848.8609652630475,277.5574578309172,571.3035261136802,0.1720520681505024,1504
0_0_0_10_14_16,-27,8,5,8,11,13098566,13098568,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1377.261664440842,0.00702531945876439,1377.2547279268183,2.1504356321622318,4
0_0_0_10_14_16,-27,8,5,8,12,13102662,13102664,2,10,4,continuous,597,-427,596,129,129,128,0,0,59,813.4061822499107,795.5459519726719,17.860275293706135,0.4529735932579064,3580
0_0_0_10_14_16,-27,8,5,8,13,13106758,13106760,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,1085.0555115833558,543.3104720262673,541.7449987427544,2.0245448030241824,1848
0_0_0_10_14_16,-27,8,5,8,14,13110854,13110856,2,10,4,continuous,478,478,477,1019,-5,1018,0,0,3,1350.6132117221653,0.578896516106969,1350.0341363476036,0.3499352067310471,20
0_0_0_10_14_16,-27,8,5,8,15,13114950,13114952,2,10,4,continuous,267,267,266,267,267,266,1,1,1,1256.734660793085,1231.8630572803797,24.871785999805805,2.0387573427973384,3028
0_0_0_10_14_16,-27,8,5,8,16,13119046,13119048,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,1462.7710218422953,50.60651429547625,1412.1643770931441,3.049659322774932,428
0_0_0_10_14_16,-27,8,5,8,17,13123142,13123144,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,990.3694066605676,178.22875435679907,812.1405966795401,0.6813262508653113,1472
0_0_0_10_14_16,-27,8,5,8,18,13127238,13127240,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1877.0465351230123,130.84481421773035,1746.2021572299145,2.8217409117577223,540
0_0_0_10_14_16,-27,8,5,8,19,13131334,13131336,2,10,4,continuous,510,510,509,225,225,224,0,0,41,1104.4646231610334,1079.5929862721066,24.871751594370377,0.2485644491542216,3196
0_0_0_10_14_16,-27,8,5,8,20,13135430,13135432,2,10,4,continuous,860,-164,859,881,-143,880,0,0,29,927.240989673501,60.33395573781695,866.9070031584205,0.5217036376978311,572
0_0_0_10_14_16,-27,8,5,8,21,13139526,13139528,2,10,4,continuous,553,-471,552,809,-215,808,0,0,12,1143.8494697828219,60.81477588419517,1083.0347403123048,1.2868654541286773,860
0_0_0_10_14_16,-27,8,5,8,22,13143622,13143624,2,10,4,continuous,629,-395,628,12,12,11,0,0,3,1072.058597618417,1068.6756321070316,3.382931515791896,0.12422115591798502,4048
0_0_0_10_14_16,-27,8,5,8,23,13147718,13147720,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,1734.712028790982,28.07856673820881,1706.6334596197266,2.5750163715496575,1060
0_0_0_10_14_16,-27,8,5,8,24,13151814,13151816,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,1316.9739248820372,43.969751065144244,1273.0042567003482,1.2273534902520666,600
0_0_0_10_14_16,-27,8,5,8,25,13155910,13155912,2,10,4,continuous,720,-304,719,719,-305,718,0,0,3,987.6677873292429,208.77664550683767,778.8910589079024,0.7945901301204141,1220
0_0_0_10_14_16,-27,8,5,8,26,13160006,13160008,2,10,4,continuous,314,314,313,8,8,7,0,0,25,1023.0721440873467,1022.1995593598294,0.8726214578584433,1.0441623067068826,4064
0_0_0_10_14_16,-27,8,5,8,27,13164102,13164104,2,10,4,continuous,602,-422,601,207,207,206,0,0,11,853.0701666143616,818.6209966294382,34.44918752316022,0.27923561213154413,3268
0_0_0_10_14_16,-27,8,5,8,28,13168198,13168200,2,10,4,continuous,7,7,6,976,-48,975,0,0,2,945.4145444015342,15.23912403555306,930.1752911215772,0.169136713837285,192
0_0_0_10_14_16,-27,8,5,8,29,13172294,13172296,2,10,4,continuous,610,-414,609,946,-78,945,0,0,89,1364.6255575984142,7.429264943566976,1357.1961470010233,2.5695889267223544,312
0_0_0_10_14_16,-27,8,5,8,30,13176390,13176392,2,10,4,continuous,775,-249,774,775,-249,774,1,1,1,1282.5855236555253,166.02578937863652,1116.559898518248,0.6215921830895687,996
0_0_0_10_14_16,-27,8,5,8,31,13180486,13180488,2,10,4,continuous,920,-104,919,510,510,509,0,0,6,752.8304640626629,255.0178135455108,497.81269631778656,0.028270752803111126,2056
0_0_0_10_14_16,-27,8,5,8,32,13184582,13184584,2,10,4,continuous,753,-271,752,583,-441,582,0,0,31,921.3640665751082,299.8118859146891,621.5521593198231,0.6122584853654045,1764
0_0_0_10_14_16,-27,8,5,8,33,13188678,13188680,2,10,4,continuous,586,-438,585,902,-122,901,0,0,99,927.1196737517139,15.76323540320756,911.3564405728038,0.10589245650404289,488
0_0_0_10_14_16,-27,8,5,8,34,13192774,13192776,2,10,4,continuous,91,91,90,91,91,90,1,1,1,1534.1137354612738,1528.606551766177,5.507294863608993,1.1617157748293285,3732
0_0_0_10_14_16,-27,9,6,9,0,14553874,14553876,2,10,4,continuous,222,222,221,222,222,221,1,1,1,856.8440048256418,807.9731710702844,48.87079960427241,0.12731399495470402,3208
0_0_0_10_14_16,-27,9,6,9,1,14557970,14557972,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,2239.078617009658,75.90186609884427,2163.1768369190286,4.615223742607232,792
0_0_0_10_14_16,-27,9,6,9,2,14562066,14562068,2,10,4,continuous,922,-102,921,910,-114,909,0,0,2,1070.586917038761,0.24804053842392282,1070.3388499626487,0.1901579574789478,456
0_0_0_10_14_16,-27,9,6,9,3,14566162,14566164,2,10,4,continuous,691,-333,690,827,-197,826,0,0,154,1354.755265853843,1.7217669687518224,1353.0337888069594,1.4876775249010545,788
0_0_0_10_14_16,-27,9,6,9,4,14570258,14570260,2,10,4,continuous,86,86,85,86,86,85,1,1,1,1566.3098185256613,1559.839171869058,6.470546854028899,2.3705252943064754,3752
0_0_0_10_14_16,-27,9,6,9,5,14574354,14574356,2,10,4,continuous,468,468,467,139,139,138,0,0,162,765.2488965969069,757.3675013163485,7.881359540220875,0.08631853471856672,3540
0_0_0_10_14_16,-27,9,6,9,6,14578450,14578452,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1500.5008901770818,1443.0663167695782,57.434854306517074,2.818987196175434,3740
0_0_0_10_14_16,-27,9,6,9,7,14582546,14582548,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,1951.0035118537671,129.20389944712414,1821.7995283483906,2.2545679745479372,1244
0_0_0_10_14_16,-27,9,6,9,8,14586642,14586644,2,10,4,continuous,865,-159,864,897,-127,896,0,0,11,999.2601545914507,0.06114278631009994,999.1991620237533,0.8004474596232941,508
0_0_0_10_14_16,-27,9,6,9,9,14590738,14590740,2,10,4,continuous,492,492,491,56,56,55,0,0,4,960.5470489574623,949.3692225127489,11.177914893752416,0.10867716885974621,3872
0_0_0_10_14_16,-27,9,6,9,10,14594834,14594836,2,10,4,continuous,765,-259,764,15,15,14,0,0,9,893.4920341219877,890.4004961036335,3.091581082268761,0.20969413786249838,4036
0_0_0_10_14_16,-27,9,6,9,11,14598930,14598932,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1021.3528265817977,0.32844489873688326,1021.0242445598888,1.1299705398346729,4
0_0_0_10_14_16,-27,9,6,9,12,14603026,14603028,2,10,4,continuous,597,-427,596,2,2,1,0,0,38,810.7792794166736,810.6156588109083,0.16358832797600886,0.4408076259159507,4088
0_0_0_10_14_16,-27,9,6,9,13,14607122,14607124,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,925.5590055765388,216.11728985079387,709.4417323977577,0.6919990685074452,1848
0_0_0_10_14_16,-27,9,6,9,14,14611218,14611220,2,10,4,continuous,478,478,477,478,478,477,1,1,1,895.2669931437486,478.3069399521497,416.9600514464603,0.22296987963593562,2184
0_0_0_10_14_16,-27,9,6,9,15,14615314,14615316,2,10,4,continuous,267,267,266,946,-78,945,0,0,36,794.8200527364409,12.643654246060763,782.1763143349681,0.6404494851858833,312
0_0_0_10_14_16,-27,9,6,9,16,14619410,14619412,2,10,4,continuous,917,-107,916,65,65,64,0,0,3,1163.840003625754,1153.4059897174886,10.43383681543925,0.1840990292493051,3836
0_0_0_10_14_16,-27,9,6,9,17,14623506,14623508,2,10,4,continuous,656,-368,655,854,-170,853,0,0,4,866.7734528770352,9.083475777223626,857.6900016313447,0.4596424160019994,680
0_0_0_10_14_16,-27,9,6,9,18,14627602,14627604,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1113.0918336765556,11.663700860117219,1101.4282256528168,0.4813870011183358,540
0_0_0_10_14_16,-27,9,6,9,19,14631698,14631700,2,10,4,continuous,510,510,509,1,1,0,0,0,118,847.6680666921044,847.6397112734738,0.0283919048842694,0.06112677837824116,4092
0_0_0_10_14_16,-27,9,6,9,20,14635794,14635796,2,10,4,continuous,860,-164,859,646,-378,645,0,0,32,892.9346016856798,324.6745988694602,568.2600828238683,0.67892953190692,1512
0_0_0_10_14_16,-27,9,6,9,21,14639890,14639892,2,10,4,continuous,553,-471,552,943,-81,942,0,0,3,1440.7552067980362,27.490694727499037,1413.2645847111125,0.163676503470391,324
0_0_0_10_14_16,-27,9,6,9,22,14643986,14643988,2,10,4,continuous,629,-395,628,776,-248,775,0,0,21,800.0855548233994,124.87994375029037,675.205518845029,0.31876798792600103,992
0_0_0_10_14_16,-27,9,6,9,23,14648082,14648084,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,1339.5521193082823,32.629671470087715,1306.9224826559694,1.1633766936483383,1060
0_0_0_10_14_16,-27,9,6,9,24,14652178,14652180,2,10,4,continuous,874,-150,873,777,-247,776,0,0,6,812.5940554595365,16.60544184781351,795.9886218791435,0.0769501829448597,988
0_0_0_10_14_16,-27,9,6,9,25,14656274,14656276,2,10,4,continuous,720,-304,719,933,-91,932,0,0,2,1239.3028908159597,46.72204393649218,1192.5809219015828,0.6869282711529436,364
0_0_0_10_14_16,-27,9,6,9,26,14660370,14660372,2,10,4,continuous,314,314,313,929,-95,928,0,0,13,856.8265031351332,23.178514836799877,833.6479758631066,0.09175300734235732,380
0_0_0_10_14_16,-27,9,6,9,27,14664466,14664468,2,10,4,continuous,602,-422,601,40,40,39,0,0,2,896.6985247088975,893.2188307713304,3.4798309056225203,0.13771075809443176,3936
0_0_0_10_14_16,-27,9,6,9,28,14668562,14668564,2,10,4,continuous,7,7,6,897,-127,896,0,0,17,992.6284914882473,3.930088641440108,988.6983292990043,0.26407288339460067,508
0_0_0_10_14_16,-27,9,6,9,29,14672658,14672660,2,10,4,continuous,610,-414,609,828,-196,827,0,0,57,837.4710752010417,3.3184505866304477,834.1527042532725,0.7444867026793556,784
0_0_0_10_14_16,-27,9,6,9,30,14676754,14676756,2,10,4,continuous,794,-230,793,93,93,92,0,0,3,955.06408343455,951.8776658364367,3.1863293311499206,0.45911600539406955,3724
0_0_0_10_14_16,-27,9,6,9,31,14680851,14680853,2,10,4,continuous,905,-119,904,905,-119,904,1,1,1,944.0794860361495,23.03974219795964,921.0397195213018,0.08334555138290883,476
0_0_0_10_14_16,-27,9,6,9,32,14684947,14684949,2,10,4,continuous,741,-283,740,984,-40,983,0,0,237,1278.668564737197,1.5967765429164478,1277.0718019349733,1.4522601901033951,160
0_0_0_10_14_16,-27,9,6,9,33,14689043,14689045,2,10,4,continuous,580,-444,579,959,-65,958,0,0,36,765.9472618097097,9.543046227789205,756.4041585625382,0.08773961511904346,260
0_0_0_10_14_16,-27,9,6,9,34,14693139,14693141,2,10,4,continuous,89,89,88,196,196,195,0,0,6,1219.1037151919961,1216.926128782202,2.1773357996662526,2.4251642854354234,3312
0_0_0_10_14_16,-27,10,7,10,0,16054239,16054241,2,10,4,continuous,803,-221,802,342,342,341,0,0,4,956.9868310902211,842.5259011708113,114.46092966197831,0.33910413059397704,2728
0_0_0_10_14_16,-27,10,7,10,1,16058335,16058337,2,10,4,continuous,826,-198,825,345,345,344,0,0,4,1026.0408766556686,1003.4613740351671,22.579425503737408,0.2694957474554694,2716
0_0_0_10_14_16,-27,10,7,10,2,16062431,16062433,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,975.978850240158,14.03541138099844,961.9434423329805,0.884281443080595,408
0_0_0_10_14_16,-27,10,7,10,3,16066527,16066529,2,10,4,continuous,691,-333,690,171,171,170,0,0,116,983.2175212896257,962.4310396851797,20.786449581390343,0.9889128772469852,3412
0_0_0_10_14_16,-27,10,7,10,4,16070623,16070625,2,10,4,continuous,107,107,106,951,-73,950,0,0,7,835.4155939779032,6.652367130246717,828.7631657413584,0.6573654967783493,292
0_0_0_10_14_16,-27,10,7,10,5,16074719,16074721,2,10,4,continuous,468,468,467,183,183,182,0,0,94,775.9436570509299,753.9427681108447,22.000940722558536,0.040440105879737356,3364
0_0_0_10_14_16,-27,10,7,10,6,16078815,16078817,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1082.2253044519412,1072.1596855955613,10.065545812451317,0.17752426824713607,3740
0_0_0_10_14_16,-27,10,7,10,7,16082911,16082913,2,10,4,continuous,713,-311,712,1,1,0,0,0,17,838.3340632255315,838.2638511259173,0.0702754775922516,0.04491165924535961,4092
0_0_0_10_14_16,-27,10,7,10,8,16087007,16087009,2,10,4,continuous,865,-159,864,46,46,45,0,0,57,1119.596018615372,1117.9041916100186,1.691854937439132,0.142333922271585,3912
0_0_0_10_14_16,-27,10,7,10,9,16091103,16091105,2,10,4,continuous,492,492,491,896,-128,895,0,0,66,1163.3432937458792,5.028033830974095,1158.3151687145764,1.0893323998528095,512
0_0_0_10_14_16,-27,10,7,10,10,16095199,16095201,2,10,4,continuous,765,-259,764,64,64,63,0,0,11,847.4052440088644,842.0747613523416,5.330498546766436,0.3904226911938808,3840
0_0_0_10_14_16,-27,10,7,10,11,16099295,16099297,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,813.8831705717614,0.11322266492053167,813.7699787101193,0.14557126018631947,4
0_0_0_10_14_16,-27,10,7,10,12,16103391,16103393,2,10,4,continuous,597,-427,596,720,-304,719,0,0,172,957.3874048595944,44.70060746784883,912.6868538551498,0.3185682409013041,1216
0_0_0_10_14_16,-27,10,7,10,13,16107487,16107489,2,10,4,continuous,562,-462,561,148,148,147,0,0,13,1021.2060938163743,996.0441174505767,25.1619325662092,1.8021479668105898,3504
0_0_0_10_14_16,-27,10,7,10,14,16111583,16111585,2,10,4,continuous,478,478,477,332,332,331,0,0,3,1006.273542764204,958.9348739807655,47.33871289544415,0.9625672836130184,2768
0_0_0_10_14_16,-27,10,7,10,15,16115679,16115681,2,10,4,continuous,267,267,266,327,327,326,0,0,12,773.1074370167247,770.0849000673079,3.0224950590000073,0.3225077861210277,2788
0_0_0_10_14_16,-27,10,7,10,16,16119775,16119777,2,10,4,continuous,917,-107,916,739,-285,738,0,0,30,956.3824683025164,2.598781954552422,953.783739194827,0.40805408419661265,1140
0_0_0_10_14_16,-27,10,7,10,17,16123872,16123874,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,1662.7124184277054,407.2007051380753,1255.5117891801783,2.652484630271426,1472
0_0_0_10_14_16,-27,10,7,10,18,16127968,16127970,2,10,4,continuous,889,-135,888,15,15,14,0,0,3,867.6180954730859,866.4263912406823,1.1917155701415967,0.1395059676910583,4036
0_0_0_10_14_16,-27,10,7,10,19,16132064,16132066,2,10,4,continuous,510,510,509,641,-383,640,0,0,23,784.9109323611685,6.851174243764091,778.0597505028854,0.2699289119401393,1532
0_0_0_10_14_16,-27,10,7,10,20,16136160,16136162,2,10,4,continuous,860,-164,859,265,265,264,0,0,3,863.6535654416693,801.983176435042,61.67040640563687,0.5724707274734049,3036
0_0_0_10_14_16,-27,10,7,10,21,16140256,16140258,2,10,4,continuous,553,-471,552,777,-247,776,0,0,3,1152.4782495440527,2.3792993519243306,1150.0989636794448,0.8639810407987891,988
0_0_0_10_14_16,-27,10,7,10,22,16144352,16144354,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,1027.6744183706078,114.57567942713013,913.0986957349706,1.5108098364027844,1580
0_0_0_10_14_16,-27,10,7,10,23,16148448,16148450,2,10,4,continuous,759,-265,758,30,30,29,0,0,187,879.1323651899028,876.2191439056915,2.913286711846652,0.248985572916765,3976
0_0_0_10_14_16,-27,10,7,10,24,16152544,16152546,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,1126.054862262049,68.63741665743605,1057.4174025864218,1.6151896223725952,600
0_0_0_10_14_16,-27,10,7,10,25,16156640,16156642,2,10,4,continuous,720,-304,719,869,-155,868,0,0,4,1117.5396269411688,53.4718147010438,1064.0678001074775,1.0970478060520714,620
0_0_0_10_14_16,-27,10,7,10,26,16160736,16160738,2,10,4,continuous,314,314,313,991,-33,990,0,0,38,989.7885275976035,1.5001834518892005,988.2884214496735,0.9398587616500658,132
0_0_0_10_14_16,-27,10,7,10,27,16164832,16164834,2,10,4,continuous,602,-422,601,171,171,170,0,0,3,926.276444414294,918.2067849529705,8.069629755091228,0.0542550730409858,3412
0_0_0_10_14_16,-27,10,7,10,28,16168928,16168930,2,10,4,continuous,7,7,6,705,-319,704,0,0,2,899.0477238375761,23.125371513686463,875.9224291410536,0.4197789244560415,1276
0_0_0_10_14_16,-27,10,7,10,29,16173024,16173026,2,10,4,continuous,610,-414,609,984,-40,983,0,0,2,982.6023720658925,7.438529519632766,975.1637371394108,0.5890148739828478,160
0_0_0_10_14_16,-27,10,7,10,30,16177120,16177122,2,10,4,continuous,826,-198,825,258,258,257,0,0,8,918.9584527323386,853.9804969432884,64.97798318530499,0.14757521079886504,3064
0_0_0_10_14_16,-27,10,7,10,31,16181216,16181218,2,10,4,continuous,904,-120,903,904,-120,903,1,1,1,925.0643053923413,64.41179470501682,860.652429024617,0.5410774342555207,480
0_0_0_10_14_16,-27,10,7,10,32,16185312,16185314,2,10,4,continuous,760,-264,759,856,-168,855,0,0,5,912.1715483600567,53.31193339494803,858.8595891405461,0.2534022612757593,672
0_0_0_10_14_16,-27,10,7,10,33,16189408,16189410,2,10,4,continuous,577,-447,576,833,-191,832,0,0,2,858.3741352755687,5.802482377175309,852.571572782297,0.682846084028581,764
0_0_0_10_14_16,-27,10,7,10,34,16193504,16193506,2,10,4,continuous,930,-94,929,959,-65,958,0,0,3,1025.9905494779155,1.5190593971329918,1024.4712895329903,1.7755908048435183,260
0_0_0_10_14_16,-27,11,8,11,0,17554608,17554610,2,10,4,continuous,222,222,221,222,222,221,1,1,1,894.1276896815407,823.5636828316492,70.56398438466431,0.472397285954074,3208
