dataset,target_snr_db,packet_index,frame_index,event_index,payload_symbol_index,start_sample,loratrimmer_start_sample,origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,loratrimmer_raw_fft_bin,loratrimmer_signed_fft_bin,loratrimmer_symbol_value,loratrimmer_raw_hit,loratrimmer_symbol_hit,loratrimmer_gt_rank,loratrimmer_peak_power,loratrimmer_front_power,loratrimmer_tail_power,loratrimmer_peak_margin_db,loratrimmer_split_sample
0_0_0_10_14_16,-25,11,8,11,2,17562800,17562802,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,1144.8811324401186,24.69811710236286,1120.1830447954308,2.2359862715611,612
0_0_0_10_14_16,-25,11,8,11,3,17566896,17566898,2,10,4,continuous,691,-333,690,688,-336,687,0,0,3,654.524804342178,33.40261060544549,621.1222420901322,0.6338395447900456,1344
0_0_0_10_14_16,-25,11,8,11,4,17570992,17570994,2,10,4,continuous,86,86,85,86,86,85,1,1,1,1703.5332707284433,1671.363944632849,32.169148736249916,4.588640018835845,3752
0_0_0_10_14_16,-25,11,8,11,5,17575088,17575090,2,10,4,continuous,468,468,467,1012,-12,1011,0,0,3,715.9066818059136,0.0389381910720914,715.8678569336474,1.5476959057009412,48
0_0_0_10_14_16,-25,11,8,11,6,17579184,17579186,2,10,4,continuous,89,89,88,89,89,88,1,1,1,878.3686576283144,824.3059914602345,54.06266366074875,2.6501655296775946,3740
0_0_0_10_14_16,-25,11,8,11,7,17583280,17583282,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,684.3207148423326,77.66347137899346,606.6572950677546,0.34947881904790334,1244
0_0_0_10_14_16,-25,11,8,11,8,17587376,17587378,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,737.1760807956862,82.61326943280436,654.5628843575578,1.5359122318023584,636
0_0_0_10_14_16,-25,11,8,11,9,17591472,17591474,2,10,4,continuous,492,492,491,491,491,490,0,0,2,649.1870082098621,440.35724580253583,208.8297000626953,0.16148155013020662,2132
0_0_0_10_14_16,-25,11,8,11,10,17595568,17595570,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,592.1010937746905,39.281342394062506,552.8197071999384,0.6170946952057749,1036
0_0_0_10_14_16,-25,11,8,11,11,17599664,17599666,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1227.1041144716598,0.06102697945297126,1227.0431202488871,2.3202708497598517,4
0_0_0_10_14_16,-25,11,8,11,12,17603760,17603762,2,10,4,continuous,597,-427,596,597,-427,596,1,1,1,558.5413268320526,450.3997341423274,108.14156865047723,0.3115665736761292,1708
0_0_0_10_14_16,-25,11,8,11,13,17607856,17607858,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,1096.2560322164245,481.5890212905978,614.6670161031407,1.4162546808380003,1848
0_0_0_10_14_16,-25,11,8,11,14,17611952,17611954,2,10,4,continuous,478,478,477,478,478,477,1,1,1,688.5908230840323,353.2333748907595,335.3574655386774,1.7227484452434128,2184
0_0_0_10_14_16,-25,11,8,11,15,17616048,17616050,2,10,4,continuous,267,267,266,267,267,266,1,1,1,787.7620917246459,649.3047871087074,138.457345206951,2.0535275028711006,3028
0_0_0_10_14_16,-25,11,8,11,16,17620144,17620146,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,1550.9033817028123,21.241711304108794,1529.6617025704038,2.760765808234819,428
0_0_0_10_14_16,-25,11,8,11,17,17624240,17624242,2,10,4,continuous,656,-368,655,969,-55,968,0,0,3,605.4257393172647,10.98501892757453,594.4407438508688,0.06239021449936459,220
0_0_0_10_14_16,-25,11,8,11,18,17628336,17628338,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1161.802412449847,10.55490223554466,1151.2475904444007,3.220885146348108,540
0_0_0_10_14_16,-25,11,8,11,19,17632432,17632434,2,10,4,continuous,510,510,509,510,510,509,1,1,1,914.6174538610103,352.6280692669753,561.9894585488655,0.8237060062043609,2056
0_0_0_10_14_16,-25,11,8,11,20,17636528,17636530,2,10,4,continuous,860,-164,859,47,47,46,0,0,3,920.8013217993607,920.4286890579699,0.3726296191216792,1.9120398994533236,3908
0_0_0_10_14_16,-25,11,8,11,21,17640624,17640626,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,1359.4346202319502,875.8553448557067,483.5792334991939,2.199934095033235,1884
0_0_0_10_14_16,-25,11,8,11,22,17644720,17644722,2,10,4,continuous,629,-395,628,628,-396,627,0,0,2,949.3757886996327,235.0042416849192,714.3715827351698,0.6320918738871439,1584
0_0_0_10_14_16,-25,11,8,11,23,17648816,17648818,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,598.3189989712737,150.73612755111077,447.58293742450854,0.23100306326704712,1060
0_0_0_10_14_16,-25,11,8,11,24,17652912,17652914,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,1323.1812245959302,53.30228933008385,1269.8791235752326,2.9679632204838984,600
0_0_0_10_14_16,-25,11,8,11,25,17657008,17657010,2,10,4,continuous,720,-304,719,62,62,61,0,0,2,703.0302440796406,690.8785506020976,12.151688082380133,0.8040726755547835,3848
0_0_0_10_14_16,-25,11,8,11,26,17661104,17661106,2,10,4,continuous,314,314,313,295,295,294,0,0,14,538.5557389780154,516.5378423331978,22.017917097236147,0.5724772556451889,2916
0_0_0_10_14_16,-25,11,8,11,27,17665200,17665202,2,10,4,continuous,602,-422,601,736,-288,735,0,0,9,610.4021279001302,28.693566913794317,581.7085083148886,0.3604829230146217,1152
0_0_0_10_14_16,-25,11,8,11,28,17669296,17669298,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1285.5968927343574,1285.5831151316527,0.01398569630733193,2.76770986046792,4068
0_0_0_10_14_16,-25,11,8,11,29,17673393,17673395,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,1497.3589151295782,506.458321667738,990.900608171055,2.5691457158047655,1656
0_0_0_10_14_16,-25,11,8,11,30,17677489,17677491,2,10,4,continuous,823,-201,822,823,-201,822,1,1,1,1402.7033474718564,70.24755701571166,1332.4558767180024,4.867919706481583,804
0_0_0_10_14_16,-25,11,8,11,31,17681585,17681587,2,10,4,continuous,905,-119,904,905,-119,904,1,1,1,591.1298186525892,30.451269589257446,560.6785049475914,0.6529014833075325,476
0_0_0_10_14_16,-25,11,8,11,32,17685681,17685683,2,10,4,continuous,748,-276,747,748,-276,747,1,1,1,924.0963204162663,74.01596841232843,850.0803520146183,2.335663747338947,1104
0_0_0_10_14_16,-25,11,8,11,33,17689777,17689779,2,10,4,continuous,586,-438,585,890,-134,889,0,0,3,752.600193250539,27.647071682824674,724.9529896800994,0.8164546143869189,536
0_0_0_10_14_16,-25,11,8,11,34,17693873,17693875,2,10,4,continuous,93,93,92,93,93,92,1,1,1,759.0822218745473,746.3488943191478,12.733394990547039,1.03221054824455,3724
0_0_0_10_14_16,-25,12,9,12,0,19054974,19054976,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,961.4919053886915,41.16111696364788,920.3308462501301,0.2167006826165413,884
0_0_0_10_14_16,-25,12,9,12,1,19059070,19059072,2,10,4,continuous,711,-313,710,711,-313,710,1,1,1,592.3689139291564,136.2091616518603,456.1597421512998,0.5236803221138726,1252
0_0_0_10_14_16,-25,12,9,12,2,19063166,19063168,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,1255.3028802446954,0.9163063908010045,1254.3863550841922,2.4825740328269856,612
0_0_0_10_14_16,-25,12,9,12,3,19067262,19067264,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,975.6248296076083,249.57332536969713,726.0514829591274,1.9845911840788522,1332
0_0_0_10_14_16,-25,12,9,12,4,19071358,19071360,2,10,4,continuous,107,107,106,107,107,106,1,1,1,883.2616114948598,820.207311322054,63.054209824728844,2.209467221946328,3668
0_0_0_10_14_16,-25,12,9,12,5,19075454,19075456,2,10,4,continuous,468,468,467,468,468,467,1,1,1,636.3591021604561,508.0964393166951,128.26265639458325,0.0887684714673668,2224
0_0_0_10_14_16,-25,12,9,12,6,19079550,19079552,2,10,4,continuous,89,89,88,21,21,20,0,0,2,552.5501863805459,552.2765177022529,0.27365103936685237,0.5700047753765886,4012
0_0_0_10_14_16,-25,12,9,12,7,19083646,19083648,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,562.0547429881053,148.74343651657182,413.311304495227,0.34042384125818903,1244
0_0_0_10_14_16,-25,12,9,12,8,19087742,19087744,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,1281.6236332202398,23.25285543946535,1258.3707332699123,2.589986672920795,636
0_0_0_10_14_16,-25,12,9,12,9,19091838,19091840,2,10,4,continuous,492,492,491,491,491,490,0,0,2,660.7540970390567,53.73543317503595,607.0185980517563,0.11316618255929281,2132
0_0_0_10_14_16,-25,12,9,12,10,19095934,19095936,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,1041.052464454042,37.763562862783374,1003.2889121082734,2.5185196446295697,1036
0_0_0_10_14_16,-25,12,9,12,11,19100030,19100032,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1721.3809370397062,0.009445128308489146,1721.3713403701388,4.733022213475781,4
0_0_0_10_14_16,-25,12,9,12,12,19104126,19104128,2,10,4,continuous,597,-427,596,220,220,219,0,0,5,623.2745929070037,621.9856592060822,1.2889474031763548,0.5516467887973109,3216
0_0_0_10_14_16,-25,12,9,12,13,19108222,19108224,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,715.9257758975555,196.19962607160147,519.7261045967907,0.6842996971767064,1848
0_0_0_10_14_16,-25,12,9,12,14,19112318,19112320,2,10,4,continuous,478,478,477,478,478,477,1,1,1,757.7128967958997,269.2724465032697,488.4404821650969,1.0533786666695384,2184
0_0_0_10_14_16,-25,12,9,12,15,19116414,19116416,2,10,4,continuous,267,267,266,267,267,266,1,1,1,1040.6107130497921,896.0323838876357,144.57834833758625,1.7321542219482815,3028
0_0_0_10_14_16,-25,12,9,12,16,19120510,19120512,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,575.8003880389997,85.00721271727365,490.7931606922012,0.7704199911275171,428
0_0_0_10_14_16,-25,12,9,12,17,19124606,19124608,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,861.0265627411718,309.34315365884777,551.6834445046924,2.441188515204856,1472
0_0_0_10_14_16,-25,12,9,12,18,19128702,19128704,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1289.5456343743117,4.921074914118351,1284.6247398961134,3.684229931836429,540
0_0_0_10_14_16,-25,12,9,12,19,19132798,19132800,2,10,4,continuous,510,510,509,269,269,268,0,0,6,662.135135230212,652.5878174579849,9.547374273863968,1.1060053717334204,3020
0_0_0_10_14_16,-25,12,9,12,20,19136894,19136896,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,670.8334382684552,48.32270896978707,622.5107710208539,0.27514878082023997,656
0_0_0_10_14_16,-25,12,9,12,21,19140990,19140992,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,819.0362239352589,201.06487380780848,617.9713419496148,1.2687491049184794,1884
0_0_0_10_14_16,-25,12,9,12,22,19145086,19145088,2,10,4,continuous,629,-395,628,152,152,151,0,0,6,617.7176291883961,598.6481115584647,19.069583493855365,0.3974096981113352,3488
0_0_0_10_14_16,-25,12,9,12,23,19149182,19149184,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,982.5639914844833,152.47054508945442,830.0934868318714,2.9474201733443195,1060
0_0_0_10_14_16,-25,12,9,12,24,19153278,19153280,2,10,4,continuous,874,-150,873,307,307,306,0,0,3,799.4694978573689,705.2393321613927,94.230139239766,0.7581948207721616,2868
0_0_0_10_14_16,-25,12,9,12,25,19157374,19157376,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,1029.8001666026285,124.38724822391852,905.4129135100674,3.1191482670264086,1216
0_0_0_10_14_16,-25,12,9,12,26,19161470,19161472,2,10,4,continuous,314,314,313,314,314,313,1,1,1,537.1437900671126,319.70158915022057,217.4421964454316,0.19075150709807867,2840
0_0_0_10_14_16,-25,12,9,12,27,19165566,19165568,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,1321.9238087453887,569.9036990422667,752.0201606817157,3.3402534578133105,1688
0_0_0_10_14_16,-25,12,9,12,28,19169662,19169664,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1067.2622760449005,1066.239739837919,1.0224503337991682,1.9606227379581442,4068
0_0_0_10_14_16,-25,12,9,12,29,19173759,19173761,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,1071.7643612644642,274.8603586666878,796.9039041624609,2.7252204930764847,1656
0_0_0_10_14_16,-25,12,9,12,30,19177855,19177857,2,10,4,continuous,791,-233,790,791,-233,790,1,1,1,925.7312661760734,13.240141324850358,912.4910637271906,1.9241738804272626,932
0_0_0_10_14_16,-25,12,9,12,31,19181951,19181953,2,10,4,continuous,904,-120,903,904,-120,903,1,1,1,1449.699277496794,11.903488725918878,1437.7958157500982,4.432621967200772,480
0_0_0_10_14_16,-25,12,9,12,32,19186047,19186049,2,10,4,continuous,761,-263,760,761,-263,760,1,1,1,905.1271336530117,168.42510895546354,736.7020937934649,0.7320764829912279,1052
0_0_0_10_14_16,-25,12,9,12,33,19190143,19190145,2,10,4,continuous,587,-437,586,587,-437,586,1,1,1,931.8039000504941,357.780274604491,574.0236127257958,1.1990587293366404,1748
0_0_0_10_14_16,-25,12,9,12,34,19194239,19194241,2,10,4,continuous,934,-90,933,934,-90,933,1,1,1,892.8645393232694,38.054481300921225,854.8101113624762,0.48106366132496003,360
0_0_0_10_14_16,-25,13,10,13,0,20555334,20555336,2,10,4,continuous,222,222,221,222,222,221,1,1,1,947.1939254024373,917.9597385649575,29.234230209605126,2.382777710087984,3208
0_0_0_10_14_16,-25,13,10,13,1,20559430,20559432,2,10,4,continuous,826,-198,825,1013,-11,1012,0,0,2,958.3227635247421,0.4341479416755192,957.8887480245105,1.3784822987236272,44
0_0_0_10_14_16,-25,13,10,13,2,20563526,20563528,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,1223.1234314926062,49.385612436141855,1173.7378648520096,3.2275903339675964,612
0_0_0_10_14_16,-25,13,10,13,3,20567622,20567624,2,10,4,continuous,691,-333,690,964,-60,963,0,0,5,678.0501360702206,4.551571265423719,673.498547246289,0.25757797879803246,240
0_0_0_10_14_16,-25,13,10,13,4,20571718,20571720,2,10,4,continuous,107,107,106,107,107,106,1,1,1,1228.852115872631,1206.7261572392345,22.125927114649354,4.287973008948242,3668
0_0_0_10_14_16,-25,13,10,13,5,20575814,20575816,2,10,4,continuous,468,468,467,990,-34,989,0,0,6,656.848155356769,7.726441879076849,649.1217643735675,1.2836326755229022,136
0_0_0_10_14_16,-25,13,10,13,6,20579910,20579912,2,10,4,continuous,89,89,88,89,89,88,1,1,1,988.935057476969,973.1616405681997,15.77349353795944,2.6061211716443733,3740
0_0_0_10_14_16,-25,13,10,13,7,20584006,20584008,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,656.4174584600989,62.47599291098323,593.9415132469477,1.043780816186466,1244
0_0_0_10_14_16,-25,13,10,13,8,20588102,20588104,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,810.8019908698736,49.04134033314995,761.7606178945307,2.225421894505281,636
0_0_0_10_14_16,-25,13,10,13,9,20592198,20592200,2,10,4,continuous,492,492,491,1000,-24,999,0,0,4,597.8505484753301,0.22614234197507077,597.6243783172293,1.137534656795641,96
0_0_0_10_14_16,-25,13,10,13,10,20596294,20596296,2,10,4,continuous,765,-259,764,1020,-4,1019,0,0,3,735.6215129889503,0.4681177951406185,735.1532990657288,1.0809817615143298,16
0_0_0_10_14_16,-25,13,10,13,11,20600390,20600392,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1787.080358709309,0.04329104794040722,1787.037071075498,4.881701674202457,4
0_0_0_10_14_16,-25,13,10,13,12,20604486,20604488,2,10,4,continuous,597,-427,596,47,47,46,0,0,2,584.7427743435146,579.0197387879742,5.722988259087188,0.3752634330192983,3908
0_0_0_10_14_16,-25,13,10,13,13,20608582,20608584,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,892.0268907880527,175.89038563399868,716.1365057923831,0.5568808805608684,1848
0_0_0_10_14_16,-25,13,10,13,14,20612678,20612680,2,10,4,continuous,478,478,477,45,45,44,0,0,10,616.1039763320609,611.9477846792724,4.156238238886104,0.9176510164413209,3916
0_0_0_10_14_16,-25,13,10,13,15,20616774,20616776,2,10,4,continuous,267,267,266,267,267,266,1,1,1,796.3505372723712,709.5789502668713,86.77163784918956,1.5492259159275505,3028
0_0_0_10_14_16,-25,13,10,13,16,20620870,20620872,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,947.1376014580574,16.360118508624165,930.7776025802312,2.5905673879882256,428
0_0_0_10_14_16,-25,13,10,13,17,20624966,20624968,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,969.6320926372209,135.7993811322567,833.8326118802796,1.9401483229376182,1472
0_0_0_10_14_16,-25,13,10,13,18,20629062,20629064,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1475.5330219169175,55.68907650765346,1419.8441905921388,4.435593603042628,540
0_0_0_10_14_16,-25,13,10,13,19,20633158,20633160,2,10,4,continuous,510,510,509,510,510,509,1,1,1,634.8560980595257,443.266844349721,191.58923916773438,0.18935374329262786,2056
0_0_0_10_14_16,-25,13,10,13,20,20637254,20637256,2,10,4,continuous,860,-164,859,64,64,63,0,0,16,580.9816824458142,544.0535702016678,36.9281599241532,0.057993218840853115,3840
0_0_0_10_14_16,-25,13,10,13,21,20641350,20641352,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,504.16271511646937,245.55018664076218,258.6125511760556,0.33039085185510775,1884
0_0_0_10_14_16,-25,13,10,13,22,20645446,20645448,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,764.9114668789016,238.77075243779564,526.1407228375139,0.4240787247920881,1580
0_0_0_10_14_16,-25,13,10,13,23,20649542,20649544,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,937.4938026470518,84.39722168598068,853.0965397798318,2.089430838843633,1060
0_0_0_10_14_16,-25,13,10,13,24,20653638,20653640,2,10,4,continuous,874,-150,873,1007,-17,1006,0,0,12,697.9970912767707,1.1128417609961903,696.8841753939668,0.826607154350913,68
0_0_0_10_14_16,-25,13,10,13,25,20657734,20657736,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,580.0040723828215,231.82598707985585,348.178136208211,0.7558961226075502,1216
0_0_0_10_14_16,-25,13,10,13,26,20661830,20661832,2,10,4,continuous,314,314,313,975,-49,974,0,0,14,543.7189977915923,1.6789495458779695,542.0400187965943,0.2532414000173762,196
0_0_0_10_14_16,-25,13,10,13,27,20665926,20665928,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,734.273375637149,441.1738722071378,293.0995366288307,0.7966057983296383,1688
0_0_0_10_14_16,-25,13,10,13,28,20670022,20670024,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1529.6545924026395,1529.5310090267487,0.12361310215782684,2.400428181302046,4068
0_0_0_10_14_16,-25,13,10,13,29,20674119,20674121,2,10,4,continuous,610,-414,609,147,147,146,0,0,4,574.6244946956549,537.3582437003918,37.26619201907488,0.09674429170112014,3508
0_0_0_10_14_16,-25,13,10,13,30,20678215,20678217,2,10,4,continuous,778,-246,777,778,-246,777,1,1,1,1408.0472666016321,59.80222939126747,1348.244893285715,4.214928896292653,984
0_0_0_10_14_16,-25,13,10,13,31,20682311,20682313,2,10,4,continuous,921,-103,920,921,-103,920,1,1,1,1636.3505678579243,20.774514898700374,1615.576112224371,4.153815970259095,412
0_0_0_10_14_16,-25,13,10,13,32,20686407,20686409,2,10,4,continuous,749,-275,748,749,-275,748,1,1,1,1030.5864704860614,80.01595219691468,950.5705199080439,3.1487053607144597,1100
0_0_0_10_14_16,-25,13,10,13,33,20690503,20690505,2,10,4,continuous,577,-447,576,577,-447,576,1,1,1,1009.2945195734792,494.7887713471755,514.5057511326632,2.577593959681082,1788
0_0_0_10_14_16,-25,13,10,13,34,20694599,20694601,2,10,4,continuous,936,-88,935,936,-88,935,1,1,1,1472.9766606463832,14.332249353596353,1458.644452238493,4.4300526968670635,352
