dataset,target_snr_db,packet_index,frame_index,event_index,payload_symbol_index,start_sample,loratrimmer_start_sample,origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,loratrimmer_raw_fft_bin,loratrimmer_signed_fft_bin,loratrimmer_symbol_value,loratrimmer_raw_hit,loratrimmer_symbol_hit,loratrimmer_gt_rank,loratrimmer_peak_power,loratrimmer_front_power,loratrimmer_tail_power,loratrimmer_peak_margin_db,loratrimmer_split_sample
0_0_0_10_14_16,-22,11,8,11,3,17566896,17566898,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,582.5975436754125,83.97410959902189,498.6234268074704,2.0666556688491373,1332
0_0_0_10_14_16,-22,11,8,11,4,17570992,17570994,2,10,4,continuous,86,86,85,86,86,85,1,1,1,1477.650671874215,1454.0073732776364,23.64314309660529,7.015008514981459,3752
0_0_0_10_14_16,-22,11,8,11,5,17575088,17575090,2,10,4,continuous,468,468,467,468,468,467,1,1,1,499.5265663542741,352.06007913982376,147.46644003596572,1.4303092716406187,2224
0_0_0_10_14_16,-22,11,8,11,6,17579184,17579186,2,10,4,continuous,89,89,88,89,89,88,1,1,1,907.5601392071023,871.0257753713668,36.53427765624655,5.801048874191038,3740
0_0_0_10_14_16,-22,11,8,11,7,17583280,17583282,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,676.4932819047317,79.89769113661582,596.5955938774277,3.2485490453254378,1244
0_0_0_10_14_16,-22,11,8,11,8,17587376,17587378,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,768.4906951262064,64.13109133187253,704.3595541509457,4.678558057163994,636
0_0_0_10_14_16,-22,11,8,11,9,17591472,17591474,2,10,4,continuous,492,492,491,492,492,491,1,1,1,615.2031286481251,352.60654899755997,262.59660503101674,0.7802656834932602,2128
0_0_0_10_14_16,-22,11,8,11,10,17595568,17595570,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,623.197415161224,41.83704087585011,581.3603228586771,3.8384648150735936,1036
0_0_0_10_14_16,-22,11,8,11,11,17599664,17599666,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1162.2194528321354,0.03360260897601602,1162.1859608990242,5.079781355067819,4
0_0_0_10_14_16,-22,11,8,11,12,17603760,17603762,2,10,4,continuous,597,-427,596,597,-427,596,1,1,1,529.5201692375849,368.5202636752256,160.99993110800116,3.011911077053548,1708
0_0_0_10_14_16,-22,11,8,11,13,17607856,17607858,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,918.0633337976542,393.4330591296248,524.6302795811389,1.7752045289420542,1848
0_0_0_10_14_16,-22,11,8,11,14,17611952,17611954,2,10,4,continuous,478,478,477,478,478,477,1,1,1,659.5224008791592,345.8112982580678,313.71108280252156,3.0004150302495525,2184
0_0_0_10_14_16,-22,11,8,11,15,17616048,17616050,2,10,4,continuous,267,267,266,267,267,266,1,1,1,762.1965054352222,646.959348551226,115.23712001298918,4.921333604284632,3028
0_0_0_10_14_16,-22,11,8,11,16,17620144,17620146,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,1355.8642145973363,18.821291122702174,1337.042964671143,5.15785220518646,428
0_0_0_10_14_16,-22,11,8,11,17,17624240,17624242,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,516.0130278222287,273.14566718776854,242.86739675412264,0.19459542928822818,1472
0_0_0_10_14_16,-22,11,8,11,18,17628336,17628338,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1053.8383663657153,10.45526445987845,1043.3831132742164,5.781282182976398,540
0_0_0_10_14_16,-22,11,8,11,19,17632432,17632434,2,10,4,continuous,510,510,509,510,510,509,1,1,1,805.0121021094274,333.4282952621291,471.58368033697144,1.253973529512138,2056
0_0_0_10_14_16,-22,11,8,11,20,17636528,17636530,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,638.741820392521,31.947669164112437,606.7941031526461,1.40540111427652,656
0_0_0_10_14_16,-22,11,8,11,21,17640624,17640626,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,1094.6505070679486,656.921160693165,437.7293786195378,2.88337888322327,1884
0_0_0_10_14_16,-22,11,8,11,22,17644720,17644722,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,755.4489069230704,227.70421372582607,527.7447361205705,0.19030955708645425,1580
0_0_0_10_14_16,-22,11,8,11,23,17648816,17648818,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,620.9986670533253,125.94244243863272,495.056249866484,2.9786665468313984,1060
0_0_0_10_14_16,-22,11,8,11,24,17652912,17652914,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,1153.575964682974,41.958548076522895,1111.617571202398,4.706484711339308,600
0_0_0_10_14_16,-22,11,8,11,25,17657008,17657010,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,583.8912723367584,74.8824380986448,509.0088481557468,2.2063537481561544,1216
0_0_0_10_14_16,-22,11,8,11,26,17661104,17661106,2,10,4,continuous,314,314,313,314,314,313,1,1,1,388.97678645341966,248.51178502616406,140.464996502212,1.5423186374432654,2840
0_0_0_10_14_16,-22,11,8,11,27,17665200,17665202,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,450.1156025091341,210.62715196457611,239.4884519321295,0.20296375809486045,1688
0_0_0_10_14_16,-22,11,8,11,28,17669296,17669298,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1196.7238841296066,1196.7168683460698,0.006902217738659512,5.490809484562764,4068
0_0_0_10_14_16,-22,11,8,11,29,17673393,17673395,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,1194.9052418245592,403.1003334189757,791.8049413406552,2.842156235043072,1656
0_0_0_10_14_16,-22,11,8,11,30,17677489,17677491,2,10,4,continuous,823,-201,822,823,-201,822,1,1,1,1210.9727270595852,59.38271651094056,1151.5899791579761,7.209469552025563,804
0_0_0_10_14_16,-22,11,8,11,31,17681585,17681587,2,10,4,continuous,905,-119,904,905,-119,904,1,1,1,695.0137598666208,25.623483834341698,669.3902892484846,4.369152699975379,476
0_0_0_10_14_16,-22,11,8,11,32,17685681,17685683,2,10,4,continuous,748,-276,747,748,-276,747,1,1,1,860.8765034703329,72.09711459240249,788.7794234230423,5.023499212249371,1104
0_0_0_10_14_16,-22,11,8,11,33,17689777,17689779,2,10,4,continuous,586,-438,585,586,-438,585,1,1,1,551.1486643529543,232.06895333838477,319.07965764465183,1.6417817306900369,1752
0_0_0_10_14_16,-22,11,8,11,34,17693873,17693875,2,10,4,continuous,93,93,92,93,93,92,1,1,1,832.4936611403136,821.343333594159,11.15032789196681,4.375658999601752,3724
0_0_0_10_14_16,-22,12,9,12,0,19054974,19054976,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,944.5486203231269,43.36548039995684,901.183144625469,3.154886885167349,884
0_0_0_10_14_16,-22,12,9,12,1,19059070,19059072,2,10,4,continuous,711,-313,710,711,-313,710,1,1,1,640.1957085804097,132.82111748042465,507.3746480827161,3.8617206913266244,1252
0_0_0_10_14_16,-22,12,9,12,2,19063166,19063168,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,1163.5310543870094,5.17840264549568,1158.3524192647826,5.153795671457823,612
0_0_0_10_14_16,-22,12,9,12,3,19067262,19067264,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,905.2922283154112,215.53650822840154,689.7556925060962,4.443117409611336,1332
0_0_0_10_14_16,-22,12,9,12,4,19071358,19071360,2,10,4,continuous,107,107,106,107,107,106,1,1,1,938.5275259674427,893.0488348922964,45.478583070743014,5.466781621708655,3668
0_0_0_10_14_16,-22,12,9,12,5,19075454,19075456,2,10,4,continuous,468,468,467,468,468,467,1,1,1,636.2231723798768,477.4572565902419,158.76589821213656,3.1133408379690843,2224
0_0_0_10_14_16,-22,12,9,12,6,19079550,19079552,2,10,4,continuous,89,89,88,89,89,88,1,1,1,642.5456551423699,639.7948316142721,2.7507929081845073,3.6550761864282952,3740
0_0_0_10_14_16,-22,12,9,12,7,19083646,19083648,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,614.4846063052137,133.0326829946689,481.45188961627804,3.713543007963172,1244
0_0_0_10_14_16,-22,12,9,12,8,19087742,19087744,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,1204.8207457424724,25.811222237222864,1179.0093587755293,5.318527709654603,636
0_0_0_10_14_16,-22,12,9,12,9,19091838,19091840,2,10,4,continuous,492,492,491,492,492,491,1,1,1,649.804625798788,264.7584911531639,385.0461209236564,0.9661060559675284,2128
0_0_0_10_14_16,-22,12,9,12,10,19095934,19095936,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,949.6624545994928,46.02196461610426,903.6404927210024,5.13243110052281,1036
0_0_0_10_14_16,-22,12,9,12,11,19100030,19100032,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1601.5812908312278,0.003753737901291132,1601.5776691274548,7.42945896341952,4
0_0_0_10_14_16,-22,12,9,12,12,19104126,19104128,2,10,4,continuous,597,-427,596,597,-427,596,1,1,1,532.2421827394328,166.12766926473068,366.1144918105647,2.325224100102729,1708
0_0_0_10_14_16,-22,12,9,12,13,19108222,19108224,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,692.4924637838603,211.80785671188193,480.6845584062467,3.542119254493251,1848
0_0_0_10_14_16,-22,12,9,12,14,19112318,19112320,2,10,4,continuous,478,478,477,478,478,477,1,1,1,710.6333712115011,294.41896144992376,416.2143803465442,3.553049528147131,2184
0_0_0_10_14_16,-22,12,9,12,15,19116414,19116416,2,10,4,continuous,267,267,266,267,267,266,1,1,1,972.2651327105241,845.6395083304159,126.62560348534043,3.1911498142811725,3028
0_0_0_10_14_16,-22,12,9,12,16,19120510,19120512,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,680.2426496623893,58.23797694805785,622.0046662820278,4.480470208281927,428
0_0_0_10_14_16,-22,12,9,12,17,19124606,19124608,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,817.664070556948,266.412846139705,551.2512970883473,3.3405873329990876,1472
0_0_0_10_14_16,-22,12,9,12,18,19128702,19128704,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1168.4460427132244,6.012051365646698,1162.4338885168875,6.301545081764539,540
0_0_0_10_14_16,-22,12,9,12,19,19132798,19132800,2,10,4,continuous,510,510,509,510,510,509,1,1,1,492.2366435283948,296.5322115095569,195.70447366417014,1.7299430243117002,2056
0_0_0_10_14_16,-22,12,9,12,20,19136894,19136896,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,734.0161402421475,44.1251636926886,689.8910391368918,3.685979817365955,656
0_0_0_10_14_16,-22,12,9,12,21,19140990,19140992,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,769.7438846340892,225.06538152776105,544.6785168052529,3.106767554742456,1884
0_0_0_10_14_16,-22,12,9,12,22,19145086,19145088,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,489.59759528835,247.69088514592295,241.90667508779828,0.004560719751011642,1580
0_0_0_10_14_16,-22,12,9,12,23,19149182,19149184,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,929.4790642129783,131.81407243316426,797.6649008713503,5.678775109063339,1060
0_0_0_10_14_16,-22,12,9,12,24,19153278,19153280,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,687.2477343492837,38.12106439401038,649.1265656634213,2.3442821072232443,600
0_0_0_10_14_16,-22,12,9,12,25,19157374,19157376,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,945.0188241177975,122.57813935648392,822.4406525922542,5.6045842534822645,1216
0_0_0_10_14_16,-22,12,9,12,26,19161470,19161472,2,10,4,continuous,314,314,313,314,314,313,1,1,1,573.3216777966663,384.7436210448249,188.5780856081701,3.4729701876591763,2840
0_0_0_10_14_16,-22,12,9,12,27,19165566,19165568,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,1098.0238896373485,453.64511514003266,644.3788526451716,3.496165343208232,1688
0_0_0_10_14_16,-22,12,9,12,28,19169662,19169664,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1108.2583910416301,1107.7997847219383,0.45859433808867417,5.1359952214666835,4068
0_0_0_10_14_16,-22,12,9,12,29,19173759,19173761,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,949.6883370739124,256.89920402666047,692.7891868549204,3.568201894612657,1656
0_0_0_10_14_16,-22,12,9,12,30,19177855,19177857,2,10,4,continuous,791,-233,790,791,-233,790,1,1,1,894.1079341343541,25.213550091381194,868.8944671007565,4.768636155341211,932
0_0_0_10_14_16,-22,12,9,12,31,19181951,19181953,2,10,4,continuous,904,-120,903,904,-120,903,1,1,1,1329.3636306741942,12.83909916660642,1316.5246070705505,7.046334141415223,480
0_0_0_10_14_16,-22,12,9,12,32,19186047,19186049,2,10,4,continuous,761,-263,760,761,-263,760,1,1,1,879.0501151069739,140.96245476735498,738.087670646266,3.613367102526235,1052
0_0_0_10_14_16,-22,12,9,12,33,19190143,19190145,2,10,4,continuous,587,-437,586,587,-437,586,1,1,1,850.0892043286331,324.62179918191055,525.4673624172028,1.9276858586109098,1748
0_0_0_10_14_16,-22,12,9,12,34,19194239,19194241,2,10,4,continuous,934,-90,933,934,-90,933,1,1,1,966.854922237173,27.461674545702632,939.3932009573073,3.824111533836221,360
0_0_0_10_14_16,-22,13,10,13,0,20555334,20555336,2,10,4,continuous,222,222,221,222,222,221,1,1,1,924.8885779707789,889.5365793328527,35.3519959896048,5.262201443616901,3208
0_0_0_10_14_16,-22,13,10,13,1,20559430,20559432,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,712.4583480487463,66.26585348727554,646.1924981789781,1.7198314078919137,792
0_0_0_10_14_16,-22,13,10,13,2,20563526,20563528,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,1163.9609268358772,42.25654108499475,1121.7043402596357,5.971706141196085,612
0_0_0_10_14_16,-22,13,10,13,3,20567622,20567624,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,622.6029779905548,124.42536030692123,498.1776332774871,2.610138483411479,1332
0_0_0_10_14_16,-22,13,10,13,4,20571718,20571720,2,10,4,continuous,107,107,106,107,107,106,1,1,1,1183.1904475234533,1171.9910944252513,11.199322078841547,7.098086691227731,3668
0_0_0_10_14_16,-22,13,10,13,5,20575814,20575816,2,10,4,continuous,468,468,467,468,468,467,1,1,1,490.137212713018,252.14727215842166,237.9899602899403,1.7422894953997177,2224
0_0_0_10_14_16,-22,13,10,13,6,20579910,20579912,2,10,4,continuous,89,89,88,89,89,88,1,1,1,989.5265441621086,976.6014683181312,12.925059987731004,5.59652862108236,3740
0_0_0_10_14_16,-22,13,10,13,7,20584006,20584008,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,675.1168407080922,67.49726812161155,607.6195996917813,3.5406817006322884,1244
0_0_0_10_14_16,-22,13,10,13,8,20588102,20588104,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,862.7978570644484,41.909691769398016,820.8882467275134,5.481837555957744,636
0_0_0_10_14_16,-22,13,10,13,9,20592198,20592200,2,10,4,continuous,492,492,491,492,492,491,1,1,1,463.01917613875867,248.05367034912794,214.96552531779525,1.8689715705928065,2128
0_0_0_10_14_16,-22,13,10,13,10,20596294,20596296,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,615.7493454835858,103.19315282536469,512.5562195855341,2.1948858154486866,1036
0_0_0_10_14_16,-22,13,10,13,11,20600390,20600392,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1655.9668541073445,0.02387665666742672,1655.9429966757896,7.31068222098369,4
0_0_0_10_14_16,-22,13,10,13,12,20604486,20604488,2,10,4,continuous,597,-427,596,597,-427,596,1,1,1,576.3247090137484,205.56896580482956,370.75576423405806,2.957438200474244,1708
0_0_0_10_14_16,-22,13,10,13,13,20608582,20608584,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,819.5285652330285,202.02396161721322,617.5046616350772,1.160512405555052,1848
0_0_0_10_14_16,-22,13,10,13,14,20612678,20612680,2,10,4,continuous,478,478,477,478,478,477,1,1,1,425.9424209377976,205.74878166613982,220.19361969649006,1.406304299383185,2184
0_0_0_10_14_16,-22,13,10,13,15,20616774,20616776,2,10,4,continuous,267,267,266,267,267,266,1,1,1,798.0666465493714,714.5322036657245,83.53442954355978,2.7704369588310573,3028
0_0_0_10_14_16,-22,13,10,13,16,20620870,20620872,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,988.3232743183453,15.772210974116717,972.5512003603653,5.79095848461069,428
0_0_0_10_14_16,-22,13,10,13,17,20624966,20624968,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,899.2588267540341,142.48263295878584,756.7761491263927,4.624139294614995,1472
0_0_0_10_14_16,-22,13,10,13,18,20629062,20629064,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1341.2909744368599,44.452301056184524,1296.8387075046521,7.021584195492691,540
0_0_0_10_14_16,-22,13,10,13,19,20633158,20633160,2,10,4,continuous,510,510,509,510,510,509,1,1,1,622.1366002776558,408.14210475645035,213.99447620694443,1.6747044104832551,2056
0_0_0_10_14_16,-22,13,10,13,20,20637254,20637256,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,502.5276114294195,33.32004349191857,469.20763640024825,2.339121143991074,656
0_0_0_10_14_16,-22,13,10,13,21,20641350,20641352,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,542.0821469210541,248.21683874483006,293.8653268087547,1.0336927044872277,1884
0_0_0_10_14_16,-22,13,10,13,22,20645446,20645448,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,736.2355881144913,226.72013723266085,509.5154130189912,1.0890102789773062,1580
0_0_0_10_14_16,-22,13,10,13,23,20649542,20649544,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,891.6223306898064,78.83374395149893,812.7886331971167,4.070385296031184,1060
0_0_0_10_14_16,-22,13,10,13,24,20653638,20653640,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,513.9143093035741,2.4111318471826313,511.50321819677714,1.6714908209420585,600
0_0_0_10_14_16,-22,13,10,13,25,20657734,20657736,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,620.0703153065451,195.6353306574167,424.4350171345031,2.9307049718233347,1216
0_0_0_10_14_16,-22,13,10,13,26,20661830,20661832,2,10,4,continuous,314,314,313,314,314,313,1,1,1,434.9228314154252,343.7733276667313,91.14947225769356,1.6884077424034465,2840
0_0_0_10_14_16,-22,13,10,13,27,20665926,20665928,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,697.8917853297462,362.52164075666786,335.37014303282194,1.3313567235365862,1688
0_0_0_10_14_16,-22,13,10,13,28,20670022,20670024,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1425.242100009793,1425.2035925227183,0.038471783872655596,5.091359218666659,4068
0_0_0_10_14_16,-22,13,10,13,29,20674119,20674121,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,539.2601371366045,185.5219139411049,353.7382794742501,1.9226815399154975,1656
0_0_0_10_14_16,-22,13,10,13,30,20678215,20678217,2,10,4,continuous,778,-246,777,778,-246,777,1,1,1,1224.9020075865446,65.86114865277568,1159.0409187425569,6.651556931192318,984
0_0_0_10_14_16,-22,13,10,13,31,20682311,20682313,2,10,4,continuous,921,-103,920,921,-103,920,1,1,1,1486.9273362284184,18.104109135397835,1468.823000684483,6.742476166832615,412
0_0_0_10_14_16,-22,13,10,13,32,20686407,20686409,2,10,4,continuous,749,-275,748,749,-275,748,1,1,1,971.2734561281759,85.62085457959347,885.6526000196617,5.516696707382115,1100
0_0_0_10_14_16,-22,13,10,13,33,20690503,20690505,2,10,4,continuous,577,-447,576,577,-447,576,1,1,1,906.8424948130269,418.24609675398466,488.5964442971526,2.997297048659924,1788
0_0_0_10_14_16,-22,13,10,13,34,20694599,20694601,2,10,4,continuous,936,-88,935,936,-88,935,1,1,1,1379.88913903691,12.813381554471631,1367.0756678158798,7.16234562744202,352
