dataset,target_snr_db,packet_index,frame_index,event_index,payload_symbol_index,start_sample,loratrimmer_start_sample,origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,loratrimmer_raw_fft_bin,loratrimmer_signed_fft_bin,loratrimmer_symbol_value,loratrimmer_raw_hit,loratrimmer_symbol_hit,loratrimmer_gt_rank,loratrimmer_peak_power,loratrimmer_front_power,loratrimmer_tail_power,loratrimmer_peak_margin_db,loratrimmer_split_sample
0_0_0_10_14_16,-26,11,8,11,2,17562800,17562802,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,1181.047691132746,24.660376857212267,1156.387415347003,1.374753511372194,612
0_0_0_10_14_16,-26,11,8,11,3,17566896,17566898,2,10,4,continuous,691,-333,690,688,-336,687,0,0,10,825.4041285599944,41.558885583491474,783.8453052829864,0.640666114631126,1344
0_0_0_10_14_16,-26,11,8,11,4,17570992,17570994,2,10,4,continuous,86,86,85,86,86,85,1,1,1,1802.7917218450784,1766.6570308851117,36.13495967332079,3.822978827754133,3752
0_0_0_10_14_16,-26,11,8,11,5,17575088,17575090,2,10,4,continuous,468,468,467,1012,-12,1011,0,0,11,900.9052088189729,0.04635382072681083,900.8589540924827,1.5423694809181328,48
0_0_0_10_14_16,-26,11,8,11,6,17579184,17579186,2,10,4,continuous,89,89,88,89,89,88,1,1,1,867.6435106971949,805.236502587959,62.406981105177,1.5944450547611309,3740
0_0_0_10_14_16,-26,11,8,11,7,17583280,17583282,2,10,4,continuous,713,-311,712,761,-263,760,0,0,2,792.4415414612997,26.284784441683318,766.1568084746249,0.6022308193310806,1052
0_0_0_10_14_16,-26,11,8,11,8,17587376,17587378,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,726.2131797263464,91.03240954402737,635.180775740013,0.48088982274330716,636
0_0_0_10_14_16,-26,11,8,11,9,17591472,17591474,2,10,4,continuous,492,492,491,930,-94,929,0,0,5,745.4267724049423,20.144528958555835,725.2821410552315,0.18928788092469434,376
0_0_0_10_14_16,-26,11,8,11,10,17595568,17595570,2,10,4,continuous,765,-259,764,30,30,29,0,0,5,647.0138998777937,646.9989098725646,0.014932143610195679,0.023630027137476965,3976
0_0_0_10_14_16,-26,11,8,11,11,17599664,17599666,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1265.7934707468648,0.07490852553867454,1265.7185065648264,1.4562857383925065,4
0_0_0_10_14_16,-26,11,8,11,12,17603760,17603762,2,10,4,continuous,597,-427,596,22,22,21,0,0,2,651.7769571323116,648.8319219822479,2.945033246804499,0.5146750573192265,4008
0_0_0_10_14_16,-26,11,8,11,13,17607856,17607858,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,1176.0888904876847,521.6644626839842,654.4243566008455,1.2832406173539832,1848
0_0_0_10_14_16,-26,11,8,11,14,17611952,17611954,2,10,4,continuous,478,478,477,478,478,477,1,1,1,701.1283140759951,356.50757218980283,344.6207465052723,0.8032047824977923,2184
0_0_0_10_14_16,-26,11,8,11,15,17616048,17616050,2,10,4,continuous,267,267,266,267,267,266,1,1,1,800.1836725818803,650.4461527432258,149.7375458467477,1.118527300112919,3028
0_0_0_10_14_16,-26,11,8,11,16,17620144,17620146,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,1636.270190149753,22.296327132475255,1613.9739943610484,1.9985388127961943,428
0_0_0_10_14_16,-26,11,8,11,17,17624240,17624242,2,10,4,continuous,656,-368,655,969,-55,968,0,0,7,761.9441893626972,13.798762307873929,748.1454510797859,0.7356874336394769,220
0_0_0_10_14_16,-26,11,8,11,18,17628336,17628338,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1213.8433937883938,11.360041822026474,1202.4833974923858,2.4154149669434037,540
0_0_0_10_14_16,-26,11,8,11,19,17632432,17632434,2,10,4,continuous,510,510,509,510,510,509,1,1,1,964.0766928696721,361.0126706390038,603.0641122383713,0.17857812156143213,2056
0_0_0_10_14_16,-26,11,8,11,20,17636528,17636530,2,10,4,continuous,860,-164,859,47,47,46,0,0,9,1158.7841735337636,1158.312878268113,0.47125013290848106,1.906743068218221,3908
0_0_0_10_14_16,-26,11,8,11,21,17640624,17640626,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,1480.1331211729303,976.6909156578657,503.44238881911224,1.9694866285832648,1884
0_0_0_10_14_16,-26,11,8,11,22,17644720,17644722,2,10,4,continuous,629,-395,628,628,-396,627,0,0,2,1055.621691870806,249.05133366119844,806.5703292505576,0.9434579508669847,1584
0_0_0_10_14_16,-26,11,8,11,23,17648816,17648818,2,10,4,continuous,759,-265,758,69,69,68,0,0,7,713.5139835620039,709.9351294189729,3.5787709667745844,0.06987564198674462,3820
0_0_0_10_14_16,-26,11,8,11,24,17652912,17652914,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,1400.3073108445615,58.909143237937315,1341.3980141809816,2.221316166101731,600
0_0_0_10_14_16,-26,11,8,11,25,17657008,17657010,2,10,4,continuous,720,-304,719,62,62,61,0,0,8,885.7488587395173,870.4241869928309,15.32475963306615,1.073413716480674,3848
0_0_0_10_14_16,-26,11,8,11,26,17661104,17661106,2,10,4,continuous,314,314,313,295,295,294,0,0,42,676.1896903046202,648.7885826754647,27.401100076308524,0.5584569491090151,2916
0_0_0_10_14_16,-26,11,8,11,27,17665200,17665202,2,10,4,continuous,602,-422,601,736,-288,735,0,0,36,768.8077027080546,36.069286981810485,732.738406165925,0.36086185731254294,1152
0_0_0_10_14_16,-26,11,8,11,28,17669296,17669298,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1323.7350833785333,1323.7155090372107,0.019376070945625656,1.8856708936258992,4068
0_0_0_10_14_16,-26,11,8,11,29,17673393,17673395,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,1637.3868431555638,553.5870648718443,1083.7998227168146,1.9546022138511578,1656
0_0_0_10_14_16,-26,11,8,11,30,17677489,17677491,2,10,4,continuous,823,-201,822,823,-201,822,1,1,1,1491.212164292916,75.91111026159821,1415.3012161679515,4.138960233933711,804
0_0_0_10_14_16,-26,11,8,11,31,17681585,17681587,2,10,4,continuous,905,-119,904,176,176,175,0,0,4,640.8242381831626,592.6179740369115,48.20626507597989,0.5247489332302407,3392
0_0_0_10_14_16,-26,11,8,11,32,17685681,17685683,2,10,4,continuous,748,-276,747,748,-276,747,1,1,1,954.9911959102728,76.71205867536084,878.2791635606263,1.4796215369877945,1104
0_0_0_10_14_16,-26,11,8,11,33,17689777,17689779,2,10,4,continuous,586,-438,585,890,-134,889,0,0,6,947.1669698563173,34.78854229994732,912.3785925207567,0.8145832541966795,536
0_0_0_10_14_16,-26,11,8,11,34,17693873,17693875,2,10,4,continuous,93,93,92,69,69,68,0,0,2,750.8603581827051,735.0317242422518,15.828592684678554,0.10934965733702394,3820
0_0_0_10_14_16,-26,12,9,12,0,19054974,19054976,2,10,4,continuous,803,-221,802,69,69,68,0,0,2,1152.6064823075162,1142.9794212227025,9.626999081791132,0.7501830304834284,3820
0_0_0_10_14_16,-26,12,9,12,1,19059070,19059072,2,10,4,continuous,711,-313,710,1015,-9,1014,0,0,3,661.0714242527001,2.317667168554536,658.753676526936,0.43128173545029463,36
0_0_0_10_14_16,-26,12,9,12,2,19063166,19063168,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,1300.3374226364945,0.26159128956502636,1300.0757664003904,1.635400989210569,612
0_0_0_10_14_16,-26,12,9,12,3,19067262,19067264,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,1007.8864196854738,264.6889078241887,743.1974612245285,1.1278059726244636,1332
0_0_0_10_14_16,-26,12,9,12,4,19071358,19071360,2,10,4,continuous,107,107,106,107,107,106,1,1,1,862.8530174267107,791.605764854863,71.24719447107054,1.1095946490598738,3668
0_0_0_10_14_16,-26,12,9,12,5,19075454,19075456,2,10,4,continuous,468,468,467,131,131,130,0,0,4,786.1346634278543,785.0922298158001,1.042455943930239,0.3041360892929606,3572
0_0_0_10_14_16,-26,12,9,12,6,19079550,19079552,2,10,4,continuous,89,89,88,21,21,20,0,0,20,695.609924986288,695.2756148163535,0.3342748135484186,0.7686142969159576,4012
0_0_0_10_14_16,-26,12,9,12,7,19083646,19083648,2,10,4,continuous,713,-311,712,285,285,284,0,0,6,653.6756327434907,637.1686997236975,16.50702385781415,0.6041804286654178,2956
0_0_0_10_14_16,-26,12,9,12,8,19087742,19087744,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,1314.5548896311504,22.262045807337245,1292.2928440147373,1.7009645830818634,636
0_0_0_10_14_16,-26,12,9,12,9,19091838,19091840,2,10,4,continuous,492,492,491,1009,-15,1008,0,0,4,791.6808105608145,2.327388237603273,789.3534030034508,0.36151912824452925,60
0_0_0_10_14_16,-26,12,9,12,10,19095934,19095936,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,1088.969263751991,36.314532375923825,1052.6548270751166,1.7105341027091439,1036
0_0_0_10_14_16,-26,12,9,12,11,19100030,19100032,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1775.0926477077228,0.012620078632327003,1775.079949078241,3.8639001489461418,4
0_0_0_10_14_16,-26,12,9,12,12,19104126,19104128,2,10,4,continuous,597,-427,596,220,220,219,0,0,22,785.1778033134472,783.5526973726373,1.625172736350237,0.5536669417350799,3216
0_0_0_10_14_16,-26,12,9,12,13,19108222,19108224,2,10,4,continuous,562,-462,561,105,105,104,0,0,2,770.0169292109688,767.402577160392,2.614453116016808,0.2341137611212511,3676
0_0_0_10_14_16,-26,12,9,12,14,19112318,19112320,2,10,4,continuous,478,478,477,478,478,477,1,1,1,783.6211472365721,260.793620512527,522.8274237790656,0.20222748071969465,2184
0_0_0_10_14_16,-26,12,9,12,15,19116414,19116416,2,10,4,continuous,267,267,266,267,267,266,1,1,1,1071.9091171204127,919.2218378050056,152.687344015817,1.186390640705803,3028
0_0_0_10_14_16,-26,12,9,12,16,19120510,19120512,2,10,4,continuous,917,-107,916,877,-147,876,0,0,4,609.2259444758865,13.117189888869746,596.1087189768004,0.05173105084170976,588
0_0_0_10_14_16,-26,12,9,12,17,19124606,19124608,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,880.3659674699447,328.29706717087896,552.0688619401518,1.5508503501482738,1472
0_0_0_10_14_16,-26,12,9,12,18,19128702,19128704,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1350.3690548725654,5.558027631521157,1344.8109162478247,2.8723796394489343,540
0_0_0_10_14_16,-26,12,9,12,19,19132798,19132800,2,10,4,continuous,510,510,509,269,269,268,0,0,21,834.4722831191175,822.467009557812,12.005352694245174,1.1056758864204035,3020
0_0_0_10_14_16,-26,12,9,12,20,19136894,19136896,2,10,4,continuous,860,-164,859,140,140,139,0,0,2,793.6443379812417,745.4895341098754,48.154829188525866,0.8712922615866003,3536
0_0_0_10_14_16,-26,12,9,12,21,19140990,19140992,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,841.6981084255167,191.46920820207842,650.2288529091784,0.3870165139995954,1884
0_0_0_10_14_16,-26,12,9,12,22,19145086,19145088,2,10,4,continuous,629,-395,628,152,152,151,0,0,18,776.3838235932819,752.4258057436292,23.95808352228528,0.9748573272443561,3488
0_0_0_10_14_16,-26,12,9,12,23,19149182,19149184,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,1005.5897025580934,161.755963898534,843.8338498328303,2.055265608129758,1060
0_0_0_10_14_16,-26,12,9,12,24,19153278,19153280,2,10,4,continuous,874,-150,873,307,307,306,0,0,9,1006.5441511159443,888.092005785562,118.45213515650927,0.7609803671794163,2868
0_0_0_10_14_16,-26,12,9,12,25,19157374,19157376,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,1066.6669049255215,125.30910191350996,941.3577481088761,2.2668158813600683,1216
0_0_0_10_14_16,-26,12,9,12,26,19161470,19161472,2,10,4,continuous,314,314,313,666,-358,665,0,0,3,647.137177742512,137.80547147203748,509.331651416378,0.09547637548633735,1432
0_0_0_10_14_16,-26,12,9,12,27,19165566,19165568,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,1424.3737736660587,622.5603188009591,801.8134828141742,2.6638314748504364,1688
0_0_0_10_14_16,-26,12,9,12,28,19169662,19169664,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1050.4370589953999,1049.1119611350816,1.3252457670848832,0.8885276093430261,4068
0_0_0_10_14_16,-26,12,9,12,29,19173759,19173761,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,1126.7031554132154,283.12234571626317,843.5808216425294,1.9340557476801712,1656
0_0_0_10_14_16,-26,12,9,12,30,19177855,19177857,2,10,4,continuous,791,-233,790,791,-233,790,1,1,1,942.986858090685,9.417510325577043,933.5692796617406,1.0055825694942062,932
0_0_0_10_14_16,-26,12,9,12,31,19181951,19181953,2,10,4,continuous,904,-120,903,904,-120,903,1,1,1,1502.32850260032,11.78163549611969,1490.5472252930376,3.590100278852049,480
0_0_0_10_14_16,-26,12,9,12,32,19186047,19186049,2,10,4,continuous,761,-263,760,120,120,119,0,0,2,963.2079956014044,961.4893862376882,1.7185914077961826,0.2126984440277968,3616
0_0_0_10_14_16,-26,12,9,12,33,19190143,19190145,2,10,4,continuous,587,-437,586,587,-437,586,1,1,1,969.6270381235263,372.13327582583594,597.4937334038196,0.9296028958301026,1748
0_0_0_10_14_16,-26,12,9,12,34,19194239,19194241,2,10,4,continuous,934,-90,933,844,-180,843,0,0,2,1006.0241071107336,0.6277990632783741,1005.3964428446671,0.6619374700071552,720
0_0_0_10_14_16,-26,13,10,13,0,20555334,20555336,2,10,4,continuous,222,222,221,222,222,221,1,1,1,959.0320651000984,931.3226357708119,27.70937285061973,1.44120548942375,3208
0_0_0_10_14_16,-26,13,10,13,1,20559430,20559432,2,10,4,continuous,826,-198,825,1013,-11,1012,0,0,2,1206.9982756197894,0.5490291056903098,1206.4492263508007,2.329162938319399,44
0_0_0_10_14_16,-26,13,10,13,2,20563526,20563528,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,1248.745846346885,52.757193376165105,1195.9885428496816,2.328337930842096,612
0_0_0_10_14_16,-26,13,10,13,3,20567622,20567624,2,10,4,continuous,691,-333,690,964,-60,963,0,0,9,852.6106512192293,5.720257960762921,846.8905474828288,0.2535779778836144,240
0_0_0_10_14_16,-26,13,10,13,4,20571718,20571720,2,10,4,continuous,107,107,106,107,107,106,1,1,1,1250.6137767141447,1221.76572530892,28.84802533687707,3.3709190246566028,3668
0_0_0_10_14_16,-26,13,10,13,5,20575814,20575816,2,10,4,continuous,468,468,467,990,-34,989,0,0,21,827.6152679275292,9.687212719583533,817.9280711908962,1.2840170126731918,136
0_0_0_10_14_16,-26,13,10,13,6,20579910,20579912,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1001.0829486424684,983.824052982458,17.25883771555601,1.6623559631907783,3740
0_0_0_10_14_16,-26,13,10,13,7,20584006,20584008,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,653.2444177651087,63.77256106750373,589.471921098012,0.025875128392092696,1244
0_0_0_10_14_16,-26,13,10,13,8,20588102,20588104,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,790.4052837320016,52.63359434166431,737.7717304999546,1.1183401013021574,636
0_0_0_10_14_16,-26,13,10,13,9,20592198,20592200,2,10,4,continuous,492,492,491,1000,-24,999,0,0,17,751.6852123535344,0.28437238976137635,751.4007470521356,1.1340075364773428,96
0_0_0_10_14_16,-26,13,10,13,10,20596294,20596296,2,10,4,continuous,765,-259,764,1020,-4,1019,0,0,11,924.2570059271774,0.5892425999663581,923.6677938555113,1.0740737793669397,16
0_0_0_10_14_16,-26,13,10,13,11,20600390,20600392,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1843.6194836549598,0.05314601650551975,1843.5661435735972,4.0811727737195564,4
0_0_0_10_14_16,-26,13,10,13,12,20604486,20604488,2,10,4,continuous,597,-427,596,47,47,46,0,0,8,737.0591516957575,729.8310883457889,7.228039707071956,1.0796886507880445,3908
0_0_0_10_14_16,-26,13,10,13,13,20608582,20608584,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,925.4303210385733,165.92174862769772,759.5086627304845,0.3359497129314324,1848
0_0_0_10_14_16,-26,13,10,13,14,20612678,20612680,2,10,4,continuous,478,478,477,45,45,44,0,0,33,776.0683495754679,770.838135663369,5.230139595807088,0.9265792471748315,3916
0_0_0_10_14_16,-26,13,10,13,15,20616774,20616776,2,10,4,continuous,267,267,266,267,267,266,1,1,1,798.0021088259091,708.6856783022012,89.3164337834063,0.7312615439093051,3028
0_0_0_10_14_16,-26,13,10,13,16,20620870,20620872,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,931.049960369467,16.66043346275643,914.3894696667593,1.5120705065966469,428
0_0_0_10_14_16,-26,13,10,13,17,20624966,20624968,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,1001.7876683647964,134.3690743593106,867.4185811678964,1.078874090507106,1472
0_0_0_10_14_16,-26,13,10,13,18,20629062,20629064,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1534.0373767137137,60.973063168263245,1473.0640375234216,3.604379340985417,540
0_0_0_10_14_16,-26,13,10,13,19,20633158,20633160,2,10,4,continuous,510,510,509,750,-274,749,0,0,2,765.419226226798,43.902215023000295,721.5170170692763,0.7362289325489392,1096
0_0_0_10_14_16,-26,13,10,13,20,20637254,20637256,2,10,4,continuous,860,-164,859,64,64,63,0,0,54,730.0416373312337,683.6117596197437,46.42992579282908,0.04594832111929043,3840
0_0_0_10_14_16,-26,13,10,13,21,20641350,20641352,2,10,4,continuous,553,-471,552,340,340,339,0,0,5,527.6408870598316,312.6874313131447,214.9534414185928,0.16952748435440504,2736
0_0_0_10_14_16,-26,13,10,13,22,20645446,20645448,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,779.4674495003783,244.13881693760416,535.32872158376,0.17432195777194948,1580
0_0_0_10_14_16,-26,13,10,13,23,20649542,20649544,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,958.8588918637906,88.60947177629448,870.2494568178737,1.392831680120856,1060
0_0_0_10_14_16,-26,13,10,13,24,20653638,20653640,2,10,4,continuous,874,-150,873,1007,-17,1006,0,0,46,878.7879539744794,1.3997762254746284,877.3881911043171,0.8305641721427204,68
0_0_0_10_14_16,-26,13,10,13,25,20657734,20657736,2,10,4,continuous,720,-304,719,890,-134,889,0,0,3,614.0224065772511,31.512753455562464,582.509666916093,0.08861326342275518,536
0_0_0_10_14_16,-26,13,10,13,26,20661830,20661832,2,10,4,continuous,314,314,313,975,-49,974,0,0,56,685.5170406402411,2.1024952607725145,683.4145704742498,0.26266678566593754,196
0_0_0_10_14_16,-26,13,10,13,27,20665926,20665928,2,10,4,continuous,602,-422,601,163,163,162,0,0,2,769.4409601485509,755.5630594310824,13.877821026391073,0.07992709034216802,3444
0_0_0_10_14_16,-26,13,10,13,28,20670022,20670024,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1574.3832062040265,1574.2095472586573,0.17351252938051775,1.5261170773034713,4068
0_0_0_10_14_16,-26,13,10,13,29,20674119,20674121,2,10,4,continuous,610,-414,609,147,147,146,0,0,17,723.0851171118904,676.050424489731,47.03472737180233,0.09603662176352959,3508
0_0_0_10_14_16,-26,13,10,13,30,20678215,20678217,2,10,4,continuous,778,-246,777,778,-246,777,1,1,1,1492.9529044544624,57.48844846322414,1435.464272184345,3.4582172720313027,984
0_0_0_10_14_16,-26,13,10,13,31,20682311,20682313,2,10,4,continuous,921,-103,920,921,-103,920,1,1,1,1701.5111855548441,22.123309988183166,1679.3876946054745,3.3221866373814763,412
0_0_0_10_14_16,-26,13,10,13,32,20686407,20686409,2,10,4,continuous,749,-275,748,749,-275,748,1,1,1,1056.1866910586405,77.79990146804083,978.3866044704599,2.2526503049689452,1100
0_0_0_10_14_16,-26,13,10,13,33,20690503,20690505,2,10,4,continuous,577,-447,576,577,-447,576,1,1,1,1055.2551125065802,529.0092960203364,526.2457677332312,1.775156831340753,1788
0_0_0_10_14_16,-26,13,10,13,34,20694599,20694601,2,10,4,continuous,936,-88,935,936,-88,935,1,1,1,1514.383272882792,15.071513245287235,1499.3116574455053,3.546275112999898,352
