packet_index,event_index,candidate_index,selected,candidate_values,candidate_payload_hex,score,signal_score,prior_score,score_mode,known_symbols,mean_phase_score,mean_amp_score,mean_profile_score,line_rmse_pi,line_r2,map_phase_ll,map_line_ll,map_amp_ll,map_profile_ll
3,3,200,0,6:c8,404433221100c80058303132333435363738393a3b3c3d3e3f4041424378563412,-0.481230172,-0.481230172,0.000000000,map,10,0.531554210,0.355917517,0.000000000,0.244742011,0.785074371,0.126216838,-0.332770289,-1.731996185,0.000000000
3,3,83,0,6:53,404433221100530058303132333435363738393a3b3c3d3e3f4041424378563412,-0.485449555,-0.485449555,0.000000000,map,10,0.648904124,0.256550475,0.000000000,0.259244121,0.001038471,0.595616496,-0.373375079,-2.238330698,0.000000000
3,3,157,0,6:9d,4044332211009d0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.485967687,-0.485967687,0.000000000,map,10,0.594849288,0.358970163,0.000000000,0.311793586,0.650976444,0.379397152,-0.540084669,-1.553873203,0.000000000
3,3,181,0,6:b5,404433221100b50058303132333435363738393a3b3c3d3e3f4041424378563412,-0.488482224,-0.488482224,0.000000000,map,10,0.694461377,0.253060371,0.000000000,0.316012103,0.824431855,0.777845508,-0.554798050,-2.027722880,0.000000000
3,3,202,0,6:ca,404433221100ca0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.491318457,-0.491318457,0.000000000,map,10,0.532901960,0.342874411,0.000000000,0.243570627,0.925185479,0.131607840,-0.329592501,-1.797120836,0.000000000
3,3,127,0,6:7f,4044332211007f0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.492144625,-0.492144625,0.000000000,map,10,0.588588486,0.127503026,0.000000000,0.154447745,0.974742299,0.354353942,-0.132522810,-2.572358526,0.000000000
3,3,249,0,6:f9,404433221100f90058303132333435363738393a3b3c3d3e3f4041424378563412,-0.493980153,-0.493980153,0.000000000,map,10,0.635898022,0.205386524,0.000000000,0.209001990,0.175775715,0.543592087,-0.242676845,-2.542698761,0.000000000
3,3,234,0,6:ea,404433221100ea0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.495009632,-0.495009632,0.000000000,map,10,0.529521803,0.216884229,0.000000000,0.139685385,0.941160074,0.118087211,-0.108400038,-2.351657077,0.000000000
3,3,254,0,6:fe,404433221100fe0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.501055622,-0.501055622,0.000000000,map,10,0.593788279,0.204877611,0.000000000,0.218529607,0.591777886,0.375153117,-0.265306607,-2.310952987,0.000000000
3,3,173,0,6:ad,404433221100ad0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.502071831,-0.502071831,0.000000000,map,10,0.569962392,0.333064281,0.000000000,0.309451799,0.653263596,0.279849568,-0.532002309,-1.530165343,0.000000000
3,3,189,0,6:bd,404433221100bd0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.502470586,-0.502470586,0.000000000,map,10,0.591469131,0.232979980,0.000000000,0.249023730,0.941844427,0.365876523,-0.344515657,-2.108409444,0.000000000
3,3,209,0,6:d1,404433221100d10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.505195102,-0.505195102,0.000000000,map,10,0.639505149,0.270620439,0.000000000,0.260683046,0.888912601,0.558020594,-0.377531392,-2.279672773,0.000000000
3,3,241,0,6:f1,404433221100f10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.505943565,-0.505943565,0.000000000,map,10,0.685859116,0.220575865,0.000000000,0.264242535,0.838445391,0.743436464,-0.387911763,-2.489233998,0.000000000
3,3,190,0,6:be,404433221100be0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.506446897,-0.506446897,0.000000000,map,10,0.556333775,0.220338992,0.000000000,0.218529607,0.591777886,0.225335101,-0.265306607,-2.150636846,0.000000000
3,3,145,0,6:91,404433221100910058303132333435363738393a3b3c3d3e3f4041424378563412,-0.506753183,-0.506753183,0.000000000,map,10,0.651784769,0.362027429,0.000000000,0.330633009,0.555860164,0.607139077,-0.607323259,-1.774381616,0.000000000
3,3,191,0,6:bf,404433221100bf0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.507297665,-0.507297665,0.000000000,map,10,0.592816881,0.219936874,0.000000000,0.244022093,0.865938028,0.371267525,-0.330815455,-2.173534095,0.000000000
3,3,224,0,6:e0,404433221100e00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.508956818,-0.508956818,0.000000000,map,10,0.631166298,0.250007725,0.000000000,0.267625521,0.885400420,0.524665193,-0.397907887,-2.205845862,0.000000000
3,3,172,0,6:ac,404433221100ac0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.509183119,-0.509183119,0.000000000,map,10,0.586510438,0.338357449,0.000000000,0.328460572,0.541264761,0.346041752,-0.599368596,-1.480046293,0.000000000
3,3,89,0,6:59,404433221100590058303132333435363738393a3b3c3d3e3f4041424378563412,-0.511925960,-0.511925960,0.000000000,map,10,0.597595279,0.254404239,0.000000000,0.243120028,0.754212310,0.390381117,-0.328374154,-2.226670810,0.000000000
3,3,161,0,6:a1,404433221100a10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.516644113,-0.516644113,0.000000000,map,10,0.626897873,0.336121547,0.000000000,0.325002468,0.569542178,0.507591493,-0.586814469,-1.750673756,0.000000000
3,3,232,0,6:e8,404433221100e80058303132333435363738393a3b3c3d3e3f4041424378563412,-0.516954759,-0.516954759,0.000000000,map,10,0.528174052,0.229927335,0.000000000,0.177808991,0.956085702,0.112696209,-0.175644652,-2.286532426,0.000000000
3,3,152,0,6:98,404433221100980058303132333435363738393a3b3c3d3e3f4041424378563412,-0.517474361,-0.517474361,0.000000000,map,10,0.565340569,0.347240206,0.000000000,0.282589875,0.713645061,0.261362276,-0.443650208,-1.804949130,0.000000000
3,3,238,0,6:ee,404433221100ee0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.519172951,-0.519172951,0.000000000,map,10,0.522547416,0.229016304,0.000000000,0.213133975,0.729540500,0.090189663,-0.252367174,-2.077683901,0.000000000
3,3,177,0,6:b1,404433221100b10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.519573515,-0.519573515,0.000000000,map,10,0.648404612,0.236037246,0.000000000,0.269796293,0.877897603,0.593618448,-0.404389111,-2.328917857,0.000000000
3,3,222,0,6:de,404433221100de0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.520304752,-0.520304752,0.000000000,map,10,0.547434312,0.254922186,0.000000000,0.230403681,0.633476525,0.189737248,-0.294921423,-2.101391761,0.000000000
3,3,149,0,6:95,404433221100950058303132333435363738393a3b3c3d3e3f4041424378563412,-0.521814476,-0.521814476,0.000000000,map,10,0.697841534,0.379050554,0.000000000,0.391160742,0.472287431,0.791366137,-0.850037366,-1.473186639,0.000000000
3,3,118,0,6:76,404433221100760058303132333435363738393a3b3c3d3e3f4041424378563412,-0.522158845,-0.522158845,0.000000000,map,10,0.655097626,0.147985535,0.000000000,0.257022470,0.102158289,0.620390502,-0.367003056,-2.468774713,0.000000000
3,3,119,0,6:77,404433221100770058303132333435363738393a3b3c3d3e3f4041424378563412,-0.526752764,-0.526752764,0.000000000,map,10,0.638549580,0.142692367,0.000000000,0.241139986,0.023333798,0.554198319,-0.323047183,-2.518893763,0.000000000
3,3,165,0,6:a5,404433221100a50058303132333435363738393a3b3c3d3e3f4041424378563412,-0.527698753,-0.527698753,0.000000000,map,10,0.672954638,0.353144672,0.000000000,0.384542259,0.540278774,0.691818552,-0.821515272,-1.449478779,0.000000000
3,3,74,0,6:4a,4044332211004a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.529740598,-0.529740598,0.000000000,map,10,0.491219060,0.265901945,0.000000000,0.202435619,0.953435748,-0.035123759,-0.227667666,-2.035629126,0.000000000
3,3,223,0,6:df,404433221100df0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.530714113,-0.530714113,0.000000000,map,10,0.583917418,0.254520068,0.000000000,0.261378160,0.839935285,0.335669672,-0.379547457,-2.124289010,0.000000000
3,3,27,0,6:1b,4044332211001b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.531099625,-0.531099625,0.000000000,map,10,0.508457374,0.251931465,0.000000000,0.197012789,0.009064212,0.033829496,-0.215633550,-2.158701122,0.000000000
3,3,20,0,6:14,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,-0.532107668,-0.532107668,0.000000000,map,10,0.619675528,0.302480205,0.000000000,0.336226884,0.334029626,0.478702114,-0.628047321,-1.688797680,0.000000000
3,3,99,0,6:63,404433221100630058303132333435363738393a3b3c3d3e3f4041424378563412,-0.532840617,-0.532840617,0.000000000,map,10,0.624017228,0.230644593,0.000000000,0.277517531,0.000431186,0.496068911,-0.427866555,-2.214622838,0.000000000
3,3,44,0,6:2c,4044332211002c0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.533278336,-0.533278336,0.000000000,map,10,0.544827538,0.261384982,0.000000000,0.290486118,0.616440235,0.179310152,-0.468789914,-1.718554583,0.000000000
3,3,240,0,6:f0,404433221100f00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.533497997,-0.533497997,0.000000000,map,10,0.702407162,0.225869032,0.000000000,0.298847086,0.792057067,0.809628647,-0.496164338,-2.439114948,0.000000000
3,3,203,0,6:cb,404433221100cb0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.534379124,-0.534379124,0.000000000,map,10,0.516353914,0.337581244,0.000000000,0.255465501,0.184261574,0.065415657,-0.362570123,-1.847239886,0.000000000
3,3,168,0,6:a8,404433221100a80058303132333435363738393a3b3c3d3e3f4041424378563412,-0.534470940,-0.534470940,0.000000000,map,10,0.540453673,0.321334324,0.000000000,0.280577065,0.714994649,0.161814692,-0.437352718,-1.781241270,0.000000000
3,3,68,0,6:44,404433221100440058303132333435363738393a3b3c3d3e3f4041424378563412,-0.535273885,-0.535273885,0.000000000,map,10,0.585889169,0.311157516,0.000000000,0.327533019,0.367677449,0.343556676,-0.595988213,-1.615844735,0.000000000
3,3,91,0,6:5b,4044332211005b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.536502221,-0.536502221,0.000000000,map,10,0.545911878,0.236470084,0.000000000,0.206639379,0.074400135,0.183647511,-0.237221293,-2.319017262,0.000000000
3,3,59,0,6:3b,4044332211003b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.536905804,-0.536905804,0.000000000,map,10,0.554811341,0.201886890,0.000000000,0.206163244,0.082778368,0.219245365,-0.236129351,-2.368262347,0.000000000
3,3,208,0,6:d0,404433221100d00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.538854384,-0.538854384,0.000000000,map,10,0.656053194,0.275913607,0.000000000,0.299397496,0.852026387,0.624212778,-0.497993669,-2.229553722,0.000000000
3,3,171,0,6:ab,404433221100ab0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.541534457,-0.541534457,0.000000000,map,10,0.525253378,0.302998050,0.000000000,0.259801275,0.160086599,0.101013510,-0.374981680,-1.896484971,0.000000000
3,3,188,0,6:bc,404433221100bc0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.545733762,-0.545733762,0.000000000,map,10,0.608017177,0.238273148,0.000000000,0.295217597,0.005631557,0.432068707,-0.484185720,-2.058290394,0.000000000
3,3,186,0,6:ba,404433221100ba0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.547599593,-0.547599593,0.000000000,map,10,0.563308162,0.208206917,0.000000000,0.212966829,0.880553086,0.253232649,-0.251971501,-2.424610022,0.000000000
3,3,176,0,6:b0,404433221100b00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.548534319,-0.548534319,0.000000000,map,10,0.664952658,0.241330414,0.000000000,0.304601046,0.842921926,0.659810631,-0.515454430,-2.278798807,0.000000000
3,3,220,0,6:dc,404433221100dc0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.549402666,-0.549402666,0.000000000,map,10,0.599117713,0.272856341,0.000000000,0.298020258,0.018396732,0.396470853,-0.493422634,-2.009045309,0.000000000
3,3,75,0,6:4b,4044332211004b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.550997589,-0.550997589,0.000000000,map,10,0.474671014,0.260608777,0.000000000,0.197653304,0.004635665,-0.101315942,-0.217037936,-2.085748177,0.000000000
3,3,36,0,6:24,404433221100240058303132333435363738393a3b3c3d3e3f4041424378563412,-0.552065191,-0.552065191,0.000000000,map,10,0.594788632,0.276574323,0.000000000,0.336126330,0.328222016,0.379154529,-0.627671719,-1.665089820,0.000000000
3,3,43,0,6:2b,4044332211002b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.552663515,-0.552663515,0.000000000,map,10,0.483570478,0.226025583,0.000000000,0.198304621,0.011451997,-0.065718089,-0.218470682,-2.134993261,0.000000000
3,3,29,0,6:1d,4044332211001d0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.552925900,-0.552925900,0.000000000,map,10,0.553166388,0.281997696,0.000000000,0.298566167,0.525730768,0.212665553,-0.495231980,-1.792381493,0.000000000
3,3,122,0,6:7a,4044332211007a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.555826839,-0.555826839,0.000000000,map,10,0.559079766,0.115773069,0.000000000,0.134458534,0.964887165,0.236319066,-0.100439430,-2.823434453,0.000000000
3,3,107,0,6:6b,4044332211006b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.556259916,-0.556259916,0.000000000,map,10,0.521024982,0.210564202,0.000000000,0.206301445,0.082405065,0.084099927,-0.236446035,-2.295309402,0.000000000
3,3,76,0,6:4c,4044332211004c0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.557404165,-0.557404165,0.000000000,map,10,0.535928075,0.295968175,0.000000000,0.305629387,0.713775342,0.143712299,-0.518940679,-1.669309498,0.000000000
3,3,236,0,6:ec,404433221100ec0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.557950519,-0.557950519,0.000000000,map,10,0.574230817,0.246950460,0.000000000,0.290931237,0.026953840,0.296923269,-0.470227692,-1.985337449,0.000000000
3,3,108,0,6:6c,4044332211006c0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.562287409,-0.562287409,0.000000000,map,10,0.582282042,0.245923600,0.000000000,0.311072837,0.564004012,0.329128168,-0.537590612,-1.878870724,0.000000000
3,3,216,0,6:d8,404433221100d80058303132333435363738393a3b3c3d3e3f4041424378563412,-0.562462195,-0.562462195,0.000000000,map,10,0.553060948,0.255833216,0.000000000,0.235055378,0.952610534,0.212243793,-0.306950172,-2.310240287,0.000000000
3,3,77,0,6:4d,4044332211004d0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.567727126,-0.567727126,0.000000000,map,10,0.519380029,0.290675007,0.000000000,0.295904918,0.533541727,0.077520115,-0.486442891,-1.719428548,0.000000000
3,3,218,0,6:da,404433221100da0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.569647810,-0.569647810,0.000000000,map,10,0.554408699,0.242790111,0.000000000,0.231590301,0.852538516,0.217634796,-0.297967042,-2.375364937,0.000000000
3,3,185,0,6:b9,404433221100b90058303132333435363738393a3b3c3d3e3f4041424378563412,-0.572337797,-0.572337797,0.000000000,map,10,0.598443518,0.220847905,0.000000000,0.264480103,0.001748095,0.393774071,-0.388609582,-2.382382620,0.000000000
3,3,217,0,6:d9,404433221100d90058303132333435363738393a3b3c3d3e3f4041424378563412,-0.577441023,-0.577441023,0.000000000,map,10,0.589544054,0.255431098,0.000000000,0.268567915,0.000893820,0.358176217,-0.400715140,-2.333137535,0.000000000
3,3,45,0,6:2d,4044332211002d0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.578636821,-0.578636821,0.000000000,map,10,0.528279492,0.256091814,0.000000000,0.301902917,0.505943601,0.113117969,-0.506363174,-1.768673633,0.000000000
3,3,144,0,6:90,404433221100900058303132333435363738393a3b3c3d3e3f4041424378563412,-0.579798326,-0.579798326,0.000000000,map,10,0.668332815,0.367320596,0.000000000,0.381025335,0.513608103,0.673331261,-0.806557256,-1.724262566,0.000000000
3,3,187,0,6:bb,404433221100bb0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.581766496,-0.581766496,0.000000000,map,10,0.546760116,0.202913749,0.000000000,0.219292242,0.848629716,0.187040466,-0.267161597,-2.474729072,0.000000000
3,3,160,0,6:a0,404433221100a00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.582012272,-0.582012272,0.000000000,map,10,0.643445919,0.341414715,0.000000000,0.372458065,0.580751479,0.573783676,-0.770694500,-1.700554706,0.000000000
3,3,124,0,6:7c,4044332211007c0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.582353573,-0.582353573,0.000000000,map,10,0.603788781,0.145839299,0.000000000,0.264762120,0.372120900,0.415155123,-0.389438778,-2.457114825,0.000000000
3,3,169,0,6:a9,404433221100a90058303132333435363738393a3b3c3d3e3f4041424378563412,-0.583575223,-0.583575223,0.000000000,map,10,0.576936779,0.320932206,0.000000000,0.328460572,0.541264761,0.307747116,-0.599368596,-1.804138519,0.000000000
3,3,233,0,6:e9,404433221100e90058303132333435363738393a3b3c3d3e3f4041424378563412,-0.584391964,-0.584391964,0.000000000,map,10,0.564657158,0.229525217,0.000000000,0.259574166,0.003498582,0.258628633,-0.374326375,-2.309429675,0.000000000
3,3,17,0,6:11,404433221100110058303132333435363738393a3b3c3d3e3f4041424378563412,-0.585575323,-0.585575323,0.000000000,map,10,0.610101869,0.285054962,0.000000000,0.324831827,0.387588848,0.440407478,-0.586198422,-2.012889907,0.000000000
3,3,24,0,6:18,404433221100180058303132333435363738393a3b3c3d3e3f4041424378563412,-0.588366063,-0.588366063,0.000000000,map,10,0.523657669,0.270267739,0.000000000,0.270554263,0.604724916,0.094630677,-0.406664496,-2.043457421,0.000000000
3,3,65,0,6:41,404433221100410058303132333435363738393a3b3c3d3e3f4041424378563412,-0.588420497,-0.588420497,0.000000000,map,10,0.576315510,0.293732273,0.000000000,0.315641412,0.421359937,0.305262040,-0.553497229,-1.939936962,0.000000000
3,3,253,0,6:fd,404433221100fd0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.592652289,-0.592652289,0.000000000,map,10,0.628923635,0.217518599,0.000000000,0.310514235,0.805239045,0.515694539,-0.535661614,-2.268725585,0.000000000
3,3,235,0,6:eb,404433221100eb0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.601059351,-0.601059351,0.000000000,map,10,0.512973757,0.211591061,0.000000000,0.219371916,0.743388798,0.051895028,-0.267355764,-2.401776127,0.000000000
3,3,184,0,6:b8,404433221100b80058303132333435363738393a3b3c3d3e3f4041424378563412,-0.603104657,-0.603104657,0.000000000,map,10,0.561960412,0.221250023,0.000000000,0.263705286,0.938872583,0.247841647,-0.386335990,-2.359485371,0.000000000
3,3,143,0,6:8f,4044332211008f0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.603934042,-0.603934042,0.000000000,map,10,0.524956175,0.370065750,0.000000000,0.355848292,0.807524803,0.099824701,-0.703488927,-1.385728768,0.000000000
3,3,72,0,6:48,404433221100480058303132333435363738393a3b3c3d3e3f4041424378563412,-0.604180732,-0.604180732,0.000000000,map,10,0.489871310,0.278945050,0.000000000,0.268295383,0.610734644,-0.040514761,-0.399902292,-1.970504476,0.000000000
3,3,204,0,6:cc,404433221100cc0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.605894520,-0.605894520,0.000000000,map,10,0.577610974,0.372940642,0.000000000,0.378211966,0.391296761,0.310443898,-0.794690506,-1.430801208,0.000000000
3,3,33,0,6:21,404433221100210058303132333435363738393a3b3c3d3e3f4041424378563412,-0.605979821,-0.605979821,0.000000000,map,10,0.585214973,0.259149080,0.000000000,0.324975412,0.380334773,0.340859893,-0.586716770,-1.989182046,0.000000000
3,3,219,0,6:db,404433221100db0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.606381981,-0.606381981,0.000000000,map,10,0.537860653,0.237496943,0.000000000,0.239358520,0.650063726,0.151442612,-0.318291673,-2.425483987,0.000000000
3,3,41,0,6:29,404433221100290058303132333435363738393a3b3c3d3e3f4041424378563412,-0.607670440,-0.607670440,0.000000000,map,10,0.535253879,0.243959739,0.000000000,0.290486118,0.616440235,0.141015517,-0.468789914,-2.042646809,0.000000000
3,3,114,0,6:72,404433221100720058303132333435363738393a3b3c3d3e3f4041424378563412,-0.608437118,-0.608437118,0.000000000,map,10,0.609040861,0.130962410,0.000000000,0.242598958,0.092072385,0.436163443,-0.326968081,-2.769969690,0.000000000
3,3,40,0,6:28,404433221100280058303132333435363738393a3b3c3d3e3f4041424378563412,-0.615416475,-0.615416475,0.000000000,map,10,0.498770773,0.244361857,0.000000000,0.275109871,0.582807185,-0.004916908,-0.420474672,-2.019749561,0.000000000
3,3,69,0,6:45,404433221100450058303132333435363738393a3b3c3d3e3f4041424378563412,-0.620508782,-0.620508782,0.000000000,map,10,0.622372275,0.310755398,0.000000000,0.386584735,0.486502719,0.489489100,-0.830265321,-1.638741984,0.000000000
3,3,115,0,6:73,404433221100730058303132333435363738393a3b3c3d3e3f4041424378563412,-0.627020511,-0.627020511,0.000000000,map,10,0.645523967,0.130560292,0.000000000,0.277542055,0.077245595,0.582095867,-0.427942180,-2.792866939,0.000000000
3,3,248,0,6:f8,404433221100f80058303132333435363738393a3b3c3d3e3f4041424378563412,-0.627816913,-0.627816913,0.000000000,map,10,0.599414916,0.205788641,0.000000000,0.283509699,0.840856573,0.397659663,-0.446543053,-2.519801512,0.000000000
3,3,73,0,6:49,404433221100490058303132333435363738393a3b3c3d3e3f4041424378563412,-0.631796269,-0.631796269,0.000000000,map,10,0.526354416,0.278542932,0.000000000,0.305629387,0.713775342,0.105417663,-0.518940679,-1.993401725,0.000000000
3,3,21,0,6:15,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,-0.632855899,-0.632855899,0.000000000,map,10,0.656158634,0.302078087,0.000000000,0.401002739,0.300833655,0.624634538,-0.893351095,-1.711694929,0.000000000
3,3,84,0,6:54,404433221100540058303132333435363738393a3b3c3d3e3f4041424378563412,-0.633740912,-0.633740912,0.000000000,map,10,0.657130032,0.287018823,0.000000000,0.389329353,0.480964460,0.628520129,-0.842096360,-1.849113821,0.000000000
3,3,138,0,6:8a,4044332211008a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.636218628,-0.636218628,0.000000000,map,10,0.495447456,0.358335793,0.000000000,0.330983160,0.812289408,-0.018210176,-0.608610291,-1.636804695,0.000000000
3,3,105,0,6:69,404433221100690058303132333435363738393a3b3c3d3e3f4041424378563412,-0.636679513,-0.636679513,0.000000000,map,10,0.572708383,0.228498358,0.000000000,0.311072837,0.564004012,0.290833532,-0.537590612,-2.202962950,0.000000000
3,3,100,0,6:64,404433221100640058303132333435363738393a3b3c3d3e3f4041424378563412,-0.636809346,-0.636809346,0.000000000,map,10,0.632243136,0.261112941,0.000000000,0.381352415,0.502574797,0.528972545,-0.807942580,-1.825405961,0.000000000
3,3,121,0,6:79,404433221100790058303132333435363738393a3b3c3d3e3f4041424378563412,-0.656745678,-0.656745678,0.000000000,map,10,0.594215122,0.128414057,0.000000000,0.264762120,0.372120900,0.376860488,-0.389438778,-2.781207051,0.000000000
3,3,251,0,6:fb,404433221100fb0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.661107605,-0.661107605,0.000000000,map,10,0.584214620,0.187452368,0.000000000,0.280343977,0.433160531,0.336858482,-0.436626365,-2.635045213,0.000000000
3,3,52,0,6:34,404433221100340058303132333435363738393a3b3c3d3e3f4041424378563412,-0.668072630,-0.668072630,0.000000000,map,10,0.666029496,0.252435630,0.000000000,0.404468694,0.295681444,0.664117983,-0.908860690,-1.898358906,0.000000000
3,3,64,0,6:40,404433221100400058303132333435363738393a3b3c3d3e3f4041424378563412,-0.673603957,-0.673603957,0.000000000,map,10,0.592863556,0.299025441,0.000000000,0.373980501,0.530805112,0.371454223,-0.777007862,-1.889817912,0.000000000
3,3,93,0,6:5d,4044332211005d0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.673690093,-0.673690093,0.000000000,map,10,0.590620892,0.266536314,0.000000000,0.366821108,0.652937255,0.362483569,-0.747542917,-1.952697634,0.000000000
3,3,37,0,6:25,404433221100250058303132333435363738393a3b3c3d3e3f4041424378563412,-0.673749604,-0.673749604,0.000000000,map,10,0.631271738,0.276172205,0.000000000,0.410210451,0.363299912,0.525086953,-0.934847858,-1.687987069,0.000000000
3,3,101,0,6:65,404433221100650058303132333435363738393a3b3c3d3e3f4041424378563412,-0.676390790,-0.676390790,0.000000000,map,10,0.668726242,0.260710823,0.000000000,0.413720075,0.529541231,0.674904969,-0.950912780,-1.848303210,0.000000000
3,3,126,0,6:7e,4044332211007e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.677140573,-0.677140573,0.000000000,map,10,0.552105380,0.127905144,0.000000000,0.281011265,0.199372835,0.208421518,-0.438707394,-2.549461277,0.000000000
3,3,201,0,6:c9,404433221100c90058303132333435363738393a3b3c3d3e3f4041424378563412,-0.680286624,-0.680286624,0.000000000,map,10,0.568037316,0.355515399,0.000000000,0.378211966,0.391296761,0.272149262,-0.794690506,-1.754893434,0.000000000
3,3,85,0,6:55,404433221100550058303132333435363738393a3b3c3d3e3f4041424378563412,-0.681283833,-0.681283833,0.000000000,map,10,0.693613138,0.286616705,0.000000000,0.424473925,0.460422470,0.774452554,-1.000989516,-1.872011070,0.000000000
3,3,81,0,6:51,404433221100510058303132333435363738393a3b3c3d3e3f4041424378563412,-0.686503545,-0.686503545,0.000000000,map,10,0.647556373,0.269593580,0.000000000,0.379197488,0.520498919,0.590225494,-0.798837418,-2.173206048,0.000000000
3,3,97,0,6:61,404433221100610058303132333435363738393a3b3c3d3e3f4041424378563412,-0.689232191,-0.689232191,0.000000000,map,10,0.622669477,0.243687699,0.000000000,0.370837877,0.541453621,0.490677909,-0.764004061,-2.149498187,0.000000000
3,3,61,0,6:3d,4044332211003d0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.691849792,-0.691849792,0.000000000,map,10,0.599520356,0.231953121,0.000000000,0.375171131,0.631058825,0.398081423,-0.781963207,-2.001942719,0.000000000
3,3,16,0,6:10,404433221100100058303132333435363738393a3b3c3d3e3f4041424378563412,-0.694980263,-0.694980263,0.000000000,map,10,0.626649915,0.290348130,0.000000000,0.393023361,0.343877953,0.506599661,-0.858152015,-1.962770857,0.000000000
3,3,109,0,6:6d,4044332211006d0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.698377480,-0.698377480,0.000000000,map,10,0.565733996,0.240630433,0.000000000,0.369043179,0.642536247,0.262935985,-0.756627042,-1.928989774,0.000000000
3,3,140,0,6:8c,4044332211008c0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.701742389,-0.701742389,0.000000000,map,10,0.540156471,0.388402024,0.000000000,0.419056875,0.120349932,0.160625882,-0.975603692,-1.270485067,0.000000000
3,3,137,0,6:89,404433221100890058303132333435363738393a3b3c3d3e3f4041424378563412,-0.720212496,-0.720212496,0.000000000,map,10,0.530582812,0.370976781,0.000000000,0.394305396,0.185291407,0.122331246,-0.863759698,-1.594577293,0.000000000
3,3,88,0,6:58,404433221100580058303132333435363738393a3b3c3d3e3f4041424378563412,-0.725303521,-0.725303521,0.000000000,map,10,0.561112173,0.254806357,0.000000000,0.352757641,0.640937942,0.244448693,-0.691321963,-2.203773562,0.000000000
3,3,49,0,6:31,404433221100310058303132333435363738393a3b3c3d3e3f4041424378563412,-0.729239860,-0.729239860,0.000000000,map,10,0.656455837,0.235010387,0.000000000,0.398539796,0.333184870,0.625823347,-0.882410941,-2.222451132,0.000000000
3,3,32,0,6:20,404433221100200058303132333435363738393a3b3c3d3e3f4041424378563412,-0.732203638,-0.732203638,0.000000000,map,10,0.601763019,0.264442248,0.000000000,0.400768588,0.406034221,0.407052077,-0.892308116,-1.939062996,0.000000000
