dataset,target_snr_db,noise_seed,error_category,packet_index,payload_symbol_index,gt_bin,selected_bin,gt_symbol,selected_symbol,selected_local_score,gt_local_score,selected_minus_gt_local_score,selected_energy,gt_energy,selected_energy_score,gt_energy_score,selected_minus_gt_energy_db,selected_tau_hat,gt_tau_hat,selected_minus_gt_tau_hat,expected_tau,selected_tau_residual,gt_tau_residual,selected_minus_gt_abs_tau_residual,selected_tau_gain_db,gt_tau_gain_db,selected_minus_gt_tau_gain_db,selected_corrected_coherence,gt_corrected_coherence,selected_minus_gt_corrected_coherence,selected_tau_local_step_abs_mean,gt_tau_local_step_abs_mean,selected_minus_gt_tau_local_step_abs_mean,selected_tau_local_second_abs,gt_tau_local_second_abs,selected_minus_gt_tau_local_second_abs,selected_rank,gt_rank,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,gt_in_candidates,selected_in_candidates,hard_anchor,high_confidence
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,3,29,610,261,609,260,0.7674946655298063,0.6210381472993293,0.146456518230477,0.6275481163630161,0.359977784499538,0.897759382902701,0.5149779359452995,2.4137133059607776,-0.125,-0.0625,-0.0625,0.04590701842209366,-0.17090701842209366,-0.10840701842209366,0.0625,0.3400104629939657,0.08639882510004843,0.2536116378939173,0.9928855362580141,0.9021327534032282,0.09075278285478594,0.171875,0.046875,0.125,0.34375,0.09375,0.25,2,14,447,0.4684004716365746,10.791138967088083,0.9328820648970214,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,non_e1_gt_not_in_candidates,3,30,778,355,777,354,0.813801784221518,,,0.40006438417993095,0.27070132978275296,0.8259463298274796,,1.6963950075064322,0.09375,-0.03125,0.125,0.039697221787018955,0.054052778212981045,-0.07094722178701895,-0.01689444357403791,0.26129721778511744,0.04967056202039685,0.2116266557647206,0.9175972305793129,0.7392415666818708,0.17835566389744206,0.1875,0.03125,0.15625,0.375,0.0625,0.3125,6,0,708,0.6172378133454225,9.077437892472952,0.9346430499584358,16,0,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,5,8,865,476,864,475,0.9286182630393104,0.7476024880799237,0.1810157749593867,0.7034514780077963,0.5317018762073076,1.0,0.7558472657035412,1.2156595365689935,0.09375,-0.09375,0.1875,0.01763243576397233,0.07611756423602767,-0.11138243576397233,-0.03526487152794466,0.39068321561749797,0.04830648964976564,0.34237672596773233,0.9614625653758828,0.8413802008478698,0.12008236452801302,0.046875,0.171875,-0.125,0.03125,0.34375,-0.3125,1,3,476,0.5142445435655681,10.552983987970489,0.9584777487867506,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,5,10,765,13,764,12,0.8013695281206601,0.5724515525678369,0.22891797555282323,0.6573973424106185,0.30361801142584355,1.0,0.4618485531330304,3.355004125852913,0.21875,0.03125,0.1875,0.005203142670529348,0.21354685732947065,0.026046857329470652,0.1875,0.3018997067256546,0.021878772834810562,0.28002093389084404,0.8582233134702688,0.962079457082988,-0.10385614361271922,0.1875,0.09375,0.09375,0.375,0.0,0.375,1,26,13,1.1550576756037807,10.662402643097517,0.8706684362677909,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,non_e1_gt_not_in_candidates,5,13,562,780,561,779,0.7854164832648537,,,0.8232985233628689,0.30030044832898284,1.0,,4.380013559052413,0.0625,-0.0625,0.125,-0.013440796969635127,0.07594079696963507,-0.04905920303036487,0.0268815939392702,0.12920995654400244,0.1164786585670493,0.012731297976953146,0.8839816836350742,0.7451853869564785,0.13879629667859572,0.0625,0.15625,-0.09375,0.0625,0.3125,-0.25,1,0,780,1.747248454301944,11.773063532055964,0.9005995382800344,4,0,1,0,1
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,5,22,629,334,628,333,0.8654481876789762,0.8014681436048363,0.06398004407413993,0.6219963315698465,0.5503415383857693,0.9191205056417783,0.81323661790761,0.5315552980621173,-0.0625,0.0,-0.0625,-0.06937261589012839,0.006872615890128442,0.06937261589012844,-0.0625,0.14674029896849772,0.0,0.14674029896849772,0.9481569268291603,0.8388274288750349,0.10932949795412539,0.09375,0.03125,0.0625,0.1875,0.0625,0.125,4,6,172,0.06487002727652812,10.854238581069291,0.9595887145333143,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,5,25,720,208,719,207,0.7290799566702433,0.5640499111862646,0.1650300454839787,0.4436044427212096,0.2908535813362647,0.7110464847115306,0.4662045657303835,1.8332147126131932,0.21875,-0.09375,0.3125,-0.08801655553029286,0.30676655553029286,-0.0057334444697071385,0.3010331110605857,1.5542523627719524,0.20194768643252625,1.3523046763394262,0.9316030446541184,0.8145217176657855,0.11708132698833285,0.34375,0.15625,0.1875,0.3125,0.0625,0.25,5,31,392,0.6253510232303982,10.536913434031195,0.9575731650397898,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,5,30,823,770,822,769,0.8336707054921193,0.6418702563247061,0.19180044916741323,0.6153561831607455,0.3599802162981156,0.9561469424173753,0.5593410654886962,2.3284793521332823,-0.09375,-0.1875,0.09375,-0.11908978826390021,0.025339788263900154,-0.06841021173609979,-0.04307042347219964,0.20459665172967903,1.154648561575163,-0.9500519098454839,0.8811077032554046,0.9706600859796481,-0.0895523827242436,0.078125,0.140625,-0.0625,0.15625,0.28125,-0.125,2,17,236,0.1947535942152464,10.570368919589486,0.9492063435509325,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,5,31,913,303,912,302,0.8458986830999708,0.6734689237411275,0.1724297593588433,0.6372271691203792,0.4803910463696326,0.8749660445761116,0.6596169687366432,1.2269937997625437,-0.03125,-0.09375,0.0625,-0.1253044348106217,0.0940544348106217,0.0315544348106217,0.0625,0.039677925758945395,0.046109051155918644,-0.006431125396973249,0.9036352837846524,0.7728084248987581,0.1308268588858943,0.0625,0.109375,-0.046875,0.0,0.03125,-0.03125,2,5,388,0.5800880062267366,11.36251198404291,0.95171567900572,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,6,3,718,198,717,197,0.8300488896539479,0.798390578684149,0.031658310969798875,0.6048911922101894,0.4835769316735572,1.0,0.799444491672351,0.9721168551036076,0.15625,-0.125,0.28125,-0.024839165732448654,0.1810891657324487,-0.10016083426755135,0.08092833146489736,0.23948275478777842,0.5956480936892345,-0.35616533890145613,0.9494067271578641,0.8991079381108571,0.05029878904700702,0.203125,0.078125,0.125,0.40625,0.15625,0.25,1,5,198,0.6991847556751931,10.589817364898575,0.9472291568917347,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,6,7,713,674,712,673,0.7734239935492815,0.6945393202379584,0.0788846733113231,0.4478802600317522,0.39342545917406824,0.7601526698566914,0.6677307304402315,0.5629946131582417,-0.0625,0.09375,-0.15625,-0.04972085739017601,-0.01277914260982399,0.14347085739017595,-0.13069171478035196,0.19375743976876658,0.42767493474122165,-0.23391749497245506,0.8948788429303558,0.8375599218967865,0.05731892103356928,0.03125,0.125,-0.09375,0.0625,0.25,-0.1875,3,8,447,0.3083046907298886,10.120921932489777,0.8884723599065838,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,6,13,562,451,561,450,0.7205971286709038,0.6590594284580913,0.06153770021281246,0.5410607018807809,0.4609860684631464,0.7377141729606866,0.6285356801197178,0.6955819086112404,-0.09375,0.09375,-0.1875,-0.08704339487676704,-0.006706605123232956,0.18079339487676704,-0.1740867897535341,0.4212876962077544,0.24785857276788334,0.17342912343987107,0.8898091398680532,0.7618841109835933,0.1279250288844599,0.09375,0.09375,0.0,0.1875,0.1875,0.0,2,3,70,1.3211187279824115,10.804052518917784,0.9293250221825614,4,1,1,0,1
0_0_0_10_14_16,-24.5,43,non_e1_gt_not_in_candidates,6,19,510,569,509,568,0.794081105680472,,,0.7484862322137964,0.4424558257824174,1.0,,2.283138984655393,-0.125,-0.0625,-0.0625,-0.12436593236335808,-0.0006340676366419218,0.061865932363358134,-0.06123186472671621,0.8517946516797137,0.11389054621195134,0.7379041054677623,0.9997766893331435,0.8725081343784016,0.12726855495474187,0.046875,0.046875,0.0,0.09375,0.03125,0.0625,1,0,569,1.8278562533315803,11.001004340579746,0.9025981417975556,4,0,1,0,1
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,8,18,889,654,888,653,0.8745830070576789,0.8365301101597967,0.03805289689788216,0.5316649337668231,0.4504271597693368,1.0,0.8472011809732867,0.7201344750653906,0.09375,0.0625,0.03125,0.026978313151394318,0.06677168684860568,0.03552168684860568,0.03125,0.33402651490481894,0.0774134497086113,0.25661306519620763,0.8511056128440104,0.934231611468085,-0.08312599862407455,0.078125,0.046875,0.03125,0.15625,0.09375,0.0625,1,4,654,0.47404576758739886,9.788880569709297,0.8513636700726087,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,non_e1_gt_not_in_candidates,8,28,7,80,6,79,0.8356662765569397,,,0.7850047267240825,0.3616190380867579,1.0,,3.366209851348831,0.03125,-0.40625,0.4375,-0.03542772574407227,0.06667772574407227,-0.37082227425592773,-0.30414454851185546,0.01279435042274574,0.5791998113761272,-0.5664054609533814,0.9791568207224736,0.979110299519964,4.6521202509586246e-05,0.078125,0.421875,-0.34375,0.03125,0.15625,-0.125,1,0,80,1.678359158553754,11.661843837217479,0.9806652061527948,4,0,1,0,1
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,9,1,826,335,825,334,0.846857697266296,0.779216600324793,0.067641096941503,0.524874513601592,0.40162148699914724,1.0,0.7651762022950872,1.162385454045972,0.0625,0.0625,0.0,0.05491075957760694,0.007589240422393062,0.007589240422393062,0.0,0.17160221533561895,0.08404988427610728,0.08755233105951167,0.8808092560752641,0.8691123237118963,0.011696932363367774,0.03125,0.03125,0.0,0.0,0.0,0.0,1,10,335,0.1484509395793529,9.908118049623662,0.8745669766595918,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,non_e1_gt_not_in_candidates,9,4,86,178,85,177,0.8847519923813633,,,0.6624333941135916,0.4281486267935328,1.0,,1.8954766222639032,-0.03125,-0.25,0.21875,0.03615645928362243,-0.06740645928362243,-0.28615645928362243,-0.21875,0.053058545533382,0.9973027748860754,-0.9442442293526935,0.9883388423751928,0.978358199170768,0.00998064320442471,0.046875,0.265625,-0.21875,0.09375,0.46875,-0.375,1,0,178,1.36719079600904,10.388569430464171,0.9897357897629802,4,0,1,0,1
0_0_0_10_14_16,-24.5,43,non_e1_gt_not_in_candidates,9,8,865,880,864,879,0.8499922021870223,,,0.5425355414673163,0.3178581822685942,0.919951222389297,,2.32194798586461,0.125,0.0625,0.0625,0.011150725558309649,0.11384927444169035,0.05134927444169035,0.0625,0.46468756609675355,0.04953475048509509,0.41515281561165845,0.9657746883643589,0.8810244464707637,0.08475024189359515,0.109375,0.0625,0.046875,0.21875,0.0625,0.15625,2,0,576,0.3623519918570917,9.866711095006606,0.9961589222946274,16,0,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,9,9,492,464,491,463,0.874311728543431,0.7003891998917026,0.17392252865172841,0.46305473848051193,0.31537183120997625,1.0,0.6810681437897627,1.6680943288707741,-0.0625,-0.03125,-0.03125,0.00489929212698148,-0.06739929212698148,-0.03614929212698148,0.03125,0.0831500363149555,0.06916569066803184,0.013984345646923663,0.8659637370126032,0.7524317844442447,0.11353195256835846,0.125,0.0625,0.0625,0.25,0.125,0.125,1,15,464,0.18996494463008123,9.223534245365691,0.7908900397633551,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,9,24,874,798,873,797,0.8850930530153351,0.6628362319481662,0.22225682106716893,0.5943277225668488,0.3727661182557682,1.0,0.6272063444152064,2.0258955725828103,-0.0625,-0.21875,0.15625,-0.08887220934294143,0.02637220934294149,-0.12987779065705857,-0.10350558131411708,0.1030422273586758,1.466623779124584,-1.3635815517659082,0.7860699641243813,0.8822079269724582,-0.09613796284807685,0.15625,0.3125,-0.15625,0.3125,0.375,-0.0625,1,6,798,0.08929064431728068,10.052812705131204,0.7931826779107083,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,non_e1_gt_not_in_candidates,9,28,7,872,6,871,0.9197063529452522,,,0.5161764118459224,0.27178913171642094,0.9836758533851238,,2.785660681274098,-0.09375,-0.21875,0.125,-0.11387794306825422,0.02012794306825416,-0.10487205693174578,-0.08474411386349162,0.1823568871955994,0.5813424115302598,-0.3989855243346604,0.8928125233357729,0.7305297026236326,0.16228282071214029,0.0625,0.1875,-0.125,0.125,0.375,-0.25,2,0,372,0.0714798924969059,9.738184016924233,0.9576910295993489,16,0,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,9,29,610,515,609,514,0.7199978957372277,0.6687665570000869,0.05123133873714081,0.3792724357873034,0.35480057622686445,0.6726988478542784,0.6292941862500508,0.28966964332304734,-0.09375,-0.09375,0.0,-0.12012937649958239,0.02637937649958233,0.02637937649958233,0.0,0.32611394959177364,0.2307957428167082,0.09531820677506544,0.8620264430466709,0.7509876270197263,0.11103881602694454,0.0625,0.078125,-0.015625,0.125,0.09375,0.03125,5,9,913,1.1961231846001088,9.859125887876838,0.962641392605519,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,9,30,794,833,793,832,0.8953602722685702,0.6880390019974943,0.20732127027107583,0.5741521442460886,0.37308439224013057,1.0,0.6498005728603916,1.8721991011938734,0.03125,-0.0625,0.09375,-0.1263808099309106,0.1576308099309106,0.06388080993091061,0.09375,0.01052234889133573,0.1384722590620927,-0.12794991017075696,0.883818814619416,0.8489863075352458,0.03483250708417018,0.15625,0.15625,0.0,0.0625,0.25,-0.1875,1,12,833,0.41229950457849246,9.803434072000325,0.8910554103110427,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,9,31,905,743,904,742,0.9379485968818941,0.6783744857846897,0.2595741110972044,0.6938626925444282,0.43505064118848225,1.0,0.6269981739371667,2.0273372400208567,0.21875,0.21875,0.0,0.11736775663776122,0.10138224336223878,0.10138224336223878,0.0,2.02196170937543,0.8636050373840032,1.158356671991427,0.8958518820181296,0.8517586739423407,0.04409320807578887,0.125,0.171875,-0.046875,0.25,0.34375,-0.09375,1,9,743,0.19435008823718197,10.74189074090378,0.9200295264851485,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,10,0,803,383,802,382,0.8855871480852342,0.7326762479209421,0.1529109001642921,0.7199321441304143,0.5789162328597399,1.0,0.8041261076889358,0.9467583734769413,-0.03125,-0.125,0.09375,-0.026457297589976447,-0.004792702410023553,-0.09854270241002355,-0.09375,0.035728086271357005,0.5030084307366772,-0.46728034446532024,0.9844017318626919,0.8976841968675575,0.08671753499513435,0.0625,0.03125,0.03125,nan,nan,nan,1,2,383,0.9467583734769413,10.916488688195114,0.9818546828099641,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,10,16,917,895,916,894,0.9208224053470155,0.7555118129540876,0.1653105923929279,0.6023199841002338,0.42790591805976774,1.0,0.7104295546477479,1.4847897972742266,-0.25,0.34375,0.40625,-0.12667965551752325,-0.12332034448247675,0.47042965551752325,-0.3471093110350465,0.9200468113836114,1.171641361365894,-0.2515945499822826,0.9400780033436955,0.9095846872938206,0.03049331604987493,0.328125,0.265625,0.0625,0.34375,0.46875,-0.125,1,4,895,1.0418559715197782,10.569518689968868,0.9600022807525662,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,10,18,889,171,888,170,0.8065957551473564,0.8006593470124495,0.005936408134906923,0.534129149380135,0.518919103428189,0.8342183519472557,0.8104628623211988,0.12546620596951108,0.09375,0.09375,0.0,0.11079254974153341,-0.017042549741533408,-0.017042549741533408,0.0,0.30903166572547497,0.23851639347711723,0.07051527224835774,0.9327431020738455,0.8647871951395661,0.06795590693427933,0.046875,0.046875,0.0,0.03125,0.03125,0.0,3,4,470,0.4818350171400717,10.231436026541045,0.8670779573076011,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,10,28,7,544,6,543,0.8223983964736195,0.6810568238567636,0.14134157261685587,0.5051557957808974,0.37815250794182376,0.8511191977346537,0.6371358338732995,1.257583551026729,-0.03125,0.28125,-0.3125,0.04815357603681669,-0.07940357603681669,0.2330964239631833,-0.15369284792636662,0.060605532614496666,0.280525350080731,-0.21991981746623432,0.8470839362279159,0.8311599817573113,0.015923954470604573,0.046875,0.265625,-0.21875,0.09375,0.46875,-0.375,2,10,3,0.7000961348378621,10.317263701527892,0.9403546703221094,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,10,31,904,26,903,25,0.9005877912600341,0.7280984070017391,0.17248938425829496,0.5152478232112259,0.3536708296806559,1.0,0.6864091680706985,1.6341692443685183,-0.28125,-0.125,-0.15625,0.02936188392540162,-0.3106118839254016,-0.15436188392540162,0.15625,0.8069938415243749,0.5600591005114491,0.24693474101292578,0.9836898343350412,0.9122081726675243,0.0714816616675169,0.234375,0.078125,0.15625,0.46875,0.15625,0.3125,1,12,26,0.9356323025086365,9.739640365861916,0.945920580471444,16,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,11,12,597,889,596,888,0.79482663552324,0.5591052998593781,0.2357213356638619,0.6172897780279527,0.40393284652623507,1.0,0.6543650339013775,1.8417991531075582,-0.09375,-0.125,0.03125,-0.03283311357765634,-0.06091688642234366,-0.09216688642234366,-0.03125,0.2060123966282864,0.5082063127130433,-0.3021939160847569,0.9566187018012956,0.9209743242584816,0.03564437754281402,0.21875,0.25,-0.03125,0.4375,0.5,-0.0625,1,15,889,0.3646180444192061,10.067613593416706,0.9655109034882661,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,11,23,759,927,758,926,0.7801358600759585,0.6073194416526416,0.17281641842331685,0.9228257994821298,0.4644580349608738,1.0,0.5032997941989894,2.981732471873262,-0.03125,-0.03125,0.0,-0.10015006903204932,0.06890006903204937,0.06890006903204937,0.0,0.03350258577799675,0.01838692496243683,0.015115660815559921,0.8585696891215744,0.9731403342575817,-0.11457064513600734,0.21875,0.21875,0.0,0.4375,0.4375,0.0,1,4,927,2.4719982165858814,11.858229764584124,0.8634738323579474,4,1,1,0,1
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,11,34,93,345,92,344,0.7952355500409525,0.7659957773550217,0.02923977268593081,0.9739226138532473,0.9468425387527901,1.0,0.9721948389787182,0.12246688763444433,-0.03125,0.125,-0.15625,0.08253297551355776,-0.11378297551355776,0.04246702448644224,0.07131595102711552,0.03613795075590087,0.11018028446535712,-0.07404233370945625,0.8687430095198467,0.889819708394666,-0.021076698874819222,0.15625,0.0,0.15625,nan,nan,nan,1,2,345,0.12246688763444433,12.384595926947494,0.8615797267373196,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,E1_gt_in_candidates_local_score_loss,12,3,691,646,690,645,0.7963248684630548,0.7833960759376262,0.012928792525428667,0.4487614582160404,0.5155363178283245,0.8330496173301295,0.957005831102184,-0.6024371474793322,-0.09375,0.125,-0.21875,0.02877761693819736,-0.12252761693819736,0.09622238306180264,0.026305233876394718,0.32513635972566185,0.5995453285688558,-0.27440896884319393,0.9719532240165697,0.9095392489356426,0.06241397508092705,0.171875,0.046875,0.125,0.34375,0.09375,0.25,6,2,209,0.19085416029021804,9.663620686268683,0.8150050672651836,40,1,1,0,0
0_0_0_10_14_16,-24.5,43,non_e1_gt_in_candidates,12,5,468,571,467,570,0.7783757366541818,0.7952813720143622,-0.016905635360180415,0.4837859395497759,0.6234903033885963,0.775931777800643,1.0,-1.1017646150882094,-0.03125,0.15625,-0.1875,0.016414222007156254,-0.047664222007156254,0.13983577799284375,-0.09217155598568749,0.05717905268351199,0.6802613749404467,-0.6230823222569347,0.8585029474165221,0.9923343100441506,-0.13383136262762851,0.078125,0.109375,-0.03125,0.15625,0.21875,-0.0625,4,1,468,0.766165673101374,10.323311556843226,0.9684787624787938,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,1,21,553,291,552,290,0.9229267015895841,0.8919565085393976,0.030970193050186556,0.7487454304788486,0.7025706017166158,1.0,0.9383304032550791,0.2764421168022366,-0.03125,0.125,-0.15625,0.026253589130270427,-0.05750358913027043,0.09874641086972957,-0.041242821739459146,0.07257036970713468,0.5956595880672613,-0.5230892183601266,0.897110696180542,0.9076087986368523,-0.010498102456310332,0.109375,0.078125,0.03125,0.21875,0.09375,0.125,1,2,291,0.2764421168022366,11.49225535006163,0.8908056698839654,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,non_e1_gt_not_in_candidates,1,23,759,676,758,675,0.9426151844077255,,,0.6176594161230611,0.3997512312169569,1.0,,1.8895925652988563,0.03125,0.0625,-0.03125,0.013730952090277526,0.017519047909722474,0.048769047909722474,-0.03125,0.0006625002416198245,0.11729477178509248,-0.11663227154347267,0.9555684508257308,0.7357525347539465,0.2198159160717843,0.125,0.09375,0.03125,0.25,0.1875,0.0625,1,0,676,1.2338654221347554,10.641971798752284,0.9562132331611137,4,0,1,0,1
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,2,1,826,535,825,534,0.9382883578163426,0.7556082408898573,0.18268011692648523,0.6867075437553503,0.5141735472733764,1.0,0.7487518550641674,1.256620886184807,0.15625,-0.125,0.28125,-0.033086716161113694,0.1893367161611137,-0.0919132838388863,0.09742343232222739,1.094254504968726,0.3224902812084954,0.7717642237602307,0.9715395694658185,0.8378223901312797,0.13371717933453886,0.125,0.15625,-0.03125,0.25,0.3125,-0.0625,1,2,535,1.256620886184807,11.444575597173943,0.9580795841184078,4,1,1,0,1
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,2,10,765,233,764,232,0.9021463490788266,0.6571345822876877,0.2450117667911389,0.43089362311947355,0.2972934010272219,1.0,0.6899461608991869,1.611847975767502,0.09375,-0.21875,0.3125,-0.08909048662406738,0.18284048662406738,-0.12965951337593262,0.053180973248134755,0.11414328847332449,0.9594071309361053,-0.8452638424627809,0.9388675329694111,0.9000087031989733,0.03885882977043775,0.28125,0.21875,0.0625,0.25,0.125,0.125,1,12,233,0.08174608646407269,9.466475813241848,0.9331216443620199,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,2,16,917,770,916,769,0.7566529372248332,0.7388324454840496,0.017820491740783595,0.36071921948774843,0.33683495133188046,0.7993054351760012,0.7463810986815473,0.2975213330206906,0.0625,-0.28125,0.34375,-0.12642633359936983,0.18892633359936983,-0.15482366640063017,0.03410266719873967,0.1395250814846559,0.9409115904894148,-0.8013865090047588,0.8574301671227758,0.8216882052731799,0.03574196184959588,0.03125,0.265625,-0.234375,0.0625,0.46875,-0.40625,5,8,910,0.5632783374703181,9.479869263278735,0.7718030616853412,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,2,17,656,666,655,665,0.905850536495414,0.7752597573942067,0.1305907791012073,0.4333332843956761,0.3632480743445434,1.0,0.8382648816167605,0.7661872785241154,0.09375,-0.125,0.21875,0.11735102523807983,-0.02360102523807983,-0.24235102523807983,-0.21875,0.318509429543019,0.4497786353809209,-0.13126920583790191,0.9561182395278931,0.930974678255276,0.025143561272617077,0.03125,0.171875,-0.140625,0.0625,0.03125,0.03125,1,4,666,0.4756707706803665,9.448680688715921,0.9148758070353286,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,2,22,629,455,628,454,0.8571021059179821,0.6708707641072748,0.18623134181070733,0.5187862653920128,0.3954482533032575,0.8828543289912855,0.6729615365915937,1.1789880823348526,-0.15625,0.15625,-0.3125,0.08623781942532771,-0.2424878194253277,0.07001218057467229,0.17247563885065542,0.7758787022966749,0.8033626825355069,-0.02748398023883203,0.8987691943298293,0.7719039940123387,0.1268652003174906,0.1875,0.125,0.0625,0.375,0.25,0.125,3,7,90,0.014860138851256748,10.422906166662374,0.9325226738945624,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,non_e1_gt_not_in_candidates,2,28,7,855,6,854,0.5347412850578409,,,0.29185106758410484,0.22247264677378897,0.3892878505400245,,1.1788466461332157,0.03125,0.1875,-0.15625,0.048901972450025366,-0.017651972450025366,0.13859802754997463,-0.12094605509994927,0.027175037064334558,0.49557439022262145,-0.4683993531582869,0.9456505393153785,0.6696238807635086,0.2760266585518698,0.0625,0.125,-0.0625,0.0625,0.25,-0.1875,18,0,397,0.7725242497855384,11.507206688192909,0.8687604381893125,40,0,1,0,0
0_0_0_10_14_16,-24.0,43,non_e1_gt_in_candidates,2,31,912,159,911,158,0.80347705460212,0.8041307042419575,-0.0006536496398374947,0.46661826083563085,0.4641966333494487,0.7948517689341694,0.790726694858319,0.02259744303274622,-0.1875,0.0625,-0.25,0.030234048962374027,-0.21773404896237403,0.03226595103762597,0.18546809792474805,1.120452153195418,0.06790763353459067,1.0525445196608272,0.918040225333847,0.9637137312629604,-0.045673505929113456,0.328125,0.171875,0.15625,0.28125,0.21875,0.0625,2,3,851,0.9971385491115696,10.369488661140203,0.9530053087771576,40,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,3,14,478,960,477,959,0.9402701204183754,0.8368791971986658,0.10339092321970966,0.6993779764234773,0.6018484223847196,1.0,0.8605481480307537,0.6522482569773829,0.0625,-0.0625,0.125,-0.11094603205178488,0.17344603205178488,0.04844603205178488,0.125,0.0388221033750746,0.19669568547247399,-0.15787358209739938,0.9493239333704973,0.8398329292793918,0.10949100409110546,0.046875,0.078125,-0.03125,0.09375,0.15625,-0.0625,1,2,960,0.6522482569773829,11.213617991484771,0.9463693474127323,28,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,3,17,656,174,655,173,0.8314798582122349,0.7158854784274306,0.11559437978480436,0.561427806628231,0.4354338035827965,1.0,0.7755828949725216,1.1037177759869963,0.03125,0.0625,-0.03125,-0.12957542195700922,0.16082542195700922,0.19207542195700922,-0.03125,0.022613235013715788,0.25066424647076546,-0.22805101145704967,0.9293238220052169,0.7420374102594124,0.18728641174580452,0.203125,0.25,-0.046875,0.28125,0.5,-0.21875,1,5,174,0.8439387333978812,10.535883832806052,0.9457883322029399,28,1,1,0,0
0_0_0_10_14_16,-24.0,43,E1_gt_in_candidates_local_score_loss,3,18,889,357,888,356,0.803121656440005,0.7188228143862607,0.08429884205374427,0.4472831504064665,0.3266271059118573,0.9629492358194546,0.7031906338298674,1.3653031534684583,-0.03125,0.25,-0.28125,0.11421478140791608,-0.14546478140791608,0.13578521859208392,0.009679562815832154,0.0022755895297969825,2.7588739738275043,-2.7565983842977073,0.97324323293223,0.8606490242401269,0.11259420869210313,0.140625,0.125,0.015625,0.28125,0.25,0.03125,2,12,934,0.16396607148153736,9.535970343243372,0.9700787290498809,28,1,1,0,0
