snr_label,added_snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,coarse_bin,phase_fft_1_estimate,phase_fft_2_estimate,savaux_bin,savaux_correct,savaux_gt_power,savaux_gt_to_mean_energy,savaux_gt_margin_db,savaux_gt_floor_db,plain_nus_mean_bin,plain_nus_mean_correct,plain_nus_mean_gt_power,plain_nus_mean_gt_to_mean_energy,plain_nus_mean_gt_margin_db,plain_nus_mean_gt_floor_db,phase_fft_1_bin,phase_fft_1_correct,phase_fft_1_gt_power,phase_fft_1_gt_to_mean_energy,phase_fft_1_gt_margin_db,phase_fft_1_gt_floor_db,phase_fft_2_bin,phase_fft_2_correct,phase_fft_2_gt_power,phase_fft_2_gt_to_mean_energy,phase_fft_2_gt_margin_db,phase_fft_2_gt_floor_db,exact_nus_coherent_bin,exact_nus_coherent_correct,exact_nus_coherent_gt_power,exact_nus_coherent_gt_to_mean_energy,exact_nus_coherent_gt_margin_db,exact_nus_coherent_gt_floor_db
-3,-3.0,9,18,32,40,494,750,494,494,494,1,8.40205147776274e-05,34.913168478979756,7.341074312311831,17.187370720663125,750,0,4.941621527367473e-07,0.8809137547256845,-6.126754766766068,-0.2037558292346478,494,1,1.7864495620594591e-06,12.202878915281227,2.7240302033347326,12.82369911698504,494,1,5.251281888505423e-06,35.27067429920141,6.5608479781707585,17.36570167101449,494,1,5.2512818885053385e-06,34.91316662332536,7.341072565969982,17.187368795595603
-3,-3.0,9,18,33,41,303,12,303,303,303,1,6.0485384323789035e-05,24.078943752977466,4.966016578524691,15.565646800562941,12,0,1.4222066731936534e-06,2.5598102583711664,-0.8617217011254469,4.3871740668005925,303,1,1.4883178449703003e-06,9.989587225470878,1.3081711934371536,11.447459369787845,303,1,3.780336715250271e-06,25.900766712924675,6.974583986906596,15.764963011486328,303,1,3.780336715250265e-06,24.078945057231916,4.966016909305933,15.565646850526917
-3,-3.0,9,18,34,42,1022,1022,1022,1022,1022,1,7.582989976694186e-05,31.66775550915499,6.724633229231505,16.687926410870308,1022,1,5.4630784882570255e-06,9.636736295245239,5.067332205460983,10.243099004574885,1022,1,4.739369076169056e-06,31.87424549879009,6.583092622484762,16.76762662070152,1022,1,4.739369076169056e-06,31.87424549879009,6.583092622484762,16.76762662070152,1022,1,4.7393690761690084e-06,31.66775763802815,6.724633130564392,16.687926931067643
-3,-3.0,9,18,35,43,720,976,720,720,720,1,8.231975877628309e-05,33.18589328100449,5.352925450083578,17.02962000762212,976,0,9.293094474078527e-07,1.661849555095016,-4.163679507638144,2.6630028244124286,720,1,1.4816141113264336e-06,9.718085470084796,0.014701452957745904,11.366892057662152,720,1,5.144984543450478e-06,33.8766834400065,7.2968566623600655,16.940677166344795,720,1,5.144984543450476e-06,33.18589079538872,5.352924314981581,17.029619495580274
-3,-3.0,9,18,36,44,314,313,314,314,314,1,0.00010283421742808552,42.992763273665815,7.526188244178842,18.234688232725812,313,0,2.1434131239198104e-06,3.788969438960324,-2.073847657001751,6.2254668495550725,314,1,6.3525281870845725e-06,42.889358663069025,7.8363829659058375,18.127554287619713,314,1,6.427139292570141e-06,43.33742843307853,7.736401211443761,18.23532111523715,314,1,6.427139292570126e-06,42.992768045222356,7.526189626944814,18.23468893155294
-3,-3.0,9,18,37,45,602,934,765,602,602,1,6.594322386814597e-05,26.796821822058867,5.593290467700124,16.201458854346555,934,0,8.216001536804866e-07,1.4614219863449132,-4.135877487442306,1.9043129451160654,765,0,4.6040072765429527e-07,3.0861511848059116,-4.223516655974042,6.5834438219329225,602,1,2.159814371414463e-06,15.134705065077704,2.8855030690283225,13.625852506761944,602,1,4.121452320943001e-06,26.79682629521736,5.593291059678128,16.201456479788288
-3,-3.0,9,18,38,46,7,7,7,7,7,1,6.166622217269966e-05,16.602018933215277,4.030719977680492,13.920696760585711,7,1,4.768807134772731e-06,5.693171839375159,2.7804499336315414,7.8679735027935145,7,1,3.854138710532138e-06,17.182656383960243,3.2862995774441703,14.041485347996318,7,1,3.854138710532138e-06,17.182656383960243,3.2862995774441703,14.041485347996318,7,1,3.854138710532138e-06,16.602017968414593,4.030718681958178,13.920694889530482
-3,-3.0,9,18,39,47,414,215,215,215,414,1,8.130444105504397e-05,21.396249557759447,4.308143062289235,14.925921943319914,215,0,4.6781207008416426e-07,0.5617859722035657,-8.067144181150454,-2.0716427311608023,215,0,1.867419383519054e-06,7.94075431054357,-0.03938138299920856,10.725936535389636,215,0,1.867419383519054e-06,7.94075431054357,-0.03938138299920856,10.725936535389636,414,1,5.081528069763111e-06,21.396251569842544,4.3081432821047585,14.925921010427851
-3,-3.0,9,18,40,48,807,807,807,807,807,1,7.198561020559883e-05,29.770116876666147,6.670025108888911,16.556444546727096,807,1,2.3434225635950996e-06,4.213510438026568,0.7150313234883794,6.5835472165124775,807,1,4.499101921660939e-06,29.996071451236865,7.2326283612124564,16.544609919570593,807,1,4.499101921660939e-06,29.996071451236865,7.2326283612124564,16.544609919570593,807,1,4.499101921661135e-06,29.770124660599457,6.670026499175413,16.556447237538915
-3,-3.0,9,18,41,49,195,195,195,195,195,1,0.000102621491212318,41.91603218201908,7.913603364488637,18.297254563661582,195,1,4.439108436887531e-06,7.861441300030973,3.8473305513362788,9.383869185300671,195,1,6.413845554379601e-06,40.53702114841991,7.374423063674998,17.826129575321982,195,1,6.413845554379601e-06,40.53702114841991,7.374423063674998,17.826129575321982,195,1,6.413845554379595e-06,41.91604650073461,7.913605425957777,18.297255195085206
-3,-3.0,9,18,42,50,826,826,826,826,826,1,7.317324921710458e-05,29.83770889888621,6.293245157186698,16.317978777729476,826,1,2.1247717926398162e-06,3.80366718035096,0.811519845607447,6.169137721601078,826,1,4.573327491164576e-06,28.817282651965087,6.947189950779192,16.25535566048007,826,1,4.573327491164576e-06,28.817282651965087,6.947189950779192,16.25535566048007,826,1,4.5733274911639235e-06,29.83770494979291,6.293244406121744,16.31798145877688
-3,-3.0,9,18,43,51,928,928,928,928,928,1,6.280758895122005e-05,25.929130521486325,5.062960096067979,15.714300266725607,928,1,4.278181591300649e-06,7.736521686009392,3.4879942807324853,9.25637133688836,928,1,3.925474194715179e-06,26.07863517705367,7.093917202802089,15.842721766594703,928,1,3.925474194715179e-06,26.07863517705367,7.093917202802089,15.842721766594703,928,1,3.925474194715318e-06,25.929130302669037,5.062959930176152,15.714296923207709
-3,-3.0,9,18,44,52,761,761,761,761,761,1,7.672382309159911e-05,31.09050468578871,5.737041079856051,16.876957942050602,761,1,2.1965662067950695e-06,3.924347365040644,0.6399774904725247,6.283216058116464,761,1,4.79523930024834e-06,30.83292881234813,6.637615125286688,16.805938815090506,761,1,4.79523930024834e-06,30.83292881234813,6.637615125286688,16.805938815090506,761,1,4.795239300248349e-06,31.090506221791777,5.737041628215245,16.876958787688874
-3,-3.0,9,18,45,53,590,334,590,590,590,1,8.606440685121619e-05,33.73800248605371,6.819790492163617,17.323287236376665,334,0,6.776537623798344e-07,1.192691798535551,-5.011423159730434,1.1518854910367364,590,1,1.5134839440730756e-06,9.961423736291268,1.3443001905168892,11.865332830446004,590,1,5.3790271150284305e-06,34.4337559024918,6.121726931998009,17.192291072208658,590,1,5.379027115028471e-06,33.73801274418572,6.8197924174051,17.323285672311233
-3,-3.0,9,18,46,54,383,293,383,383,383,1,6.895729599769394e-05,29.23841941533224,5.840925291212101,16.591343899527473,293,0,1.094397469984947e-06,1.9961534187454986,-2.791688558203795,3.5141409348541135,383,1,3.848357860373342e-06,26.28447351344974,6.016912537226286,16.051462381380055,383,1,4.309830867817304e-06,28.67003503763445,6.75975236320216,16.397071009371828,383,1,4.309830867817291e-06,29.238418791266934,5.840925884506197,16.59134139738215
-3,-3.0,9,18,47,55,267,267,267,267,267,1,8.38944571553181e-05,35.92079490172065,7.235892540121794,17.151658191559168,267,1,1.8080667449198521e-06,3.252498372112963,0.32541307795696306,5.662201179819057,267,1,5.243404175094193e-06,35.58510830871746,6.630898513636813,17.22900196584241,267,1,5.243404175094193e-06,35.58510830871746,6.630898513636813,17.22900196584241,267,1,5.243404175094165e-06,35.92079912574311,7.2358935508781395,17.151661993175196
-3,-3.0,9,18,48,56,314,410,314,314,314,1,4.8004277082473214e-05,19.41347479358872,3.772936224687285,14.362932665125383,410,0,9.508949111853146e-07,1.6786351559050225,-2.5463568164339048,2.6047432516042948,314,1,2.545753693796502e-06,17.26320909651364,3.7341418148502274,13.905153512494357,314,1,3.0002670681771733e-06,20.01385712617192,4.620851845877593,14.60086447341699,314,1,3.000267068177138e-06,19.413472843911592,3.77293517380243,14.362931636640134
-3,-3.0,10,7,0,8,803,803,803,803,803,1,0.00011580704313455484,44.43071513201144,7.691061799851698,17.995863839892447,803,1,5.151151356597389e-06,9.093962708799276,4.782490127664923,9.927153498490283,803,1,7.2379397748941875e-06,45.47456128623199,9.045992957996402,18.399124887592016,803,1,7.2379397748941875e-06,45.47456128623199,9.045992957996402,18.399124887592016,803,1,7.237939774894239e-06,44.43071275316392,7.69106173140043,17.995862247653246
-3,-3.0,10,7,1,9,711,22,710,711,711,1,6.205842189608082e-05,26.008811214083963,6.716642303995797,15.91156921427785,22,0,1.4064409268032661e-06,2.536246666105191,-0.6671792169146428,4.47644019945552,710,0,6.973818845775049e-07,4.968511661102082,-1.2162851863520876,8.661645356572834,711,1,3.9058178604193185e-06,26.489581909157028,5.378398439250933,15.925160243208069,711,1,3.878650695441276e-06,26.00880650581268,6.716642595483368,15.911567357102687
-3,-3.0,10,7,2,10,922,922,922,922,922,1,8.23571623335996e-05,33.64276301938315,7.150153914570265,16.959449990242707,922,1,3.6727506454806876e-06,6.448179527015927,2.8835503336132624,8.453565668106108,922,1,5.147321974308237e-06,35.00610602543469,7.4857689401305185,17.05132538595552,922,1,5.147321974308237e-06,35.00610602543469,7.4857689401305185,17.05132538595552,922,1,5.147321974308343e-06,33.642758285458235,7.1501516841029815,16.95944966732029
-3,-3.0,10,7,3,11,718,945,718,718,718,1,7.737354679367234e-05,30.03938911161443,7.228661134781605,16.46986110856411,945,0,1.7101495864955414e-06,3.0083819380591104,-1.7206879137161009,5.241574015711076,718,1,1.9989970092943536e-06,12.617754700905792,1.9188377349076386,12.742097631946901,718,1,4.835846433368913e-06,29.6875433120839,7.0652576036865655,16.513801914911753,718,1,4.835846433368884e-06,30.039387752873186,7.22866322224259,16.469859716658434
-3,-3.0,10,7,4,12,756,756,756,756,756,1,9.671002706412857e-05,37.62065441612714,7.593019298984226,17.229794639916495,756,1,2.3166948116649536e-06,4.009186730060372,0.5395921306144855,6.415499676409635,756,1,6.044376464872196e-06,38.951201941040104,7.4357912481968755,17.603080817074456,756,1,6.044376464872196e-06,38.951201941040104,7.4357912481968755,17.603080817074456,756,1,6.044376464872328e-06,37.62065352756426,7.593019671851775,17.22979492233834
-3,-3.0,10,7,5,13,109,109,109,109,109,1,0.0001223525959090921,50.39416097921586,8.394745280007491,18.753595590749445,109,1,5.6566159011253644e-06,10.273995132298166,4.051226213005555,10.513128935633993,109,1,7.647037726262718e-06,49.2667699515032,8.796877693430357,18.813704804800324,109,1,7.647037726262718e-06,49.2667699515032,8.796877693430357,18.813704804800324,109,1,7.647037726262711e-06,50.39416371484976,8.39474541613106,18.753595474016787
-3,-3.0,10,7,6,14,932,932,932,932,932,1,0.00015750484017168498,62.69668001345981,9.375391737843138,20.167711846299625,932,1,8.716382115264275e-06,15.948022155039187,7.338752727076097,12.46420504576901,932,1,9.844052581596037e-06,64.94117648377632,10.290476737323162,20.310820510604053,932,1,9.844052581596037e-06,64.94117648377632,10.290476737323162,20.310820510604053,932,1,9.844052581596311e-06,62.69667959717198,9.375391687598816,20.1677091264348
-3,-3.0,10,7,7,15,468,465,468,468,468,1,0.00011605871953618285,44.355697487554,8.144640511905637,18.218575503521905,465,0,1.1997091380185056e-06,2.080743086794165,-2.8071028108254543,3.642388406858798,468,1,7.1742445178893036e-06,44.537791180238486,8.065746914153012,18.17475183075607,468,1,7.253669121812182e-06,45.020974961335064,8.118435706211196,18.14882983930066,468,1,7.2536691218121655e-06,44.355692959166404,8.144640748562681,18.218573294189596
-3,-3.0,10,7,8,16,89,89,89,89,89,1,0.00011955832124963331,39.311922176960806,7.891406742186955,18.034478388948735,89,1,6.220379485449352e-06,8.915996326176966,5.3966230851452766,9.809528150688697,89,1,7.472395880368074e-06,39.68429749454206,7.343958739414292,17.959540307422913,89,1,7.472395880368074e-06,39.68429749454206,7.343958739414292,17.959540307422913,89,1,7.472395880368072e-06,39.311925747894435,7.891407573409027,18.03447780956954
-3,-3.0,10,7,9,17,713,713,713,713,713,1,9.14553676137353e-05,20.125302777602297,4.3308488692878315,14.6344630150731,713,1,3.613424802621162e-06,3.7100752435519193,0.2476389031097727,6.109510589983413,713,1,5.7159606462490435e-06,20.653791653917096,5.2717266604189525,14.574161098568634,713,1,5.7159606462490435e-06,20.653791653917096,5.2717266604189525,14.574161098568634,713,1,5.7159606462493984e-06,20.12530335147267,4.330848322091551,14.634465157547519
-3,-3.0,10,7,10,18,865,865,865,865,865,1,0.00010911513951825189,33.243149801090816,7.320666667050556,17.19691969162791,865,1,5.77997840490774e-06,7.588479693112863,3.654022374022306,9.287494066487325,865,1,6.819697084650829e-06,32.489911031551614,6.551157026272385,16.610766562971,865,1,6.819697084650829e-06,32.489911031551614,6.551157026272385,16.610766562971,865,1,6.819697084650412e-06,33.243153654254435,7.320667234634347,17.196921722790957
-3,-3.0,10,7,11,19,92,92,92,92,92,1,8.515485726606764e-05,36.518357194862396,6.294501493885561,17.40519784548723,92,1,4.792814678718975e-06,8.52764051616915,4.193721974099418,9.642500397634201,92,1,5.322178718614708e-06,36.164318503651586,7.476561346570544,17.408481650264406,92,1,5.322178718614708e-06,36.164318503651586,7.476561346570544,17.408481650264406,92,1,5.322178718614708e-06,36.51835812168209,6.29450144491681,17.405196099952327
-3,-3.0,10,7,12,20,645,644,645,645,645,1,6.0359810502936964e-05,24.20081257688954,5.330358942799553,15.345705888510375,644,0,5.865034445062527e-07,1.046718225475118,-4.880634138946579,0.6750730970767926,645,1,3.700292429640331e-06,24.60798236345022,5.400957543339845,15.575743521258286,645,1,3.7724878192829415e-06,25.041482177582893,5.588466213443176,15.462543914817324,645,1,3.7724878192830317e-06,24.20081064391421,5.3303586970840575,15.345706352365518
-3,-3.0,10,7,13,21,426,682,426,426,426,1,8.120618477747144e-05,32.7139209074625,7.1270606449408325,16.846263321786598,682,0,9.401041418265103e-07,1.6613802224398642,-5.108191618288186,2.5322164551337343,426,1,2.6712108776187113e-06,18.14357664023077,3.593265749679909,14.243063052813888,426,1,5.0753867842413655e-06,33.68314332628995,7.604963901776189,16.84017996766844,426,1,5.07538678424134e-06,32.713922301203986,7.127060628838047,16.846259967953056
-3,-3.0,10,7,14,22,765,765,765,765,765,1,7.691357307736905e-05,31.433413033146646,6.476893532631337,16.77433231773137,765,1,4.553966856322732e-06,8.200313242804913,3.3387491586671008,9.504077403756806,765,1,4.807097827538132e-06,31.153034852788572,6.554469432520045,16.88683632892869,765,1,4.807097827538132e-06,31.153034852788572,6.554469432520045,16.88683632892869,765,1,4.807097827538204e-06,31.43340956454568,6.476893039657162,16.774331596459437
-3,-3.0,10,7,15,23,1023,1023,1023,1023,1023,1,0.00010415981155524699,41.52751664374893,8.195193074696844,17.66769897056513,1023,1,6.773653902160895e-06,11.960098343381327,5.549925672133736,11.225749863497763,1023,1,6.509987248850117e-06,42.89130831866804,9.014508539596516,18.225997754598588,1023,1,6.509987248850117e-06,42.89130831866804,9.014508539596516,18.225997754598588,1023,1,6.509987248849789e-06,41.52751145469229,8.19519263765528,17.667699696353914
-3,-3.0,10,7,16,24,597,263,631,597,597,1,7.719250862602087e-05,31.247396812553657,6.2233402624943,16.88412087789982,263,0,7.373902287724695e-07,1.3205775705907967,-4.745247767484221,1.61454771314063,631,0,1.0216052317303687e-06,6.875351814711016,-0.4812498432798917,10.099406076695681,597,1,4.255771299073977e-06,28.853492560844977,5.998971942064934,16.386246392803052,597,1,4.824532696346518e-06,31.24740223406114,6.223340307770075,16.88412284517016
-3,-3.0,10,7,17,25,562,818,562,562,562,1,7.93286362501533e-05,31.53111453528826,5.5043097610103695,16.800950991038455,818,0,7.470162981658034e-07,1.3162615240357003,-4.873462138618748,1.5326786345652579,562,1,2.030773331004043e-06,13.136518450447474,2.715282000653268,12.768765925375751,562,1,4.958039594308546e-06,31.242739705478318,6.196207202553675,16.900606041249194,562,1,4.95803959430856e-06,31.531113467596082,5.504310183581764,16.80094976103034
-3,-3.0,10,7,18,26,827,827,827,827,827,1,0.00011024804125851165,46.593767479757425,8.774779144221705,18.22276962989771,827,1,3.737618575724001e-06,6.731317889236902,1.9442757307910885,8.693715270307912,827,1,6.890502416486923e-06,46.59750008273085,8.892486555453418,18.397925939051856,827,1,6.890502416486923e-06,46.59750008273085,8.892486555453418,18.397925939051856,827,1,6.89050241648713e-06,46.593765820182554,8.774778504638515,18.222766877874186
-3,-3.0,10,7,19,27,890,890,890,890,890,1,0.0001281759392175591,53.62590849305259,9.710458350059197,18.926461452770102,890,1,8.377220883266448e-06,15.031326181947147,6.256267280079908,12.306744337607737,890,1,8.010996509011643e-06,54.24176862569685,7.386232140969247,19.20226421622577,890,1,8.010996509011643e-06,54.24176862569685,7.386232140969247,19.20226421622577,890,1,8.010996509012423e-06,53.62590959715809,9.710460041662843,18.92646132096383
-3,-3.0,10,7,20,28,174,174,174,174,174,1,7.900236604262232e-05,32.82088921519261,5.680399361705045,16.826376101406467,174,1,4.276073232719979e-06,7.683143799517038,3.7202016027946923,9.338870117904648,174,1,4.937648333331959e-06,32.744048778152326,5.011246160479739,16.97733860007918,174,1,4.937648333331959e-06,32.744048778152326,5.011246160479739,16.97733860007918,174,1,4.937648333331959e-06,32.82089246142248,5.680400616037977,16.826377002836658
-3,-3.0,10,7,21,29,267,267,267,267,267,1,0.0001228303780087545,31.69860729825146,7.044596451421788,16.687396421521875,267,1,3.4237629909772756e-06,3.8249834936680025,0.9337526410265972,6.1991204313118775,267,1,7.676898572123827e-06,31.871237229193984,5.878740928673203,16.567226967891308,267,1,7.676898572123827e-06,31.871237229193984,5.878740928673203,16.567226967891308,267,1,7.676898572123809e-06,31.698606617104815,7.044595538222675,16.687395737208334
-3,-3.0,10,7,22,30,917,917,917,917,917,1,9.27109687296479e-05,22.125243915990126,5.732151075627689,15.120874628104668,917,1,6.624449495944961e-06,7.11953735026717,3.292871044018824,8.924503903362671,917,1,5.794434477231866e-06,23.01725083056697,5.65545840841477,15.326715964424448,917,1,5.794434477231866e-06,23.01725083056697,5.65545840841477,15.326715964424448,917,1,5.79443447723206e-06,22.125239762320277,5.732150691683215,15.120871299661493
-3,-3.0,10,7,23,31,656,400,656,656,656,1,7.006556745437018e-05,29.69049521783836,6.239619165608526,16.34154386234283,400,0,1.055304761268778e-06,1.883208283758907,-3.9726117608031952,3.049778508237674,656,1,2.856948811032371e-06,19.24488488190979,4.926862059490436,14.570293070587233,656,1,4.379097886128636e-06,28.613575716981657,6.381487652549164,16.00554813248855,656,1,4.3790978861284e-06,29.69049512017047,6.239618304359025,16.3415427961581
-3,-3.0,10,7,24,32,889,889,889,889,889,1,7.667054655170757e-05,31.71414168631792,6.80732437280589,16.637147975453125,889,1,4.073363208677008e-06,7.215974026677954,2.7509431487788993,8.90106582668721,889,1,4.791908235236297e-06,32.23465507325732,6.94389599245584,16.74764455159005,889,1,4.791908235236297e-06,32.23465507325732,6.94389599245584,16.74764455159005,889,1,4.791908235236445e-06,31.71413521071338,6.807321737775193,16.637148103448908
-3,-3.0,10,7,25,33,66,66,66,66,66,1,0.00012150568460599174,49.21588810698015,8.44068634018106,18.435719727111206,66,1,7.141817574992063e-06,12.743511887580576,3.8106108294139434,11.43955640571125,66,1,7.594106725765616e-06,51.03131218885941,9.626567026268546,18.79303811837618,66,1,7.594106725765616e-06,51.03131218885941,9.626567026268546,18.79303811837618,66,1,7.594106725765616e-06,49.215896657847914,8.440687056325233,18.435719539421424
-3,-3.0,10,7,26,34,586,586,586,586,586,1,8.969026539340855e-05,36.714276534592294,7.450990182774225,17.183203083313728,586,1,2.5105960431699172e-06,4.4951770264925575,0.9116246343436746,7.029371879691837,586,1,5.605641468444297e-06,36.947649254696536,8.337128660078069,17.22645623655948,586,1,5.605641468444297e-06,36.947649254696536,8.337128660078069,17.22645623655948,586,1,5.605641468444363e-06,36.71427522697853,7.450989845896029,17.183200824075303
-3,-3.0,10,7,27,35,425,425,425,425,425,1,7.690364143258469e-05,30.79257025937179,6.477605324528886,16.67621208329563,425,1,1.94306923526199e-06,3.4060452702554076,0.08330229924710753,5.7330832414375426,425,1,4.806478424167994e-06,32.68822220845313,6.605205972849612,16.89503834193707,425,1,4.806478424167994e-06,32.68822220845313,6.605205972849612,16.89503834193707,425,1,4.806478424167956e-06,30.792575261960206,6.477607067864151,16.67621121872577
-3,-3.0,10,7,28,36,860,860,860,860,860,1,9.676529881562455e-05,38.91191792880655,6.6781154948628,17.905030782642346,860,1,4.9326163482003e-06,8.693862923830237,3.916267723631041,9.715959180218759,860,1,6.047832197171307e-06,38.95266482928424,6.755324578881114,17.632556146461848,860,1,6.047832197171307e-06,38.95266482928424,6.755324578881114,17.632556146461848,860,1,6.047832197171953e-06,38.911924640129904,6.6781164142015985,17.90503178315217
-3,-3.0,10,7,29,37,553,809,553,553,553,1,8.64520163471362e-05,34.878343369396525,7.097618003197773,17.287137268725058,809,0,8.177782028718111e-07,1.4487411302328215,-5.132685194229087,1.958038491443153,553,1,2.9626198738298685e-06,19.498887979354077,4.556941107582922,14.378306795763738,553,1,5.403250540511758e-06,34.775909550256834,7.181433680802357,17.1565886223273,553,1,5.403250540511702e-06,34.87833957496807,7.097617340039793,17.287138085994645
-3,-3.0,10,7,30,38,629,885,629,629,629,1,0.00013761663768791302,55.5877538523595,7.648690558109793,19.489370059224456,885,0,9.028524348205216e-07,1.6372609214272809,-4.562564540028707,2.5316864679530395,629,1,2.666795565661924e-06,17.382712162428984,3.905615349589892,14.438880377150552,629,1,8.601040637461081e-06,55.398117026126386,8.71359332342567,19.526417622573188,629,1,8.601040637461066e-06,55.58775886190332,7.648690457980004,19.489368862726266
-3,-3.0,10,7,31,39,759,759,759,759,759,1,8.459905286829165e-05,34.32728420235187,7.46373870104157,16.984103328707516,759,1,2.326835016797591e-06,4.134530920171047,1.0094393024120725,6.574718472039739,759,1,5.287440868259377e-06,35.04710550280823,7.022999728258563,17.088246352588506,759,1,5.287440868259377e-06,35.04710550280823,7.022999728258563,17.088246352588506,759,1,5.287440868259592e-06,34.327283989613555,7.463738437478438,16.984101647867668
-3,-3.0,10,7,32,40,494,238,494,494,494,1,9.146065812271151e-05,36.46634281573124,7.494999841043789,17.410026755108245,238,0,4.835617201463651e-07,0.8721778287483356,-5.813748625312379,-0.31021329170038736,494,1,3.6940973155098935e-06,23.598890595474067,3.9488686914372377,15.54317264950102,494,1,5.7162928078098385e-06,38.00523410510639,8.23100246300121,17.50167243053285,494,1,5.716292807809739e-06,36.466353081948704,7.4950007855329535,17.41002390495813
-3,-3.0,10,7,33,41,303,303,303,303,303,1,0.00011088750192220567,36.68925606734448,8.592919484548982,17.427501219235367,303,1,2.7428140699410052e-06,4.063407016727208,1.338528937784711,6.452861875444421,303,1,6.930468755851329e-06,37.6592930786925,8.75439615920127,17.478246116661182,303,1,6.930468755851329e-06,37.6592930786925,8.75439615920127,17.478246116661182,303,1,6.930468755851313e-06,36.68925560320636,8.592920707289617,17.427500793103512
-3,-3.0,10,7,34,42,1022,1022,1022,1022,1022,1,0.00010986586549043085,27.248070670364722,5.708415650685144,15.771517120777869,1022,1,8.453408224291148e-06,9.308357593246155,4.390649723111729,10.184649074602742,1022,1,6.86661596265282e-06,27.842716855804095,5.2265594483215825,16.26456431653658,1022,1,6.86661596265282e-06,27.842716855804095,5.2265594483215825,16.26456431653658,1022,1,6.866615962653907e-06,27.248068645776147,5.708413401732154,15.771517216980708
-3,-3.0,10,7,35,43,720,529,720,720,720,1,6.983123930604743e-05,19.411955780659095,4.495894857679115,14.537842891923711,529,0,2.231611740916232e-06,2.7680962321385127,-1.5973671490798433,4.877303604363089,720,1,2.788046072882469e-06,12.64337516144154,2.418962737319519,12.684303588272723,720,1,4.3644532657453234e-06,20.126678732307052,5.318063973519056,14.846448659463515,720,1,4.3644532657455335e-06,19.41195902109765,4.495894777546466,14.537844650918014
-3,-3.0,10,7,36,44,314,58,314,314,314,1,0.00010199819682201686,41.11321327087526,7.472280565690909,18.019406906609937,58,0,2.186361323613613e-06,3.7837131402044464,-0.03523207422990567,6.203871673503716,314,1,2.7047287973038763e-06,17.380990027445225,3.391403967540249,14.01691925253065,314,1,6.374888984244569e-06,42.258900737293864,8.177652804593071,17.90924315729628,314,1,6.374888984244504e-06,41.11322382831645,7.472281649732836,18.019409366522776
-3,-3.0,10,7,37,45,602,48,603,602,602,1,9.739000923783634e-05,39.41716294287811,5.702585502178477,17.831266457622906,48,0,1.0383489263615877e-06,1.8009963169064709,-4.027667230428175,2.9482468661574135,603,0,3.221310501485841e-07,2.1387047810140922,-7.764116883234658,4.921715428803451,602,1,6.047097494132781e-06,39.19729927029093,6.654855930358731,17.71352963610356,602,1,6.086874602969997e-06,39.41715671460224,5.702585396188766,17.83126327941359
-3,-3.0,10,7,38,46,7,7,7,7,7,1,6.616836497913645e-05,27.805172627552565,6.178906595487459,16.193001428691076,7,1,3.928003717486709e-06,6.956097979882937,2.66840884440372,8.822802793902488,7,1,4.135522648877059e-06,28.285003926529484,5.826096737426102,16.098927262353538,7,1,4.135522648877059e-06,28.285003926529484,5.826096737426102,16.098927262353538,7,1,4.135522648877061e-06,27.80517114710139,6.178906240925151,16.193002759608042
-3,-3.0,10,7,39,47,414,670,414,414,414,1,8.349217164322145e-05,32.48416576672861,6.495742952201207,16.597725211271523,670,0,6.846291427242401e-07,1.197538402263668,-6.1502429759744786,1.2525360807844876,414,1,2.870824745025279e-06,18.81324359276825,3.9587424436057335,14.395664533464718,414,1,5.218261607906381e-06,33.88334613263898,6.676660632914386,17.137907657865327,414,1,5.218261607906266e-06,32.48417141802231,6.495745506475384,16.597725734980678
-3,-3.0,10,7,40,48,807,807,807,807,807,1,0.00012651863459667637,53.05396357975347,9.113614941271964,19.05479837872569,807,1,4.726825720199349e-06,8.173998207423782,3.1806317222167517,9.55386522661115,807,1,7.907414272906975e-06,52.40077679054703,9.068913401099485,19.121458744160357,807,1,7.907414272906975e-06,52.40077679054703,9.068913401099485,19.121458744160357,807,1,7.907414272907375e-06,53.05396094176797,9.113614757126996,19.054800372239452
-3,-3.0,10,7,41,49,195,195,195,195,195,1,0.0001205882523664251,48.66494743458308,8.369356953821946,18.664057000345085,195,1,4.917490032062936e-06,8.769656053179915,3.8862446349300734,9.88785416080591,195,1,7.536766737168364e-06,50.07489273795293,8.801318025016897,18.9832398181903,195,1,7.536766737168364e-06,50.07489273795293,8.801318025016897,18.9832398181903,195,1,7.536766737168362e-06,48.664952876627304,8.369358352908852,18.664059052621273
-3,-3.0,10,7,42,50,826,826,826,826,826,1,0.0001239950443754495,48.14262551221751,6.619152011302379,18.79067757587943,826,1,5.835290385750567e-06,10.152667432971315,5.05985030545258,10.410349160036986,826,1,7.749689981160136e-06,49.4120362838524,8.738986215709868,18.717834240776064,826,1,7.749689981160136e-06,49.4120362838524,8.738986215709868,18.717834240776064,826,1,7.749689981160279e-06,48.1426233136435,6.619151566779587,18.790678346784247
