packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,ordinary_fft_bin,savaux_bin,gls_crossfit_bin,gls_offpacket_bin,savaux_margin_db,branch_color_mismatch,ordinary_fft_correct,savaux_correct,gls_crossfit_correct,gls_offpacket_correct
6,5,54,46,10501405,383,382,382,382,382,19.38820521432594,0.629271999225,0,0,0,0
6,5,55,47,10505501,267,266,266,266,266,17.412723656084356,0.6106336283048989,0,0,0,0
6,5,56,48,10509598,314,313,313,313,313,14.066249385070293,0.727203568949645,0,0,0,0
7,6,8,0,11813358,803,803,803,803,803,21.757027008218856,0.654813893709789,1,1,1,1
7,6,9,1,11817454,711,711,711,711,711,19.858672641781443,0.6716102355185777,1,1,1,1
7,6,10,2,11821550,922,922,922,922,922,22.54283444919122,0.6420069660393256,1,1,1,1
7,6,11,3,11825646,718,718,718,718,718,21.568797886653762,0.67431545983241,1,1,1,1
7,6,12,4,11829742,756,756,756,756,756,22.121239167749476,0.709946118592623,1,1,1,1
7,6,13,5,11833838,109,109,109,109,109,25.852199112981,0.6343834868834209,1,1,1,1
7,6,14,6,11837934,932,932,932,932,932,25.913537978076555,0.5708803482332284,1,1,1,1
7,6,15,7,11842030,468,468,468,468,468,20.052335775598266,0.6549326406846713,1,1,1,1
7,6,16,8,11846126,89,89,89,89,89,26.341166515985982,0.5724470078062772,1,1,1,1
7,6,17,9,11850222,713,713,713,713,713,23.0413960948766,0.42286095136452473,1,1,1,1
7,6,18,10,11854318,865,865,865,865,865,25.687147700492268,0.473048575469383,1,1,1,1
7,6,19,11,11858414,92,92,92,92,92,26.22551009618059,0.6394848690250674,1,1,1,1
7,6,20,12,11862510,645,645,645,645,645,23.49212442649886,0.6428719227978532,1,1,1,1
7,6,21,13,11866606,426,426,426,426,426,23.44223537581511,0.6571661047890242,1,1,1,1
7,6,22,14,11870702,765,765,765,765,765,23.158814492151837,0.6733716455547045,1,1,1,1
7,6,23,15,11874798,1023,1023,1023,1023,1023,22.478744870903576,0.40831685302335424,1,1,1,1
7,6,24,16,11878894,597,597,597,597,597,22.851814114176285,0.6490503846588469,1,1,1,1
7,6,25,17,11882990,562,562,562,562,562,21.46037431423678,0.6284084608685359,1,1,1,1
7,6,26,18,11887086,827,827,827,827,827,21.55185227824028,0.6352692633782999,1,1,1,1
7,6,27,19,11891182,890,890,890,890,890,19.528560185114923,0.6321684135576982,1,1,1,1
7,6,28,20,11895278,174,174,174,174,174,20.38349736043007,0.6333403622310019,1,1,1,1
7,6,29,21,11899374,267,267,267,267,267,20.888351659888855,0.4213956697984106,1,1,1,1
7,6,30,22,11903470,917,917,917,917,917,17.688341446241598,0.37348458841456544,1,1,1,1
7,6,31,23,11907566,656,656,656,656,656,22.487511239614932,0.6763800119092233,1,1,1,1
7,6,32,24,11911662,889,889,889,889,889,16.880675462893628,0.5845146813430423,1,1,1,1
7,6,33,25,11915758,66,66,66,66,66,15.780788344717614,0.39597869496656435,1,1,1,1
7,6,34,26,11919854,586,586,586,586,586,18.763121851186273,0.43891866328796664,1,1,1,1
7,6,35,27,11923950,425,425,425,425,425,19.401884037712755,0.39834768368022533,1,1,1,1
7,6,36,28,11928046,860,860,860,860,860,15.953733546699972,0.4790203558532981,1,1,1,1
7,6,37,29,11932142,553,553,553,553,553,17.794822189353784,0.3435555351248987,1,1,1,1
7,6,38,30,11936238,629,629,629,629,629,19.31962038051004,0.47945221061195753,1,1,1,1
7,6,39,31,11940335,759,759,759,759,759,16.014588201655105,0.47358202216618583,1,1,1,1
7,6,40,32,11944431,494,494,494,494,494,13.464925638587202,0.4538102086985646,1,1,1,1
7,6,41,33,11948527,303,303,303,303,303,15.72542080790118,0.6651110559585696,1,1,1,1
7,6,42,34,11952623,1022,1022,1022,1022,1022,23.09203881955142,0.26432216532220926,1,1,1,1
7,6,43,35,11956719,720,720,720,720,720,16.19731270572833,0.43717383887831085,1,1,1,1
7,6,44,36,11960815,314,314,314,314,314,15.776049826959444,0.38875254858140806,1,1,1,1
7,6,45,37,11964911,602,602,602,602,602,15.273453516356836,0.4254383626548914,1,1,1,1
7,6,46,38,11969007,7,7,7,7,7,27.137403531370033,0.3091504111924645,1,1,1,1
7,6,47,39,11973103,414,414,414,414,414,15.581239791384974,0.40217899876796415,1,1,1,1
7,6,48,40,11977199,807,807,807,807,807,20.441037713340165,0.4086855986440686,1,1,1,1
7,6,49,41,11981295,195,195,195,195,195,20.458377325347634,0.6333447483480318,1,1,1,1
7,6,50,42,11985391,826,826,826,826,826,21.117506833822745,0.6840369549482103,1,1,1,1
7,6,51,43,11989487,928,928,928,928,928,24.46671673744577,0.5922179988557025,1,1,1,1
7,6,52,44,11993583,761,761,761,761,761,19.044667257680906,0.7077389763275357,1,1,1,1
7,6,53,45,11997679,590,590,590,590,590,16.62655813074985,0.6402529929500413,1,1,1,1
7,6,54,46,12001775,383,383,383,383,383,17.56228120361573,0.47251644005578364,1,1,1,1
7,6,55,47,12005871,267,267,267,267,267,19.302814724235805,0.35462938942955535,1,1,1,1
7,6,56,48,12009967,314,314,314,314,314,18.346490451426202,0.6336230807361568,1,1,1,1
8,7,8,0,13313722,803,803,803,803,803,25.193372876815914,0.6686549344346159,1,1,1,1
8,7,9,1,13317818,711,711,711,711,711,26.654298627752098,0.680591070529465,1,1,1,1
8,7,10,2,13321914,922,922,922,922,922,24.837883626909928,0.6731993175588893,1,1,1,1
8,7,11,3,13326010,718,718,718,718,718,25.9299942719375,0.6679455536745548,1,1,1,1
8,7,12,4,13330106,756,756,756,756,756,24.51912443876873,0.6434640987581703,1,1,1,1
8,7,13,5,13334202,109,109,109,109,109,21.464723021492496,0.38262613616145597,1,1,1,1
8,7,14,6,13338298,932,932,932,932,932,20.49689202309675,0.4510166905885282,1,1,1,1
8,7,15,7,13342394,468,468,468,468,468,21.02891810382543,0.67009362442505,1,1,1,1
8,7,16,8,13346490,89,89,89,89,89,19.17232720771682,0.6374358545996508,1,1,1,1
8,7,17,9,13350586,713,713,713,713,713,22.29239789653034,0.7249743423407624,1,1,1,1
8,7,18,10,13354682,865,865,865,865,865,18.16690584226667,0.699409634466349,1,1,1,1
8,7,19,11,13358778,92,92,92,92,92,17.293201952610737,0.6451006777436388,1,1,1,1
8,7,20,12,13362874,645,645,645,645,645,21.415566496096705,0.7061783191156124,1,1,1,1
8,7,21,13,13366970,426,426,426,426,426,19.86653514182723,0.7124618291531625,1,1,1,1
8,7,22,14,13371066,765,765,765,765,765,18.455041029706155,0.6725971228480628,1,1,1,1
8,7,23,15,13375162,1023,1023,1023,1023,1023,14.585460459842244,0.39822501927432535,1,1,1,1
8,7,24,16,13379258,597,597,597,597,597,19.026024144738436,0.7009545119362286,1,1,1,1
8,7,25,17,13383354,562,562,562,562,562,17.40797275805484,0.4782262120500707,1,1,1,1
8,7,26,18,13387451,827,827,827,827,827,17.174394875744245,0.5105028910994418,1,1,1,1
8,7,27,19,13391547,890,890,890,890,890,17.09114076513704,0.6330283907389356,1,1,1,1
8,7,28,20,13395643,174,174,174,174,174,18.836983745154804,0.7027964328489419,1,1,1,1
8,7,29,21,13399739,267,267,267,267,267,17.142090895586865,0.7221505200900662,1,1,1,1
8,7,30,22,13403835,917,917,917,917,917,21.144816163182515,0.7290970364740998,1,1,1,1
8,7,31,23,13407931,656,656,656,656,656,16.521803646663447,0.7605285934931081,1,1,1,1
8,7,32,24,13412027,889,889,889,889,889,21.847807365500834,0.7408883994476605,1,1,1,1
8,7,33,25,13416123,66,66,66,66,66,23.626677573762038,0.6017156702641077,1,1,1,1
8,7,34,26,13420219,586,586,586,586,586,15.834487286947443,0.6969337532871744,1,1,1,1
8,7,35,27,13424315,425,425,425,425,425,16.713689107456283,0.7039890878558043,1,1,1,1
8,7,36,28,13428411,860,860,860,860,860,22.696848777048444,0.7284404965380118,1,1,1,1
8,7,37,29,13432507,553,553,553,553,553,17.167076790607165,0.6494345767223623,1,1,1,1
8,7,38,30,13436603,629,629,629,629,629,18.07093932820854,0.43162113223479587,1,1,1,1
8,7,39,31,13440699,759,759,759,759,759,20.866868235855094,0.4838772205766823,1,1,1,1
8,7,40,32,13444795,494,494,494,494,494,18.048317325955285,0.7107433213239599,1,1,1,1
8,7,41,33,13448891,303,303,303,303,303,19.31852027180711,0.6952592932591657,1,1,1,1
8,7,42,34,13452987,1022,1022,1022,1022,1022,23.552922452289323,0.43564296330096364,1,1,1,1
8,7,43,35,13457083,720,720,720,720,720,20.095317415296723,0.6684764453837199,1,1,1,1
8,7,44,36,13461179,314,314,314,314,314,19.585003931908155,0.6873199974988495,1,1,1,1
8,7,45,37,13465275,602,602,602,602,602,19.484199361798257,0.6827575491434955,1,1,1,1
8,7,46,38,13469371,7,7,7,7,7,20.878074582606814,0.46446686925119796,1,1,1,1
8,7,47,39,13473467,414,414,414,414,414,21.46857514806925,0.6292865186138779,1,1,1,1
8,7,48,40,13477563,807,807,807,807,807,20.1213968744103,0.6803437150696531,1,1,1,1
8,7,49,41,13481659,195,195,195,195,195,19.575674156032793,0.6219505417963088,1,1,1,1
8,7,50,42,13485755,826,826,826,826,826,18.995490662365356,0.5078676776915112,1,1,1,1
8,7,51,43,13489851,928,928,928,928,928,17.536858459088418,0.4677120345481563,1,1,1,1
8,7,52,44,13493947,761,761,761,761,761,19.00112107599917,0.5772118629634982,1,1,1,1
8,7,53,45,13498043,590,590,590,590,590,20.380352350339628,0.6769904054623814,1,1,1,1
8,7,54,46,13502139,383,383,383,383,383,21.470913582308206,0.6461615378403278,1,1,1,1
8,7,55,47,13506235,267,267,267,267,267,19.34171067639405,0.6391206181339062,1,1,1,1
8,7,56,48,13510331,314,314,314,314,314,21.175437370074384,0.6468732853295595,1,1,1,1
10,8,8,0,16314453,803,803,803,803,803,17.568582123827007,0.4358488983897165,1,1,1,1
10,8,9,1,16318549,711,711,711,711,711,17.224675489235345,0.4239672027537917,1,1,1,1
10,8,10,2,16322645,922,922,922,922,922,18.505871569723478,0.39327267371634167,1,1,1,1
10,8,11,3,16326741,718,718,718,718,718,17.793595446453256,0.7263709765886185,1,1,1,1
10,8,12,4,16330837,756,756,756,756,756,19.32007750708957,0.723235841736331,1,1,1,1
10,8,13,5,16334933,109,109,109,109,109,20.572523757760926,0.6934460182163792,1,1,1,1
10,8,14,6,16339029,932,932,932,932,932,21.395017584823176,0.672168758067235,1,1,1,1
10,8,15,7,16343125,468,468,468,468,468,17.02356855073148,0.6903824806995476,1,1,1,1
10,8,16,8,16347221,89,89,89,89,89,23.072236119933173,0.6997333564019802,1,1,1,1
10,8,17,9,16351317,713,713,713,713,713,19.4942657863094,0.6992556148301973,1,1,1,1
10,8,18,10,16355413,865,865,865,865,865,23.30675659407963,0.42478658481384524,1,1,1,1
10,8,19,11,16359509,92,92,92,92,92,25.372021724686057,0.45201906824883736,1,1,1,1
10,8,20,12,16363605,645,645,645,645,645,20.19345981663802,0.7212134798817049,1,1,1,1
10,8,21,13,16367701,426,426,426,426,426,19.59421261231373,0.6918540583215899,1,1,1,1
10,8,22,14,16371797,765,765,765,765,765,22.436519633652495,0.7065892803026862,1,1,1,1
10,8,23,15,16375893,1023,1023,1023,1023,1023,25.776719674494075,0.4246738540800392,1,1,1,1
10,8,24,16,16379989,597,597,597,597,597,20.82312337951749,0.7055312469059617,1,1,1,1
10,8,25,17,16384085,562,562,562,562,562,21.103566422537817,0.6881426732695373,1,1,1,1
10,8,26,18,16388181,827,827,827,827,827,23.380853580787328,0.6782471515103804,1,1,1,1
10,8,27,19,16392277,890,890,890,890,890,24.18041224734994,0.6857965734790399,1,1,1,1
10,8,28,20,16396373,174,174,174,174,174,22.875732762767083,0.6604969207647632,1,1,1,1
10,8,29,21,16400469,267,267,267,267,267,23.074959955172915,0.6287934836883615,1,1,1,1
10,8,30,22,16404565,917,917,917,917,917,20.757931324330773,0.45130315482598,1,1,1,1
10,8,31,23,16408661,656,656,656,656,656,23.961086097639676,0.39696471803455685,1,1,1,1
10,8,32,24,16412757,889,889,889,889,889,19.901754807702293,0.6428702339314825,1,1,1,1
10,8,33,25,16416853,66,66,66,66,66,19.029911352844774,0.6243878518544936,1,1,1,1
10,8,34,26,16420949,586,586,586,586,586,20.989235967234833,0.6780962680238192,1,1,1,1
10,8,35,27,16425045,425,425,425,425,425,21.453871639760756,0.6736944145239095,1,1,1,1
10,8,36,28,16429141,860,860,860,860,860,17.91741080775049,0.6701602737314287,1,1,1,1
10,8,37,29,16433237,553,553,553,553,553,19.485054145720902,0.6325300979415095,1,1,1,1
10,8,38,30,16437333,629,629,629,629,629,20.9258113601799,0.7049415485168901,1,1,1,1
10,8,39,31,16441429,759,759,759,759,759,18.78386851213891,0.6863027150783717,1,1,1,1
10,8,40,32,16445525,494,494,494,494,494,18.57960883524075,0.6279243093989364,1,1,1,1
10,8,41,33,16449621,303,303,303,303,303,19.906644746126076,0.5840975498387813,1,1,1,1
10,8,42,34,16453717,1022,1022,1022,1022,1022,13.651700227847819,0.42658964512957387,1,1,1,1
10,8,43,35,16457813,720,720,720,720,720,18.584214989859078,0.4233350325342113,1,1,1,1
10,8,44,36,16461909,314,314,314,314,314,19.180560303578474,0.4837107629802752,1,1,1,1
10,8,45,37,16466006,602,602,602,602,602,13.291415115477756,0.7498020251728362,1,1,1,1
10,8,46,38,16470102,7,7,7,7,7,20.216406462847786,0.4914917202909745,1,1,1,1
10,8,47,39,16474198,414,414,414,414,414,13.659202409952204,0.7372160250053702,1,1,1,1
10,8,48,40,16478294,807,807,807,807,807,18.54784394661968,0.6851955142231051,1,1,1,1
10,8,49,41,16482390,195,195,195,195,195,18.222304992911155,0.7017902862348745,1,1,1,1
10,8,50,42,16486486,826,826,826,826,826,20.04543033683415,0.7257495928013995,1,1,1,1
10,8,51,43,16490582,928,928,928,928,928,23.309549548036166,0.7112462504019808,1,1,1,1
10,8,52,44,16494678,761,761,761,761,761,17.432014745755712,0.7215843018632929,1,1,1,1
10,8,53,45,16498774,590,590,590,590,590,14.647225616154774,0.7470840198068681,1,1,1,1
10,8,54,46,16502870,383,383,383,383,383,15.344667406249929,0.688329232849276,1,1,1,1
10,8,55,47,16506966,267,267,267,267,267,17.911795538173543,0.4758241291389672,1,1,1,1
10,8,56,48,16511062,314,314,314,314,314,16.703899854496104,0.39602128138752074,1,1,1,1
11,9,8,0,17814818,803,803,803,803,803,19.259689804638864,0.6879960608415843,1,1,1,1
11,9,9,1,17818914,711,711,711,711,711,18.545557014032475,0.6868118196349035,1,1,1,1
11,9,10,2,17823010,922,922,922,922,922,20.588807128041108,0.6829115457088661,1,1,1,1
11,9,11,3,17827106,718,718,718,718,718,19.46962220817806,0.7357202484608983,1,1,1,1
11,9,12,4,17831202,756,756,756,756,756,20.554964677245863,0.7438803638061618,1,1,1,1
11,9,13,5,17835298,109,109,109,109,109,23.587043827318293,0.6520827199654601,1,1,1,1
11,9,14,6,17839394,932,932,932,932,932,23.171289493989494,0.43316226951566206,1,1,1,1
11,9,15,7,17843490,468,468,468,468,468,19.088665526224386,0.4364384274629519,1,1,1,1
11,9,16,8,17847586,89,89,89,89,89,26.395083735580023,0.6689350442822779,1,1,1,1
11,9,17,9,17851682,713,713,713,713,713,21.783032412146227,0.7073543299700631,1,1,1,1
11,9,18,10,17855778,865,865,865,865,865,25.20818512828079,0.7052266243577127,1,1,1,1
11,9,19,11,17859874,92,92,92,92,92,25.878422635052594,0.6133149102382068,1,1,1,1
11,9,20,12,17863970,645,645,645,645,645,20.86056072221595,0.6660715960491506,1,1,1,1
11,9,21,13,17868066,426,426,426,426,426,21.090891997100123,0.6857222029740585,1,1,1,1
11,9,22,14,17872162,765,765,765,765,765,23.778590509760523,0.630416211086593,1,1,1,1
11,9,23,15,17876258,1023,1023,1023,1023,1023,24.801095629026918,0.4645028400757389,1,1,1,1
11,9,24,16,17880354,597,597,597,597,597,23.31076249552845,0.7364153610884908,1,1,1,1
11,9,25,17,17884450,562,562,562,562,562,22.284206487507756,0.7207097244713623,1,1,1,1
11,9,26,18,17888546,827,827,827,827,827,22.977403682700327,0.5414018494202416,1,1,1,1
11,9,27,19,17892642,890,890,890,890,890,21.213210307090176,0.41674914885721087,1,1,1,1
11,9,28,20,17896738,174,174,174,174,174,21.99582233032245,0.4823624413328316,1,1,1,1
11,9,29,21,17900834,267,267,267,267,267,23.208126351763614,0.6717641533368689,1,1,1,1
11,9,30,22,17904930,917,917,917,917,917,18.753040666940887,0.6762401667739036,1,1,1,1
11,9,31,23,17909026,656,656,656,656,656,23.168894627773216,0.6922267630882928,1,1,1,1
11,9,32,24,17913122,889,889,889,889,889,18.237903999349932,0.6588409898425068,1,1,1,1
11,9,33,25,17917218,66,66,66,66,66,17.123181820775827,0.6130989040473612,1,1,1,1
11,9,34,26,17921314,586,586,586,586,586,19.795250015524076,0.7047342794072095,1,1,1,1
11,9,35,27,17925410,425,425,425,425,425,20.072548876594634,0.6456841861846806,1,1,1,1
11,9,36,28,17929506,860,860,860,860,860,16.39164149037621,0.6776428296289309,1,1,1,1
11,9,37,29,17933602,553,553,553,553,553,18.280672292791373,0.6510757808302101,1,1,1,1
11,9,38,30,17937698,629,629,629,629,629,20.339820067029176,0.7326987964284011,1,1,1,1
11,9,39,31,17941794,759,759,759,759,759,17.90333184813956,0.44040548299283655,1,1,1,1
11,9,40,32,17945890,494,494,494,494,494,17.37659092934897,0.37864480455078614,1,1,1,1
11,9,41,33,17949986,303,303,303,303,303,18.91067021738309,0.6800528515301063,1,1,1,1
11,9,42,34,17954083,1022,1022,1022,1022,1022,20.23775205430389,0.44347838970782805,1,1,1,1
11,9,43,35,17958179,720,720,720,720,720,15.869791983438386,0.7184849417347433,1,1,1,1
11,9,44,36,17962275,314,314,314,314,314,15.101112573154715,0.7321129129985245,1,1,1,1
11,9,45,37,17966371,602,602,602,602,602,14.046500701645197,0.7700699412610125,1,1,1,1
11,9,46,38,17970467,7,7,7,7,7,22.650364251403463,0.5066337368041871,1,1,1,1
11,9,47,39,17974563,414,414,414,414,414,14.491821131216255,0.6839754723142693,1,1,1,1
11,9,48,40,17978659,807,807,807,807,807,19.442469221655696,0.7439245938401493,1,1,1,1
11,9,49,41,17982755,195,195,195,195,195,19.67012938443354,0.7149902627344953,1,1,1,1
11,9,50,42,17986851,826,826,826,826,826,20.09509257777705,0.7210969017319441,1,1,1,1
11,9,51,43,17990947,928,928,928,928,928,23.97092626282371,0.5331303820452403,1,1,1,1
11,9,52,44,17995043,761,761,761,761,761,17.63848244842512,0.5433652576442218,1,1,1,1
11,9,53,45,17999139,590,590,590,590,590,16.11487068559912,0.4804564867715196,1,1,1,1
11,9,54,46,18003235,383,383,383,383,383,16.31148848666095,0.42096268382787044,1,1,1,1
11,9,55,47,18007331,267,267,267,267,267,18.288874430530704,0.3716360468403819,1,1,1,1
11,9,56,48,18011427,314,314,314,314,314,18.353139657500904,0.41302006652306106,1,1,1,1
13,10,8,0,20815550,803,803,803,803,803,24.84303497330053,0.4261972133791728,1,1,1,1
13,10,9,1,20819646,711,711,711,711,711,22.912882420592172,0.5527760418154276,1,1,1,1
13,10,10,2,20823742,922,922,922,922,922,25.999061701100572,0.6459398687744984,1,1,1,1
13,10,11,3,20827838,718,718,718,718,718,23.462401658910423,0.7148387293128058,1,1,1,1
13,10,12,4,20831934,756,756,756,756,756,24.260388684374227,0.7341977696751033,1,1,1,1
13,10,13,5,20836030,109,109,109,109,109,26.418605094705953,0.6474873472135706,1,1,1,1
13,10,14,6,20840126,932,932,932,932,932,25.445729711570337,0.7213088303031714,1,1,1,1
13,10,15,7,20844222,468,468,468,468,468,24.276234566569805,0.7007036463446077,1,1,1,1
13,10,16,8,20848318,89,89,89,89,89,23.989366639624595,0.6935918389768264,1,1,1,1
13,10,17,9,20852414,713,713,713,713,713,25.407228532505425,0.6865382962611668,1,1,1,1
13,10,18,10,20856510,865,865,865,865,865,23.430950405749623,0.6880295939638511,1,1,1,1
13,10,19,11,20860606,92,92,92,92,92,21.933494308921915,0.4010952903732046,1,1,1,1
13,10,20,12,20864702,645,645,645,645,645,24.29734735528247,0.4434386379810989,1,1,1,1
13,10,21,13,20868798,426,426,426,426,426,22.126659814770555,0.6732840579277002,1,1,1,1
13,10,22,14,20872894,765,765,765,765,765,21.915929934496873,0.70052253498111,1,1,1,1
13,10,23,15,20876990,1023,1023,1023,1023,1023,17.978853680676725,0.445981550462552,1,1,1,1
13,10,24,16,20881086,597,597,597,597,597,20.818272369260008,0.7178991080255038,1,1,1,1
13,10,25,17,20885182,562,562,562,562,562,19.573347643740412,0.6864267428547682,1,1,1,1
13,10,26,18,20889278,827,827,827,827,827,18.113464765453354,0.7088406441869753,1,1,1,1
13,10,27,19,20893374,890,890,890,890,890,16.95437026217657,0.7425308885697535,1,1,1,1
13,10,28,20,20897470,174,174,174,174,174,16.841790032072435,0.6483697814108711,1,1,1,1
13,10,29,21,20901566,267,267,267,267,267,19.15052718904597,0.6594228859457012,1,1,1,1
13,10,30,22,20905662,917,917,917,917,917,14.687932499599805,0.6901477401656172,1,1,1,1
13,10,31,23,20909758,656,656,656,656,656,20.76934014291128,0.5683211067844097,1,1,1,1
13,10,32,24,20913854,889,889,889,889,889,14.471250138926951,0.4910970923618139,1,1,1,1
13,10,33,25,20917951,66,66,66,66,66,17.830546038809793,0.50135796615509,1,1,1,1
13,10,34,26,20922047,586,586,586,586,586,14.124935751900637,0.7547973406494881,1,1,1,1
13,10,35,27,20926143,425,425,425,425,425,14.345876084312117,0.7313255529496767,1,1,1,1
13,10,36,28,20930239,860,860,860,860,860,19.77057152156275,0.7498225256416134,1,1,1,1
13,10,37,29,20934335,553,553,553,553,553,14.611316422573923,0.6927955672827907,1,1,1,1
13,10,38,30,20938431,629,629,629,629,629,15.037626523842265,0.7051729138872261,1,1,1,1
13,10,39,31,20942527,759,759,759,759,759,18.31366630106532,0.7622058725394593,1,1,1,1
13,10,40,32,20946623,494,494,494,494,494,15.131968730078512,0.7274830141201265,1,1,1,1
13,10,41,33,20950719,303,303,303,303,303,17.367453728462408,0.7208142966349973,1,1,1,1
13,10,42,34,20954815,1022,1022,1022,1022,1022,27.74923138185359,0.47405699586233013,1,1,1,1
13,10,43,35,20958911,720,720,720,720,720,17.822062709047522,0.6834281352579756,1,1,1,1
13,10,44,36,20963007,314,314,314,314,314,18.479479316760116,0.41333015336091805,1,1,1,1
13,10,45,37,20967103,602,602,602,602,602,16.633199527511152,0.4903749785908684,1,1,1,1
13,10,46,38,20971199,7,7,7,7,7,24.824305673072764,0.48698492134590676,1,1,1,1
13,10,47,39,20975295,414,414,414,414,414,17.707264541346916,0.6781431834804813,1,1,1,1
13,10,48,40,20979391,807,807,807,807,807,21.11630829468443,0.6826688347459909,1,1,1,1
13,10,49,41,20983487,195,195,195,195,195,21.12290151302006,0.6217342855830514,1,1,1,1
13,10,50,42,20987583,826,826,826,826,826,21.122415471813575,0.6859540560643046,1,1,1,1
13,10,51,43,20991679,928,928,928,928,928,21.35722589845541,0.7020609065417354,1,1,1,1
13,10,52,44,20995775,761,761,761,761,761,19.894213479144934,0.7183416600757188,1,1,1,1
13,10,53,45,20999871,590,590,590,590,590,20.057726507167214,0.696215134223851,1,1,1,1
13,10,54,46,21003967,383,383,383,383,383,19.974081127021833,0.6647156590520402,1,1,1,1
13,10,55,47,21008063,267,267,267,267,267,20.32429572558017,0.6334404517914498,1,1,1,1
13,10,56,48,21012159,314,314,314,314,314,20.63359830879587,0.5006558687774318,1,1,1,1
14,11,8,0,22315914,803,803,803,803,803,23.28900686600096,0.7039873533415276,1,1,1,1
14,11,9,1,22320010,711,711,711,711,711,25.001043496878246,0.7345760682665218,1,1,1,1
14,11,10,2,22324106,922,922,922,922,922,19.321717549693876,0.7197225017168355,1,1,1,1
14,11,11,3,22328202,718,718,718,718,718,23.252729096691347,0.6785401404448176,1,1,1,1
14,11,12,4,22332298,756,756,756,756,756,21.14401902956288,0.7146549802935211,1,1,1,1
14,11,13,5,22336394,109,109,109,109,109,18.01185881187131,0.6736615326697253,1,1,1,1
14,11,14,6,22340490,932,932,932,932,932,17.194496165178748,0.6836902282215359,1,1,1,1
14,11,15,7,22344586,468,468,468,468,468,19.117363676185658,0.4781536300315132,1,1,1,1
14,11,16,8,22348682,89,89,89,89,89,16.16418046381908,0.4052796153560098,1,1,1,1
14,11,17,9,22352778,713,713,713,713,713,19.492997339311277,0.7306412066382876,1,1,1,1
14,11,18,10,22356874,865,865,865,865,865,15.74212578623177,0.6878603663193827,1,1,1,1
14,11,19,11,22360970,92,92,92,92,92,14.542902898148416,0.6224327038222249,1,1,1,1
14,11,20,12,22365067,645,645,645,645,645,15.375688894853925,0.7399407979667295,1,1,1,1
14,11,21,13,22369163,426,426,426,426,426,14.862336742520139,0.766423978812504,1,1,1,1
14,11,22,14,22373259,765,765,765,765,765,18.026561703783564,0.7537386017034305,1,1,1,1
14,11,23,15,22377355,1023,1023,1023,1023,1023,20.302501788528524,0.4482591055941946,1,1,1,1
14,11,24,16,22381451,597,597,597,597,597,15.825835107546753,0.7514986691824568,1,1,1,1
14,11,25,17,22385547,562,562,562,562,562,15.164994934568028,0.7111545238936006,1,1,1,1
14,11,26,18,22389643,827,827,827,827,827,21.191189065872198,0.7470580914553263,1,1,1,1
14,11,27,19,22393739,890,890,890,890,890,22.61350831385704,0.6924567169975089,1,1,1,1
14,11,28,20,22397835,174,174,174,174,174,21.35733205970947,0.4333522980756081,1,1,1,1
14,11,29,21,22401931,267,267,267,267,267,19.56634909593792,0.48993403988586787,1,1,1,1
14,11,30,22,22406027,917,917,917,917,917,24.141477332247142,0.6790120220964728,1,1,1,1
14,11,31,23,22410123,656,656,656,656,656,18.347578916433594,0.7361152749151162,1,1,1,1
14,11,32,24,22414219,889,889,889,889,889,23.413987753989872,0.7112105220603314,1,1,1,1
14,11,33,25,22418315,66,66,66,66,66,24.42238254450054,0.5982590730277579,1,1,1,1
14,11,34,26,22422411,586,586,586,586,586,18.24549183503322,0.6964235228515259,1,1,1,1
14,11,35,27,22426507,425,425,425,425,425,19.353506215860424,0.7105376044824465,1,1,1,1
14,11,36,28,22430603,860,860,860,860,860,23.031843316828283,0.6494481632662955,1,1,1,1
14,11,37,29,22434699,553,553,553,553,553,19.431890779268294,0.7156885914578882,1,1,1,1
14,11,38,30,22438795,629,629,629,629,629,20.373497379397207,0.6307184496973038,1,1,1,1
14,11,39,31,22442891,759,759,759,759,759,21.51572586719176,0.6522714153156147,1,1,1,1
14,11,40,32,22446987,494,494,494,494,494,21.282849590859392,0.44877726588795236,1,1,1,1
14,11,41,33,22451083,303,303,303,303,303,21.662910794334817,0.32872154586208757,1,1,1,1
14,11,42,34,22455179,1022,1022,1022,1022,1022,20.557767555742398,0.4146870400475411,1,1,1,1
14,11,43,35,22459275,720,720,720,720,720,20.635023040616495,0.6749010746928574,1,1,1,1
14,11,44,36,22463371,314,314,314,314,314,21.973727080138698,0.6706495659157707,1,1,1,1
14,11,45,37,22467467,602,602,602,602,602,20.965073994228508,0.6410084375928505,1,1,1,1
14,11,46,38,22471563,7,7,7,7,7,17.26190973127996,0.486749769496756,1,1,1,1
14,11,47,39,22475659,414,414,414,414,414,20.930706891847667,0.6540552727637147,1,1,1,1
14,11,48,40,22479755,807,807,807,807,807,18.090399020293788,0.6792897032778307,1,1,1,1
14,11,49,41,22483851,195,195,195,195,195,18.1488989087346,0.6310082985067613,1,1,1,1
14,11,50,42,22487947,826,826,826,826,826,16.969540454669783,0.6721827605392935,1,1,1,1
14,11,51,43,22492043,928,928,928,928,928,15.155875462906117,0.6461440597208059,1,1,1,1
14,11,52,44,22496139,761,761,761,761,761,17.90085655416602,0.595920348883132,1,1,1,1
14,11,53,45,22500235,590,590,590,590,590,18.327630857540807,0.3710889066204379,1,1,1,1
