payload_symbol_index,gt_raw_fft_bin,savaux_argmax_bin,fused_argmax_bin,savaux_gt_rank,fused_gt_rank,rank_delta,savaux_gt_topk,fused_gt_topk,savaux_correct,fused_correct,gt_in_structured_topk,gt_path_ratio,gt_path_name,dataset,target_snr_db,packet_index
12,597,597,597,1,1,0,1,1,1,1,1,2.7186868568275275,linear_a2_b1,0_0_0_10_14_16,-24.0,5
13,562,562,562,1,1,0,1,1,1,1,1,2.7918156870838784,period2_03,0_0_0_10_14_16,-24.0,5
14,478,478,478,1,1,0,1,1,1,1,1,2.4438252616682057,piece3of4_21,0_0_0_10_14_16,-24.0,5
15,267,267,267,1,1,0,1,1,1,1,1,3.3411373556011417,piece3of4_20,0_0_0_10_14_16,-24.0,5
16,917,917,917,1,1,0,1,1,1,1,1,2.5071150528887096,piece1of2_01,0_0_0_10_14_16,-24.0,5
17,656,656,656,1,1,0,1,1,1,1,1,2.5327547198385587,piece1of2_13,0_0_0_10_14_16,-24.0,5
18,889,686,686,49,49,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-24.0,5
19,510,510,510,1,1,0,1,1,1,1,1,2.2620353357313925,linear_a3_b0,0_0_0_10_14_16,-24.0,5
20,860,860,860,1,1,0,1,1,1,1,1,2.769329759565346,piece1of4_31,0_0_0_10_14_16,-24.0,5
21,553,553,553,1,1,0,1,1,1,1,1,3.8690697879916027,piece1of2_02,0_0_0_10_14_16,-24.0,5
22,629,629,629,1,1,0,1,1,1,1,1,3.2044476980753505,piece1of2_03,0_0_0_10_14_16,-24.0,5
23,759,759,759,1,1,0,1,1,1,1,1,2.8692102700232915,period2_23,0_0_0_10_14_16,-24.0,5
24,874,874,874,1,1,0,1,1,1,1,1,2.7264619907578957,fixed_b0,0_0_0_10_14_16,-24.0,5
25,720,720,720,1,1,0,1,1,1,1,1,2.2434514771910887,period2_30,0_0_0_10_14_16,-24.0,5
26,314,314,314,1,1,0,1,1,1,1,1,2.7154338145496264,linear_a3_b1,0_0_0_10_14_16,-24.0,5
27,602,602,602,1,1,0,1,1,1,1,1,2.310743773139532,piece1of2_12,0_0_0_10_14_16,-24.0,5
28,7,7,7,1,1,0,1,1,1,1,1,1.9971671676426241,period2_12,0_0_0_10_14_16,-24.0,5
29,610,610,610,1,1,0,1,1,1,1,1,2.4165767178389825,piece3of4_23,0_0_0_10_14_16,-24.0,5
30,823,823,823,1,1,0,1,1,1,1,1,2.0049478228484383,linear_a1_b1,0_0_0_10_14_16,-24.0,5
31,913,913,913,1,1,0,1,1,1,1,1,3.104567626411993,piece1of2_31,0_0_0_10_14_16,-24.0,5
32,741,741,741,1,1,0,1,1,1,1,1,3.746836139820241,piece1of4_10,0_0_0_10_14_16,-24.0,5
33,581,881,881,34,34,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-24.0,5
34,91,91,91,1,1,0,1,1,1,1,1,1.5069231620675096,piece1of2_20,0_0_0_10_14_16,-24.0,5
0,803,803,803,1,1,0,1,1,1,1,1,2.3067040954092985,piece3of4_30,0_0_0_10_14_16,-24.0,6
1,826,826,826,1,1,0,1,1,1,1,1,2.5826992824760557,piece3of4_21,0_0_0_10_14_16,-24.0,6
2,871,871,871,1,1,0,1,1,1,1,1,2.4956738144990136,linear_a2_b1,0_0_0_10_14_16,-24.0,6
3,718,718,718,1,1,0,1,1,1,1,1,3.1701315223362734,piece3of4_03,0_0_0_10_14_16,-24.0,6
4,107,107,107,1,1,0,1,1,1,1,1,2.162990744968475,piece3of4_20,0_0_0_10_14_16,-24.0,6
5,468,468,468,1,1,0,1,1,1,1,1,2.3691902324201255,period2_03,0_0_0_10_14_16,-24.0,6
6,89,89,89,1,1,0,1,1,1,1,1,2.8532579634226156,linear_a3_b3,0_0_0_10_14_16,-24.0,6
7,713,713,713,1,1,0,1,1,1,1,1,2.3242829759720878,piece3of4_03,0_0_0_10_14_16,-24.0,6
8,865,865,865,1,1,0,1,1,1,1,1,2.2618387424815505,period2_03,0_0_0_10_14_16,-24.0,6
9,492,492,492,1,1,0,1,1,1,1,1,1.9242082229528568,linear_a1_b1,0_0_0_10_14_16,-24.0,6
10,765,765,765,1,1,0,1,1,1,1,1,2.6220248717217003,linear_a3_b3,0_0_0_10_14_16,-24.0,6
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.279527984146542,fixed_b2,0_0_0_10_14_16,-24.0,6
12,597,597,597,1,1,0,1,1,1,1,1,1.7465591792901198,linear_a3_b1,0_0_0_10_14_16,-24.0,6
13,562,687,687,2,2,0,1,1,0,0,1,3.6987326089383465,period2_10,0_0_0_10_14_16,-24.0,6
14,478,478,478,1,1,0,1,1,1,1,1,2.3475307217814962,linear_a1_b1,0_0_0_10_14_16,-24.0,6
15,267,267,267,1,1,0,1,1,1,1,1,2.0670529384969742,piece1of4_12,0_0_0_10_14_16,-24.0,6
16,917,917,917,1,1,0,1,1,1,1,1,4.099907091199363,piece1of4_21,0_0_0_10_14_16,-24.0,6
17,656,656,656,1,1,0,1,1,1,1,1,2.257280071312408,linear_a2_b2,0_0_0_10_14_16,-24.0,6
18,889,889,889,1,1,0,1,1,1,1,1,2.3756286479495765,linear_a1_b2,0_0_0_10_14_16,-24.0,6
19,510,399,399,2,2,0,1,1,0,0,1,1.9749910464165819,period2_21,0_0_0_10_14_16,-24.0,6
20,860,860,860,1,1,0,1,1,1,1,1,2.1803637776953115,piece1of4_23,0_0_0_10_14_16,-24.0,6
21,553,553,553,1,1,0,1,1,1,1,1,2.4541841072550103,linear_a3_b1,0_0_0_10_14_16,-24.0,6
22,629,629,629,1,1,0,1,1,1,1,1,1.9477720149603406,piece3of4_20,0_0_0_10_14_16,-24.0,6
23,759,759,759,1,1,0,1,1,1,1,1,2.313988510528085,linear_a1_b3,0_0_0_10_14_16,-24.0,6
24,874,874,874,1,1,0,1,1,1,1,1,3.2726076043316974,linear_a3_b0,0_0_0_10_14_16,-24.0,6
25,720,720,720,1,1,0,1,1,1,1,1,2.186131099916551,linear_a3_b0,0_0_0_10_14_16,-24.0,6
26,314,314,314,1,1,0,1,1,1,1,1,2.4663842749195055,linear_a2_b0,0_0_0_10_14_16,-24.0,6
27,602,602,602,1,1,0,1,1,1,1,1,1.9497046327151255,piece3of4_02,0_0_0_10_14_16,-24.0,6
28,7,7,7,1,1,0,1,1,1,1,1,2.3899484317576016,piece1of4_21,0_0_0_10_14_16,-24.0,6
29,610,610,610,1,1,0,1,1,1,1,1,2.5372653905087676,piece1of2_13,0_0_0_10_14_16,-24.0,6
30,791,791,791,1,1,0,1,1,1,1,1,2.3858927733271877,linear_a2_b0,0_0_0_10_14_16,-24.0,6
31,928,928,928,1,1,0,1,1,1,1,1,2.031903328133838,period2_10,0_0_0_10_14_16,-24.0,6
32,760,760,760,1,1,0,1,1,1,1,1,2.461947134513314,piece1of2_23,0_0_0_10_14_16,-24.0,6
33,584,584,584,1,1,0,1,1,1,1,1,2.2235255880350335,linear_a1_b1,0_0_0_10_14_16,-24.0,6
34,932,932,932,1,1,0,1,1,1,1,1,3.2815501859425837,piece1of2_01,0_0_0_10_14_16,-24.0,6
0,803,803,803,1,1,0,1,1,1,1,1,3.087201901110361,linear_a1_b3,0_0_0_10_14_16,-24.0,8
1,711,711,711,1,1,0,1,1,1,1,1,2.27722742766663,linear_a3_b2,0_0_0_10_14_16,-24.0,8
2,922,922,922,1,1,0,1,1,1,1,1,2.883252374554254,piece3of4_32,0_0_0_10_14_16,-24.0,8
3,691,691,691,1,1,0,1,1,1,1,1,3.054802146303965,linear_a3_b0,0_0_0_10_14_16,-24.0,8
4,86,86,86,1,1,0,1,1,1,1,1,2.993209949956625,piece1of4_12,0_0_0_10_14_16,-24.0,8
5,468,468,468,1,1,0,1,1,1,1,1,3.1977062441199835,piece1of4_23,0_0_0_10_14_16,-24.0,8
6,89,89,89,1,1,0,1,1,1,1,1,2.7551499462578444,linear_a1_b3,0_0_0_10_14_16,-24.0,8
7,713,713,713,1,1,0,1,1,1,1,1,2.494009890541424,piece1of4_32,0_0_0_10_14_16,-24.0,8
8,865,865,865,1,1,0,1,1,1,1,1,1.7577203496533849,piece1of2_23,0_0_0_10_14_16,-24.0,8
9,492,492,492,1,1,0,1,1,1,1,1,2.03107019998636,piece1of2_31,0_0_0_10_14_16,-24.0,8
10,765,960,960,19,19,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-24.0,8
11,1023,472,472,5,5,0,1,1,0,0,1,3.681497714323068,piece1of4_02,0_0_0_10_14_16,-24.0,8
12,597,597,597,1,1,0,1,1,1,1,1,2.2188874861533856,piece1of4_31,0_0_0_10_14_16,-24.0,8
13,562,601,601,19,19,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-24.0,8
14,478,478,478,1,1,0,1,1,1,1,1,2.2900389457703754,piece3of4_20,0_0_0_10_14_16,-24.0,8
15,267,267,267,1,1,0,1,1,1,1,1,2.596653437425364,linear_a1_b2,0_0_0_10_14_16,-24.0,8
16,917,917,917,1,1,0,1,1,1,1,1,3.1140423662548335,piece1of2_23,0_0_0_10_14_16,-24.0,8
17,656,656,656,1,1,0,1,1,1,1,1,2.603129135150312,linear_a1_b1,0_0_0_10_14_16,-24.0,8
18,889,889,889,1,1,0,1,1,1,1,1,2.6659041084934256,period2_12,0_0_0_10_14_16,-24.0,8
19,510,510,510,1,1,0,1,1,1,1,1,2.378878762472936,piece1of2_10,0_0_0_10_14_16,-24.0,8
20,860,82,82,2,2,0,1,1,0,0,1,3.2269590420744483,piece3of4_13,0_0_0_10_14_16,-24.0,8
21,553,553,553,1,1,0,1,1,1,1,1,2.453213618372836,linear_a3_b2,0_0_0_10_14_16,-24.0,8
22,629,629,629,1,1,0,1,1,1,1,1,3.098066743316056,piece3of4_31,0_0_0_10_14_16,-24.0,8
23,759,759,759,1,1,0,1,1,1,1,1,3.473978446465321,piece1of2_02,0_0_0_10_14_16,-24.0,8
24,874,874,874,1,1,0,1,1,1,1,1,2.7653924199471684,period2_30,0_0_0_10_14_16,-24.0,8
25,720,720,720,1,1,0,1,1,1,1,1,2.530982538209585,linear_a3_b3,0_0_0_10_14_16,-24.0,8
26,314,314,314,1,1,0,1,1,1,1,1,2.1843430107903528,linear_a1_b3,0_0_0_10_14_16,-24.0,8
27,602,663,663,27,27,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-24.0,8
28,7,7,7,1,1,0,1,1,1,1,1,2.2542250378297166,piece3of4_21,0_0_0_10_14_16,-24.0,8
29,610,610,610,1,1,0,1,1,1,1,1,3.2338628561573333,piece1of2_03,0_0_0_10_14_16,-24.0,8
30,775,775,775,1,1,0,1,1,1,1,1,2.471287802459478,linear_a1_b2,0_0_0_10_14_16,-24.0,8
31,920,386,386,2,2,0,1,1,0,0,1,3.3598659036259546,piece1of4_23,0_0_0_10_14_16,-24.0,8
32,753,753,753,1,1,0,1,1,1,1,1,2.2557338066984993,piece1of2_10,0_0_0_10_14_16,-24.0,8
33,586,586,586,1,1,0,1,1,1,1,1,3.1152298699815564,linear_a3_b0,0_0_0_10_14_16,-24.0,8
34,91,91,91,1,1,0,1,1,1,1,1,2.1562866585462253,piece3of4_10,0_0_0_10_14_16,-24.0,8
0,222,222,222,1,1,0,1,1,1,1,1,2.2524823812294223,period2_23,0_0_0_10_14_16,-24.0,9
1,826,826,826,1,1,0,1,1,1,1,1,2.972578054743111,piece1of2_23,0_0_0_10_14_16,-24.0,9
2,922,922,922,1,1,0,1,1,1,1,1,2.591240087479431,period2_21,0_0_0_10_14_16,-24.0,9
3,691,691,691,1,1,0,1,1,1,1,1,2.279460508965688,fixed_b0,0_0_0_10_14_16,-24.0,9
4,86,490,490,2,2,0,1,1,0,0,1,2.7751031512338846,period2_01,0_0_0_10_14_16,-24.0,9
5,468,468,468,1,1,0,1,1,1,1,1,1.9900624061338885,piece1of4_21,0_0_0_10_14_16,-24.0,9
6,89,89,89,1,1,0,1,1,1,1,1,2.1602608051240595,linear_a1_b0,0_0_0_10_14_16,-24.0,9
7,713,713,713,1,1,0,1,1,1,1,1,2.022000848659244,fixed_b1,0_0_0_10_14_16,-24.0,9
8,865,865,865,1,1,0,1,1,1,1,1,3.039212263797651,piece1of2_23,0_0_0_10_14_16,-24.0,9
9,492,492,492,1,1,0,1,1,1,1,1,2.273956917370813,period2_01,0_0_0_10_14_16,-24.0,9
10,765,765,765,1,1,0,1,1,1,1,1,2.20257691773515,piece1of4_30,0_0_0_10_14_16,-24.0,9
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.4181903074316984,piece1of2_31,0_0_0_10_14_16,-24.0,9
12,597,597,597,1,1,0,1,1,1,1,1,2.585802051953792,period2_30,0_0_0_10_14_16,-24.0,9
13,562,764,764,2,2,0,1,1,0,0,1,3.197564940391762,linear_a2_b1,0_0_0_10_14_16,-24.0,9
14,478,656,656,4,4,0,1,1,0,0,1,3.075708340125042,piece1of2_10,0_0_0_10_14_16,-24.0,9
15,267,267,267,1,1,0,1,1,1,1,1,2.3366251648492162,piece1of2_03,0_0_0_10_14_16,-24.0,9
16,917,917,917,1,1,0,1,1,1,1,1,2.8453687738136044,piece1of2_03,0_0_0_10_14_16,-24.0,9
17,656,656,656,1,1,0,1,1,1,1,1,2.2987258928354506,linear_a3_b2,0_0_0_10_14_16,-24.0,9
18,889,337,337,2,2,0,1,1,0,0,1,2.7286941013236277,linear_a3_b0,0_0_0_10_14_16,-24.0,9
19,510,510,510,1,1,0,1,1,1,1,1,1.8926887838410522,piece1of2_30,0_0_0_10_14_16,-24.0,9
20,860,860,860,1,1,0,1,1,1,1,1,2.6746729486824066,piece3of4_03,0_0_0_10_14_16,-24.0,9
21,553,553,553,1,1,0,1,1,1,1,1,2.988809155708467,linear_a3_b3,0_0_0_10_14_16,-24.0,9
22,629,629,629,1,1,0,1,1,1,1,1,3.2623701417251443,piece1of2_23,0_0_0_10_14_16,-24.0,9
23,759,759,759,1,1,0,1,1,1,1,1,2.377836334091547,piece1of4_30,0_0_0_10_14_16,-24.0,9
24,874,874,874,1,1,0,1,1,1,1,1,2.8969118516863963,piece3of4_23,0_0_0_10_14_16,-24.0,9
25,720,720,720,1,1,0,1,1,1,1,1,2.675777225955906,piece3of4_30,0_0_0_10_14_16,-24.0,9
26,314,314,314,1,1,0,1,1,1,1,1,2.4138320573315406,linear_a1_b1,0_0_0_10_14_16,-24.0,9
27,602,602,602,1,1,0,1,1,1,1,1,2.3031154203469417,piece1of2_12,0_0_0_10_14_16,-24.0,9
28,7,7,7,1,1,0,1,1,1,1,1,2.7028937982364565,piece3of4_30,0_0_0_10_14_16,-24.0,9
29,610,610,610,1,1,0,1,1,1,1,1,2.503875065386447,piece1of2_23,0_0_0_10_14_16,-24.0,9
30,794,794,794,1,1,0,1,1,1,1,1,3.668720484549509,linear_a1_b2,0_0_0_10_14_16,-24.0,9
31,905,905,905,1,1,0,1,1,1,1,1,2.778940280649203,piece1of4_23,0_0_0_10_14_16,-24.0,9
32,741,741,741,1,1,0,1,1,1,1,1,2.5917836916010746,period2_23,0_0_0_10_14_16,-24.0,9
33,580,157,157,13,13,0,0,0,0,0,0,nan,,0_0_0_10_14_16,-24.0,9
34,89,89,89,1,1,0,1,1,1,1,1,2.5325447599275073,piece3of4_01,0_0_0_10_14_16,-24.0,9
0,803,803,803,1,1,0,1,1,1,1,1,2.5240261632070027,period2_01,0_0_0_10_14_16,-24.0,10
1,826,826,826,1,1,0,1,1,1,1,1,2.8605960161109247,piece1of4_02,0_0_0_10_14_16,-24.0,10
2,922,922,922,1,1,0,1,1,1,1,1,2.8879437605073295,period2_10,0_0_0_10_14_16,-24.0,10
3,691,845,845,2,2,0,1,1,0,0,1,2.735486477774137,linear_a1_b1,0_0_0_10_14_16,-24.0,10
4,107,107,107,1,1,0,1,1,1,1,1,2.058490592696935,linear_a2_b0,0_0_0_10_14_16,-24.0,10
5,468,468,468,1,1,0,1,1,1,1,1,2.977260477088267,piece3of4_01,0_0_0_10_14_16,-24.0,10
6,89,89,89,1,1,0,1,1,1,1,1,2.230550477724729,piece1of2_20,0_0_0_10_14_16,-24.0,10
7,713,713,713,1,1,0,1,1,1,1,1,2.801751684314611,piece1of2_13,0_0_0_10_14_16,-24.0,10
8,865,865,865,1,1,0,1,1,1,1,1,3.356707384624369,linear_a3_b0,0_0_0_10_14_16,-24.0,10
9,492,492,492,1,1,0,1,1,1,1,1,2.462705172063978,piece1of4_31,0_0_0_10_14_16,-24.0,10
10,765,765,765,1,1,0,1,1,1,1,1,2.6113771806621284,piece3of4_21,0_0_0_10_14_16,-24.0,10
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.127170431444309,period2_10,0_0_0_10_14_16,-24.0,10
12,597,597,597,1,1,0,1,1,1,1,1,3.7093720602299802,piece1of4_03,0_0_0_10_14_16,-24.0,10
13,562,562,562,1,1,0,1,1,1,1,1,3.1768734725796657,piece1of4_10,0_0_0_10_14_16,-24.0,10
14,478,478,478,1,1,0,1,1,1,1,1,2.663912749495919,piece3of4_21,0_0_0_10_14_16,-24.0,10
15,267,267,267,1,1,0,1,1,1,1,1,2.0983536972328674,piece1of4_10,0_0_0_10_14_16,-24.0,10
16,917,839,839,2,2,0,1,1,0,0,1,3.017178247396283,linear_a2_b2,0_0_0_10_14_16,-24.0,10
17,656,656,656,1,1,0,1,1,1,1,1,2.014135200803711,piece1of4_12,0_0_0_10_14_16,-24.0,10
18,889,889,889,1,1,0,1,1,1,1,1,2.2343877402091907,linear_a3_b0,0_0_0_10_14_16,-24.0,10
19,510,510,510,1,1,0,1,1,1,1,1,2.0465989496259054,linear_a3_b1,0_0_0_10_14_16,-24.0,10
20,860,860,860,1,1,0,1,1,1,1,1,2.498751314998395,piece1of2_03,0_0_0_10_14_16,-24.0,10
21,553,553,553,1,1,0,1,1,1,1,1,4.045705636972487,piece1of2_21,0_0_0_10_14_16,-24.0,10
22,629,629,629,1,1,0,1,1,1,1,1,2.2326119099655757,linear_a2_b1,0_0_0_10_14_16,-24.0,10
23,759,759,759,1,1,0,1,1,1,1,1,2.5793511698430613,period2_01,0_0_0_10_14_16,-24.0,10
24,874,874,874,1,1,0,1,1,1,1,1,2.277491376337269,piece3of4_02,0_0_0_10_14_16,-24.0,10
25,720,75,75,8,8,0,1,1,0,0,1,3.433414099020494,piece3of4_03,0_0_0_10_14_16,-24.0,10
26,314,314,314,1,1,0,1,1,1,1,1,2.494272239019425,piece3of4_12,0_0_0_10_14_16,-24.0,10
27,602,602,602,1,1,0,1,1,1,1,1,2.198513918745916,piece3of4_03,0_0_0_10_14_16,-24.0,10
28,7,7,7,1,1,0,1,1,1,1,1,2.2660003067529266,piece1of2_01,0_0_0_10_14_16,-24.0,10
29,610,610,610,1,1,0,1,1,1,1,1,1.909695836000503,period2_12,0_0_0_10_14_16,-24.0,10
30,826,826,826,1,1,0,1,1,1,1,1,2.3249487235949533,piece1of2_21,0_0_0_10_14_16,-24.0,10
31,904,904,904,1,1,0,1,1,1,1,1,2.534542877456912,linear_a3_b2,0_0_0_10_14_16,-24.0,10
32,760,760,760,1,1,0,1,1,1,1,1,2.504307242025565,piece1of2_13,0_0_0_10_14_16,-24.0,10
33,577,577,577,1,1,0,1,1,1,1,1,2.3657495203015326,piece3of4_20,0_0_0_10_14_16,-24.0,10
34,930,930,930,1,1,0,1,1,1,1,1,3.464562072514758,linear_a1_b0,0_0_0_10_14_16,-24.0,10
0,222,642,642,5,5,0,1,1,0,0,1,3.3323279398970262,piece1of2_20,0_0_0_10_14_16,-24.0,11
1,711,711,711,1,1,0,1,1,1,1,1,2.826910044101277,piece1of2_30,0_0_0_10_14_16,-24.0,11
2,871,871,871,1,1,0,1,1,1,1,1,2.773827840416778,piece1of2_12,0_0_0_10_14_16,-24.0,11
3,691,691,691,1,1,0,1,1,1,1,1,2.9350106611517424,piece1of2_30,0_0_0_10_14_16,-24.0,11
4,86,86,86,1,1,0,1,1,1,1,1,4.334606130153062,linear_a2_b3,0_0_0_10_14_16,-24.0,11
5,468,468,468,1,1,0,1,1,1,1,1,2.6482866617376675,piece1of4_12,0_0_0_10_14_16,-24.0,11
6,89,89,89,1,1,0,1,1,1,1,1,2.7996368983511677,piece1of2_02,0_0_0_10_14_16,-24.0,11
7,713,713,713,1,1,0,1,1,1,1,1,2.440752557950919,period2_10,0_0_0_10_14_16,-24.0,11
8,865,865,865,1,1,0,1,1,1,1,1,2.233914629054459,piece1of2_23,0_0_0_10_14_16,-24.0,11
9,492,492,492,1,1,0,1,1,1,1,1,1.8942492353937066,piece3of4_31,0_0_0_10_14_16,-24.0,11
10,765,765,765,1,1,0,1,1,1,1,1,3.1450227287534007,fixed_b0,0_0_0_10_14_16,-24.0,11
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.496525702004656,piece1of2_01,0_0_0_10_14_16,-24.0,11
12,597,597,597,1,1,0,1,1,1,1,1,2.6385564992199693,piece1of4_13,0_0_0_10_14_16,-24.0,11
13,562,562,562,1,1,0,1,1,1,1,1,1.635583160117066,piece3of4_13,0_0_0_10_14_16,-24.0,11
14,478,478,478,1,1,0,1,1,1,1,1,2.139299978445439,piece1of2_10,0_0_0_10_14_16,-24.0,11
15,267,267,267,1,1,0,1,1,1,1,1,2.2163835040265907,piece1of4_23,0_0_0_10_14_16,-24.0,11
16,917,917,917,1,1,0,1,1,1,1,1,3.366493046665774,linear_a1_b3,0_0_0_10_14_16,-24.0,11
17,656,755,755,6,6,0,1,1,0,0,1,3.76268546938106,piece3of4_01,0_0_0_10_14_16,-24.0,11
18,889,889,889,1,1,0,1,1,1,1,1,2.6444998293953703,piece3of4_01,0_0_0_10_14_16,-24.0,11
19,510,510,510,1,1,0,1,1,1,1,1,1.901824221428707,linear_a1_b3,0_0_0_10_14_16,-24.0,11
20,860,860,860,1,1,0,1,1,1,1,1,2.2287859499603004,piece3of4_23,0_0_0_10_14_16,-24.0,11
21,553,553,553,1,1,0,1,1,1,1,1,2.4919981602869385,period2_32,0_0_0_10_14_16,-24.0,11
22,629,629,629,1,1,0,1,1,1,1,1,2.691537901971549,piece1of2_23,0_0_0_10_14_16,-24.0,11
23,759,759,759,1,1,0,1,1,1,1,1,1.9598314608815985,piece1of4_20,0_0_0_10_14_16,-24.0,11
24,874,874,874,1,1,0,1,1,1,1,1,3.083612707577133,period2_12,0_0_0_10_14_16,-24.0,11
25,720,720,720,1,1,0,1,1,1,1,1,2.019468762220743,piece1of2_01,0_0_0_10_14_16,-24.0,11
26,314,314,314,1,1,0,1,1,1,1,1,2.6018665581310128,piece1of2_02,0_0_0_10_14_16,-24.0,11
27,602,602,602,1,1,0,1,1,1,1,1,2.790951328192391,piece1of2_23,0_0_0_10_14_16,-24.0,11
28,7,7,7,1,1,0,1,1,1,1,1,3.0655800135798557,linear_a1_b0,0_0_0_10_14_16,-24.0,11
29,610,610,610,1,1,0,1,1,1,1,1,2.4127219131141513,period2_32,0_0_0_10_14_16,-24.0,11
30,823,823,823,1,1,0,1,1,1,1,1,3.6538444005167228,linear_a2_b1,0_0_0_10_14_16,-24.0,11
31,905,905,905,1,1,0,1,1,1,1,1,2.272499199311331,piece1of4_32,0_0_0_10_14_16,-24.0,11
32,748,748,748,1,1,0,1,1,1,1,1,3.7163340971041805,period2_21,0_0_0_10_14_16,-24.0,11
33,586,586,586,1,1,0,1,1,1,1,1,2.671291877951638,piece1of4_02,0_0_0_10_14_16,-24.0,11
34,93,93,93,1,1,0,1,1,1,1,1,1.6780786125142555,linear_a3_b2,0_0_0_10_14_16,-24.0,11
0,803,803,803,1,1,0,1,1,1,1,1,2.726040807496501,linear_a1_b1,0_0_0_10_14_16,-24.0,12
1,711,711,711,1,1,0,1,1,1,1,1,2.1957579694790175,piece1of4_21,0_0_0_10_14_16,-24.0,12
2,871,871,871,1,1,0,1,1,1,1,1,2.3555825535403936,linear_a1_b0,0_0_0_10_14_16,-24.0,12
3,691,691,691,1,1,0,1,1,1,1,1,2.2462404832899416,linear_a3_b2,0_0_0_10_14_16,-24.0,12
4,107,107,107,1,1,0,1,1,1,1,1,3.1714125174237355,linear_a3_b1,0_0_0_10_14_16,-24.0,12
5,468,468,468,1,1,0,1,1,1,1,1,2.3160890469025466,linear_a3_b1,0_0_0_10_14_16,-24.0,12
6,89,89,89,1,1,0,1,1,1,1,1,1.943541142807159,linear_a1_b0,0_0_0_10_14_16,-24.0,12
7,713,713,713,1,1,0,1,1,1,1,1,2.974038670833373,period2_10,0_0_0_10_14_16,-24.0,12
8,865,865,865,1,1,0,1,1,1,1,1,2.3642667614545076,piece3of4_21,0_0_0_10_14_16,-24.0,12
9,492,492,492,1,1,0,1,1,1,1,1,1.9754485285230228,linear_a1_b1,0_0_0_10_14_16,-24.0,12
10,765,765,765,1,1,0,1,1,1,1,1,1.6703257536160405,piece1of4_20,0_0_0_10_14_16,-24.0,12
11,1023,1023,1023,1,1,0,1,1,1,1,1,2.577581132469403,piece1of4_02,0_0_0_10_14_16,-24.0,12
12,597,597,597,1,1,0,1,1,1,1,1,3.493099218809063,piece1of2_30,0_0_0_10_14_16,-24.0,12
13,562,562,562,1,1,0,1,1,1,1,1,1.853634580288692,linear_a3_b3,0_0_0_10_14_16,-24.0,12
14,478,478,478,1,1,0,1,1,1,1,1,2.065386389338202,piece1of4_21,0_0_0_10_14_16,-24.0,12
15,267,267,267,1,1,0,1,1,1,1,1,2.360423553970884,linear_a3_b3,0_0_0_10_14_16,-24.0,12
16,917,917,917,1,1,0,1,1,1,1,1,3.16095304781838,piece1of2_03,0_0_0_10_14_16,-24.0,12
17,656,656,656,1,1,0,1,1,1,1,1,2.531203475522354,piece1of4_02,0_0_0_10_14_16,-24.0,12
18,889,889,889,1,1,0,1,1,1,1,1,2.473713693840898,piece1of4_32,0_0_0_10_14_16,-24.0,12
19,510,510,510,1,1,0,1,1,1,1,1,2.368625668588506,linear_a1_b1,0_0_0_10_14_16,-24.0,12
20,860,860,860,1,1,0,1,1,1,1,1,2.1076589997145083,piece1of2_12,0_0_0_10_14_16,-24.0,12
21,553,553,553,1,1,0,1,1,1,1,1,1.73669198809736,piece3of4_23,0_0_0_10_14_16,-24.0,12
22,629,629,629,1,1,0,1,1,1,1,1,2.900391680942132,piece1of4_31,0_0_0_10_14_16,-24.0,12
23,759,759,759,1,1,0,1,1,1,1,1,2.124639871033091,period2_01,0_0_0_10_14_16,-24.0,12
24,874,874,874,1,1,0,1,1,1,1,1,1.8487114254360333,period2_03,0_0_0_10_14_16,-24.0,12
25,720,720,720,1,1,0,1,1,1,1,1,2.2709771586905596,piece3of4_01,0_0_0_10_14_16,-24.0,12
26,314,314,314,1,1,0,1,1,1,1,1,2.6257342833033874,piece1of2_21,0_0_0_10_14_16,-24.0,12
27,602,602,602,1,1,0,1,1,1,1,1,2.051168321653664,linear_a3_b3,0_0_0_10_14_16,-24.0,12
28,7,7,7,1,1,0,1,1,1,1,1,2.222592628988052,piece3of4_20,0_0_0_10_14_16,-24.0,12
29,610,610,610,1,1,0,1,1,1,1,1,2.4724045527471588,fixed_b3,0_0_0_10_14_16,-24.0,12
30,791,791,791,1,1,0,1,1,1,1,1,3.618510083752167,piece1of2_10,0_0_0_10_14_16,-24.0,12
31,904,904,904,1,1,0,1,1,1,1,1,2.6476506466363148,linear_a3_b1,0_0_0_10_14_16,-24.0,12
32,761,761,761,1,1,0,1,1,1,1,1,2.640734932201094,linear_a2_b3,0_0_0_10_14_16,-24.0,12
33,587,587,587,1,1,0,1,1,1,1,1,2.298140348225769,linear_a3_b3,0_0_0_10_14_16,-24.0,12
34,934,934,934,1,1,0,1,1,1,1,1,2.073362819431817,linear_a3_b1,0_0_0_10_14_16,-24.0,12
0,222,222,222,1,1,0,1,1,1,1,1,2.5320034665133577,piece1of2_31,0_0_0_10_14_16,-24.0,13
