packet_index,payload_symbol_index,gt_bin,top1_bin,gt_in_stage1_top_l,gt_stage1_rank,gt_in_viterbi_candidates,gt_viterbi_rank,top1_margin_db,top1_peak_to_median_db,top1_coherence,multi_bin,multi_hit,multi_error_type,v3_bin,v3_hit,v3_error_type,phase_line_bin,phase_line_hit,phase_line_error_type,phase_dp_first_bin,phase_dp_first_hit,phase_dp_first_error_type,phase_dp_second_bin,phase_dp_second_hit,phase_dp_second_error_type,phase_dp_second_anchor_bin,phase_dp_second_anchor_hit,phase_dp_second_anchor_error_type,dataset,target_snr_db
13,15,267,838,0,0,0,0,0.1995055838223207,5.364173278176951,0.6627701027333789,838,0,gt_missing_top_l,750,0,gt_missing_top_l,838,0,gt_missing_top_l,750,0,gt_missing_top_l,750,0,gt_missing_top_l,750,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
13,16,917,312,1,3,1,3,0.4612364515199304,6.024865420884593,0.5666120564219796,312,0,selectable_miss,917,1,hit,312,0,selectable_miss,917,1,hit,404,0,selectable_miss,404,0,selectable_miss,0_0_0_10_14_16,-25.0
13,17,656,656,1,1,1,1,0.762597090082545,6.979959596032977,0.9946794064399432,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,656,1,hit,0_0_0_10_14_16,-25.0
13,18,889,889,1,1,1,1,1.7918879204839655,7.535785904515847,0.9221399779424133,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-25.0
13,19,510,510,1,1,1,1,0.11661366162870279,5.057754526758419,0.9794090246207792,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,0_0_0_10_14_16,-25.0
13,20,860,351,1,5,1,5,0.21360255776050913,5.447033061235694,0.3053094587267013,351,0,selectable_miss,340,0,selectable_miss,351,0,selectable_miss,860,1,hit,860,1,hit,860,1,hit,0_0_0_10_14_16,-25.0
13,21,553,954,1,5,1,5,0.0005664592344329241,5.223047275771762,0.17077138889836288,954,0,selectable_miss,553,1,hit,954,0,selectable_miss,553,1,hit,553,1,hit,553,1,hit,0_0_0_10_14_16,-25.0
13,22,629,475,1,2,1,2,0.03547533862387471,5.508821663045542,0.4257283899857164,475,0,selectable_miss,629,1,hit,475,0,selectable_miss,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-25.0
13,23,759,759,1,1,1,1,0.49644798189128725,6.471001699174131,0.960333313459893,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,0_0_0_10_14_16,-25.0
13,24,874,932,0,0,0,0,1.193948978486583,5.912079963596385,0.6170393194904817,932,0,gt_missing_top_l,161,0,gt_missing_top_l,932,0,gt_missing_top_l,49,0,gt_missing_top_l,675,0,gt_missing_top_l,675,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
13,25,720,672,0,0,0,0,0.2361529516220999,5.326226017176219,0.3789049720435039,672,0,gt_missing_top_l,328,0,gt_missing_top_l,672,0,gt_missing_top_l,328,0,gt_missing_top_l,328,0,gt_missing_top_l,328,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
13,26,314,889,1,8,1,8,0.8779067219805452,6.0932055681538575,0.38670727835088775,889,0,selectable_miss,314,1,hit,889,0,selectable_miss,314,1,hit,314,1,hit,314,1,hit,0_0_0_10_14_16,-25.0
13,27,602,602,1,1,1,1,1.452353341907057,6.732812520707708,0.9359636303626645,602,1,hit,602,1,hit,602,1,hit,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-25.0
13,28,7,926,1,3,1,3,0.1617896698090378,6.3962975964858435,0.6941559730820446,926,0,selectable_miss,7,1,hit,926,0,selectable_miss,7,1,hit,7,1,hit,7,1,hit,0_0_0_10_14_16,-25.0
13,29,610,970,0,0,0,0,0.5035090460742871,5.1803852392771095,0.3638302795217541,970,0,gt_missing_top_l,91,0,gt_missing_top_l,970,0,gt_missing_top_l,91,0,gt_missing_top_l,91,0,gt_missing_top_l,91,0,gt_missing_top_l,0_0_0_10_14_16,-25.0
13,30,778,778,1,1,1,1,1.0545428696087666,6.451573295238421,0.9235406784926306,778,1,hit,778,1,hit,778,1,hit,778,1,hit,778,1,hit,778,1,hit,0_0_0_10_14_16,-25.0
13,31,921,921,1,1,1,1,1.1984934279288944,6.846630581566119,0.9820496118566805,921,1,hit,921,1,hit,921,1,hit,921,1,hit,921,1,hit,921,1,hit,0_0_0_10_14_16,-25.0
13,32,749,749,1,1,1,1,1.0210892028377472,6.4250613993967125,0.8935134384573097,749,1,hit,749,1,hit,749,1,hit,749,1,hit,749,1,hit,749,1,hit,0_0_0_10_14_16,-25.0
13,33,577,577,1,1,1,1,0.9952966790537194,7.43801897936661,0.9723251228968597,577,1,hit,577,1,hit,577,1,hit,577,1,hit,577,1,hit,577,1,hit,0_0_0_10_14_16,-25.0
13,34,936,607,1,2,1,2,0.6467869483183859,6.581443744185992,0.30063845337520684,607,0,selectable_miss,936,1,hit,607,0,selectable_miss,936,1,hit,936,1,hit,936,1,hit,0_0_0_10_14_16,-25.0
1,0,222,210,1,11,1,11,0.23785666619836013,6.061153314083004,0.3567211592278536,210,0,selectable_miss,574,0,selectable_miss,210,0,selectable_miss,220,0,selectable_miss,5,0,selectable_miss,5,0,selectable_miss,0_0_0_10_14_16,-26.0
1,1,826,228,0,0,0,0,0.31037539895197946,5.291033285762033,0.39475258071989133,228,0,gt_missing_top_l,242,0,gt_missing_top_l,228,0,gt_missing_top_l,242,0,gt_missing_top_l,242,0,gt_missing_top_l,242,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
1,2,922,154,1,19,1,19,0.24734529882242812,6.056023154179079,0.44300519900869256,154,0,selectable_miss,922,1,hit,154,0,selectable_miss,922,1,hit,844,0,selectable_miss,844,0,selectable_miss,0_0_0_10_14_16,-26.0
1,3,718,722,1,13,1,13,0.1986842431195201,5.083837356269546,0.7368777885106572,722,0,selectable_miss,718,1,hit,722,0,selectable_miss,718,1,hit,718,1,hit,718,1,hit,0_0_0_10_14_16,-26.0
1,4,107,853,1,4,1,4,0.01589846198357165,5.520354731990045,0.5326985452703658,853,0,selectable_miss,107,1,hit,853,0,selectable_miss,107,1,hit,107,1,hit,107,1,hit,0_0_0_10_14_16,-26.0
1,5,468,259,1,2,1,2,0.008071194573732262,5.263219138314483,0.2732212277209345,259,0,selectable_miss,468,1,hit,259,0,selectable_miss,480,0,selectable_miss,480,0,selectable_miss,480,0,selectable_miss,0_0_0_10_14_16,-26.0
1,6,89,921,0,0,0,0,0.35043256859342065,6.125769491606775,0.45552749736261966,921,0,gt_missing_top_l,155,0,gt_missing_top_l,921,0,gt_missing_top_l,243,0,gt_missing_top_l,243,0,gt_missing_top_l,243,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
1,7,713,835,1,3,1,3,0.0412389799562929,5.782191464267172,0.504901890255972,835,0,selectable_miss,713,1,hit,835,0,selectable_miss,713,1,hit,575,0,selectable_miss,575,0,selectable_miss,0_0_0_10_14_16,-26.0
1,8,865,865,1,1,1,1,0.5622849288074816,5.768417410432848,0.798226046724564,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,865,1,hit,0_0_0_10_14_16,-26.0
1,9,492,1008,0,0,0,0,0.24657539460438113,5.132147168740647,0.21061091177132918,1008,0,gt_missing_top_l,185,0,gt_missing_top_l,1008,0,gt_missing_top_l,185,0,gt_missing_top_l,483,0,gt_missing_top_l,483,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
1,10,765,147,1,8,1,8,1.3868355991827115,6.943017848375655,0.36312377975355337,147,0,selectable_miss,765,1,hit,147,0,selectable_miss,765,1,hit,765,1,hit,765,1,hit,0_0_0_10_14_16,-26.0
1,11,1023,289,1,11,1,11,0.6469083998317102,5.869367090239686,0.4807057555989838,289,0,selectable_miss,1023,1,hit,289,0,selectable_miss,1023,1,hit,70,0,selectable_miss,70,0,selectable_miss,0_0_0_10_14_16,-26.0
1,12,597,548,0,0,0,0,0.09810143620766403,5.2016670414754085,0.6984066093070722,548,0,gt_missing_top_l,134,0,gt_missing_top_l,548,0,gt_missing_top_l,548,0,gt_missing_top_l,134,0,gt_missing_top_l,134,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
1,13,562,550,0,0,0,0,0.12096920590030144,5.267781097864136,0.502278205398056,550,0,gt_missing_top_l,345,0,gt_missing_top_l,550,0,gt_missing_top_l,252,0,gt_missing_top_l,345,0,gt_missing_top_l,345,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
1,14,478,288,0,0,0,0,0.582331604992021,5.473773428596314,0.9601654059997865,288,0,gt_missing_top_l,288,0,gt_missing_top_l,288,0,gt_missing_top_l,288,0,gt_missing_top_l,288,0,gt_missing_top_l,288,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
1,15,267,608,1,13,1,13,1.0968263758523797,6.202252966941664,0.3196148545844657,608,0,selectable_miss,127,0,selectable_miss,608,0,selectable_miss,509,0,selectable_miss,694,0,selectable_miss,694,0,selectable_miss,0_0_0_10_14_16,-26.0
1,16,917,977,1,14,1,14,0.09043357583998234,5.496442910455665,0.2776687676998003,977,0,selectable_miss,917,1,hit,977,0,selectable_miss,917,1,hit,917,1,hit,917,1,hit,0_0_0_10_14_16,-26.0
1,17,656,10,1,4,1,4,0.22688052598592906,5.663412794708485,0.6646331268126136,10,0,selectable_miss,590,0,selectable_miss,10,0,selectable_miss,590,0,selectable_miss,590,0,selectable_miss,590,0,selectable_miss,0_0_0_10_14_16,-26.0
1,18,889,264,0,0,0,0,0.41329945183035566,5.6858367995826455,0.06350336015809363,264,0,gt_missing_top_l,218,0,gt_missing_top_l,264,0,gt_missing_top_l,218,0,gt_missing_top_l,218,0,gt_missing_top_l,218,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
1,19,510,510,1,1,1,1,0.693062776929263,5.915781668990859,0.9179474812256115,510,1,hit,510,1,hit,510,1,hit,337,0,selectable_miss,510,1,hit,510,1,hit,0_0_0_10_14_16,-26.0
1,20,860,414,1,4,1,4,0.4039738608244225,5.867018229602522,0.3787468003905833,414,0,selectable_miss,433,0,selectable_miss,414,0,selectable_miss,433,0,selectable_miss,433,0,selectable_miss,433,0,selectable_miss,0_0_0_10_14_16,-26.0
1,21,553,553,1,1,1,1,0.7676420385341541,6.281680450240906,0.7676494455278591,553,1,hit,553,1,hit,553,1,hit,886,0,selectable_miss,553,1,hit,553,1,hit,0_0_0_10_14_16,-26.0
1,22,629,250,1,15,1,15,0.9305995825703045,5.890728708476207,0.8516687935801616,250,0,selectable_miss,250,0,selectable_miss,250,0,selectable_miss,250,0,selectable_miss,250,0,selectable_miss,250,0,selectable_miss,0_0_0_10_14_16,-26.0
1,23,759,209,0,0,0,0,0.017256942379890672,4.775599889439335,0.4630456248529169,209,0,gt_missing_top_l,525,0,gt_missing_top_l,209,0,gt_missing_top_l,133,0,gt_missing_top_l,525,0,gt_missing_top_l,525,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
1,24,874,329,1,16,1,16,0.07750483001276887,5.811676443013406,0.27417087322762057,329,0,selectable_miss,788,0,selectable_miss,329,0,selectable_miss,788,0,selectable_miss,788,0,selectable_miss,788,0,selectable_miss,0_0_0_10_14_16,-26.0
1,25,720,286,1,6,1,6,0.6473452546660176,6.3762372505124985,0.5153352289391189,286,0,selectable_miss,720,1,hit,286,0,selectable_miss,384,0,selectable_miss,720,1,hit,720,1,hit,0_0_0_10_14_16,-26.0
1,26,314,314,1,1,1,1,0.21040807752355675,5.53461981841389,0.6948448631970083,314,1,hit,473,0,selectable_miss,314,1,hit,473,0,selectable_miss,738,0,selectable_miss,738,0,selectable_miss,0_0_0_10_14_16,-26.0
1,27,602,824,1,4,1,4,0.5116540820176361,6.216744036816332,0.34523417988878047,824,0,selectable_miss,602,1,hit,824,0,selectable_miss,602,1,hit,602,1,hit,602,1,hit,0_0_0_10_14_16,-26.0
1,28,7,13,0,0,0,0,0.8060433695988077,6.114903426471873,0.31276284717582253,13,0,gt_missing_top_l,6,0,gt_missing_top_l,13,0,gt_missing_top_l,6,0,gt_missing_top_l,6,0,gt_missing_top_l,6,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
1,29,610,567,0,0,0,0,0.3631324020183713,5.755576078535728,0.643753606072735,567,0,gt_missing_top_l,435,0,gt_missing_top_l,567,0,gt_missing_top_l,435,0,gt_missing_top_l,567,0,gt_missing_top_l,567,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
1,30,807,142,1,17,1,17,0.0727360728471525,6.250263046265219,0.4016533056414904,142,0,selectable_miss,852,0,selectable_miss,142,0,selectable_miss,852,0,selectable_miss,852,0,selectable_miss,852,0,selectable_miss,0_0_0_10_14_16,-26.0
1,31,897,396,1,14,1,14,1.042057123046546,6.684876038653746,0.3133185250890208,396,0,selectable_miss,267,0,selectable_miss,396,0,selectable_miss,897,1,hit,267,0,selectable_miss,267,0,selectable_miss,0_0_0_10_14_16,-26.0
1,32,749,749,1,1,1,1,0.4690003078815925,5.93605676600005,0.967792852876831,749,1,hit,749,1,hit,749,1,hit,749,1,hit,749,1,hit,749,1,hit,0_0_0_10_14_16,-26.0
1,33,584,930,1,2,1,2,0.5087259866001834,6.248772471397611,0.8111003972134198,930,0,selectable_miss,930,0,selectable_miss,930,0,selectable_miss,584,1,hit,930,0,selectable_miss,930,0,selectable_miss,0_0_0_10_14_16,-26.0
1,34,934,1018,0,0,0,0,0.2740958179458016,6.043275097622373,0.8083034982381445,1018,0,gt_missing_top_l,1018,0,gt_missing_top_l,1018,0,gt_missing_top_l,1018,0,gt_missing_top_l,1018,0,gt_missing_top_l,1018,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,0,803,961,1,4,1,4,1.2157072999350402,6.767764137888429,0.33842853538290113,961,0,selectable_miss,468,0,selectable_miss,961,0,selectable_miss,803,1,hit,468,0,selectable_miss,468,0,selectable_miss,0_0_0_10_14_16,-26.0
2,1,826,485,0,0,0,0,0.49048753331593803,6.066415542975296,0.4221042598179534,485,0,gt_missing_top_l,198,0,gt_missing_top_l,485,0,gt_missing_top_l,259,0,gt_missing_top_l,198,0,gt_missing_top_l,198,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,2,922,48,1,2,1,2,0.32896033566984717,6.665494617805324,0.8352830474482766,48,0,selectable_miss,922,1,hit,48,0,selectable_miss,922,1,hit,922,1,hit,922,1,hit,0_0_0_10_14_16,-26.0
2,3,718,794,1,6,1,6,0.3630514713352468,5.600420753575865,0.3540853145287787,794,0,selectable_miss,718,1,hit,794,0,selectable_miss,718,1,hit,602,0,selectable_miss,602,0,selectable_miss,0_0_0_10_14_16,-26.0
2,4,86,573,0,0,0,0,0.544336189632644,5.394031771532045,0.18287274819112231,573,0,gt_missing_top_l,622,0,gt_missing_top_l,573,0,gt_missing_top_l,133,0,gt_missing_top_l,622,0,gt_missing_top_l,622,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,5,468,109,0,0,0,0,0.07772700393424853,5.294338263625438,0.5109880327286916,109,0,gt_missing_top_l,314,0,gt_missing_top_l,109,0,gt_missing_top_l,119,0,gt_missing_top_l,978,0,gt_missing_top_l,978,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,6,89,566,1,3,1,3,0.18830229354689618,4.975104668175056,0.6091648897113564,566,0,selectable_miss,89,1,hit,566,0,selectable_miss,89,1,hit,957,0,selectable_miss,957,0,selectable_miss,0_0_0_10_14_16,-26.0
2,7,713,949,1,4,1,4,0.7722646070150083,6.184648284965677,0.9410788617113608,949,0,selectable_miss,949,0,selectable_miss,949,0,selectable_miss,949,0,selectable_miss,949,0,selectable_miss,949,0,selectable_miss,0_0_0_10_14_16,-26.0
2,8,865,865,1,1,1,1,1.3794417032215511,6.086650726763403,0.9046548605550183,865,1,hit,865,1,hit,121,0,selectable_miss,865,1,hit,865,1,hit,865,1,hit,0_0_0_10_14_16,-26.0
2,9,492,971,0,0,0,0,0.21173685763335015,5.323850311325652,0.30331010057381624,971,0,gt_missing_top_l,371,0,gt_missing_top_l,371,0,gt_missing_top_l,371,0,gt_missing_top_l,371,0,gt_missing_top_l,371,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,10,765,833,1,3,1,3,0.11128387277813315,5.065150078682907,0.7099597926663557,833,0,selectable_miss,765,1,hit,765,1,hit,765,1,hit,765,1,hit,765,1,hit,0_0_0_10_14_16,-26.0
2,11,1023,286,0,0,0,0,0.2628568836176636,5.816014610358929,0.5793056660152467,286,0,gt_missing_top_l,61,0,gt_missing_top_l,178,0,gt_missing_top_l,286,0,gt_missing_top_l,286,0,gt_missing_top_l,286,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,12,597,677,0,0,0,0,0.5640463863505468,5.747363099899606,0.5545020590386545,677,0,gt_missing_top_l,240,0,gt_missing_top_l,994,0,gt_missing_top_l,240,0,gt_missing_top_l,240,0,gt_missing_top_l,240,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,13,562,944,1,13,1,13,0.35800465562548184,6.0493199631584,0.45810036318580755,944,0,selectable_miss,279,0,selectable_miss,927,0,selectable_miss,279,0,selectable_miss,279,0,selectable_miss,279,0,selectable_miss,0_0_0_10_14_16,-26.0
2,14,478,478,1,1,1,1,1.5755780772076111,6.927996929503847,0.9828659522390363,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,478,1,hit,0_0_0_10_14_16,-26.0
2,15,267,267,1,1,1,1,0.9760728813675184,6.7395982803944765,0.9017271963423297,267,1,hit,267,1,hit,999,0,selectable_miss,267,1,hit,267,1,hit,267,1,hit,0_0_0_10_14_16,-26.0
2,16,917,568,0,0,0,0,0.22520761661340996,5.570337367747587,0.9432573350970127,568,0,gt_missing_top_l,568,0,gt_missing_top_l,728,0,gt_missing_top_l,568,0,gt_missing_top_l,568,0,gt_missing_top_l,568,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,17,656,213,0,0,0,0,0.04796577066185105,5.519844740147014,0.7746776740734556,213,0,gt_missing_top_l,213,0,gt_missing_top_l,319,0,gt_missing_top_l,213,0,gt_missing_top_l,575,0,gt_missing_top_l,575,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,18,889,889,1,1,1,1,2.3994599275876514,8.299113127282283,0.9351760285934547,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,889,1,hit,0_0_0_10_14_16,-26.0
2,19,510,706,0,0,0,0,0.29207682395926005,5.517607884540398,0.6847930305583316,706,0,gt_missing_top_l,413,0,gt_missing_top_l,804,0,gt_missing_top_l,706,0,gt_missing_top_l,413,0,gt_missing_top_l,413,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,20,860,416,0,0,0,0,0.1756761333546392,5.883951626976369,0.22633709520230003,416,0,gt_missing_top_l,940,0,gt_missing_top_l,975,0,gt_missing_top_l,813,0,gt_missing_top_l,940,0,gt_missing_top_l,940,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,21,553,232,1,15,1,15,0.5680185799621278,5.493170879878826,0.600715250194154,232,0,selectable_miss,553,1,hit,819,0,selectable_miss,553,1,hit,152,0,selectable_miss,152,0,selectable_miss,0_0_0_10_14_16,-26.0
2,22,629,11,1,12,1,12,0.6035300613445154,5.9897501387976355,0.4365337864512799,11,0,selectable_miss,629,1,hit,488,0,selectable_miss,629,1,hit,629,1,hit,629,1,hit,0_0_0_10_14_16,-26.0
2,23,759,759,1,1,1,1,0.19471313564837223,5.681348388798229,0.9911341932669153,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,759,1,hit,0_0_0_10_14_16,-26.0
2,24,874,874,1,1,1,1,1.0829172928812483,6.660499076444694,0.9894828848380236,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,874,1,hit,0_0_0_10_14_16,-26.0
2,25,720,721,0,0,0,0,0.3740396163436557,6.3171122687943,0.13778293365397237,721,0,gt_missing_top_l,327,0,gt_missing_top_l,721,0,gt_missing_top_l,724,0,gt_missing_top_l,327,0,gt_missing_top_l,327,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,26,314,1021,0,0,0,0,1.6432742251511931,6.949227816517043,0.6735455584505482,1021,0,gt_missing_top_l,1021,0,gt_missing_top_l,1021,0,gt_missing_top_l,166,0,gt_missing_top_l,1021,0,gt_missing_top_l,1021,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,27,602,26,1,7,1,7,0.2847170931844013,5.491936037741424,0.5620560605170491,26,0,selectable_miss,602,1,hit,26,0,selectable_miss,96,0,selectable_miss,602,1,hit,602,1,hit,0_0_0_10_14_16,-26.0
2,28,7,981,0,0,0,0,0.6232853625856827,5.47590394923556,0.34418496991082953,981,0,gt_missing_top_l,139,0,gt_missing_top_l,981,0,gt_missing_top_l,139,0,gt_missing_top_l,139,0,gt_missing_top_l,139,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,29,610,678,1,10,1,10,0.1650993431248973,5.2032932594810255,0.414779298859446,678,0,selectable_miss,209,0,selectable_miss,678,0,selectable_miss,209,0,selectable_miss,984,0,selectable_miss,984,0,selectable_miss,0_0_0_10_14_16,-26.0
2,30,775,827,0,0,0,0,1.0759461110018578,5.983912755780686,0.865557007974793,827,0,gt_missing_top_l,827,0,gt_missing_top_l,827,0,gt_missing_top_l,954,0,gt_missing_top_l,827,0,gt_missing_top_l,827,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
2,31,912,298,1,4,1,4,0.17038100297249545,5.30996464127467,0.5219536236128467,298,0,selectable_miss,912,1,hit,298,0,selectable_miss,912,1,hit,912,1,hit,912,1,hit,0_0_0_10_14_16,-26.0
2,32,768,768,1,1,1,1,0.9090526969633567,6.671553385585716,0.8136966176512546,768,1,hit,768,1,hit,768,1,hit,768,1,hit,272,0,selectable_miss,272,0,selectable_miss,0_0_0_10_14_16,-26.0
2,33,581,890,1,17,1,17,0.17349115574008298,5.562822680577834,0.9010922530744516,890,0,selectable_miss,890,0,selectable_miss,890,0,selectable_miss,159,0,selectable_miss,890,0,selectable_miss,890,0,selectable_miss,0_0_0_10_14_16,-26.0
2,34,93,93,1,1,1,1,0.627085927698463,5.851199901620951,0.9020198424519309,93,1,hit,93,1,hit,93,1,hit,93,1,hit,93,1,hit,93,1,hit,0_0_0_10_14_16,-26.0
3,0,222,447,0,0,0,0,0.3603303342522124,6.0485165759563575,0.779987734880297,447,0,gt_missing_top_l,497,0,gt_missing_top_l,447,0,gt_missing_top_l,497,0,gt_missing_top_l,497,0,gt_missing_top_l,497,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,1,711,83,0,0,0,0,0.47524840619036124,5.864773404588401,0.8112583388565483,83,0,gt_missing_top_l,83,0,gt_missing_top_l,83,0,gt_missing_top_l,83,0,gt_missing_top_l,83,0,gt_missing_top_l,83,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,2,871,626,0,0,0,0,0.4459038287906885,6.152595990721767,0.2764358424712055,626,0,gt_missing_top_l,858,0,gt_missing_top_l,626,0,gt_missing_top_l,858,0,gt_missing_top_l,858,0,gt_missing_top_l,858,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,3,718,116,0,0,0,0,0.5973048218022569,5.714792818757156,0.20772702273877527,116,0,gt_missing_top_l,941,0,gt_missing_top_l,116,0,gt_missing_top_l,35,0,gt_missing_top_l,35,0,gt_missing_top_l,35,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,4,107,697,0,0,0,0,0.35070300880072414,5.397351842752322,0.5699066688125874,697,0,gt_missing_top_l,483,0,gt_missing_top_l,697,0,gt_missing_top_l,483,0,gt_missing_top_l,483,0,gt_missing_top_l,483,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,5,468,850,1,2,1,2,0.20042996390639373,5.633145247238386,0.597190651247148,850,0,selectable_miss,468,1,hit,850,0,selectable_miss,468,1,hit,468,1,hit,468,1,hit,0_0_0_10_14_16,-26.0
3,6,89,862,1,14,1,14,0.28352845183736103,4.742342153979896,0.7451468982544673,862,0,selectable_miss,862,0,selectable_miss,862,0,selectable_miss,89,1,hit,545,0,selectable_miss,545,0,selectable_miss,0_0_0_10_14_16,-26.0
3,7,713,1022,1,19,1,19,0.5572661337250144,5.178648009665871,0.467101446619651,1022,0,selectable_miss,713,1,hit,1022,0,selectable_miss,713,1,hit,713,1,hit,713,1,hit,0_0_0_10_14_16,-26.0
3,8,865,877,1,22,1,22,0.25229984581668663,5.694101265464342,0.4598711298450039,877,0,selectable_miss,160,0,selectable_miss,877,0,selectable_miss,596,0,selectable_miss,160,0,selectable_miss,160,0,selectable_miss,0_0_0_10_14_16,-26.0
3,9,492,1001,0,0,0,0,0.34797066551507466,5.034914010712476,0.6403645917886334,1001,0,gt_missing_top_l,868,0,gt_missing_top_l,1001,0,gt_missing_top_l,868,0,gt_missing_top_l,868,0,gt_missing_top_l,868,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,10,765,769,1,5,1,5,1.0073691580401827,6.488012816863726,0.5972227964394444,769,0,selectable_miss,711,0,selectable_miss,769,0,selectable_miss,765,1,hit,928,0,selectable_miss,928,0,selectable_miss,0_0_0_10_14_16,-26.0
3,11,1023,638,0,0,0,0,1.0161875978043124,6.379319218351323,0.8130193257531768,638,0,gt_missing_top_l,638,0,gt_missing_top_l,638,0,gt_missing_top_l,638,0,gt_missing_top_l,638,0,gt_missing_top_l,638,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,12,597,373,1,3,1,3,0.21174982025914657,5.30643575881366,0.03415272307317306,373,0,selectable_miss,225,0,selectable_miss,373,0,selectable_miss,949,0,selectable_miss,225,0,selectable_miss,225,0,selectable_miss,0_0_0_10_14_16,-26.0
3,13,562,359,0,0,0,0,0.0808497206152928,6.392948395756413,0.5626488996088232,359,0,gt_missing_top_l,38,0,gt_missing_top_l,359,0,gt_missing_top_l,456,0,gt_missing_top_l,38,0,gt_missing_top_l,38,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,14,478,848,0,0,0,0,0.38543499573944545,5.209095361266139,0.596622129454716,848,0,gt_missing_top_l,100,0,gt_missing_top_l,848,0,gt_missing_top_l,332,0,gt_missing_top_l,100,0,gt_missing_top_l,100,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,15,267,144,1,7,1,7,0.4402348283566915,6.101054861178389,0.7239629684970342,144,0,selectable_miss,144,0,selectable_miss,144,0,selectable_miss,144,0,selectable_miss,144,0,selectable_miss,144,0,selectable_miss,0_0_0_10_14_16,-26.0
3,16,917,816,0,0,0,0,0.05922494698093358,5.085089456101949,0.8915836826647586,816,0,gt_missing_top_l,816,0,gt_missing_top_l,816,0,gt_missing_top_l,816,0,gt_missing_top_l,902,0,gt_missing_top_l,902,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,17,656,334,0,0,0,0,0.09830826022408368,4.987980606807534,0.45880029591698973,334,0,gt_missing_top_l,32,0,gt_missing_top_l,334,0,gt_missing_top_l,32,0,gt_missing_top_l,32,0,gt_missing_top_l,32,0,gt_missing_top_l,0_0_0_10_14_16,-26.0
3,18,889,889,1,1,1,1,0.1738569248245775,5.4955194900507776,0.796371489373607,889,1,hit,647,0,selectable_miss,889,1,hit,889,1,hit,472,0,selectable_miss,472,0,selectable_miss,0_0_0_10_14_16,-26.0
3,19,510,510,1,1,1,1,1.5999230099662753,7.727859214606742,0.9639437337332759,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,510,1,hit,0_0_0_10_14_16,-26.0
