dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,gt_bin,case_index,noise_model,snr_db,seed,savaux_equal_bin,savaux_gls_bin,savaux_nus_joint_gls_bin,segmented_savaux_gls_bin,segmented_savaux_nus_gls_bin,cfr_whitened_ml_bin,savaux_equal_correct,savaux_gls_correct,savaux_nus_joint_gls_correct,segmented_savaux_gls_correct,segmented_savaux_nus_gls_correct,cfr_whitened_ml_correct,savaux_equal_margin_db,savaux_gls_margin_db,savaux_nus_joint_gls_margin_db,segmented_savaux_gls_margin_db,segmented_savaux_nus_gls_margin_db,cfr_whitened_ml_margin_db
0_0_0_10_14_32,4,3,2,10,871,107,ar1_rho0.8,-26.0,202,182,182,182,170,170,349,0,0,0,0,0,0,0.31676546719728327,0.3198462933021126,0.3139378467308037,0.23926445016236084,0.23053915824125154,0.5609619852975536
0_0_0_10_14_32,4,3,3,11,718,108,ar1_rho0.8,-26.0,202,113,113,113,73,73,74,0,0,0,0,0,0,0.7988476018201919,0.7985364186788959,0.7878229408760001,0.10314466116563797,0.1150758085106137,0.27354736954393644
0_0_0_10_14_32,4,3,4,12,86,109,ar1_rho0.8,-26.0,202,112,112,112,86,86,86,0,0,0,1,1,1,0.42046578919601735,0.41913037366252726,0.4205465767526827,2.300333713051414,2.290892897990016,2.125130017159359
0_0_0_10_14_32,4,3,5,13,468,110,ar1_rho0.8,-26.0,202,623,623,623,827,827,159,0,0,0,0,0,0,0.6940960262720588,0.6963976393387606,0.7020172200433548,0.13518424509113805,0.16192829299791445,0.10503627178638397
0_0_0_10_14_32,4,3,6,14,89,111,ar1_rho0.8,-26.0,202,89,89,89,89,89,89,1,1,1,1,1,1,1.2110147167913472,1.2113998579866232,1.2104030941915869,1.745165329160555,1.7360243761088998,3.2005057180419163
0_0_0_10_14_32,4,3,7,15,713,112,ar1_rho0.8,-26.0,202,931,931,931,713,713,713,0,0,0,1,1,1,0.7259161139909145,0.7271327139550764,0.7322157245662237,0.038540539298666646,0.01268887722262567,0.5184350652101904
0_0_0_10_14_32,4,3,8,16,865,113,ar1_rho0.8,-26.0,202,865,865,865,865,865,865,1,1,1,1,1,1,1.5627726763771919,1.5702582668082188,1.5620028079186854,4.022203428719435,4.0993614640552165,4.204933148417128
0_0_0_10_14_32,4,3,9,17,492,114,ar1_rho0.8,-26.0,202,373,373,373,492,492,373,0,0,0,1,1,0,2.620481182569016,2.6178664977382207,2.61797327766677,0.09933425075907193,0.11454654765569186,0.42278761612780486
0_0_0_10_14_32,4,3,10,18,765,115,ar1_rho0.8,-26.0,202,300,300,300,696,696,765,0,0,0,0,0,1,0.3037664617088092,0.30578805240776313,0.31140510309478986,0.43747038490140566,0.48696040058780876,0.2070143503055829
0_0_0_10_14_32,4,3,11,19,1023,116,ar1_rho0.8,-26.0,202,807,807,807,743,743,743,0,0,0,0,0,0,0.27533613463005313,0.2693953234443481,0.26933996713597497,0.020152812218895796,0.03282451908204657,0.4931707962764874
0_0_0_10_14_32,4,3,12,20,597,117,ar1_rho0.8,-26.0,202,835,835,835,696,696,96,0,0,0,0,0,0,0.8281089221495196,0.8283770115042335,0.8210941295325007,0.7675479169319798,0.7354579964342991,0.0834495138367777
0_0_0_10_14_32,4,3,13,21,562,118,ar1_rho0.8,-26.0,202,101,101,101,539,539,723,0,0,0,0,0,0,0.33346074377654183,0.339826244200644,0.343686213688314,0.2402912765074122,0.24962066132090055,0.06876681609825222
0_0_0_10_14_32,4,3,14,22,478,119,ar1_rho0.8,-26.0,202,768,768,768,768,768,768,0,0,0,0,0,0,0.11454219889878658,0.11466297393248642,0.1083388768780129,2.2647639240203894,2.2567823904678304,3.0031065386400604
0_0_0_10_14_32,4,3,15,23,267,120,ar1_rho0.8,-26.0,202,640,640,640,314,314,314,0,0,0,0,0,0,0.009741129471815902,0.007658171538405932,0.02126450949270395,1.1159129999461248,1.1357393406958023,0.4042228768078868
0_0_0_10_14_32,4,3,16,24,917,121,ar1_rho0.8,-26.0,202,997,997,997,997,997,997,0,0,0,0,0,0,0.47212234369988626,0.47506494314748515,0.4699582235856275,0.1116486353289827,0.0985619669012934,0.12063089693960583
0_0_0_10_14_32,4,3,17,25,656,122,ar1_rho0.8,-26.0,202,656,656,656,656,656,656,1,1,1,1,1,1,1.2900285955679758,1.2855053521138338,1.2828380166615885,3.08940303911857,3.0843238642391806,3.657481456384848
0_0_0_10_14_32,4,3,18,26,889,123,ar1_rho0.8,-26.0,202,871,871,871,871,871,871,0,0,0,0,0,0,1.09230420834501,1.0938886267348304,1.0940890471493074,2.045044785447288,2.0438986047933465,1.4358224763477048
0_0_0_10_14_32,4,3,19,27,510,124,ar1_rho0.8,-26.0,202,292,292,292,890,890,510,0,0,0,0,0,1,0.10660694110144678,0.1101014251742602,0.10065093474123443,0.6469765715266661,0.6771937781066677,0.06494806566234528
0_0_0_10_14_32,4,3,20,28,860,125,ar1_rho0.8,-26.0,202,915,915,915,836,836,194,0,0,0,0,0,0,1.7095188091129807,1.7096681680022952,1.707656776526182,0.048768685710862646,0.03744755209560376,0.43615541799411495
0_0_0_10_14_32,4,3,21,29,553,126,ar1_rho0.8,-26.0,202,81,81,81,47,47,553,0,0,0,0,0,1,0.7567940935549504,0.7554619096762243,0.7590608726517232,0.1708334933378889,0.20074883433751362,0.524989696767548
0_0_0_10_14_32,4,3,22,30,629,127,ar1_rho0.8,-26.0,202,815,815,815,322,322,602,0,0,0,0,0,0,0.021065736267568073,0.021961580405515723,0.016812490245635497,0.27358549053996317,0.26407899661232065,0.20344692066767067
0_0_0_10_14_32,0,0,0,8,803,0,ar1_rho0.8,-22.0,303,803,803,803,803,803,803,1,1,1,1,1,1,0.4886542297451355,0.4843360801304469,0.4771452581743926,1.7556132783574399,1.7895857830088957,1.580258732168015
0_0_0_10_14_32,0,0,1,9,711,1,ar1_rho0.8,-22.0,303,226,226,226,711,711,711,0,0,0,1,1,1,1.1790305321382226,1.1747561730800575,1.1833270845889776,1.9944471684310403,2.008707100856677,3.2375146142736355
0_0_0_10_14_32,0,0,2,10,922,2,ar1_rho0.8,-22.0,303,922,922,922,922,922,922,1,1,1,1,1,1,3.903876280136718,3.9031149464535977,3.896220359683144,4.7479523597688695,4.772163890825843,5.091492696794165
0_0_0_10_14_32,0,0,3,11,718,3,ar1_rho0.8,-22.0,303,835,835,835,718,718,718,0,0,0,1,1,1,0.08674364203455556,0.08854701433954751,0.08710618860293504,0.8842465150399106,0.918420885218096,1.2091363618693203
0_0_0_10_14_32,0,0,4,12,107,4,ar1_rho0.8,-22.0,303,209,209,209,107,107,107,0,0,0,1,1,1,0.7646430643315903,0.7660356333495221,0.7662215139618377,1.2557384507089473,1.3156438845588747,1.545265745744955
0_0_0_10_14_32,0,0,5,13,468,5,ar1_rho0.8,-22.0,303,729,729,729,468,468,468,0,0,0,1,1,1,0.6902182937733694,0.6941313764163068,0.6979198875822623,0.6027273098370366,0.6204733490043256,0.6182048138714104
0_0_0_10_14_32,0,0,6,14,89,6,ar1_rho0.8,-22.0,303,42,42,42,89,89,89,0,0,0,1,1,1,0.5298013459327957,0.5316928237034987,0.5300781333229763,0.6460334359758284,0.650737147124286,1.1633265257549739
0_0_0_10_14_32,0,0,7,15,713,7,ar1_rho0.8,-22.0,303,367,367,367,231,231,147,0,0,0,0,0,0,0.541307739983489,0.5420908414433203,0.5409380573430453,1.0620198394101983,1.0480450833633843,1.1133846925765116
0_0_0_10_14_32,0,0,8,16,865,8,ar1_rho0.8,-22.0,303,865,865,865,865,865,865,1,1,1,1,1,1,1.6279085961139692,1.6284454201517284,1.634040590487361,4.716659969332789,4.731499821928978,4.1649290034105775
0_0_0_10_14_32,0,0,9,17,492,9,ar1_rho0.8,-22.0,303,953,953,953,492,492,492,0,0,0,1,1,1,0.04984812468570941,0.05307978935241367,0.056219910398514095,2.110897760205947,2.129905169788873,2.531874494596389
0_0_0_10_14_32,0,0,10,18,765,10,ar1_rho0.8,-22.0,303,765,765,765,765,765,765,1,1,1,1,1,1,0.3696888010366256,0.3636719618090806,0.3578064476903642,1.7315005542251658,1.7579102847691992,2.1023190846987525
0_0_0_10_14_32,0,0,11,19,1023,11,ar1_rho0.8,-22.0,303,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,1.9053571054126095,1.905538773799658,1.9035401143382222,4.20025316555178,4.1957005951656186,4.701700631640398
0_0_0_10_14_32,0,0,12,20,597,12,ar1_rho0.8,-22.0,303,597,597,597,597,597,597,1,1,1,1,1,1,2.3946785783954145,2.393177225371659,2.392253792660359,3.450714038964409,3.4582925830837685,3.3362191422330696
0_0_0_10_14_32,0,0,13,21,562,13,ar1_rho0.8,-22.0,303,562,562,562,562,562,562,1,1,1,1,1,1,3.172525291852372,3.1737378237026754,3.177928697360271,4.538354704006521,4.558129228732321,4.881697887265607
0_0_0_10_14_32,0,0,14,22,478,14,ar1_rho0.8,-22.0,303,478,478,478,478,478,478,1,1,1,1,1,1,4.7780159099866095,4.780570511381373,4.781764108117764,3.431186615547102,3.426183121947397,3.7923794902352412
0_0_0_10_14_32,0,0,15,23,267,15,ar1_rho0.8,-22.0,303,506,506,506,267,267,267,0,0,0,1,1,1,0.1688418041191134,0.17495069024354531,0.17628743468374006,0.12814056051847716,0.14733496196336993,1.4167517676438584
0_0_0_10_14_32,0,0,16,24,917,16,ar1_rho0.8,-22.0,303,393,393,393,917,917,917,0,0,0,1,1,1,0.2357934775128957,0.2359634248027242,0.2437848806307698,1.5760867908146587,1.5919121477467668,2.095028813485393
0_0_0_10_14_32,0,0,17,25,656,17,ar1_rho0.8,-22.0,303,149,149,149,656,656,656,0,0,0,1,1,1,0.2876068473211758,0.2842337236066853,0.2857357164773874,2.8977611217620396,2.9090310378648505,2.6533130465485852
0_0_0_10_14_32,0,0,18,26,889,18,ar1_rho0.8,-22.0,303,889,889,889,889,889,889,1,1,1,1,1,1,1.7730859723968153,1.7718252316232714,1.767507420047267,4.928476787758178,4.948413013506567,3.723954774402125
0_0_0_10_14_32,0,0,19,27,510,19,ar1_rho0.8,-22.0,303,510,510,510,510,510,510,1,1,1,1,1,1,4.605146138057372,4.6073355003990955,4.608453961448285,6.388908804661368,6.397586119362052,5.881008962410696
0_0_0_10_14_32,0,0,20,28,860,20,ar1_rho0.8,-22.0,303,737,737,737,860,860,799,0,0,0,1,1,0,1.5319757363433615,1.5280727228671016,1.5333494042075435,0.7228350054769082,0.696721894652959,0.06011761163770675
0_0_0_10_14_32,0,0,21,29,553,21,ar1_rho0.8,-22.0,303,119,119,119,767,767,553,0,0,0,0,0,1,0.4848080862294196,0.4909650983077706,0.4884999434285833,0.222199177444368,0.2144971540924109,0.19788531600979864
0_0_0_10_14_32,0,0,22,30,629,22,ar1_rho0.8,-22.0,303,629,629,629,629,629,629,1,1,1,1,1,1,0.5206644209068512,0.5237433327599326,0.5263307714015988,2.124182701913335,2.1160158052253135,2.229664982994105
0_0_0_10_14_32,0,0,23,31,759,23,ar1_rho0.8,-22.0,303,905,905,905,759,759,759,0,0,0,1,1,1,0.7029547637285103,0.7003551891714048,0.7149609396358565,2.141398960043645,2.1170537056591368,2.107788537231273
0_0_0_10_14_32,0,0,24,32,874,24,ar1_rho0.8,-22.0,303,530,530,530,259,259,874,0,0,0,0,0,1,0.34126188269095004,0.33710469502638374,0.32993511681702914,1.730892821360982,1.7572065030797446,0.19940076610423507
0_0_0_10_14_32,0,0,25,33,720,25,ar1_rho0.8,-22.0,303,720,720,720,720,720,720,1,1,1,1,1,1,2.503938037983779,2.5030161851851487,2.504071323281265,3.2477968401802975,3.2460876612563054,2.6986420413699563
0_0_0_10_14_32,0,0,26,34,314,26,ar1_rho0.8,-22.0,303,407,407,407,314,314,314,0,0,0,1,1,1,1.0889993384886387,1.0899611639270088,1.0874396123736556,1.1015801581955018,1.1042012378976822,0.6750396477557166
0_0_0_10_14_32,0,0,27,35,602,27,ar1_rho0.8,-22.0,303,602,602,602,602,602,602,1,1,1,1,1,1,3.966737619126482,3.9620300560629955,3.9572145421224567,2.84669906473092,2.887387755729216,3.1759062511962584
0_0_0_10_14_32,0,0,28,36,7,28,ar1_rho0.8,-22.0,303,327,327,327,7,7,7,0,0,0,1,1,1,0.3486481237932424,0.34362048556783203,0.3479517252292091,2.3559103328659683,2.3233668683005693,2.8421259696207004
0_0_0_10_14_32,0,0,29,37,610,29,ar1_rho0.8,-22.0,303,610,610,610,610,610,610,1,1,1,1,1,1,5.027694084507823,5.026973529580286,5.031067687696821,4.3147131408944075,4.309577767078846,4.457905704895906
0_0_0_10_14_32,0,0,30,38,826,30,ar1_rho0.8,-22.0,303,186,186,186,826,826,826,0,0,0,1,1,1,1.080254080381842,1.0797231991144154,1.0762005099212135,0.653563859082559,0.6568640507849378,0.9068378137247681
0_0_0_10_14_32,0,0,31,39,928,31,ar1_rho0.8,-22.0,303,928,928,928,928,928,928,1,1,1,1,1,1,0.23097664670517684,0.23587581038542635,0.2364820236629958,2.3115676932625915,2.3451869370539327,3.4145094388679724
0_0_0_10_14_32,0,0,32,40,761,32,ar1_rho0.8,-22.0,303,324,324,324,531,531,761,0,0,0,0,0,1,0.33666575228674633,0.33500708615733227,0.3330327167786093,0.19049023033526774,0.16093724001890286,1.346576136708678
0_0_0_10_14_32,0,0,33,41,590,33,ar1_rho0.8,-22.0,303,590,590,590,590,590,590,1,1,1,1,1,1,2.094166631232061,2.098096557891478,2.0987317917607853,3.6678668081299017,3.6954353269055176,2.9453631620485305
0_0_0_10_14_32,0,0,34,42,936,34,ar1_rho0.8,-22.0,303,936,936,936,936,936,936,1,1,1,1,1,1,1.3999219415658186,1.3991047709087192,1.400404644707554,2.3340050985785323,2.3064380633817385,2.1671033146279837
0_0_0_10_14_32,2,1,0,8,803,35,ar1_rho0.8,-22.0,303,890,890,890,803,803,803,0,0,0,1,1,1,0.35295927699196433,0.35033480680148765,0.3446807199975135,0.9941488676479616,1.0337488434051088,2.488896059677743
0_0_0_10_14_32,2,1,1,9,826,36,ar1_rho0.8,-22.0,303,826,826,826,826,826,826,1,1,1,1,1,1,2.6624412511415048,2.6651904135523488,2.656343368889707,3.623715896021104,3.6299910311268473,4.188247601105029
0_0_0_10_14_32,2,1,2,10,922,37,ar1_rho0.8,-22.0,303,888,888,888,922,922,922,0,0,0,1,1,1,0.10695708636538781,0.10645793180509949,0.11198637003515419,0.2949690477223995,0.3197875146181,0.4392975218079026
0_0_0_10_14_32,2,1,3,11,718,38,ar1_rho0.8,-22.0,303,718,718,718,718,718,718,1,1,1,1,1,1,2.648954455187857,2.6436118400575555,2.6413599445206732,3.5244016966147846,3.52289053048809,2.718822395660192
0_0_0_10_14_32,2,1,4,12,86,39,ar1_rho0.8,-22.0,303,842,842,842,86,86,86,0,0,0,1,1,1,0.3270048466232483,0.32554648151043003,0.32758864776731744,1.344844397766656,1.3640334971149128,0.3592742077439845
0_0_0_10_14_32,2,1,5,13,468,40,ar1_rho0.8,-22.0,303,1016,1016,1016,468,468,468,0,0,0,1,1,1,0.6133124140400792,0.6107543951105748,0.6193332413858945,0.5909227099561505,0.597143679002579,0.26135767373625607
0_0_0_10_14_32,2,1,6,14,89,41,ar1_rho0.8,-22.0,303,632,632,632,89,89,728,0,0,0,1,1,0,0.8797977307046094,0.8763520425441425,0.8780118516502808,0.04696221443528125,0.019443590898164394,0.07711914296837288
0_0_0_10_14_32,2,1,7,15,713,42,ar1_rho0.8,-22.0,303,312,312,312,38,38,55,0,0,0,0,0,0,1.627872566735081,1.6366361591119478,1.626301399486837,1.057428062648606,1.0716964884267552,0.2767074446552066
0_0_0_10_14_32,2,1,8,16,865,43,ar1_rho0.8,-22.0,303,865,865,865,413,413,865,1,1,1,0,0,1,0.9418516227966156,0.9453432783718835,0.9436106043173674,0.5031751964427668,0.4782707194190159,1.3574237844946442
0_0_0_10_14_32,2,1,9,17,492,44,ar1_rho0.8,-22.0,303,492,492,492,492,492,492,1,1,1,1,1,1,0.08406117740708195,0.08025450735432205,0.07893706113574031,1.4512368220669813,1.5073393584091523,1.920546174454787
0_0_0_10_14_32,2,1,10,18,765,45,ar1_rho0.8,-22.0,303,765,765,765,765,765,765,1,1,1,1,1,1,2.2252939486239414,2.2256808179408303,2.2193502916421255,3.2468376680285083,3.2309637729266587,4.165003373212177
0_0_0_10_14_32,2,1,11,19,1023,46,ar1_rho0.8,-22.0,303,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,5.885951455752428,5.8851570082502045,5.888078759526058,5.518685764918702,5.469238429207467,6.439452214715083
0_0_0_10_14_32,2,1,12,20,597,47,ar1_rho0.8,-22.0,303,597,597,597,597,597,597,1,1,1,1,1,1,1.4077337485287076,1.4133202407351426,1.4144835350858735,3.275905429345779,3.290749254433992,3.887483120958412
0_0_0_10_14_32,2,1,13,21,562,48,ar1_rho0.8,-22.0,303,698,698,698,562,562,562,0,0,0,1,1,1,1.068822342678119,1.0660607952364625,1.0732100343164392,3.4730102925491617,3.514622173226462,3.545761414692584
0_0_0_10_14_32,2,1,14,22,478,49,ar1_rho0.8,-22.0,303,478,478,478,478,478,478,1,1,1,1,1,1,2.514834650224176,2.514839062863402,2.525912633785169,3.0491517792317446,3.055261586755817,3.7344929528316406
0_0_0_10_14_32,2,1,15,23,267,50,ar1_rho0.8,-22.0,303,267,267,267,267,267,267,1,1,1,1,1,1,1.3085895364226798,1.310142398707415,1.3038709233951349,2.6537451688469664,2.6946655959751915,3.759120725659442
0_0_0_10_14_32,2,1,16,24,917,51,ar1_rho0.8,-22.0,303,917,917,917,917,917,917,1,1,1,1,1,1,1.4193545123801496,1.4174696307806443,1.4202231621746095,4.420070625096476,4.431255194237837,4.075620544992719
0_0_0_10_14_32,2,1,17,25,656,52,ar1_rho0.8,-22.0,303,241,241,241,656,656,656,0,0,0,1,1,1,0.4221477523373324,0.4262741480382321,0.43343314709172875,0.7724348381794557,0.7900178046362174,0.8493715367432999
0_0_0_10_14_32,2,1,18,26,889,53,ar1_rho0.8,-22.0,303,72,72,72,889,889,889,0,0,0,1,1,1,0.767683827609781,0.7683089410455836,0.7717962914323885,1.4039734591527933,1.461225677259502,2.4208693292289896
0_0_0_10_14_32,2,1,19,27,510,54,ar1_rho0.8,-22.0,303,510,510,510,510,510,510,1,1,1,1,1,1,1.8280696050610685,1.8245938492285598,1.8325857147440536,2.485146895994254,2.4853129100392928,3.8892489047416934
0_0_0_10_14_32,2,1,20,28,860,55,ar1_rho0.8,-22.0,303,860,860,860,860,860,860,1,1,1,1,1,1,1.1836778573579352,1.186640975946482,1.179033661390615,2.212677110189944,2.153495329344954,2.353948922759543
0_0_0_10_14_32,2,1,21,29,553,56,ar1_rho0.8,-22.0,303,553,553,553,553,553,553,1,1,1,1,1,1,0.17504642128826628,0.1755851613568259,0.17043324565634493,4.254771170671246,4.273544009260912,3.5695879848963057
0_0_0_10_14_32,2,1,22,30,629,57,ar1_rho0.8,-22.0,303,629,629,629,629,629,629,1,1,1,1,1,1,2.282728486325996,2.2841257223662774,2.285320060987501,4.008588263088618,4.067087501744422,4.723559238511062
0_0_0_10_14_32,2,1,23,31,759,58,ar1_rho0.8,-22.0,303,759,759,759,759,759,759,1,1,1,1,1,1,0.5056821315622962,0.5095431353335439,0.5091076357643005,2.7929051515065666,2.807134978363415,3.297029041496711
0_0_0_10_14_32,2,1,24,32,874,59,ar1_rho0.8,-22.0,303,874,874,874,874,874,874,1,1,1,1,1,1,3.200035085017885,3.2001752167379536,3.193708346617864,3.628525327003163,3.642990182410742,4.193845526396653
0_0_0_10_14_32,2,1,25,33,720,60,ar1_rho0.8,-22.0,303,720,720,720,720,720,720,1,1,1,1,1,1,0.9132074543441753,0.9132381065709063,0.9077862144696912,3.0430778296669425,3.0312477462833676,2.422031784033568
0_0_0_10_14_32,2,1,26,34,314,61,ar1_rho0.8,-22.0,303,314,314,314,314,314,314,1,1,1,1,1,1,1.9590049061128592,1.9591797521626917,1.959769345493863,3.4611007108191894,3.441475935283753,3.577478969429904
0_0_0_10_14_32,2,1,27,35,602,62,ar1_rho0.8,-22.0,303,602,602,602,602,602,602,1,1,1,1,1,1,4.121329297624779,4.119207392099902,4.125607590041218,4.706456098836652,4.7650141589167045,4.879632906168009
0_0_0_10_14_32,2,1,28,36,7,63,ar1_rho0.8,-22.0,303,514,514,514,7,7,7,0,0,0,1,1,1,0.08725780779316918,0.09181532159598536,0.09087891901245046,1.1911971810599973,1.2112326269319131,1.2747313860302882
0_0_0_10_14_32,2,1,29,37,610,64,ar1_rho0.8,-22.0,303,1008,1008,1008,610,610,610,0,0,0,1,1,1,0.8805134366050521,0.8814318217738616,0.8712946201591363,2.0024804697608687,2.0329372587845578,3.170611324061183
0_0_0_10_14_32,2,1,30,38,775,65,ar1_rho0.8,-22.0,303,775,775,775,775,775,775,1,1,1,1,1,1,1.2718376336366857,1.2716302825255097,1.2638848250971662,3.054430721560188,3.0647678202872033,2.83082939255404
0_0_0_10_14_32,2,1,31,39,912,66,ar1_rho0.8,-22.0,303,47,47,47,912,912,912,0,0,0,1,1,1,0.42016433742026826,0.42093825511650407,0.42666901066004537,2.583196456374824,2.579886675816639,2.9175069834328884
0_0_0_10_14_32,2,1,32,40,768,67,ar1_rho0.8,-22.0,303,881,881,881,768,768,768,0,0,0,1,1,1,0.46307408834806185,0.4599917406845846,0.45609623193313575,0.9424880500312082,0.9309083523312476,0.8113305325515936
0_0_0_10_14_32,2,1,33,41,581,68,ar1_rho0.8,-22.0,303,140,140,140,581,581,581,0,0,0,1,1,1,0.06464663569991996,0.06274621637605345,0.05106896631965972,2.6589069286729403,2.646190030975146,2.709935090272345
0_0_0_10_14_32,2,1,34,42,93,69,ar1_rho0.8,-22.0,303,672,672,672,93,93,93,0,0,0,1,1,1,1.8551363601345674,1.8554286199767773,1.8574961963537966,1.4940078340799825,1.480189957084287,0.7901392097133035
0_0_0_10_14_32,3,2,0,8,222,70,ar1_rho0.8,-22.0,303,222,222,222,222,222,222,1,1,1,1,1,1,0.6206589808475764,0.6196774898699051,0.6189387470141507,1.5265053789748093,1.535585809104901,3.320059056278973
0_0_0_10_14_32,3,2,1,9,711,71,ar1_rho0.8,-22.0,303,711,711,711,711,711,711,1,1,1,1,1,1,0.06399738447203139,0.0629141977745664,0.06361251898133495,0.8053475856876051,0.8196925075093596,2.1954387943792035
0_0_0_10_14_32,3,2,2,10,871,72,ar1_rho0.8,-22.0,303,718,718,718,871,871,871,0,0,0,1,1,1,0.5779854507904267,0.5729864376429163,0.5684831405275791,1.2755621390121206,1.2696155232933917,1.5159375071125516
0_0_0_10_14_32,3,2,3,11,718,73,ar1_rho0.8,-22.0,303,389,389,389,718,718,718,0,0,0,1,1,1,0.13611728192243963,0.13477371674237326,0.12487353762545868,3.92021531605319,3.904705624653137,4.204286107067588
0_0_0_10_14_32,3,2,4,12,107,74,ar1_rho0.8,-22.0,303,107,107,107,107,107,107,1,1,1,1,1,1,1.164427749881562,1.163673405084915,1.1675704025211175,1.0834451845618607,1.106973813569049,1.4350669272991001
0_0_0_10_14_32,3,2,5,13,468,75,ar1_rho0.8,-22.0,303,468,468,468,468,468,468,1,1,1,1,1,1,2.664695286318388,2.6626649271587697,2.666043834628371,4.625260453605739,4.624197440220371,4.1052760074631545
0_0_0_10_14_32,3,2,6,14,89,76,ar1_rho0.8,-22.0,303,89,89,89,89,89,89,1,1,1,1,1,1,3.4881475773865507,3.4857121364964065,3.4861678862293646,5.494953700182853,5.515055093289096,4.692594899480348
0_0_0_10_14_32,3,2,7,15,713,77,ar1_rho0.8,-22.0,303,713,713,713,713,713,713,1,1,1,1,1,1,3.1483503506703414,3.150472164080547,3.1480898902493153,4.0766477120400655,4.045608609193281,3.9977096706267394
0_0_0_10_14_32,3,2,8,16,865,78,ar1_rho0.8,-22.0,303,1001,1001,1001,865,865,865,0,0,0,1,1,1,0.448331974574877,0.44742028084158814,0.45186272948750117,2.4048936868789452,2.422562408694941,2.0194307488750987
0_0_0_10_14_32,3,2,9,17,492,79,ar1_rho0.8,-22.0,303,492,492,492,492,492,492,1,1,1,1,1,1,2.0916420431261113,2.0902628402215804,2.0875516363172704,2.686136667458299,2.677907088280982,4.251595422912934
0_0_0_10_14_32,3,2,10,18,765,80,ar1_rho0.8,-22.0,303,988,988,988,765,765,765,0,0,0,1,1,1,0.13965931752423752,0.13736343687664693,0.14093911872339707,1.130696367221061,1.1082079738979058,1.8399964135123197
0_0_0_10_14_32,3,2,11,19,1023,81,ar1_rho0.8,-22.0,303,262,262,262,1023,1023,1023,0,0,0,1,1,1,0.09768984701533744,0.1005574150153434,0.11257632189428735,1.99731534550697,1.9776867624278938,1.6155803817376975
0_0_0_10_14_32,3,2,12,20,597,82,ar1_rho0.8,-22.0,303,194,194,194,597,597,149,0,0,0,1,1,0,0.29051124096633385,0.2906862256396502,0.2886574333922677,0.11181138159414356,0.10848758271847536,0.1435494195737823
0_0_0_10_14_32,3,2,13,21,562,83,ar1_rho0.8,-22.0,303,562,562,562,562,562,562,1,1,1,1,1,1,3.563801133978108,3.5661909111775274,3.56072080843221,4.476715503512012,4.471821790040609,5.228146331911879
0_0_0_10_14_32,3,2,14,22,478,84,ar1_rho0.8,-22.0,303,478,478,478,478,478,478,1,1,1,1,1,1,0.03404506094789728,0.03252383654584602,0.030390376966196973,0.8985500317222168,0.9180236234712746,1.609983672035378
0_0_0_10_14_32,3,2,15,23,267,85,ar1_rho0.8,-22.0,303,267,267,267,267,267,267,1,1,1,1,1,1,2.607786675043682,2.611373097357988,2.621307638647804,3.182637354532944,3.176044132938645,3.8086539330503753
0_0_0_10_14_32,3,2,16,24,917,86,ar1_rho0.8,-22.0,303,590,590,590,917,917,917,0,0,0,1,1,1,0.16156841862903323,0.16757419321521172,0.15626954819531053,1.6617171526273258,1.6757121353385802,1.294630233690659
0_0_0_10_14_32,3,2,17,25,656,87,ar1_rho0.8,-22.0,303,656,656,656,656,656,656,1,1,1,1,1,1,3.406012581993526,3.407631878258885,3.4065770156830895,5.060731729090237,5.053174262260382,5.879715531661242
0_0_0_10_14_32,3,2,18,26,889,88,ar1_rho0.8,-22.0,303,504,504,504,889,889,889,0,0,0,1,1,1,1.8465621194770276,1.843757673803127,1.8419776606611518,0.8331400214589151,0.851014958637169,0.7364512790051893
0_0_0_10_14_32,3,2,19,27,510,89,ar1_rho0.8,-22.0,303,136,136,136,633,633,640,0,0,0,0,0,0,0.05431604549864153,0.05608064605417741,0.05047144178879418,0.1912108026688694,0.2163568905885367,0.1436029968904344
0_0_0_10_14_32,3,2,20,28,860,90,ar1_rho0.8,-22.0,303,860,860,860,860,860,860,1,1,1,1,1,1,1.6618061513592588,1.6616512140604087,1.6668071323416842,3.9180926882848786,3.928903682234804,4.874743862176914
0_0_0_10_14_32,3,2,21,29,553,91,ar1_rho0.8,-22.0,303,553,553,553,553,553,553,1,1,1,1,1,1,0.5411176946038752,0.5442923096107436,0.5449077383510027,3.353745202091508,3.3638259599708773,3.903577634437828
0_0_0_10_14_32,3,2,22,30,629,92,ar1_rho0.8,-22.0,303,629,629,629,629,629,629,1,1,1,1,1,1,1.0583749924808017,1.06049198521624,1.062176532498235,1.4614875473585114,1.4945596698804333,2.789687157087931
0_0_0_10_14_32,3,2,23,31,759,93,ar1_rho0.8,-22.0,303,658,658,658,321,321,321,0,0,0,0,0,0,0.5450025644154055,0.5469608684640029,0.5473103565150403,0.14098755709525912,0.1248436225809644,0.374539526468192
0_0_0_10_14_32,3,2,24,32,874,94,ar1_rho0.8,-22.0,303,599,599,599,874,874,874,0,0,0,1,1,1,0.379299099303868,0.3798677892611091,0.39120764984025613,2.4383185090291932,2.4947586027941524,2.837837338908563
