dataset,snr_db,seed,packet_index,payload_symbol_index,gt_bin,raw_fft_bin,is_gt,is_savaux,savaux_ok,candidate_rank,gt_savaux_rank,savaux_margin_db,distance_to_gt,distance_to_savaux,savaux_power,log_savaux_power,best_pattern_power,mean_pattern_power,coherent_pattern_power,whitened_pattern_power,stable_pattern_power,pattern_consistency,mean_gain_vs_savaux,coherent_gain_vs_savaux,whitened_gain_vs_savaux,stable_gain_vs_savaux
0_0_0_10_14_16,-26.0,1,1,19,510,618,0,0,0,15,5,0.022333358521979353,108,39,0.4348871878868046,-0.8326686197186707,0.22406823866334438,0.052462261071922714,0.029635689385515827,0.11060417947722456,0.245665767250955,0.5648953891805581,0.12063418406701361,0.06814569435701474,0.2543284386340979,0.5648953891805581
0_0_0_10_14_16,-26.0,1,1,19,510,122,0,0,0,16,5,0.022333358521979353,388,457,0.4093523689817289,-0.8931789559974127,0.13127592934052457,0.037040620451118465,0.020016138727601326,0.07140875657392858,0.22120725047852483,0.5403834623671085,0.09048590714952413,0.048897087800888556,0.17444324739480338,0.5403834623671085
0_0_0_10_14_16,-26.0,1,1,20,860,860,1,1,1,1,1,1.6588993677450714,0,0,1.0456516277301944,0.044640258285455835,0.2649522751182849,0.0927000111138966,0.07635379165734181,0.28481008843091554,0.8612670653488511,0.8236653991716261,0.08865286358815447,0.07302029627504496,0.272375694617485,0.8236653991716261
0_0_0_10_14_16,-26.0,1,1,20,860,93,0,0,1,2,1,1.6588993677450714,257,257,0.7136694084731552,-0.3373354372092491,0.1883655233615534,0.06482761630812384,0.048410787686071474,0.179253612257931,0.5329410547416442,0.7467618037346362,0.09083703958506208,0.06783363152645551,0.25117177523614376,0.7467618037346362
0_0_0_10_14_16,-26.0,1,1,20,860,493,0,0,1,3,1,1.6588993677450714,367,367,0.6931778939451902,-0.36646861151474375,0.2816224663554526,0.06740060093332091,0.04700148538135503,0.16988654363980707,0.4833842754781215,0.6973451976764031,0.09723420426712323,0.06780580539556481,0.2450836143560574,0.6973451976764031
0_0_0_10_14_16,-26.0,1,1,20,860,39,0,0,1,4,1,1.6588993677450714,203,203,0.6693573998587112,-0.4014371315208171,0.1607233789428729,0.056266228613725364,0.03515760348665034,0.13052261613081703,0.41824381400510796,0.6248437891228085,0.08406006809755462,0.052524411463997334,0.19499689726051866,0.6248437891228085
0_0_0_10_14_16,-26.0,1,1,20,860,112,0,0,1,5,1,1.6588993677450714,276,276,0.5773719701803124,-0.5492685578219928,0.14411297685205396,0.043127881662297606,0.030178562820941054,0.10932914126160112,0.4040137285103281,0.6997460032293483,0.07469687461417435,0.05226883946499227,0.18935651002846188,0.6997460032293483
0_0_0_10_14_16,-26.0,1,1,20,860,824,0,0,1,6,1,1.6588993677450714,36,36,0.5422649571194285,-0.6120005462172504,0.16122360747759948,0.04588966570514034,0.03145227109431137,0.11358807562143013,0.37166242495322693,0.6853889783465613,0.08462591045696799,0.058001666309748866,0.2094696958195908,0.6853889783465613
0_0_0_10_14_16,-26.0,1,1,20,860,218,0,0,1,7,1,1.6588993677450714,382,382,0.5411013892153846,-0.6141486069455315,0.17675676927053047,0.04810479016090347,0.027107967771654543,0.096166899205735,0.3049209646479135,0.5635190940649021,0.08890162013935513,0.05009776044183146,0.17772436205565886,0.5635190940649021
0_0_0_10_14_16,-26.0,1,1,20,860,937,0,0,1,8,1,1.6588993677450714,77,77,0.5346943791582959,-0.6260599492235385,0.2025412154946227,0.0601308579075823,0.04090459416419774,0.1530052860493045,0.3637309917474144,0.6802596135758744,0.11245836921315494,0.07650088678431378,0.28615465584314176,0.6802596135758744
0_0_0_10_14_16,-26.0,1,1,20,860,985,0,0,1,9,1,1.6588993677450714,125,125,0.5261406964713764,-0.6421866182259504,0.13753828285374375,0.05034739799330821,0.025118015568522695,0.0889296157690952,0.2624884449233687,0.4988940157714047,0.09569189065010343,0.04774011160318823,0.16902249980948436,0.4988940157714047
0_0_0_10_14_16,-26.0,1,1,20,860,335,0,0,1,10,1,1.6588993677450714,499,499,0.5072603187372806,-0.6787309579749266,0.13957174727712945,0.05468727641062714,0.0363411139368634,0.1305213505815429,0.3370876417480334,0.6645259431826703,0.1078090960214664,0.07164194121733604,0.2573064475187981,0.6645259431826703
0_0_0_10_14_16,-26.0,1,1,20,860,326,0,0,1,11,1,1.6588993677450714,490,490,0.49727831297872527,-0.6986054237464008,0.18097723665446683,0.04794714274418134,0.02883563906121615,0.10218079111961796,0.29906553603270053,0.6014047430326913,0.09641913088261428,0.057986922631894075,0.20548008721222777,0.6014047430326913
0_0_0_10_14_16,-26.0,1,1,20,860,868,0,0,1,12,1,1.6588993677450714,8,8,0.49622261018454594,-0.7007306420867376,0.1798857489871588,0.050244042856096204,0.02969354353439211,0.10988402055028794,0.29326078955202395,0.5909863507488299,0.10125303004111474,0.05983915872626005,0.2214409788973983,0.5909863507488299
0_0_0_10_14_16,-26.0,1,1,20,860,2,0,0,1,13,1,1.6588993677450714,166,166,0.49527993864026953,-0.7026321436601408,0.202526376989369,0.05247931141495264,0.034006707428021664,0.12189631770919243,0.32094247264664433,0.6480021652557796,0.10595888773332546,0.06866158867928897,0.2461160006679129,0.6480021652557796
0_0_0_10_14_16,-26.0,1,1,20,860,885,0,0,1,14,1,1.6588993677450714,25,25,0.4791968774548536,-0.7356437483647871,0.2003985851112144,0.06636915744523826,0.04529353120595751,0.16102917383229276,0.3270271848894178,0.6824484888681852,0.13850081369007058,0.09451967100980271,0.3360396976866022,0.6824484888681852
0_0_0_10_14_16,-26.0,1,1,20,860,841,0,0,1,15,1,1.6588993677450714,19,19,0.4598065818156307,-0.7769493522369545,0.16013084845106743,0.033678729840077685,0.017203885729730164,0.06418243263933764,0.23487999484827624,0.5108234726019133,0.07324542790816746,0.0374154838362632,0.1395857196865289,0.5108234726019133
0_0_0_10_14_16,-26.0,1,1,20,860,119,0,0,1,16,1,1.6588993677450714,283,283,0.4509158887164091,-0.796474456392814,0.08324714864119197,0.03742609603627571,0.025939083156285157,0.09559271771681821,0.31251842892104836,0.6930747767852511,0.08300017136857603,0.057525325244413415,0.21199678279010162,0.6930747767852511
0_0_0_10_14_16,-26.0,1,1,21,553,971,0,1,0,1,2,0.10930507509659218,418,0,0.9684598176858259,-0.032048286220542024,0.1881456548661937,0.08360642196844911,0.0633357892596192,0.22930482665342444,0.7336537729423002,0.7575469415916457,0.08632926265152648,0.06539846889152577,0.2367726801524483,0.7575469415916457
0_0_0_10_14_16,-26.0,1,1,21,553,553,1,0,0,2,2,0.10930507509659218,0,418,0.9443893886864316,-0.05721670987114279,0.18024672909776612,0.0797053856865223,0.06159112070495452,0.2294478888292959,0.729762491330617,0.772734742758659,0.08439885776076536,0.06521792964088968,0.24295898659814374,0.772734742758659
0_0_0_10_14_16,-26.0,1,1,21,553,649,0,0,0,3,2,0.10930507509659218,96,322,0.8179037659213009,-0.20101059487315504,0.2439325294125591,0.10289760165412858,0.08753980281108754,0.31891828577882025,0.695828991504233,0.8507467754723433,0.12580648964028543,0.10702946539496759,0.3899215275278568,0.8507467754723433
0_0_0_10_14_16,-26.0,1,1,21,553,879,0,0,0,4,2,0.10930507509659218,326,92,0.685201585339712,-0.3780421988458354,0.18273162708962115,0.07865825517142074,0.055515053222766154,0.20842282760800238,0.4835983508095758,0.7057752946818059,0.11479578689594425,0.08102003032471485,0.30417738672433114,0.7057752946818059
0_0_0_10_14_16,-26.0,1,1,21,553,935,0,0,0,5,2,0.10930507509659218,382,36,0.6296048963260006,-0.46266280502544677,0.1688613406122453,0.06017325945373164,0.04025084222631468,0.14933100291092966,0.4211526444968317,0.6689157707546873,0.09557304875623898,0.0639303195721549,0.23718208638836277,0.6689157707546873
0_0_0_10_14_16,-26.0,1,1,21,553,416,0,0,0,6,2,0.10930507509659218,137,469,0.6268269336673349,-0.46708479930965213,0.1818268765065337,0.059153728719644166,0.040395308956237684,0.14866786912253702,0.42805192835078837,0.6828869427266203,0.09437011325208595,0.0644441181234819,0.2371753049166789,0.6828869427266203
0_0_0_10_14_16,-26.0,1,1,21,553,669,0,0,0,7,2,0.10930507509659218,116,302,0.6160578263190928,-0.48441444595986444,0.17599136419474062,0.05746687877342211,0.036995687334614766,0.13430587420947931,0.39660206381496416,0.6437740855994588,0.09328163090920075,0.06005229664179692,0.2180085512620602,0.6437740855994588
0_0_0_10_14_16,-26.0,1,1,21,553,193,0,0,0,8,2,0.10930507509659218,360,246,0.6083466771365842,-0.49701036685518135,0.19341081672482036,0.06859933685628533,0.04794471054004162,0.1728980259437284,0.4251791151336369,0.6989092422348794,0.11276355971758453,0.07881149407392458,0.28420969891302594,0.6989092422348794
0_0_0_10_14_16,-26.0,1,1,21,553,181,0,0,0,9,2,0.10930507509659218,372,234,0.5718505431468124,-0.558877609948923,0.13355975085065944,0.04918306495022823,0.026247544854929375,0.09601094779630262,0.3051796954246552,0.5336703778321074,0.08600685185954499,0.04589930912803346,0.16789517636543283,0.5336703778321074
0_0_0_10_14_16,-26.0,1,1,21,553,709,0,0,0,10,2,0.10930507509659218,156,262,0.5295858866127823,-0.635659923859482,0.1945471614425888,0.053415590768871764,0.03120921523968596,0.11595539617727695,0.30942201865209,0.5842716478551672,0.1008629423841268,0.058931357554294544,0.21895484586820219,0.5842716478551672
0_0_0_10_14_16,-26.0,1,1,21,553,983,0,0,0,11,2,0.10930507509659218,430,12,0.5152704137646111,-0.6630634408510954,0.19220670804545112,0.05900854448391,0.04104270318338489,0.1487493856801171,0.3583903117130326,0.6955383079237974,0.11451956663451403,0.07965274560113646,0.28868217872891433,0.6955383079237974
0_0_0_10_14_16,-26.0,1,1,21,553,138,0,0,0,12,2,0.10930507509659218,415,191,0.5080138621472088,-0.6772465440846016,0.18364971600147853,0.049499307789163366,0.027780644631507152,0.10127027194171244,0.2851141400260298,0.561232992385179,0.0974369234334393,0.0546848161073547,0.19934548934093266,0.561232992385179
0_0_0_10_14_16,-26.0,1,1,21,553,528,0,0,0,13,2,0.10930507509659218,25,443,0.48604703291152873,-0.7214498842259687,0.22109942696653298,0.05914567449545836,0.037423477559196866,0.14098556079394495,0.30753846978743216,0.6327339721532894,0.12168714237624854,0.0769955889557066,0.2900656752277869,0.6327339721532894
0_0_0_10_14_16,-26.0,1,1,21,553,140,0,0,0,14,2,0.10930507509659218,413,193,0.45903259245996253,-0.7786340639044631,0.17210381635132446,0.05741909960694554,0.03692127188381598,0.13300194278662708,0.2951642792339624,0.6430137730573173,0.12508719544125554,0.0804327895018398,0.28974400722586535,0.6430137730573173
0_0_0_10_14_16,-26.0,1,1,21,553,683,0,0,0,15,2,0.10930507509659218,130,288,0.4580534968820906,-0.7807692962697621,0.14478865026975876,0.05095053640006296,0.03166403888137908,0.1149019418434738,0.2846647898099115,0.6214662517535331,0.11123272007937174,0.06912738162007712,0.25084830183722223,0.6214662517535331
0_0_0_10_14_16,-26.0,1,1,21,553,668,0,0,0,16,2,0.10930507509659218,115,303,0.45615584567804035,-0.7849207610189257,0.13908283292773538,0.0448512303253724,0.028197222386600777,0.10735030753605335,0.28677759183465285,0.6286833645820764,0.0983243572352,0.06181488772699556,0.23533691073603458,0.6286833645820764
0_0_0_10_14_16,-26.0,1,1,22,629,449,0,1,0,1,2,0.4926233391571594,180,0,0.7552892840874428,-0.28065444538757867,0.22469604012285121,0.08012210429088043,0.06094348227246333,0.2199617015701138,0.5744976308691853,0.7606325721452621,0.10608134655013109,0.08068892748305914,0.2912284156604663,0.7606325721452623
0_0_0_10_14_16,-26.0,1,1,22,629,629,1,0,0,2,2,0.4926233391571594,0,180,0.6742966299471078,-0.3940851611080011,0.18225238939495783,0.068369134847993,0.04410956861641432,0.16598559914363062,0.43503451568602086,0.645167862873859,0.10139326197337796,0.06541567413717357,0.24616109850148682,0.645167862873859
0_0_0_10_14_16,-26.0,1,1,22,629,779,0,0,0,3,2,0.4926233391571594,150,330,0.5732037282956846,-0.5565140786953228,0.1819411657658279,0.06346596581953785,0.04468148882126145,0.16240609638023887,0.4035485105666594,0.7040228293115546,0.11072148118827173,0.07795045045173311,0.2833304955344994,0.7040228293115546
0_0_0_10_14_16,-26.0,1,1,22,629,984,0,0,0,4,2,0.4926233391571594,355,489,0.507526611022513,-0.6782061339285473,0.18502797173116417,0.06429735633818195,0.04113443278224889,0.15307789593729867,0.32469172070626445,0.6397530960043821,0.1266876552712028,0.08104881968528788,0.30161550668031556,0.6397530960043821
0_0_0_10_14_16,-26.0,1,1,22,629,73,0,0,0,5,2,0.4926233391571594,468,376,0.5000980212589781,-0.6929511572558125,0.18652336980923703,0.05347467575270505,0.031898991362710426,0.1183771858690685,0.2983210694801033,0.5965251946590213,0.10692838899479057,0.063785478059693,0.23670796691228324,0.5965251946590213
0_0_0_10_14_16,-26.0,1,1,22,629,1021,0,0,0,6,2,0.4926233391571594,392,452,0.49452173540841216,-0.7041641745710514,0.12279230116489914,0.047480588253193796,0.031078978517721793,0.11145285008042805,0.32369502899473296,0.6545617832700558,0.09601314735737725,0.06284653695161549,0.2253750282348705,0.6545617832700558
0_0_0_10_14_16,-26.0,1,1,22,629,36,0,0,0,7,2,0.4926233391571594,431,413,0.4799804089930184,-0.7340099905110171,0.1464413761363228,0.05034243834718311,0.02873695277902039,0.10334989102633484,0.2739870137589205,0.5708295768440536,0.10488436070297064,0.0598710952376358,0.21532106121405908,0.5708295768440536
0_0_0_10_14_16,-26.0,1,1,22,629,607,0,0,0,8,2,0.4926233391571594,22,158,0.47401171359513583,-0.7465232453663776,0.13037736929912513,0.04505487443829197,0.03289242895767003,0.12092978013316524,0.3460534916346447,0.730052616231794,0.0950501288176485,0.06939159521649332,0.25511981384589605,0.730052616231794
0_0_0_10_14_16,-26.0,1,1,22,629,643,0,0,0,9,2,0.4926233391571594,14,194,0.4738291989963308,-0.7469083618951879,0.1712996091770891,0.0587777077971636,0.0396161612389867,0.14062049361433274,0.3193607687451261,0.6739997649397692,0.12404830247200269,0.0836085267073072,0.2967746477257972,0.6739997649397692
0_0_0_10_14_16,-26.0,1,1,22,629,682,0,0,0,10,2,0.4926233391571594,53,233,0.47376552411566664,-0.7470427545404971,0.11754817115255112,0.05204182455632152,0.03515885178378424,0.12682227351613667,0.3200704814763503,0.6755883769166101,0.10984721746788789,0.07421150335793628,0.26768995855674355,0.6755883769166101
0_0_0_10_14_16,-26.0,1,1,22,629,401,0,0,0,11,2,0.4926233391571594,228,48,0.45203246718371304,-0.7940012716770981,0.0928903846101823,0.03579637938646284,0.02195161177756446,0.08004496001169578,0.2772023707577546,0.6132355325819887,0.07918984140560556,0.04856202456944975,0.17707789998005666,0.6132355325819887
0_0_0_10_14_16,-26.0,1,1,22,629,979,0,0,0,12,2,0.4926233391571594,350,494,0.45064904363749747,-0.7970664161665979,0.15470157569518259,0.0459257623268426,0.026557322795221897,0.09732763334735016,0.26059517605969074,0.5782663465925687,0.10191026248750974,0.05893127516894196,0.21597212891378198,0.5782663465925687
0_0_0_10_14_16,-26.0,1,1,22,629,444,0,0,0,13,2,0.4926233391571594,185,5,0.4503191581872592,-0.797798707193766,0.1792336512980998,0.046796625018627414,0.023605054260592406,0.09074947020488339,0.22714903391779534,0.5044178773831747,0.10391879663082791,0.05241849881673601,0.20152256139887886,0.5044178773831747
0_0_0_10_14_16,-26.0,1,1,22,629,436,0,0,0,14,2,0.4926233391571594,193,13,0.4463701930328625,-0.8066066420241653,0.15487331344172195,0.040927106118199275,0.019514531578879085,0.07215602016353807,0.21283462365145608,0.47681190853123756,0.09168870761759433,0.04371826766990777,0.16165062383147485,0.47681190853123756
0_0_0_10_14_16,-26.0,1,1,22,629,805,0,0,0,15,2,0.4926233391571594,176,356,0.4453845751937848,-0.8088171561151166,0.099853844147159,0.03857413059735201,0.021134056276430512,0.0774426788214337,0.244018012357891,0.5478815970483932,0.086608591194629,0.04745125326182475,0.17387822375244752,0.5478815970483932
0_0_0_10_14_16,-26.0,1,1,22,629,561,0,0,0,16,2,0.4926233391571594,68,112,0.44423921623598517,-0.8113920863309441,0.11033864985440087,0.044390898874687626,0.026221529922622337,0.09608318393188559,0.2624103633093226,0.5906960793167055,0.0999256644895273,0.05902569823708033,0.2162870372993929,0.5906960793167055
0_0_0_10_14_16,-26.0,1,1,23,759,529,0,1,0,1,3,0.00765062699565594,230,0,0.7023416023367304,-0.3533353802987591,0.22273228860029576,0.07272917353213912,0.05476281802896188,0.19546274514589132,0.5288415019034882,0.7529690682482748,0.10355242134335348,0.07797177021375763,0.278301533748785,0.7529690682482748
0_0_0_10_14_16,-26.0,1,1,23,759,926,0,0,0,2,3,0.00765062699565594,167,397,0.7011054310944509,-0.35509700226598456,0.12429223528725052,0.054927994596142726,0.03895038432381829,0.14234216130597244,0.49716590225857016,0.7091171744062462,0.07834484253017145,0.05555567336429748,0.203025329705079,0.7091171744062462
0_0_0_10_14_16,-26.0,1,1,23,759,759,1,0,0,3,3,0.00765062699565594,0,230,0.6693080504849291,-0.4015108607319382,0.18956750849616105,0.06361433779194542,0.03443889847522446,0.13004130654892923,0.3623433458458386,0.5413700695566301,0.09504493147192143,0.051454481161959255,0.1942921595739231,0.5413700695566301
0_0_0_10_14_16,-26.0,1,1,23,759,706,0,0,0,4,3,0.00765062699565594,53,177,0.6540730493056266,-0.4245362375765195,0.16230150659430628,0.0517449846927006,0.031054793184087597,0.11334490450004968,0.39254245400012827,0.600150785018366,0.07911193519995026,0.04747909001457225,0.17329089559702585,0.600150785018366
0_0_0_10_14_16,-26.0,1,1,23,759,524,0,0,0,5,3,0.00765062699565594,235,5,0.5998438062898117,-0.5110859805061794,0.15199117765793704,0.06401456032721568,0.042128979310516,0.1591138299411517,0.3947665527272364,0.6581155770682523,0.10671871519881519,0.07023324883705072,0.2652587694875299,0.6581155770682523
0_0_0_10_14_16,-26.0,1,1,23,759,514,0,0,0,6,3,0.00765062699565594,245,15,0.5588907270510077,-0.5818013042719147,0.1307612881477399,0.05495741605391846,0.039380867997447576,0.14806069166006097,0.4004846575282892,0.716570589105048,0.09833302539103089,0.07046255393293266,0.2649188553213338,0.716570589105048
0_0_0_10_14_16,-26.0,1,1,23,759,646,0,0,0,7,3,0.00765062699565594,113,117,0.539285630192353,-0.6175099222890471,0.1877936802442895,0.061328872822500484,0.03786020912457577,0.1411530769483062,0.3329176910857933,0.6173309141707481,0.11372243091406985,0.07020437223790249,0.26174084575173934,0.6173309141707481
0_0_0_10_14_16,-26.0,1,1,23,759,561,0,0,0,8,3,0.00765062699565594,198,32,0.5144608004804105,-0.6646359161530513,0.14402369559878336,0.049506049233162236,0.0333294159685303,0.12372084618861223,0.34635520879393383,0.6732392603488985,0.09622900167890888,0.06478514191442153,0.2404864395364623,0.6732392603488985
0_0_0_10_14_16,-26.0,1,1,23,759,979,0,0,0,9,3,0.00765062699565594,220,450,0.5033964452609894,-0.6863772577659464,0.2030021105439157,0.04447665450663542,0.027376853889698443,0.10548178548174855,0.3098571842548916,0.6155331194169319,0.08835313583427509,0.054384281310339254,0.20954018741046293,0.6155331194169319
0_0_0_10_14_16,-26.0,1,1,23,759,954,0,0,0,10,3,0.00765062699565594,195,425,0.47342211459639216,-0.7477678685945365,0.14426029113168698,0.04925810286944324,0.028794740553127782,0.10359982654007771,0.2767477058149707,0.584568606498045,0.10404689884721034,0.06082255066955679,0.2188318275507682,0.584568606498045
0_0_0_10_14_16,-26.0,1,1,23,759,408,0,0,0,11,3,0.00765062699565594,351,121,0.4729578976148332,-0.7487489058370832,0.177898291407692,0.05443555313758033,0.033176962838662734,0.11862868794639726,0.2882547469254366,0.6094723195851677,0.11509598087293486,0.0701478144375577,0.25082293486302226,0.6094723195851677
0_0_0_10_14_16,-26.0,1,1,23,759,1003,0,0,0,12,3,0.00765062699565594,244,474,0.4688979368757238,-0.7573701528200898,0.2628180781964089,0.06812494646697011,0.04131941994332447,0.1487960097887612,0.2843978860771672,0.6065240721085615,0.14528736663011993,0.08812028523442987,0.3173313382016393,0.6065240721085615
0_0_0_10_14_16,-26.0,1,1,23,759,662,0,0,0,13,3,0.00765062699565594,97,133,0.4642150703921857,-0.7674073203689469,0.11382895315716039,0.03574254517985765,0.01766004680181574,0.06261833437153458,0.22936418847570264,0.49409035402906565,0.07699565882180658,0.03804281232596756,0.13489078309894667,0.4940903540290656
0_0_0_10_14_16,-26.0,1,1,23,759,975,0,0,0,14,3,0.00765062699565594,216,446,0.4438214632321582,-0.8123329072552338,0.13818651864477594,0.04621124047608247,0.03374198824847523,0.12018124310385497,0.32406441468610614,0.7301684157545836,0.10412123861596544,0.07602603984662444,0.27078736172114654,0.7301684157545836
0_0_0_10_14_16,-26.0,1,1,23,759,645,0,0,0,15,3,0.00765062699565594,114,116,0.4414541855220513,-0.8176810343745856,0.14512831867477682,0.053237600347512654,0.03651015774921195,0.13188521232818318,0.30274771678759577,0.6857964579712271,0.12059598049694639,0.08270429627037303,0.29875175421027994,0.6857964579712271
0_0_0_10_14_16,-26.0,1,1,23,759,580,0,0,0,16,3,0.00765062699565594,179,51,0.4412876329962643,-0.8180583871277223,0.12608900166910728,0.040814829346417184,0.02482232515117085,0.09228888606993557,0.2683775795913102,0.6081692744686144,0.09249030857559225,0.0562497638617962,0.2091354462922754,0.6081692744686144
0_0_0_10_14_16,-26.0,1,1,24,874,874,1,1,1,1,1,2.8224835629465144,0,0,1.2203335771711323,0.19912424528242428,0.23881540799276002,0.0978332511383796,0.07918591472853867,0.28844987800757976,0.9877340214889068,0.8093967419781918,0.08016926926256332,0.06488874534789114,0.2363696971087515,0.8093967419781918
0_0_0_10_14_16,-26.0,1,1,24,874,415,0,0,1,2,1,2.8224835629465144,459,459,0.6371331539003364,-0.45077661244371237,0.22052073205683523,0.06544133622749229,0.04671881077994708,0.16992546290624294,0.4548517034436073,0.7139036803518115,0.10271218163248957,0.07332660448439804,0.26670321873223934,0.7139036803518115
0_0_0_10_14_16,-26.0,1,1,24,874,588,0,0,1,3,1,2.8224835629465144,286,286,0.5872757431768747,-0.5322608195765477,0.17489633375832558,0.052910395064201546,0.033400080258128725,0.12326701638396213,0.3707221791097736,0.6312574347177151,0.09009463727887376,0.05687290961048488,0.20989631840938608,0.6312574347177151
0_0_0_10_14_16,-26.0,1,1,24,874,482,0,0,1,4,1,2.8224835629465144,392,392,0.5483900866659361,-0.6007684082882625,0.2074969814621852,0.056287258649482114,0.03676640001330468,0.13609636365409436,0.3582041437698643,0.65319223027471,0.10264091204072172,0.06704424625330936,0.2481743688722084,0.65319223027471
0_0_0_10_14_16,-26.0,1,1,24,874,448,0,0,1,5,1,2.8224835629465144,426,426,0.5371299507666585,-0.6215152197702125,0.210682745686945,0.057192932434396174,0.032803458725367385,0.1218590812180389,0.30807513131703124,0.5735579088027175,0.10647876245359866,0.061071736324787365,0.2268707619899179,0.5735579088027175
0_0_0_10_14_16,-26.0,1,1,24,874,309,0,0,1,6,1,2.8224835629465144,459,459,0.5196168895168718,-0.6546634898700995,0.11787711450866471,0.05061959828901451,0.033217912650282524,0.12163719866186737,0.34098627865501757,0.656226318917499,0.09741715350338108,0.06392770004294472,0.2340901558741921,0.656226318917499
0_0_0_10_14_16,-26.0,1,1,24,874,147,0,0,1,7,1,2.8224835629465144,297,297,0.5141352529066445,-0.6652689101910201,0.21229763928341147,0.0476986878877409,0.02598864691183392,0.09574682373605262,0.2801267738048476,0.5448503525505425,0.09277459115685638,0.050548268699545644,0.18622886330931698,0.5448503525505425
0_0_0_10_14_16,-26.0,1,1,24,874,351,0,0,1,8,1,2.8224835629465144,501,501,0.4900057411362013,-0.7133381713416111,0.06731414420872903,0.02976070162659587,0.01718000993614242,0.06333507342648506,0.28286643262347316,0.5772716702616103,0.06073541415573665,0.03506083397371274,0.12925373747586466,0.5772716702616103
0_0_0_10_14_16,-26.0,1,1,24,874,258,0,0,1,9,1,2.8224835629465144,408,408,0.4835969102442874,-0.7265035493349299,0.19885929084384443,0.05502043488152236,0.030799713578829355,0.11131995507925257,0.27071117040794246,0.559786807304442,0.11377333832370634,0.06368881381659569,0.23019161769048455,0.559786807304442
0_0_0_10_14_16,-26.0,1,1,24,874,609,0,0,1,10,1,2.8224835629465144,265,265,0.4767216315555203,-0.740822540088454,0.2138972497391886,0.053535996712844425,0.03166900404856138,0.11520291958882647,0.2820027683569099,0.5915459876170254,0.11230033035874412,0.06643080983178151,0.24165658103855023,0.5915459876170254
0_0_0_10_14_16,-26.0,1,1,24,874,58,0,0,1,11,1,2.8224835629465144,208,208,0.4724249154334679,-0.7498764538112518,0.12480013634731209,0.041903106267304396,0.02344663268097929,0.08347349607231497,0.26434253801737995,0.5595440235721598,0.08869791769736933,0.04963038975085831,0.1766915616542469,0.5595440235721598
0_0_0_10_14_16,-26.0,1,1,24,874,890,0,0,1,12,1,2.8224835629465144,16,16,0.4670224100441942,-0.7613780352179224,0.1075222800583821,0.04671248265479053,0.03052336161491688,0.11029358083865602,0.3051666940803674,0.6534305153611142,0.10002192967650125,0.06535738105592934,0.2361633584739948,0.6534305153611142
0_0_0_10_14_16,-26.0,1,1,24,874,568,0,0,1,13,1,2.8224835629465144,306,306,0.45764905452475446,-0.7816526450886855,0.14777846843267242,0.04442760464708245,0.026505419556218192,0.09595506520503157,0.2730325052643093,0.5965979882725636,0.09707789016021957,0.0579164739753319,0.20966953663801638,0.5965979882725636
0_0_0_10_14_16,-26.0,1,1,24,874,757,0,0,1,14,1,2.8224835629465144,117,117,0.45673733568952457,-0.7836468111154832,0.10565013038500888,0.05006522331573671,0.028255857831173445,0.10664816181227682,0.2577738471681926,0.5643809406976509,0.10961491300060795,0.06186456771377428,0.233499986707399,0.5643809406976509
0_0_0_10_14_16,-26.0,1,1,24,874,766,0,0,1,15,1,2.8224835629465144,108,108,0.4527018739083566,-0.7925214851444252,0.12671169903144194,0.044290139129130754,0.024346885871841074,0.08850142843811104,0.24885631598221766,0.5497134655833019,0.0978351133092431,0.05378127919295906,0.1954960505774866,0.5497134655833019
0_0_0_10_14_16,-26.0,1,1,24,874,392,0,0,1,16,1,2.8224835629465144,482,482,0.4427538660547867,-0.814741270443626,0.12954937667860955,0.04754301432565969,0.028315737519977836,0.10658112581360651,0.26369599056735465,0.595581452324856,0.10738023531967686,0.06395367650267796,0.24072319630613476,0.595581452324856
0_0_0_10_14_16,-26.0,1,1,25,720,720,1,1,1,1,1,4.457773407601829,0,0,1.9025007127741134,0.6431691854049416,0.34184601307908463,0.13909585881737946,0.1235708310846676,0.45763392859829716,1.6901552369386261,0.8883861254770004,0.07311211916160502,0.06495179226739103,0.24054336775043966,0.8883861254770004
0_0_0_10_14_16,-26.0,1,1,25,720,858,0,0,1,2,1,4.457773407601829,138,138,0.6816281024313788,-0.3832710742239826,0.13131271369388434,0.049383404144237114,0.031791332748207606,0.11899568052099568,0.4388086684270045,0.6437655179734618,0.07244919035480739,0.04664029055552051,0.17457566684315992,0.6437655179734618
0_0_0_10_14_16,-26.0,1,1,25,720,111,0,0,1,3,1,4.457773407601829,415,415,0.6558234865244152,-0.4218636016654327,0.2158340057224792,0.06467758232847023,0.04334080206664093,0.15202954028351834,0.4394709093446926,0.6701054755963392,0.09862041182946014,0.06608607797248722,0.23181472363731598,0.6701054755963392
0_0_0_10_14_16,-26.0,1,1,25,720,663,0,0,1,4,1,4.457773407601829,57,57,0.562397454882646,-0.5755464639535214,0.16390014369410516,0.053426344684756905,0.03513318053464477,0.13072582603080668,0.36983273759797636,0.657600304530447,0.0949974866011889,0.062470376118568885,0.23244384357693243,0.657600304530447
0_0_0_10_14_16,-26.0,1,1,25,720,102,0,0,1,5,1,4.457773407601829,406,406,0.5506074958198184,-0.5967330724545326,0.16347089736787085,0.04837287037383684,0.03337783134430701,0.1208695403300913,0.3799254414789736,0.6900113862658,0.08785363574067007,0.06062000898591039,0.21952033208360974,0.6900113862658
