packet_index,payload_symbol_index,phase_weight,profile_weight,gt_raw_fft_bin,amp_rank,phase_metric_rank,phase_line_slope_pi,phase_line_r2,phase_line_anchor_count,profile_quality,profile_anchors,line_source
3,32,0.0,0.0,740,3,3,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,32,0.0,0.02,740,3,4,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,32,0.0,0.05,740,3,4,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,32,0.0,0.1,740,3,8,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,32,0.0,0.2,740,3,12,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,32,0.0,0.5,740,3,29,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,32,0.0,1.0,740,3,91,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,32,0.0,2.0,740,3,233,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,33,0.0,0.0,590,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,33,0.0,0.02,590,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,33,0.0,0.05,590,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,33,0.0,0.1,590,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,33,0.0,0.2,590,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,33,0.0,0.5,590,1,10,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,33,0.0,1.0,590,1,32,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,33,0.0,2.0,590,1,92,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,34,0.0,0.0,930,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,34,0.0,0.02,930,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,34,0.0,0.05,930,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,34,0.0,0.1,930,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,34,0.0,0.2,930,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,34,0.0,0.5,930,1,1,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,34,0.0,1.0,930,1,3,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
3,34,0.0,2.0,930,1,8,-0.011000070867852565,0.2511697475217315,8,0.342740214682496,8,header
5,0,0.0,0.0,222,2,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,0,0.0,0.02,222,2,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,0,0.0,0.05,222,2,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,0,0.0,0.1,222,2,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,0,0.0,0.2,222,2,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,0,0.0,0.5,222,2,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,0,0.0,1.0,222,2,4,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,0,0.0,2.0,222,2,10,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,1,0.0,0.0,826,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,1,0.0,0.02,826,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,1,0.0,0.05,826,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,1,0.0,0.1,826,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,1,0.0,0.2,826,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,1,0.0,0.5,826,1,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,1,0.0,1.0,826,1,7,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,1,0.0,2.0,826,1,13,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,2,0.0,0.0,871,10,10,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,2,0.0,0.02,871,10,9,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,2,0.0,0.05,871,10,8,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,2,0.0,0.1,871,10,10,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,2,0.0,0.2,871,10,10,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,2,0.0,0.5,871,10,21,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,2,0.0,1.0,871,10,28,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,2,0.0,2.0,871,10,55,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,3,0.0,0.0,718,8,8,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,3,0.0,0.02,718,8,8,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,3,0.0,0.05,718,8,6,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,3,0.0,0.1,718,8,6,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,3,0.0,0.2,718,8,4,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,3,0.0,0.5,718,8,9,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,3,0.0,1.0,718,8,15,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,3,0.0,2.0,718,8,31,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,4,0.0,0.0,86,3,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,4,0.0,0.02,86,3,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,4,0.0,0.05,86,3,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,4,0.0,0.1,86,3,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,4,0.0,0.2,86,3,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,4,0.0,0.5,86,3,6,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,4,0.0,1.0,86,3,31,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,4,0.0,2.0,86,3,68,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,5,0.0,0.0,468,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,5,0.0,0.02,468,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,5,0.0,0.05,468,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,5,0.0,0.1,468,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,5,0.0,0.2,468,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,5,0.0,0.5,468,1,10,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,5,0.0,1.0,468,1,34,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,5,0.0,2.0,468,1,140,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,6,0.0,0.0,89,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,6,0.0,0.02,89,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,6,0.0,0.05,89,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,6,0.0,0.1,89,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,6,0.0,0.2,89,1,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,6,0.0,0.5,89,1,17,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,6,0.0,1.0,89,1,57,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,6,0.0,2.0,89,1,207,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,7,0.0,0.0,713,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,7,0.0,0.02,713,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,7,0.0,0.05,713,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,7,0.0,0.1,713,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,7,0.0,0.2,713,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,7,0.0,0.5,713,1,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,7,0.0,1.0,713,1,12,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,7,0.0,2.0,713,1,52,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,8,0.0,0.0,865,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,8,0.0,0.02,865,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,8,0.0,0.05,865,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,8,0.0,0.1,865,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,8,0.0,0.2,865,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,8,0.0,0.5,865,1,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,8,0.0,1.0,865,1,6,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,8,0.0,2.0,865,1,11,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,9,0.0,0.0,492,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,9,0.0,0.02,492,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,9,0.0,0.05,492,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,9,0.0,0.1,492,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,9,0.0,0.2,492,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,9,0.0,0.5,492,1,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,9,0.0,1.0,492,1,18,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,9,0.0,2.0,492,1,75,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,10,0.0,0.0,765,4,4,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,10,0.0,0.02,765,4,4,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,10,0.0,0.05,765,4,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,10,0.0,0.1,765,4,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,10,0.0,0.2,765,4,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,10,0.0,0.5,765,4,6,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,10,0.0,1.0,765,4,19,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,10,0.0,2.0,765,4,36,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,11,0.0,0.0,1023,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,11,0.0,0.02,1023,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,11,0.0,0.05,1023,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,11,0.0,0.1,1023,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,11,0.0,0.2,1023,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,11,0.0,0.5,1023,1,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,11,0.0,1.0,1023,1,21,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,11,0.0,2.0,1023,1,65,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,12,0.0,0.0,597,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,12,0.0,0.02,597,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,12,0.0,0.05,597,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,12,0.0,0.1,597,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,12,0.0,0.2,597,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,12,0.0,0.5,597,1,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,12,0.0,1.0,597,1,6,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,12,0.0,2.0,597,1,17,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,13,0.0,0.0,562,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,13,0.0,0.02,562,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,13,0.0,0.05,562,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,13,0.0,0.1,562,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,13,0.0,0.2,562,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,13,0.0,0.5,562,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,13,0.0,1.0,562,1,6,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,13,0.0,2.0,562,1,24,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,14,0.0,0.0,478,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,14,0.0,0.02,478,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,14,0.0,0.05,478,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,14,0.0,0.1,478,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,14,0.0,0.2,478,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,14,0.0,0.5,478,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,14,0.0,1.0,478,1,7,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,14,0.0,2.0,478,1,23,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,15,0.0,0.0,267,8,8,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,15,0.0,0.02,267,8,8,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,15,0.0,0.05,267,8,11,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,15,0.0,0.1,267,8,12,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,15,0.0,0.2,267,8,14,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,15,0.0,0.5,267,8,43,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,15,0.0,1.0,267,8,102,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,15,0.0,2.0,267,8,222,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,16,0.0,0.0,917,24,24,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,16,0.0,0.02,917,24,23,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,16,0.0,0.05,917,24,24,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,16,0.0,0.1,917,24,26,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,16,0.0,0.2,917,24,32,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,16,0.0,0.5,917,24,44,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,16,0.0,1.0,917,24,86,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,16,0.0,2.0,917,24,145,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,17,0.0,0.0,656,52,52,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,17,0.0,0.02,656,52,51,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,17,0.0,0.05,656,52,53,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,17,0.0,0.1,656,52,57,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,17,0.0,0.2,656,52,57,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,17,0.0,0.5,656,52,75,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,17,0.0,1.0,656,52,90,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,17,0.0,2.0,656,52,144,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,18,0.0,0.0,889,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,18,0.0,0.02,889,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,18,0.0,0.05,889,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,18,0.0,0.1,889,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,18,0.0,0.2,889,1,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,18,0.0,0.5,889,1,13,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,18,0.0,1.0,889,1,56,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,18,0.0,2.0,889,1,163,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,19,0.0,0.0,510,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,19,0.0,0.02,510,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,19,0.0,0.05,510,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,19,0.0,0.1,510,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,19,0.0,0.2,510,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,19,0.0,0.5,510,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,19,0.0,1.0,510,1,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,19,0.0,2.0,510,1,6,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,20,0.0,0.0,860,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,20,0.0,0.02,860,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,20,0.0,0.05,860,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,20,0.0,0.1,860,1,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,20,0.0,0.2,860,1,4,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,20,0.0,0.5,860,1,32,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,20,0.0,1.0,860,1,86,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,20,0.0,2.0,860,1,223,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,21,0.0,0.0,553,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,21,0.0,0.02,553,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,21,0.0,0.05,553,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,21,0.0,0.1,553,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,21,0.0,0.2,553,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,21,0.0,0.5,553,1,5,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,21,0.0,1.0,553,1,13,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,21,0.0,2.0,553,1,31,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,22,0.0,0.0,629,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,22,0.0,0.02,629,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,22,0.0,0.05,629,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,22,0.0,0.1,629,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,22,0.0,0.2,629,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,22,0.0,0.5,629,1,2,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,22,0.0,1.0,629,1,6,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,22,0.0,2.0,629,1,17,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,23,0.0,0.0,759,3,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,23,0.0,0.02,759,3,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,23,0.0,0.05,759,3,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,23,0.0,0.1,759,3,4,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,23,0.0,0.2,759,3,6,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,23,0.0,0.5,759,3,25,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,23,0.0,1.0,759,3,79,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,23,0.0,2.0,759,3,185,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,24,0.0,0.0,874,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,24,0.0,0.02,874,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,24,0.0,0.05,874,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,24,0.0,0.1,874,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,24,0.0,0.2,874,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,24,0.0,0.5,874,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,24,0.0,1.0,874,1,3,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,24,0.0,2.0,874,1,10,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,25,0.0,0.0,720,13,13,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,25,0.0,0.02,720,13,14,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,25,0.0,0.05,720,13,14,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,25,0.0,0.1,720,13,15,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,25,0.0,0.2,720,13,19,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,25,0.0,0.5,720,13,50,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,25,0.0,1.0,720,13,98,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,25,0.0,2.0,720,13,193,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,26,0.0,0.0,314,10,10,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,26,0.0,0.02,314,10,10,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,26,0.0,0.05,314,10,7,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,26,0.0,0.1,314,10,5,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,26,0.0,0.2,314,10,4,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,26,0.0,0.5,314,10,7,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,26,0.0,1.0,314,10,23,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,26,0.0,2.0,314,10,37,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,27,0.0,0.0,602,15,15,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,27,0.0,0.02,602,15,15,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,27,0.0,0.05,602,15,17,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,27,0.0,0.1,602,15,18,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,27,0.0,0.2,602,15,24,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,27,0.0,0.5,602,15,67,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,27,0.0,1.0,602,15,161,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,27,0.0,2.0,602,15,268,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,28,0.0,0.0,7,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,28,0.0,0.02,7,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,28,0.0,0.05,7,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,28,0.0,0.1,7,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,28,0.0,0.2,7,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,28,0.0,0.5,7,1,13,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,28,0.0,1.0,7,1,50,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,28,0.0,2.0,7,1,128,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,29,0.0,0.0,610,9,9,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,29,0.0,0.02,610,9,10,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,29,0.0,0.05,610,9,11,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,29,0.0,0.1,610,9,10,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,29,0.0,0.2,610,9,12,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,29,0.0,0.5,610,9,47,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,29,0.0,1.0,610,9,95,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,29,0.0,2.0,610,9,162,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,30,0.0,0.0,823,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,30,0.0,0.02,823,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
5,30,0.0,0.05,823,1,1,-0.0625784582593764,0.7772290887946084,8,0.3455002181004321,8,header
