packet_index,payload_symbol_index,top_l,gt_raw_fft_bin,amp_rank,amp_hit,codec_hit,codec_candidate_count,block_candidate_count
8,33,32,586,5,1,1,32,4096
8,33,64,586,5,1,1,64,4096
8,33,128,586,5,1,1,128,4096
8,34,1,91,1,1,1,1,4096
8,34,4,91,1,1,1,4,4096
8,34,8,91,1,1,1,8,4096
8,34,16,91,1,1,1,16,4096
8,34,32,91,1,1,1,32,4096
8,34,64,91,1,1,1,64,4096
8,34,128,91,1,1,1,128,4096
9,0,1,222,1,1,1,1,4096
9,0,4,222,1,1,1,4,4096
9,0,8,222,1,1,1,8,4096
9,0,16,222,1,1,1,16,4096
9,0,32,222,1,1,1,32,4096
9,0,64,222,1,1,1,64,4096
9,0,128,222,1,1,1,128,4096
9,1,1,826,1,1,1,1,4096
9,1,4,826,1,1,1,4,4096
9,1,8,826,1,1,1,7,4096
9,1,16,826,1,1,1,7,4096
9,1,32,826,1,1,1,7,4096
9,1,64,826,1,1,1,7,4096
9,1,128,826,1,1,1,7,4096
9,2,1,922,4,0,0,1,4096
9,2,4,922,4,1,0,4,4096
9,2,8,922,4,1,0,8,4096
9,2,16,922,4,1,0,16,4096
9,2,32,922,4,1,0,32,4096
9,2,64,922,4,1,0,64,4096
9,2,128,922,4,1,1,128,4096
9,3,1,691,59,0,0,1,4096
9,3,4,691,59,0,0,4,4096
9,3,8,691,59,0,0,8,4096
9,3,16,691,59,0,0,16,4096
9,3,32,691,59,0,0,32,4096
9,3,64,691,59,1,0,64,4096
9,3,128,691,59,1,0,128,4096
9,4,1,86,1,1,1,1,4096
9,4,4,86,1,1,1,4,4096
9,4,8,86,1,1,1,4,4096
9,4,16,86,1,1,1,4,4096
9,4,32,86,1,1,1,4,4096
9,4,64,86,1,1,1,4,4096
9,4,128,86,1,1,1,4,4096
9,5,1,468,1,1,1,1,4096
9,5,4,468,1,1,1,4,4096
9,5,8,468,1,1,1,8,4096
9,5,16,468,1,1,1,16,4096
9,5,32,468,1,1,1,32,4096
9,5,64,468,1,1,1,64,4096
9,5,128,468,1,1,1,128,4096
9,6,1,89,1,1,1,1,4096
9,6,4,89,1,1,1,4,4096
9,6,8,89,1,1,1,8,4096
9,6,16,89,1,1,1,16,4096
9,6,32,89,1,1,1,32,4096
9,6,64,89,1,1,1,64,4096
9,6,128,89,1,1,1,128,4096
9,7,1,713,1,1,1,1,4096
9,7,4,713,1,1,1,4,4096
9,7,8,713,1,1,1,8,4096
9,7,16,713,1,1,1,11,4096
9,7,32,713,1,1,1,11,4096
9,7,64,713,1,1,1,11,4096
9,7,128,713,1,1,1,11,4096
9,8,1,865,1,1,1,1,4096
9,8,4,865,1,1,1,4,4096
9,8,8,865,1,1,1,8,4096
9,8,16,865,1,1,1,16,4096
9,8,32,865,1,1,1,32,4096
9,8,64,865,1,1,1,53,4096
9,8,128,865,1,1,1,53,4096
9,9,1,492,1,1,1,1,4096
9,9,4,492,1,1,1,4,4096
9,9,8,492,1,1,1,8,4096
9,9,16,492,1,1,1,16,4096
9,9,32,492,1,1,1,32,4096
9,9,64,492,1,1,1,64,4096
9,9,128,492,1,1,1,82,4096
9,10,1,765,7,0,0,1,4096
9,10,4,765,7,0,0,4,4096
9,10,8,765,7,1,0,8,4096
9,10,16,765,7,1,0,16,4096
9,10,32,765,7,1,0,28,4096
9,10,64,765,7,1,0,28,4096
9,10,128,765,7,1,0,28,4096
9,11,1,1023,4,0,0,1,4096
9,11,4,1023,4,1,1,4,4096
9,11,8,1023,4,1,1,8,4096
9,11,16,1023,4,1,1,16,4096
9,11,32,1023,4,1,1,32,4096
9,11,64,1023,4,1,1,64,4096
9,11,128,1023,4,1,1,128,4096
9,12,1,597,1,1,0,1,4096
9,12,4,597,1,1,1,4,4096
9,12,8,597,1,1,1,8,4096
9,12,16,597,1,1,1,16,4096
9,12,32,597,1,1,1,32,4096
9,12,64,597,1,1,1,64,4096
9,12,128,597,1,1,1,128,4096
9,13,1,562,1,1,1,1,4096
9,13,4,562,1,1,1,4,4096
9,13,8,562,1,1,1,8,4096
9,13,16,562,1,1,1,16,4096
9,13,32,562,1,1,1,32,4096
9,13,64,562,1,1,1,64,4096
9,13,128,562,1,1,1,72,4096
9,14,1,478,1,1,1,1,4096
9,14,4,478,1,1,1,4,4096
9,14,8,478,1,1,1,8,4096
9,14,16,478,1,1,1,16,4096
9,14,32,478,1,1,1,24,4096
9,14,64,478,1,1,1,24,4096
9,14,128,478,1,1,1,24,4096
9,15,1,267,2,0,0,1,4096
9,15,4,267,2,1,1,4,4096
9,15,8,267,2,1,1,8,4096
9,15,16,267,2,1,1,16,4096
9,15,32,267,2,1,1,32,4096
9,15,64,267,2,1,1,64,4096
9,15,128,267,2,1,1,128,4096
9,16,1,917,1,1,1,1,4096
9,16,4,917,1,1,1,4,4096
9,16,8,917,1,1,1,7,4096
9,16,16,917,1,1,1,7,4096
9,16,32,917,1,1,1,7,4096
9,16,64,917,1,1,1,7,4096
9,16,128,917,1,1,1,7,4096
9,17,1,656,1,1,1,1,4096
9,17,4,656,1,1,1,4,4096
9,17,8,656,1,1,1,8,4096
9,17,16,656,1,1,1,16,4096
9,17,32,656,1,1,1,32,4096
9,17,64,656,1,1,1,64,4096
9,17,128,656,1,1,1,128,4096
9,18,1,889,4,0,0,1,4096
9,18,4,889,4,1,1,4,4096
9,18,8,889,4,1,1,8,4096
9,18,16,889,4,1,1,16,4096
9,18,32,889,4,1,1,32,4096
9,18,64,889,4,1,1,64,4096
9,18,128,889,4,1,1,83,4096
9,19,1,510,1,1,1,1,4096
9,19,4,510,1,1,1,4,4096
9,19,8,510,1,1,1,8,4096
9,19,16,510,1,1,1,16,4096
9,19,32,510,1,1,1,32,4096
9,19,64,510,1,1,1,64,4096
9,19,128,510,1,1,1,86,4096
9,20,1,860,1,1,0,1,4096
9,20,4,860,1,1,1,4,4096
9,20,8,860,1,1,1,8,4096
9,20,16,860,1,1,1,16,4096
9,20,32,860,1,1,1,32,4096
9,20,64,860,1,1,1,64,4096
9,20,128,860,1,1,1,128,4096
9,21,1,553,1,1,1,1,4096
9,21,4,553,1,1,1,2,4096
9,21,8,553,1,1,1,2,4096
9,21,16,553,1,1,1,2,4096
9,21,32,553,1,1,1,2,4096
9,21,64,553,1,1,1,2,4096
9,21,128,553,1,1,1,2,4096
9,22,1,629,24,0,0,1,4096
9,22,4,629,24,0,0,4,4096
9,22,8,629,24,0,0,7,4096
9,22,16,629,24,0,0,7,4096
9,22,32,629,24,1,0,7,4096
9,22,64,629,24,1,0,7,4096
9,22,128,629,24,1,0,7,4096
9,23,1,759,123,0,0,1,4096
9,23,4,759,123,0,0,4,4096
9,23,8,759,123,0,0,8,4096
9,23,16,759,123,0,0,16,4096
9,23,32,759,123,0,0,32,4096
9,23,64,759,123,0,0,64,4096
9,23,128,759,123,1,0,128,4096
9,24,1,874,5,0,0,1,4096
9,24,4,874,5,0,1,4,4096
9,24,8,874,5,1,1,8,4096
9,24,16,874,5,1,1,16,4096
9,24,32,874,5,1,1,32,4096
9,24,64,874,5,1,1,64,4096
9,24,128,874,5,1,1,128,4096
9,25,1,720,80,0,0,1,4096
9,25,4,720,80,0,0,4,4096
9,25,8,720,80,0,0,8,4096
9,25,16,720,80,0,0,16,4096
9,25,32,720,80,0,0,32,4096
9,25,64,720,80,0,0,64,4096
9,25,128,720,80,1,0,128,4096
9,26,1,314,23,0,0,1,4096
9,26,4,314,23,0,0,4,4096
9,26,8,314,23,0,0,8,4096
9,26,16,314,23,0,0,9,4096
9,26,32,314,23,1,0,9,4096
9,26,64,314,23,1,0,9,4096
9,26,128,314,23,1,0,9,4096
9,27,1,602,1,1,1,1,4096
9,27,4,602,1,1,1,1,4096
9,27,8,602,1,1,1,1,4096
9,27,16,602,1,1,1,1,4096
9,27,32,602,1,1,1,1,4096
9,27,64,602,1,1,1,1,4096
9,27,128,602,1,1,1,1,4096
9,28,1,7,2,0,0,1,4096
9,28,4,7,2,1,0,4,4096
9,28,8,7,2,1,0,8,4096
9,28,16,7,2,1,0,16,4096
9,28,32,7,2,1,0,32,4096
9,28,64,7,2,1,0,64,4096
9,28,128,7,2,1,0,128,4096
9,29,1,610,15,0,0,1,4096
9,29,4,610,15,0,0,4,4096
9,29,8,610,15,0,0,8,4096
9,29,16,610,15,1,0,16,4096
9,29,32,610,15,1,0,32,4096
9,29,64,610,15,1,0,64,4096
9,29,128,610,15,1,0,128,4096
9,30,1,794,1,1,1,1,4096
9,30,4,794,1,1,1,4,4096
9,30,8,794,1,1,1,4,4096
9,30,16,794,1,1,1,4,4096
9,30,32,794,1,1,1,4,4096
9,30,64,794,1,1,1,4,4096
9,30,128,794,1,1,1,4,4096
9,31,1,905,1,1,1,1,4096
9,31,4,905,1,1,1,4,4096
9,31,8,905,1,1,1,8,4096
9,31,16,905,1,1,1,16,4096
9,31,32,905,1,1,1,32,4096
9,31,64,905,1,1,1,64,4096
9,31,128,905,1,1,1,71,4096
9,32,1,741,178,0,0,1,4096
9,32,4,741,178,0,0,4,4096
9,32,8,741,178,0,0,8,4096
9,32,16,741,178,0,0,16,4096
9,32,32,741,178,0,0,32,4096
9,32,64,741,178,0,0,64,4096
9,32,128,741,178,0,0,128,4096
9,33,1,580,46,0,0,1,4096
9,33,4,580,46,0,0,4,4096
9,33,8,580,46,0,0,8,4096
9,33,16,580,46,0,0,16,4096
9,33,32,580,46,0,0,32,4096
9,33,64,580,46,1,0,64,4096
9,33,128,580,46,1,0,128,4096
9,34,1,89,1,1,1,1,4096
9,34,4,89,1,1,1,4,4096
9,34,8,89,1,1,1,8,4096
9,34,16,89,1,1,1,16,4096
9,34,32,89,1,1,1,22,4096
9,34,64,89,1,1,1,22,4096
9,34,128,89,1,1,1,22,4096
10,0,1,803,2,0,1,1,4096
10,0,4,803,2,1,1,4,4096
10,0,8,803,2,1,1,8,4096
10,0,16,803,2,1,1,16,4096
10,0,32,803,2,1,1,32,4096
10,0,64,803,2,1,1,64,4096
10,0,128,803,2,1,1,95,4096
10,1,1,826,1,1,1,1,4096
10,1,4,826,1,1,1,4,4096
10,1,8,826,1,1,1,8,4096
10,1,16,826,1,1,1,16,4096
10,1,32,826,1,1,1,29,4096
10,1,64,826,1,1,1,29,4096
10,1,128,826,1,1,1,29,4096
10,2,1,922,1,1,1,1,4096
10,2,4,922,1,1,1,4,4096
10,2,8,922,1,1,1,8,4096
10,2,16,922,1,1,1,16,4096
10,2,32,922,1,1,1,32,4096
10,2,64,922,1,1,1,51,4096
10,2,128,922,1,1,1,51,4096
10,3,1,691,1,1,1,1,4096
10,3,4,691,1,1,1,4,4096
10,3,8,691,1,1,1,8,4096
10,3,16,691,1,1,1,16,4096
10,3,32,691,1,1,1,32,4096
10,3,64,691,1,1,1,64,4096
10,3,128,691,1,1,1,128,4096
10,4,1,107,1,1,1,1,4096
10,4,4,107,1,1,1,4,4096
10,4,8,107,1,1,1,8,4096
10,4,16,107,1,1,1,16,4096
10,4,32,107,1,1,1,32,4096
10,4,64,107,1,1,1,64,4096
10,4,128,107,1,1,1,124,4096
10,5,1,468,45,0,0,1,4096
10,5,4,468,45,0,0,4,4096
10,5,8,468,45,0,0,8,4096
10,5,16,468,45,0,0,16,4096
10,5,32,468,45,0,0,28,4096
10,5,64,468,45,1,0,28,4096
10,5,128,468,45,1,0,28,4096
10,6,1,89,1,1,0,1,4096
10,6,4,89,1,1,1,4,4096
10,6,8,89,1,1,1,8,4096
10,6,16,89,1,1,1,16,4096
10,6,32,89,1,1,1,32,4096
10,6,64,89,1,1,1,64,4096
10,6,128,89,1,1,1,81,4096
10,7,1,713,1,1,1,1,4096
10,7,4,713,1,1,1,4,4096
10,7,8,713,1,1,1,8,4096
10,7,16,713,1,1,1,16,4096
10,7,32,713,1,1,1,32,4096
10,7,64,713,1,1,1,45,4096
10,7,128,713,1,1,1,45,4096
10,8,1,865,3,0,0,1,4096
10,8,4,865,3,1,0,4,4096
10,8,8,865,3,1,0,8,4096
10,8,16,865,3,1,0,16,4096
10,8,32,865,3,1,0,32,4096
10,8,64,865,3,1,0,51,4096
10,8,128,865,3,1,0,51,4096
10,9,1,492,5,0,0,1,4096
10,9,4,492,5,0,0,4,4096
10,9,8,492,5,1,0,8,4096
10,9,16,492,5,1,0,16,4096
10,9,32,492,5,1,0,32,4096
10,9,64,492,5,1,0,64,4096
10,9,128,492,5,1,0,86,4096
10,10,1,765,5,0,0,1,4096
10,10,4,765,5,0,0,4,4096
10,10,8,765,5,1,0,8,4096
10,10,16,765,5,1,0,16,4096
10,10,32,765,5,1,0,32,4096
10,10,64,765,5,1,0,64,4096
10,10,128,765,5,1,0,128,4096
10,11,1,1023,1,1,1,1,4096
10,11,4,1023,1,1,1,4,4096
10,11,8,1023,1,1,1,8,4096
10,11,16,1023,1,1,1,9,4096
10,11,32,1023,1,1,1,9,4096
10,11,64,1023,1,1,1,9,4096
10,11,128,1023,1,1,1,9,4096
10,12,1,597,28,0,0,1,4096
10,12,4,597,28,0,0,4,4096
10,12,8,597,28,0,0,8,4096
10,12,16,597,28,0,0,16,4096
10,12,32,597,28,1,0,32,4096
10,12,64,597,28,1,0,64,4096
10,12,128,597,28,1,0,128,4096
10,13,1,562,1,1,1,1,4096
10,13,4,562,1,1,1,4,4096
10,13,8,562,1,1,1,8,4096
10,13,16,562,1,1,1,16,4096
10,13,32,562,1,1,1,32,4096
10,13,64,562,1,1,1,63,4096
10,13,128,562,1,1,1,63,4096
10,14,1,478,1,1,1,1,4096
10,14,4,478,1,1,1,4,4096
10,14,8,478,1,1,1,8,4096
10,14,16,478,1,1,1,16,4096
10,14,32,478,1,1,1,16,4096
10,14,64,478,1,1,1,16,4096
10,14,128,478,1,1,1,16,4096
10,15,1,267,2,0,0,1,4096
10,15,4,267,2,1,1,4,4096
10,15,8,267,2,1,1,8,4096
10,15,16,267,2,1,1,16,4096
10,15,32,267,2,1,1,32,4096
10,15,64,267,2,1,1,54,4096
10,15,128,267,2,1,1,54,4096
10,16,1,917,5,0,0,1,4096
10,16,4,917,5,0,0,4,4096
10,16,8,917,5,1,0,8,4096
10,16,16,917,5,1,0,16,4096
10,16,32,917,5,1,0,32,4096
10,16,64,917,5,1,0,60,4096
10,16,128,917,5,1,0,60,4096
10,17,1,656,1,1,0,1,4096
10,17,4,656,1,1,1,4,4096
10,17,8,656,1,1,1,8,4096
10,17,16,656,1,1,1,16,4096
10,17,32,656,1,1,1,32,4096
10,17,64,656,1,1,1,64,4096
10,17,128,656,1,1,1,118,4096
10,18,1,889,2,0,0,1,4096
10,18,4,889,2,1,0,4,4096
10,18,8,889,2,1,0,8,4096
10,18,16,889,2,1,0,16,4096
10,18,32,889,2,1,0,32,4096
10,18,64,889,2,1,0,40,4096
10,18,128,889,2,1,0,40,4096
10,19,1,510,3,0,0,1,4096
10,19,4,510,3,1,0,4,4096
10,19,8,510,3,1,0,8,4096
10,19,16,510,3,1,0,16,4096
10,19,32,510,3,1,0,32,4096
10,19,64,510,3,1,0,64,4096
10,19,128,510,3,1,0,88,4096
10,20,1,860,1,1,1,1,4096
10,20,4,860,1,1,1,4,4096
10,20,8,860,1,1,1,8,4096
10,20,16,860,1,1,1,16,4096
10,20,32,860,1,1,1,32,4096
10,20,64,860,1,1,1,64,4096
10,20,128,860,1,1,1,74,4096
10,21,1,553,1,1,1,1,4096
10,21,4,553,1,1,1,4,4096
10,21,8,553,1,1,1,8,4096
10,21,16,553,1,1,1,16,4096
10,21,32,553,1,1,1,32,4096
10,21,64,553,1,1,1,64,4096
10,21,128,553,1,1,1,114,4096
10,22,1,629,1,1,1,1,4096
10,22,4,629,1,1,1,4,4096
10,22,8,629,1,1,1,8,4096
10,22,16,629,1,1,1,16,4096
10,22,32,629,1,1,1,32,4096
10,22,64,629,1,1,1,62,4096
10,22,128,629,1,1,1,62,4096
10,23,1,759,103,0,1,1,4096
10,23,4,759,103,0,1,4,4096
10,23,8,759,103,0,1,8,4096
10,23,16,759,103,0,1,16,4096
10,23,32,759,103,0,1,32,4096
10,23,64,759,103,0,1,64,4096
10,23,128,759,103,1,1,128,4096
10,24,1,874,1,1,1,1,4096
10,24,4,874,1,1,1,4,4096
10,24,8,874,1,1,1,8,4096
10,24,16,874,1,1,1,16,4096
10,24,32,874,1,1,1,32,4096
10,24,64,874,1,1,1,64,4096
10,24,128,874,1,1,1,128,4096
10,25,1,720,1,1,1,1,4096
10,25,4,720,1,1,1,1,4096
10,25,8,720,1,1,1,1,4096
10,25,16,720,1,1,1,1,4096
10,25,32,720,1,1,1,1,4096
10,25,64,720,1,1,1,1,4096
10,25,128,720,1,1,1,1,4096
10,26,1,314,16,0,0,1,4096
10,26,4,314,16,0,0,4,4096
10,26,8,314,16,0,0,8,4096
10,26,16,314,16,1,0,16,4096
10,26,32,314,16,1,0,32,4096
10,26,64,314,16,1,0,64,4096
10,26,128,314,16,1,0,128,4096
10,27,1,602,7,0,0,1,4096
10,27,4,602,7,0,0,4,4096
10,27,8,602,7,1,0,8,4096
10,27,16,602,7,1,0,16,4096
10,27,32,602,7,1,0,32,4096
10,27,64,602,7,1,0,64,4096
10,27,128,602,7,1,0,128,4096
10,28,1,7,1,1,1,1,4096
10,28,4,7,1,1,1,4,4096
10,28,8,7,1,1,1,8,4096
10,28,16,7,1,1,1,16,4096
10,28,32,7,1,1,1,32,4096
10,28,64,7,1,1,1,64,4096
10,28,128,7,1,1,1,67,4096
10,29,1,610,4,0,0,1,4096
10,29,4,610,4,1,0,4,4096
10,29,8,610,4,1,0,8,4096
10,29,16,610,4,1,0,16,4096
10,29,32,610,4,1,0,32,4096
10,29,64,610,4,1,0,64,4096
10,29,128,610,4,1,0,81,4096
10,30,1,826,23,0,0,1,4096
10,30,4,826,23,0,0,4,4096
10,30,8,826,23,0,0,8,4096
10,30,16,826,23,0,0,16,4096
10,30,32,826,23,1,1,32,4096
10,30,64,826,23,1,1,64,4096
10,30,128,826,23,1,1,128,4096
10,31,1,904,24,0,0,1,4096
10,31,4,904,24,0,0,4,4096
10,31,8,904,24,0,0,8,4096
10,31,16,904,24,0,0,16,4096
10,31,32,904,24,1,1,32,4096
10,31,64,904,24,1,1,64,4096
10,31,128,904,24,1,1,128,4096
10,32,1,760,1,1,1,1,4096
10,32,4,760,1,1,1,4,4096
10,32,8,760,1,1,1,8,4096
10,32,16,760,1,1,1,16,4096
10,32,32,760,1,1,1,20,4096
10,32,64,760,1,1,1,20,4096
10,32,128,760,1,1,1,20,4096
10,33,1,577,1,1,1,1,4096
10,33,4,577,1,1,1,4,4096
10,33,8,577,1,1,1,8,4096
10,33,16,577,1,1,1,11,4096
10,33,32,577,1,1,1,11,4096
10,33,64,577,1,1,1,11,4096
10,33,128,577,1,1,1,11,4096
10,34,1,930,1,1,1,1,4096
10,34,4,930,1,1,1,4,4096
10,34,8,930,1,1,1,8,4096
10,34,16,930,1,1,1,16,4096
10,34,32,930,1,1,1,32,4096
10,34,64,930,1,1,1,54,4096
10,34,128,930,1,1,1,54,4096
11,0,1,222,1,1,1,1,4096
11,0,4,222,1,1,1,4,4096
11,0,8,222,1,1,1,8,4096
11,0,16,222,1,1,1,16,4096
11,0,32,222,1,1,1,32,4096
11,0,64,222,1,1,1,64,4096
11,0,128,222,1,1,1,128,4096
11,1,1,711,1,1,1,1,4096
11,1,4,711,1,1,1,4,4096
11,1,8,711,1,1,1,8,4096
11,1,16,711,1,1,1,16,4096
11,1,32,711,1,1,1,18,4096
11,1,64,711,1,1,1,18,4096
11,1,128,711,1,1,1,18,4096
11,2,1,871,4,0,1,1,4096
11,2,4,871,4,1,1,4,4096
11,2,8,871,4,1,1,8,4096
11,2,16,871,4,1,1,16,4096
11,2,32,871,4,1,1,32,4096
11,2,64,871,4,1,1,64,4096
11,2,128,871,4,1,1,128,4096
11,3,1,691,1,1,1,1,4096
11,3,4,691,1,1,1,4,4096
11,3,8,691,1,1,1,8,4096
11,3,16,691,1,1,1,16,4096
11,3,32,691,1,1,1,32,4096
11,3,64,691,1,1,1,64,4096
11,3,128,691,1,1,1,128,4096
11,4,1,86,1,1,1,1,4096
11,4,4,86,1,1,1,4,4096
11,4,8,86,1,1,1,8,4096
11,4,16,86,1,1,1,11,4096
11,4,32,86,1,1,1,11,4096
11,4,64,86,1,1,1,11,4096
11,4,128,86,1,1,1,11,4096
11,5,1,468,1,1,1,1,4096
11,5,4,468,1,1,1,4,4096
11,5,8,468,1,1,1,8,4096
11,5,16,468,1,1,1,16,4096
11,5,32,468,1,1,1,32,4096
11,5,64,468,1,1,1,39,4096
11,5,128,468,1,1,1,39,4096
11,6,1,89,1,1,1,1,4096
11,6,4,89,1,1,1,4,4096
11,6,8,89,1,1,1,8,4096
11,6,16,89,1,1,1,16,4096
11,6,32,89,1,1,1,32,4096
11,6,64,89,1,1,1,64,4096
11,6,128,89,1,1,1,128,4096
11,7,1,713,1,1,1,1,4096
11,7,4,713,1,1,1,4,4096
11,7,8,713,1,1,1,8,4096
11,7,16,713,1,1,1,16,4096
11,7,32,713,1,1,1,32,4096
11,7,64,713,1,1,1,64,4096
11,7,128,713,1,1,1,128,4096
11,8,1,865,1,1,1,1,4096
11,8,4,865,1,1,1,4,4096
11,8,8,865,1,1,1,8,4096
11,8,16,865,1,1,1,16,4096
11,8,32,865,1,1,1,32,4096
11,8,64,865,1,1,1,64,4096
11,8,128,865,1,1,1,93,4096
11,9,1,492,1,1,1,1,4096
11,9,4,492,1,1,1,4,4096
11,9,8,492,1,1,1,8,4096
11,9,16,492,1,1,1,16,4096
11,9,32,492,1,1,1,32,4096
11,9,64,492,1,1,1,56,4096
11,9,128,492,1,1,1,56,4096
11,10,1,765,1,1,1,1,4096
11,10,4,765,1,1,1,4,4096
11,10,8,765,1,1,1,8,4096
11,10,16,765,1,1,1,16,4096
11,10,32,765,1,1,1,31,4096
11,10,64,765,1,1,1,31,4096
11,10,128,765,1,1,1,31,4096
11,11,1,1023,14,0,0,1,4096
11,11,4,1023,14,0,0,4,4096
11,11,8,1023,14,0,0,8,4096
11,11,16,1023,14,1,1,16,4096
11,11,32,1023,14,1,1,32,4096
11,11,64,1023,14,1,1,64,4096
11,11,128,1023,14,1,1,128,4096
11,12,1,597,6,0,0,1,4096
11,12,4,597,6,0,0,4,4096
11,12,8,597,6,1,0,8,4096
11,12,16,597,6,1,1,16,4096
11,12,32,597,6,1,1,32,4096
11,12,64,597,6,1,1,64,4096
11,12,128,597,6,1,1,128,4096
11,13,1,562,1,1,1,1,4096
11,13,4,562,1,1,1,4,4096
11,13,8,562,1,1,1,8,4096
11,13,16,562,1,1,1,9,4096
11,13,32,562,1,1,1,9,4096
11,13,64,562,1,1,1,9,4096
11,13,128,562,1,1,1,9,4096
11,14,1,478,1,1,1,1,4096
11,14,4,478,1,1,1,4,4096
11,14,8,478,1,1,1,8,4096
11,14,16,478,1,1,1,16,4096
11,14,32,478,1,1,1,32,4096
11,14,64,478,1,1,1,64,4096
11,14,128,478,1,1,1,71,4096
11,15,1,267,1,1,1,1,4096
11,15,4,267,1,1,1,4,4096
11,15,8,267,1,1,1,8,4096
11,15,16,267,1,1,1,16,4096
11,15,32,267,1,1,1,20,4096
11,15,64,267,1,1,1,20,4096
11,15,128,267,1,1,1,20,4096
11,16,1,917,1,1,1,1,4096
11,16,4,917,1,1,1,4,4096
11,16,8,917,1,1,1,8,4096
11,16,16,917,1,1,1,16,4096
11,16,32,917,1,1,1,32,4096
11,16,64,917,1,1,1,54,4096
11,16,128,917,1,1,1,54,4096
11,17,1,656,1,1,0,1,4096
11,17,4,656,1,1,1,4,4096
11,17,8,656,1,1,1,8,4096
11,17,16,656,1,1,1,16,4096
11,17,32,656,1,1,1,32,4096
11,17,64,656,1,1,1,64,4096
11,17,128,656,1,1,1,128,4096
11,18,1,889,35,0,0,1,4096
11,18,4,889,35,0,1,4,4096
11,18,8,889,35,0,1,8,4096
11,18,16,889,35,0,1,16,4096
11,18,32,889,35,0,1,32,4096
11,18,64,889,35,1,1,64,4096
11,18,128,889,35,1,1,128,4096
11,19,1,510,1,1,1,1,4096
11,19,4,510,1,1,1,4,4096
11,19,8,510,1,1,1,8,4096
11,19,16,510,1,1,1,16,4096
11,19,32,510,1,1,1,16,4096
11,19,64,510,1,1,1,16,4096
11,19,128,510,1,1,1,16,4096
11,20,1,860,1,1,1,1,4096
11,20,4,860,1,1,1,4,4096
11,20,8,860,1,1,1,8,4096
11,20,16,860,1,1,1,16,4096
11,20,32,860,1,1,1,32,4096
11,20,64,860,1,1,1,55,4096
11,20,128,860,1,1,1,55,4096
11,21,1,553,1,1,1,1,4096
11,21,4,553,1,1,1,4,4096
11,21,8,553,1,1,1,8,4096
11,21,16,553,1,1,1,16,4096
11,21,32,553,1,1,1,32,4096
11,21,64,553,1,1,1,64,4096
11,21,128,553,1,1,1,109,4096
11,22,1,629,1,1,1,1,4096
11,22,4,629,1,1,1,4,4096
11,22,8,629,1,1,1,8,4096
11,22,16,629,1,1,1,16,4096
11,22,32,629,1,1,1,32,4096
11,22,64,629,1,1,1,57,4096
11,22,128,629,1,1,1,57,4096
11,23,1,759,1,1,1,1,4096
11,23,4,759,1,1,1,4,4096
11,23,8,759,1,1,1,8,4096
11,23,16,759,1,1,1,16,4096
11,23,32,759,1,1,1,32,4096
11,23,64,759,1,1,1,64,4096
11,23,128,759,1,1,1,109,4096
11,24,1,874,1,1,1,1,4096
11,24,4,874,1,1,1,4,4096
11,24,8,874,1,1,1,8,4096
11,24,16,874,1,1,1,16,4096
11,24,32,874,1,1,1,32,4096
11,24,64,874,1,1,1,64,4096
11,24,128,874,1,1,1,96,4096
11,25,1,720,1,1,1,1,4096
11,25,4,720,1,1,1,4,4096
11,25,8,720,1,1,1,8,4096
11,25,16,720,1,1,1,16,4096
11,25,32,720,1,1,1,32,4096
11,25,64,720,1,1,1,64,4096
11,25,128,720,1,1,1,67,4096
11,26,1,314,1,1,1,1,4096
11,26,4,314,1,1,1,4,4096
11,26,8,314,1,1,1,8,4096
11,26,16,314,1,1,1,16,4096
11,26,32,314,1,1,1,32,4096
11,26,64,314,1,1,1,60,4096
11,26,128,314,1,1,1,60,4096
11,27,1,602,1,1,1,1,4096
11,27,4,602,1,1,1,4,4096
11,27,8,602,1,1,1,8,4096
11,27,16,602,1,1,1,16,4096
11,27,32,602,1,1,1,32,4096
11,27,64,602,1,1,1,64,4096
11,27,128,602,1,1,1,128,4096
11,28,1,7,1,1,1,1,4096
11,28,4,7,1,1,1,4,4096
11,28,8,7,1,1,1,8,4096
11,28,16,7,1,1,1,16,4096
11,28,32,7,1,1,1,32,4096
11,28,64,7,1,1,1,64,4096
11,28,128,7,1,1,1,128,4096
11,29,1,610,1,1,1,1,4096
11,29,4,610,1,1,1,4,4096
11,29,8,610,1,1,1,8,4096
11,29,16,610,1,1,1,10,4096
11,29,32,610,1,1,1,10,4096
11,29,64,610,1,1,1,10,4096
11,29,128,610,1,1,1,10,4096
11,30,1,823,1,1,1,1,4096
11,30,4,823,1,1,1,4,4096
11,30,8,823,1,1,1,8,4096
11,30,16,823,1,1,1,13,4096
11,30,32,823,1,1,1,13,4096
11,30,64,823,1,1,1,13,4096
11,30,128,823,1,1,1,13,4096
11,31,1,905,3,0,1,1,4096
11,31,4,905,3,1,1,4,4096
11,31,8,905,3,1,1,8,4096
11,31,16,905,3,1,1,16,4096
11,31,32,905,3,1,1,32,4096
11,31,64,905,3,1,1,64,4096
11,31,128,905,3,1,1,128,4096
11,32,1,748,1,1,1,1,4096
11,32,4,748,1,1,1,4,4096
11,32,8,748,1,1,1,8,4096
11,32,16,748,1,1,1,11,4096
11,32,32,748,1,1,1,11,4096
11,32,64,748,1,1,1,11,4096
11,32,128,748,1,1,1,11,4096
11,33,1,586,1,1,1,1,4096
