packet_index,payload_symbol_index,phase_weight,gt_raw_fft_bin,amp_rank,phase_metric_rank,phase_line_slope_pi,phase_line_r2,phase_line_anchor_count,line_source
3,13,0.75,562,2,358,0.0233304462643329,0.126482629528334,15,payload-argmax
3,13,1.0,562,2,422,0.0233304462643329,0.126482629528334,15,payload-argmax
3,14,0.0,478,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,14,0.02,478,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,14,0.05,478,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,14,0.1,478,1,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,14,0.2,478,1,12,0.0233304462643329,0.126482629528334,15,payload-argmax
3,14,0.35,478,1,73,0.0233304462643329,0.126482629528334,15,payload-argmax
3,14,0.5,478,1,168,0.0233304462643329,0.126482629528334,15,payload-argmax
3,14,0.75,478,1,306,0.0233304462643329,0.126482629528334,15,payload-argmax
3,14,1.0,478,1,394,0.0233304462643329,0.126482629528334,15,payload-argmax
3,15,0.0,267,2,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,15,0.02,267,2,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,15,0.05,267,2,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,15,0.1,267,2,5,0.0233304462643329,0.126482629528334,15,payload-argmax
3,15,0.2,267,2,27,0.0233304462643329,0.126482629528334,15,payload-argmax
3,15,0.35,267,2,110,0.0233304462643329,0.126482629528334,15,payload-argmax
3,15,0.5,267,2,193,0.0233304462643329,0.126482629528334,15,payload-argmax
3,15,0.75,267,2,313,0.0233304462643329,0.126482629528334,15,payload-argmax
3,15,1.0,267,2,389,0.0233304462643329,0.126482629528334,15,payload-argmax
3,16,0.0,917,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,16,0.02,917,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,16,0.05,917,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,16,0.1,917,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,16,0.2,917,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,16,0.35,917,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,16,0.5,917,1,3,0.0233304462643329,0.126482629528334,15,payload-argmax
3,16,0.75,917,1,17,0.0233304462643329,0.126482629528334,15,payload-argmax
3,16,1.0,917,1,44,0.0233304462643329,0.126482629528334,15,payload-argmax
3,17,0.0,656,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,17,0.02,656,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,17,0.05,656,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,17,0.1,656,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,17,0.2,656,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,17,0.35,656,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,17,0.5,656,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,17,0.75,656,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,17,1.0,656,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,18,0.0,889,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,18,0.02,889,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,18,0.05,889,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,18,0.1,889,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,18,0.2,889,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,18,0.35,889,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,18,0.5,889,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,18,0.75,889,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,18,1.0,889,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,19,0.0,510,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,19,0.02,510,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,19,0.05,510,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,19,0.1,510,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,19,0.2,510,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,19,0.35,510,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,19,0.5,510,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,19,0.75,510,1,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,19,1.0,510,1,5,0.0233304462643329,0.126482629528334,15,payload-argmax
3,20,0.0,860,3,3,0.0233304462643329,0.126482629528334,15,payload-argmax
3,20,0.02,860,3,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,20,0.05,860,3,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,20,0.1,860,3,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,20,0.2,860,3,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,20,0.35,860,3,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,20,0.5,860,3,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,20,0.75,860,3,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,20,1.0,860,3,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,21,0.0,553,2,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,21,0.02,553,2,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,21,0.05,553,2,3,0.0233304462643329,0.126482629528334,15,payload-argmax
3,21,0.1,553,2,7,0.0233304462643329,0.126482629528334,15,payload-argmax
3,21,0.2,553,2,25,0.0233304462643329,0.126482629528334,15,payload-argmax
3,21,0.35,553,2,70,0.0233304462643329,0.126482629528334,15,payload-argmax
3,21,0.5,553,2,139,0.0233304462643329,0.126482629528334,15,payload-argmax
3,21,0.75,553,2,224,0.0233304462643329,0.126482629528334,15,payload-argmax
3,21,1.0,553,2,295,0.0233304462643329,0.126482629528334,15,payload-argmax
3,22,0.0,629,12,12,0.0233304462643329,0.126482629528334,15,payload-argmax
3,22,0.02,629,12,13,0.0233304462643329,0.126482629528334,15,payload-argmax
3,22,0.05,629,12,20,0.0233304462643329,0.126482629528334,15,payload-argmax
3,22,0.1,629,12,32,0.0233304462643329,0.126482629528334,15,payload-argmax
3,22,0.2,629,12,87,0.0233304462643329,0.126482629528334,15,payload-argmax
3,22,0.35,629,12,196,0.0233304462643329,0.126482629528334,15,payload-argmax
3,22,0.5,629,12,286,0.0233304462643329,0.126482629528334,15,payload-argmax
3,22,0.75,629,12,363,0.0233304462643329,0.126482629528334,15,payload-argmax
3,22,1.0,629,12,421,0.0233304462643329,0.126482629528334,15,payload-argmax
3,23,0.0,759,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,23,0.02,759,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,23,0.05,759,1,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,23,0.1,759,1,7,0.0233304462643329,0.126482629528334,15,payload-argmax
3,23,0.2,759,1,60,0.0233304462643329,0.126482629528334,15,payload-argmax
3,23,0.35,759,1,275,0.0233304462643329,0.126482629528334,15,payload-argmax
3,23,0.5,759,1,428,0.0233304462643329,0.126482629528334,15,payload-argmax
3,23,0.75,759,1,570,0.0233304462643329,0.126482629528334,15,payload-argmax
3,23,1.0,759,1,628,0.0233304462643329,0.126482629528334,15,payload-argmax
3,24,0.0,874,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,24,0.02,874,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,24,0.05,874,1,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,24,0.1,874,1,8,0.0233304462643329,0.126482629528334,15,payload-argmax
3,24,0.2,874,1,73,0.0233304462643329,0.126482629528334,15,payload-argmax
3,24,0.35,874,1,241,0.0233304462643329,0.126482629528334,15,payload-argmax
3,24,0.5,874,1,411,0.0233304462643329,0.126482629528334,15,payload-argmax
3,24,0.75,874,1,554,0.0233304462643329,0.126482629528334,15,payload-argmax
3,24,1.0,874,1,599,0.0233304462643329,0.126482629528334,15,payload-argmax
3,25,0.0,720,9,9,0.0233304462643329,0.126482629528334,15,payload-argmax
3,25,0.02,720,9,18,0.0233304462643329,0.126482629528334,15,payload-argmax
3,25,0.05,720,9,32,0.0233304462643329,0.126482629528334,15,payload-argmax
3,25,0.1,720,9,83,0.0233304462643329,0.126482629528334,15,payload-argmax
3,25,0.2,720,9,270,0.0233304462643329,0.126482629528334,15,payload-argmax
3,25,0.35,720,9,472,0.0233304462643329,0.126482629528334,15,payload-argmax
3,25,0.5,720,9,585,0.0233304462643329,0.126482629528334,15,payload-argmax
3,25,0.75,720,9,675,0.0233304462643329,0.126482629528334,15,payload-argmax
3,25,1.0,720,9,713,0.0233304462643329,0.126482629528334,15,payload-argmax
3,26,0.0,314,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,26,0.02,314,1,3,0.0233304462643329,0.126482629528334,15,payload-argmax
3,26,0.05,314,1,7,0.0233304462643329,0.126482629528334,15,payload-argmax
3,26,0.1,314,1,19,0.0233304462643329,0.126482629528334,15,payload-argmax
3,26,0.2,314,1,130,0.0233304462643329,0.126482629528334,15,payload-argmax
3,26,0.35,314,1,348,0.0233304462643329,0.126482629528334,15,payload-argmax
3,26,0.5,314,1,475,0.0233304462643329,0.126482629528334,15,payload-argmax
3,26,0.75,314,1,570,0.0233304462643329,0.126482629528334,15,payload-argmax
3,26,1.0,314,1,621,0.0233304462643329,0.126482629528334,15,payload-argmax
3,27,0.0,602,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,27,0.02,602,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,27,0.05,602,1,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,27,0.1,602,1,7,0.0233304462643329,0.126482629528334,15,payload-argmax
3,27,0.2,602,1,55,0.0233304462643329,0.126482629528334,15,payload-argmax
3,27,0.35,602,1,236,0.0233304462643329,0.126482629528334,15,payload-argmax
3,27,0.5,602,1,384,0.0233304462643329,0.126482629528334,15,payload-argmax
3,27,0.75,602,1,524,0.0233304462643329,0.126482629528334,15,payload-argmax
3,27,1.0,602,1,600,0.0233304462643329,0.126482629528334,15,payload-argmax
3,28,0.0,7,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,28,0.02,7,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,28,0.05,7,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,28,0.1,7,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,28,0.2,7,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,28,0.35,7,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,28,0.5,7,1,7,0.0233304462643329,0.126482629528334,15,payload-argmax
3,28,0.75,7,1,32,0.0233304462643329,0.126482629528334,15,payload-argmax
3,28,1.0,7,1,77,0.0233304462643329,0.126482629528334,15,payload-argmax
3,29,0.0,610,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,29,0.02,610,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,29,0.05,610,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,29,0.1,610,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,29,0.2,610,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,29,0.35,610,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,29,0.5,610,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,29,0.75,610,1,6,0.0233304462643329,0.126482629528334,15,payload-argmax
3,29,1.0,610,1,21,0.0233304462643329,0.126482629528334,15,payload-argmax
3,30,0.0,778,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,30,0.02,778,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,30,0.05,778,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,30,0.1,778,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,30,0.2,778,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,30,0.35,778,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,30,0.5,778,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,30,0.75,778,1,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,30,1.0,778,1,4,0.0233304462643329,0.126482629528334,15,payload-argmax
3,31,0.0,897,5,5,0.0233304462643329,0.126482629528334,15,payload-argmax
3,31,0.02,897,5,5,0.0233304462643329,0.126482629528334,15,payload-argmax
3,31,0.05,897,5,4,0.0233304462643329,0.126482629528334,15,payload-argmax
3,31,0.1,897,5,3,0.0233304462643329,0.126482629528334,15,payload-argmax
3,31,0.2,897,5,4,0.0233304462643329,0.126482629528334,15,payload-argmax
3,31,0.35,897,5,4,0.0233304462643329,0.126482629528334,15,payload-argmax
3,31,0.5,897,5,4,0.0233304462643329,0.126482629528334,15,payload-argmax
3,31,0.75,897,5,4,0.0233304462643329,0.126482629528334,15,payload-argmax
3,31,1.0,897,5,4,0.0233304462643329,0.126482629528334,15,payload-argmax
3,32,0.0,740,3,3,0.0233304462643329,0.126482629528334,15,payload-argmax
3,32,0.02,740,3,4,0.0233304462643329,0.126482629528334,15,payload-argmax
3,32,0.05,740,3,5,0.0233304462643329,0.126482629528334,15,payload-argmax
3,32,0.1,740,3,10,0.0233304462643329,0.126482629528334,15,payload-argmax
3,32,0.2,740,3,15,0.0233304462643329,0.126482629528334,15,payload-argmax
3,32,0.35,740,3,30,0.0233304462643329,0.126482629528334,15,payload-argmax
3,32,0.5,740,3,67,0.0233304462643329,0.126482629528334,15,payload-argmax
3,32,0.75,740,3,135,0.0233304462643329,0.126482629528334,15,payload-argmax
3,32,1.0,740,3,188,0.0233304462643329,0.126482629528334,15,payload-argmax
3,33,0.0,590,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,33,0.02,590,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,33,0.05,590,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,33,0.1,590,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,33,0.2,590,1,3,0.0233304462643329,0.126482629528334,15,payload-argmax
3,33,0.35,590,1,10,0.0233304462643329,0.126482629528334,15,payload-argmax
3,33,0.5,590,1,31,0.0233304462643329,0.126482629528334,15,payload-argmax
3,33,0.75,590,1,88,0.0233304462643329,0.126482629528334,15,payload-argmax
3,33,1.0,590,1,161,0.0233304462643329,0.126482629528334,15,payload-argmax
3,34,0.0,930,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,34,0.02,930,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,34,0.05,930,1,1,0.0233304462643329,0.126482629528334,15,payload-argmax
3,34,0.1,930,1,2,0.0233304462643329,0.126482629528334,15,payload-argmax
3,34,0.2,930,1,23,0.0233304462643329,0.126482629528334,15,payload-argmax
3,34,0.35,930,1,156,0.0233304462643329,0.126482629528334,15,payload-argmax
3,34,0.5,930,1,290,0.0233304462643329,0.126482629528334,15,payload-argmax
3,34,0.75,930,1,454,0.0233304462643329,0.126482629528334,15,payload-argmax
3,34,1.0,930,1,527,0.0233304462643329,0.126482629528334,15,payload-argmax
5,0,0.0,222,2,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,0,0.02,222,2,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,0,0.05,222,2,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,0,0.1,222,2,3,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,0,0.2,222,2,25,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,0,0.35,222,2,132,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,0,0.5,222,2,263,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,0,0.75,222,2,424,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,0,1.0,222,2,492,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,1,0.0,826,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,1,0.02,826,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,1,0.05,826,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,1,0.1,826,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,1,0.2,826,1,3,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,1,0.35,826,1,38,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,1,0.5,826,1,123,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,1,0.75,826,1,267,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,1,1.0,826,1,347,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,2,0.0,871,10,10,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,2,0.02,871,10,8,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,2,0.05,871,10,14,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,2,0.1,871,10,31,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,2,0.2,871,10,89,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,2,0.35,871,10,199,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,2,0.5,871,10,297,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,2,0.75,871,10,397,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,2,1.0,871,10,448,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,3,0.0,718,8,8,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,3,0.02,718,8,10,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,3,0.05,718,8,8,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,3,0.1,718,8,16,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,3,0.2,718,8,51,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,3,0.35,718,8,141,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,3,0.5,718,8,243,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,3,0.75,718,8,356,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,3,1.0,718,8,409,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,4,0.0,86,3,3,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,4,0.02,86,3,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,4,0.05,86,3,3,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,4,0.1,86,3,5,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,4,0.2,86,3,21,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,4,0.35,86,3,69,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,4,0.5,86,3,123,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,4,0.75,86,3,218,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,4,1.0,86,3,299,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,5,0.0,468,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,5,0.02,468,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,5,0.05,468,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,5,0.1,468,1,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,5,0.2,468,1,4,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,5,0.35,468,1,36,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,5,0.5,468,1,119,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,5,0.75,468,1,242,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,5,1.0,468,1,314,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,6,0.0,89,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,6,0.02,89,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,6,0.05,89,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,6,0.1,89,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,6,0.2,89,1,4,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,6,0.35,89,1,9,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,6,0.5,89,1,18,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,6,0.75,89,1,59,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,6,1.0,89,1,105,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,7,0.0,713,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,7,0.02,713,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,7,0.05,713,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,7,0.1,713,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,7,0.2,713,1,5,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,7,0.35,713,1,44,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,7,0.5,713,1,107,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,7,0.75,713,1,237,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,7,1.0,713,1,321,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,8,0.0,865,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,8,0.02,865,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,8,0.05,865,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,8,0.1,865,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,8,0.2,865,1,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,8,0.35,865,1,10,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,8,0.5,865,1,53,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,8,0.75,865,1,157,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,8,1.0,865,1,237,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,9,0.0,492,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,9,0.02,492,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,9,0.05,492,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,9,0.1,492,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,9,0.2,492,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,9,0.35,492,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,9,0.5,492,1,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,9,0.75,492,1,5,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,9,1.0,492,1,22,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,10,0.0,765,4,4,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,10,0.02,765,4,6,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,10,0.05,765,4,7,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,10,0.1,765,4,8,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,10,0.2,765,4,9,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,10,0.35,765,4,20,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,10,0.5,765,4,35,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,10,0.75,765,4,86,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,10,1.0,765,4,138,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,11,0.0,1023,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,11,0.02,1023,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,11,0.05,1023,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,11,0.1,1023,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,11,0.2,1023,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,11,0.35,1023,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,11,0.5,1023,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,11,0.75,1023,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,11,1.0,1023,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,12,0.0,597,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,12,0.02,597,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,12,0.05,597,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,12,0.1,597,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,12,0.2,597,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,12,0.35,597,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,12,0.5,597,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,12,0.75,597,1,3,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,12,1.0,597,1,19,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,13,0.0,562,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,13,0.02,562,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,13,0.05,562,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,13,0.1,562,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,13,0.2,562,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,13,0.35,562,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,13,0.5,562,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,13,0.75,562,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,13,1.0,562,1,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,14,0.0,478,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,14,0.02,478,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,14,0.05,478,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,14,0.1,478,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,14,0.2,478,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,14,0.35,478,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,14,0.5,478,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,14,0.75,478,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,14,1.0,478,1,1,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,15,0.0,267,8,8,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,15,0.02,267,8,4,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,15,0.05,267,8,3,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,15,0.1,267,8,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,15,0.2,267,8,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,15,0.35,267,8,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,15,0.5,267,8,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,15,0.75,267,8,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,15,1.0,267,8,2,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,16,0.0,917,24,24,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,16,0.02,917,24,20,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,16,0.05,917,24,11,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,16,0.1,917,24,7,-0.03688511349729777,0.33528765218907297,15,payload-argmax
5,16,0.2,917,24,6,-0.03688511349729777,0.33528765218907297,15,payload-argmax
