packet_index,payload_symbol_index,phase_weight,gt_raw_fft_bin,amp_rank,phase_metric_rank,phase_line_slope_pi,phase_line_r2
8,16,1.5,917,1,546,-0.037712985615790534,0.7711449097140651
8,16,2.0,917,1,589,-0.037712985615790534,0.7711449097140651
8,16,3.0,917,1,623,-0.037712985615790534,0.7711449097140651
8,17,0.0,656,2,2,-0.037712985615790534,0.7711449097140651
8,17,0.05,656,2,8,-0.037712985615790534,0.7711449097140651
8,17,0.1,656,2,38,-0.037712985615790534,0.7711449097140651
8,17,0.2,656,2,152,-0.037712985615790534,0.7711449097140651
8,17,0.35,656,2,350,-0.037712985615790534,0.7711449097140651
8,17,0.5,656,2,466,-0.037712985615790534,0.7711449097140651
8,17,0.75,656,2,568,-0.037712985615790534,0.7711449097140651
8,17,1.0,656,2,614,-0.037712985615790534,0.7711449097140651
8,17,1.5,656,2,659,-0.037712985615790534,0.7711449097140651
8,17,2.0,656,2,688,-0.037712985615790534,0.7711449097140651
8,17,3.0,656,2,716,-0.037712985615790534,0.7711449097140651
8,18,0.0,889,1,1,-0.037712985615790534,0.7711449097140651
8,18,0.05,889,1,2,-0.037712985615790534,0.7711449097140651
8,18,0.1,889,1,11,-0.037712985615790534,0.7711449097140651
8,18,0.2,889,1,97,-0.037712985615790534,0.7711449097140651
8,18,0.35,889,1,270,-0.037712985615790534,0.7711449097140651
8,18,0.5,889,1,409,-0.037712985615790534,0.7711449097140651
8,18,0.75,889,1,536,-0.037712985615790534,0.7711449097140651
8,18,1.0,889,1,582,-0.037712985615790534,0.7711449097140651
8,18,1.5,889,1,634,-0.037712985615790534,0.7711449097140651
8,18,2.0,889,1,667,-0.037712985615790534,0.7711449097140651
8,18,3.0,889,1,700,-0.037712985615790534,0.7711449097140651
8,19,0.0,510,1,1,-0.037712985615790534,0.7711449097140651
8,19,0.05,510,1,3,-0.037712985615790534,0.7711449097140651
8,19,0.1,510,1,27,-0.037712985615790534,0.7711449097140651
8,19,0.2,510,1,134,-0.037712985615790534,0.7711449097140651
8,19,0.35,510,1,361,-0.037712985615790534,0.7711449097140651
8,19,0.5,510,1,510,-0.037712985615790534,0.7711449097140651
8,19,0.75,510,1,625,-0.037712985615790534,0.7711449097140651
8,19,1.0,510,1,675,-0.037712985615790534,0.7711449097140651
8,19,1.5,510,1,741,-0.037712985615790534,0.7711449097140651
8,19,2.0,510,1,785,-0.037712985615790534,0.7711449097140651
8,19,3.0,510,1,820,-0.037712985615790534,0.7711449097140651
8,20,0.0,860,2,2,-0.037712985615790534,0.7711449097140651
8,20,0.05,860,2,5,-0.037712985615790534,0.7711449097140651
8,20,0.1,860,2,28,-0.037712985615790534,0.7711449097140651
8,20,0.2,860,2,149,-0.037712985615790534,0.7711449097140651
8,20,0.35,860,2,384,-0.037712985615790534,0.7711449097140651
8,20,0.5,860,2,509,-0.037712985615790534,0.7711449097140651
8,20,0.75,860,2,615,-0.037712985615790534,0.7711449097140651
8,20,1.0,860,2,674,-0.037712985615790534,0.7711449097140651
8,20,1.5,860,2,755,-0.037712985615790534,0.7711449097140651
8,20,2.0,860,2,792,-0.037712985615790534,0.7711449097140651
8,20,3.0,860,2,838,-0.037712985615790534,0.7711449097140651
8,21,0.0,553,2,2,-0.037712985615790534,0.7711449097140651
8,21,0.05,553,2,8,-0.037712985615790534,0.7711449097140651
8,21,0.1,553,2,30,-0.037712985615790534,0.7711449097140651
8,21,0.2,553,2,144,-0.037712985615790534,0.7711449097140651
8,21,0.35,553,2,352,-0.037712985615790534,0.7711449097140651
8,21,0.5,553,2,494,-0.037712985615790534,0.7711449097140651
8,21,0.75,553,2,600,-0.037712985615790534,0.7711449097140651
8,21,1.0,553,2,644,-0.037712985615790534,0.7711449097140651
8,21,1.5,553,2,704,-0.037712985615790534,0.7711449097140651
8,21,2.0,553,2,729,-0.037712985615790534,0.7711449097140651
8,21,3.0,553,2,754,-0.037712985615790534,0.7711449097140651
8,22,0.0,629,1,1,-0.037712985615790534,0.7711449097140651
8,22,0.05,629,1,1,-0.037712985615790534,0.7711449097140651
8,22,0.1,629,1,4,-0.037712985615790534,0.7711449097140651
8,22,0.2,629,1,42,-0.037712985615790534,0.7711449097140651
8,22,0.35,629,1,239,-0.037712985615790534,0.7711449097140651
8,22,0.5,629,1,384,-0.037712985615790534,0.7711449097140651
8,22,0.75,629,1,527,-0.037712985615790534,0.7711449097140651
8,22,1.0,629,1,595,-0.037712985615790534,0.7711449097140651
8,22,1.5,629,1,666,-0.037712985615790534,0.7711449097140651
8,22,2.0,629,1,706,-0.037712985615790534,0.7711449097140651
8,22,3.0,629,1,741,-0.037712985615790534,0.7711449097140651
8,23,0.0,759,5,5,-0.037712985615790534,0.7711449097140651
8,23,0.05,759,5,8,-0.037712985615790534,0.7711449097140651
8,23,0.1,759,5,18,-0.037712985615790534,0.7711449097140651
8,23,0.2,759,5,76,-0.037712985615790534,0.7711449097140651
8,23,0.35,759,5,212,-0.037712985615790534,0.7711449097140651
8,23,0.5,759,5,348,-0.037712985615790534,0.7711449097140651
8,23,0.75,759,5,447,-0.037712985615790534,0.7711449097140651
8,23,1.0,759,5,496,-0.037712985615790534,0.7711449097140651
8,23,1.5,759,5,546,-0.037712985615790534,0.7711449097140651
8,23,2.0,759,5,573,-0.037712985615790534,0.7711449097140651
8,23,3.0,759,5,593,-0.037712985615790534,0.7711449097140651
8,24,0.0,874,1,1,-0.037712985615790534,0.7711449097140651
8,24,0.05,874,1,1,-0.037712985615790534,0.7711449097140651
8,24,0.1,874,1,1,-0.037712985615790534,0.7711449097140651
8,24,0.2,874,1,2,-0.037712985615790534,0.7711449097140651
8,24,0.35,874,1,16,-0.037712985615790534,0.7711449097140651
8,24,0.5,874,1,46,-0.037712985615790534,0.7711449097140651
8,24,0.75,874,1,149,-0.037712985615790534,0.7711449097140651
8,24,1.0,874,1,238,-0.037712985615790534,0.7711449097140651
8,24,1.5,874,1,338,-0.037712985615790534,0.7711449097140651
8,24,2.0,874,1,371,-0.037712985615790534,0.7711449097140651
8,24,3.0,874,1,404,-0.037712985615790534,0.7711449097140651
8,25,0.0,720,1,1,-0.037712985615790534,0.7711449097140651
8,25,0.05,720,1,1,-0.037712985615790534,0.7711449097140651
8,25,0.1,720,1,1,-0.037712985615790534,0.7711449097140651
8,25,0.2,720,1,3,-0.037712985615790534,0.7711449097140651
8,25,0.35,720,1,21,-0.037712985615790534,0.7711449097140651
8,25,0.5,720,1,69,-0.037712985615790534,0.7711449097140651
8,25,0.75,720,1,163,-0.037712985615790534,0.7711449097140651
8,25,1.0,720,1,228,-0.037712985615790534,0.7711449097140651
8,25,1.5,720,1,295,-0.037712985615790534,0.7711449097140651
8,25,2.0,720,1,326,-0.037712985615790534,0.7711449097140651
8,25,3.0,720,1,362,-0.037712985615790534,0.7711449097140651
8,26,0.0,314,7,7,-0.037712985615790534,0.7711449097140651
8,26,0.05,314,7,7,-0.037712985615790534,0.7711449097140651
8,26,0.1,314,7,12,-0.037712985615790534,0.7711449097140651
8,26,0.2,314,7,20,-0.037712985615790534,0.7711449097140651
8,26,0.35,314,7,42,-0.037712985615790534,0.7711449097140651
8,26,0.5,314,7,89,-0.037712985615790534,0.7711449097140651
8,26,0.75,314,7,181,-0.037712985615790534,0.7711449097140651
8,26,1.0,314,7,238,-0.037712985615790534,0.7711449097140651
8,26,1.5,314,7,321,-0.037712985615790534,0.7711449097140651
8,26,2.0,314,7,342,-0.037712985615790534,0.7711449097140651
8,26,3.0,314,7,369,-0.037712985615790534,0.7711449097140651
8,27,0.0,602,2,2,-0.037712985615790534,0.7711449097140651
8,27,0.05,602,2,2,-0.037712985615790534,0.7711449097140651
8,27,0.1,602,2,3,-0.037712985615790534,0.7711449097140651
8,27,0.2,602,2,10,-0.037712985615790534,0.7711449097140651
8,27,0.35,602,2,36,-0.037712985615790534,0.7711449097140651
8,27,0.5,602,2,75,-0.037712985615790534,0.7711449097140651
8,27,0.75,602,2,167,-0.037712985615790534,0.7711449097140651
8,27,1.0,602,2,226,-0.037712985615790534,0.7711449097140651
8,27,1.5,602,2,294,-0.037712985615790534,0.7711449097140651
8,27,2.0,602,2,329,-0.037712985615790534,0.7711449097140651
8,27,3.0,602,2,353,-0.037712985615790534,0.7711449097140651
8,28,0.0,7,1,1,-0.037712985615790534,0.7711449097140651
8,28,0.05,7,1,1,-0.037712985615790534,0.7711449097140651
8,28,0.1,7,1,1,-0.037712985615790534,0.7711449097140651
8,28,0.2,7,1,1,-0.037712985615790534,0.7711449097140651
8,28,0.35,7,1,1,-0.037712985615790534,0.7711449097140651
8,28,0.5,7,1,1,-0.037712985615790534,0.7711449097140651
8,28,0.75,7,1,1,-0.037712985615790534,0.7711449097140651
8,28,1.0,7,1,1,-0.037712985615790534,0.7711449097140651
8,28,1.5,7,1,1,-0.037712985615790534,0.7711449097140651
8,28,2.0,7,1,1,-0.037712985615790534,0.7711449097140651
8,28,3.0,7,1,5,-0.037712985615790534,0.7711449097140651
8,29,0.0,610,6,6,-0.037712985615790534,0.7711449097140651
8,29,0.05,610,6,2,-0.037712985615790534,0.7711449097140651
8,29,0.1,610,6,2,-0.037712985615790534,0.7711449097140651
8,29,0.2,610,6,2,-0.037712985615790534,0.7711449097140651
8,29,0.35,610,6,2,-0.037712985615790534,0.7711449097140651
8,29,0.5,610,6,2,-0.037712985615790534,0.7711449097140651
8,29,0.75,610,6,2,-0.037712985615790534,0.7711449097140651
8,29,1.0,610,6,2,-0.037712985615790534,0.7711449097140651
8,29,1.5,610,6,3,-0.037712985615790534,0.7711449097140651
8,29,2.0,610,6,3,-0.037712985615790534,0.7711449097140651
8,29,3.0,610,6,3,-0.037712985615790534,0.7711449097140651
8,30,0.0,775,1,1,-0.037712985615790534,0.7711449097140651
8,30,0.05,775,1,1,-0.037712985615790534,0.7711449097140651
8,30,0.1,775,1,1,-0.037712985615790534,0.7711449097140651
8,30,0.2,775,1,1,-0.037712985615790534,0.7711449097140651
8,30,0.35,775,1,7,-0.037712985615790534,0.7711449097140651
8,30,0.5,775,1,23,-0.037712985615790534,0.7711449097140651
8,30,0.75,775,1,63,-0.037712985615790534,0.7711449097140651
8,30,1.0,775,1,124,-0.037712985615790534,0.7711449097140651
8,30,1.5,775,1,210,-0.037712985615790534,0.7711449097140651
8,30,2.0,775,1,267,-0.037712985615790534,0.7711449097140651
8,30,3.0,775,1,303,-0.037712985615790534,0.7711449097140651
8,31,0.0,920,1,1,-0.037712985615790534,0.7711449097140651
8,31,0.05,920,1,1,-0.037712985615790534,0.7711449097140651
8,31,0.1,920,1,1,-0.037712985615790534,0.7711449097140651
8,31,0.2,920,1,1,-0.037712985615790534,0.7711449097140651
8,31,0.35,920,1,2,-0.037712985615790534,0.7711449097140651
8,31,0.5,920,1,9,-0.037712985615790534,0.7711449097140651
8,31,0.75,920,1,31,-0.037712985615790534,0.7711449097140651
8,31,1.0,920,1,72,-0.037712985615790534,0.7711449097140651
8,31,1.5,920,1,156,-0.037712985615790534,0.7711449097140651
8,31,2.0,920,1,213,-0.037712985615790534,0.7711449097140651
8,31,3.0,920,1,268,-0.037712985615790534,0.7711449097140651
8,32,0.0,753,1,1,-0.037712985615790534,0.7711449097140651
8,32,0.05,753,1,1,-0.037712985615790534,0.7711449097140651
8,32,0.1,753,1,2,-0.037712985615790534,0.7711449097140651
8,32,0.2,753,1,5,-0.037712985615790534,0.7711449097140651
8,32,0.35,753,1,48,-0.037712985615790534,0.7711449097140651
8,32,0.5,753,1,114,-0.037712985615790534,0.7711449097140651
8,32,0.75,753,1,230,-0.037712985615790534,0.7711449097140651
8,32,1.0,753,1,297,-0.037712985615790534,0.7711449097140651
8,32,1.5,753,1,364,-0.037712985615790534,0.7711449097140651
8,32,2.0,753,1,383,-0.037712985615790534,0.7711449097140651
8,32,3.0,753,1,410,-0.037712985615790534,0.7711449097140651
8,33,0.0,586,5,5,-0.037712985615790534,0.7711449097140651
8,33,0.05,586,5,4,-0.037712985615790534,0.7711449097140651
8,33,0.1,586,5,9,-0.037712985615790534,0.7711449097140651
8,33,0.2,586,5,34,-0.037712985615790534,0.7711449097140651
8,33,0.35,586,5,120,-0.037712985615790534,0.7711449097140651
8,33,0.5,586,5,206,-0.037712985615790534,0.7711449097140651
8,33,0.75,586,5,311,-0.037712985615790534,0.7711449097140651
8,33,1.0,586,5,378,-0.037712985615790534,0.7711449097140651
8,33,1.5,586,5,437,-0.037712985615790534,0.7711449097140651
8,33,2.0,586,5,467,-0.037712985615790534,0.7711449097140651
8,33,3.0,586,5,492,-0.037712985615790534,0.7711449097140651
8,34,0.0,91,1,1,-0.037712985615790534,0.7711449097140651
8,34,0.05,91,1,2,-0.037712985615790534,0.7711449097140651
8,34,0.1,91,1,3,-0.037712985615790534,0.7711449097140651
8,34,0.2,91,1,24,-0.037712985615790534,0.7711449097140651
8,34,0.35,91,1,107,-0.037712985615790534,0.7711449097140651
8,34,0.5,91,1,221,-0.037712985615790534,0.7711449097140651
8,34,0.75,91,1,362,-0.037712985615790534,0.7711449097140651
8,34,1.0,91,1,441,-0.037712985615790534,0.7711449097140651
8,34,1.5,91,1,503,-0.037712985615790534,0.7711449097140651
8,34,2.0,91,1,527,-0.037712985615790534,0.7711449097140651
8,34,3.0,91,1,556,-0.037712985615790534,0.7711449097140651
9,0,0.0,222,1,1,-0.01831830882955816,0.37241083504983685
9,0,0.05,222,1,1,-0.01831830882955816,0.37241083504983685
9,0,0.1,222,1,1,-0.01831830882955816,0.37241083504983685
9,0,0.2,222,1,1,-0.01831830882955816,0.37241083504983685
9,0,0.35,222,1,1,-0.01831830882955816,0.37241083504983685
9,0,0.5,222,1,1,-0.01831830882955816,0.37241083504983685
9,0,0.75,222,1,1,-0.01831830882955816,0.37241083504983685
9,0,1.0,222,1,1,-0.01831830882955816,0.37241083504983685
9,0,1.5,222,1,1,-0.01831830882955816,0.37241083504983685
9,0,2.0,222,1,1,-0.01831830882955816,0.37241083504983685
9,0,3.0,222,1,11,-0.01831830882955816,0.37241083504983685
9,1,0.0,826,1,1,-0.01831830882955816,0.37241083504983685
9,1,0.05,826,1,1,-0.01831830882955816,0.37241083504983685
9,1,0.1,826,1,1,-0.01831830882955816,0.37241083504983685
9,1,0.2,826,1,1,-0.01831830882955816,0.37241083504983685
9,1,0.35,826,1,1,-0.01831830882955816,0.37241083504983685
9,1,0.5,826,1,1,-0.01831830882955816,0.37241083504983685
9,1,0.75,826,1,1,-0.01831830882955816,0.37241083504983685
9,1,1.0,826,1,1,-0.01831830882955816,0.37241083504983685
9,1,1.5,826,1,4,-0.01831830882955816,0.37241083504983685
9,1,2.0,826,1,7,-0.01831830882955816,0.37241083504983685
9,1,3.0,826,1,30,-0.01831830882955816,0.37241083504983685
9,2,0.0,922,4,4,-0.01831830882955816,0.37241083504983685
9,2,0.05,922,4,2,-0.01831830882955816,0.37241083504983685
9,2,0.1,922,4,2,-0.01831830882955816,0.37241083504983685
9,2,0.2,922,4,3,-0.01831830882955816,0.37241083504983685
9,2,0.35,922,4,3,-0.01831830882955816,0.37241083504983685
9,2,0.5,922,4,4,-0.01831830882955816,0.37241083504983685
9,2,0.75,922,4,6,-0.01831830882955816,0.37241083504983685
9,2,1.0,922,4,6,-0.01831830882955816,0.37241083504983685
9,2,1.5,922,4,9,-0.01831830882955816,0.37241083504983685
9,2,2.0,922,4,15,-0.01831830882955816,0.37241083504983685
9,2,3.0,922,4,40,-0.01831830882955816,0.37241083504983685
9,3,0.0,691,59,59,-0.01831830882955816,0.37241083504983685
9,3,0.05,691,59,41,-0.01831830882955816,0.37241083504983685
9,3,0.1,691,59,38,-0.01831830882955816,0.37241083504983685
9,3,0.2,691,59,45,-0.01831830882955816,0.37241083504983685
9,3,0.35,691,59,64,-0.01831830882955816,0.37241083504983685
9,3,0.5,691,59,97,-0.01831830882955816,0.37241083504983685
9,3,0.75,691,59,154,-0.01831830882955816,0.37241083504983685
9,3,1.0,691,59,193,-0.01831830882955816,0.37241083504983685
9,3,1.5,691,59,238,-0.01831830882955816,0.37241083504983685
9,3,2.0,691,59,261,-0.01831830882955816,0.37241083504983685
9,3,3.0,691,59,277,-0.01831830882955816,0.37241083504983685
9,4,0.0,86,1,1,-0.01831830882955816,0.37241083504983685
9,4,0.05,86,1,1,-0.01831830882955816,0.37241083504983685
9,4,0.1,86,1,1,-0.01831830882955816,0.37241083504983685
9,4,0.2,86,1,1,-0.01831830882955816,0.37241083504983685
9,4,0.35,86,1,1,-0.01831830882955816,0.37241083504983685
9,4,0.5,86,1,1,-0.01831830882955816,0.37241083504983685
9,4,0.75,86,1,1,-0.01831830882955816,0.37241083504983685
9,4,1.0,86,1,2,-0.01831830882955816,0.37241083504983685
9,4,1.5,86,1,6,-0.01831830882955816,0.37241083504983685
9,4,2.0,86,1,29,-0.01831830882955816,0.37241083504983685
9,4,3.0,86,1,77,-0.01831830882955816,0.37241083504983685
9,5,0.0,468,1,1,-0.01831830882955816,0.37241083504983685
9,5,0.05,468,1,1,-0.01831830882955816,0.37241083504983685
9,5,0.1,468,1,1,-0.01831830882955816,0.37241083504983685
9,5,0.2,468,1,5,-0.01831830882955816,0.37241083504983685
9,5,0.35,468,1,21,-0.01831830882955816,0.37241083504983685
9,5,0.5,468,1,44,-0.01831830882955816,0.37241083504983685
9,5,0.75,468,1,104,-0.01831830882955816,0.37241083504983685
9,5,1.0,468,1,166,-0.01831830882955816,0.37241083504983685
9,5,1.5,468,1,245,-0.01831830882955816,0.37241083504983685
9,5,2.0,468,1,286,-0.01831830882955816,0.37241083504983685
9,5,3.0,468,1,326,-0.01831830882955816,0.37241083504983685
9,6,0.0,89,1,1,-0.01831830882955816,0.37241083504983685
9,6,0.05,89,1,1,-0.01831830882955816,0.37241083504983685
9,6,0.1,89,1,1,-0.01831830882955816,0.37241083504983685
9,6,0.2,89,1,1,-0.01831830882955816,0.37241083504983685
9,6,0.35,89,1,6,-0.01831830882955816,0.37241083504983685
9,6,0.5,89,1,9,-0.01831830882955816,0.37241083504983685
9,6,0.75,89,1,56,-0.01831830882955816,0.37241083504983685
9,6,1.0,89,1,91,-0.01831830882955816,0.37241083504983685
9,6,1.5,89,1,178,-0.01831830882955816,0.37241083504983685
9,6,2.0,89,1,222,-0.01831830882955816,0.37241083504983685
9,6,3.0,89,1,273,-0.01831830882955816,0.37241083504983685
9,7,0.0,713,1,1,-0.01831830882955816,0.37241083504983685
9,7,0.05,713,1,1,-0.01831830882955816,0.37241083504983685
9,7,0.1,713,1,1,-0.01831830882955816,0.37241083504983685
9,7,0.2,713,1,1,-0.01831830882955816,0.37241083504983685
9,7,0.35,713,1,4,-0.01831830882955816,0.37241083504983685
9,7,0.5,713,1,29,-0.01831830882955816,0.37241083504983685
9,7,0.75,713,1,120,-0.01831830882955816,0.37241083504983685
9,7,1.0,713,1,197,-0.01831830882955816,0.37241083504983685
9,7,1.5,713,1,301,-0.01831830882955816,0.37241083504983685
9,7,2.0,713,1,345,-0.01831830882955816,0.37241083504983685
9,7,3.0,713,1,383,-0.01831830882955816,0.37241083504983685
9,8,0.0,865,1,1,-0.01831830882955816,0.37241083504983685
9,8,0.05,865,1,1,-0.01831830882955816,0.37241083504983685
9,8,0.1,865,1,1,-0.01831830882955816,0.37241083504983685
9,8,0.2,865,1,1,-0.01831830882955816,0.37241083504983685
9,8,0.35,865,1,2,-0.01831830882955816,0.37241083504983685
9,8,0.5,865,1,11,-0.01831830882955816,0.37241083504983685
9,8,0.75,865,1,47,-0.01831830882955816,0.37241083504983685
9,8,1.0,865,1,116,-0.01831830882955816,0.37241083504983685
9,8,1.5,865,1,214,-0.01831830882955816,0.37241083504983685
9,8,2.0,865,1,264,-0.01831830882955816,0.37241083504983685
9,8,3.0,865,1,301,-0.01831830882955816,0.37241083504983685
9,9,0.0,492,1,1,-0.01831830882955816,0.37241083504983685
9,9,0.05,492,1,1,-0.01831830882955816,0.37241083504983685
9,9,0.1,492,1,2,-0.01831830882955816,0.37241083504983685
9,9,0.2,492,1,19,-0.01831830882955816,0.37241083504983685
9,9,0.35,492,1,116,-0.01831830882955816,0.37241083504983685
9,9,0.5,492,1,232,-0.01831830882955816,0.37241083504983685
9,9,0.75,492,1,365,-0.01831830882955816,0.37241083504983685
9,9,1.0,492,1,440,-0.01831830882955816,0.37241083504983685
9,9,1.5,492,1,488,-0.01831830882955816,0.37241083504983685
9,9,2.0,492,1,516,-0.01831830882955816,0.37241083504983685
9,9,3.0,492,1,542,-0.01831830882955816,0.37241083504983685
9,10,0.0,765,7,7,-0.01831830882955816,0.37241083504983685
9,10,0.05,765,7,21,-0.01831830882955816,0.37241083504983685
9,10,0.1,765,7,54,-0.01831830882955816,0.37241083504983685
9,10,0.2,765,7,161,-0.01831830882955816,0.37241083504983685
9,10,0.35,765,7,328,-0.01831830882955816,0.37241083504983685
9,10,0.5,765,7,445,-0.01831830882955816,0.37241083504983685
9,10,0.75,765,7,548,-0.01831830882955816,0.37241083504983685
9,10,1.0,765,7,589,-0.01831830882955816,0.37241083504983685
9,10,1.5,765,7,627,-0.01831830882955816,0.37241083504983685
9,10,2.0,765,7,649,-0.01831830882955816,0.37241083504983685
9,10,3.0,765,7,671,-0.01831830882955816,0.37241083504983685
9,11,0.0,1023,4,4,-0.01831830882955816,0.37241083504983685
9,11,0.05,1023,4,5,-0.01831830882955816,0.37241083504983685
9,11,0.1,1023,4,11,-0.01831830882955816,0.37241083504983685
9,11,0.2,1023,4,47,-0.01831830882955816,0.37241083504983685
9,11,0.35,1023,4,164,-0.01831830882955816,0.37241083504983685
9,11,0.5,1023,4,265,-0.01831830882955816,0.37241083504983685
9,11,0.75,1023,4,380,-0.01831830882955816,0.37241083504983685
9,11,1.0,1023,4,448,-0.01831830882955816,0.37241083504983685
9,11,1.5,1023,4,495,-0.01831830882955816,0.37241083504983685
9,11,2.0,1023,4,510,-0.01831830882955816,0.37241083504983685
9,11,3.0,1023,4,525,-0.01831830882955816,0.37241083504983685
9,12,0.0,597,1,1,-0.01831830882955816,0.37241083504983685
9,12,0.05,597,1,7,-0.01831830882955816,0.37241083504983685
9,12,0.1,597,1,31,-0.01831830882955816,0.37241083504983685
9,12,0.2,597,1,146,-0.01831830882955816,0.37241083504983685
9,12,0.35,597,1,327,-0.01831830882955816,0.37241083504983685
9,12,0.5,597,1,461,-0.01831830882955816,0.37241083504983685
9,12,0.75,597,1,579,-0.01831830882955816,0.37241083504983685
9,12,1.0,597,1,634,-0.01831830882955816,0.37241083504983685
9,12,1.5,597,1,682,-0.01831830882955816,0.37241083504983685
9,12,2.0,597,1,712,-0.01831830882955816,0.37241083504983685
9,12,3.0,597,1,753,-0.01831830882955816,0.37241083504983685
9,13,0.0,562,1,1,-0.01831830882955816,0.37241083504983685
9,13,0.05,562,1,1,-0.01831830882955816,0.37241083504983685
9,13,0.1,562,1,4,-0.01831830882955816,0.37241083504983685
9,13,0.2,562,1,53,-0.01831830882955816,0.37241083504983685
9,13,0.35,562,1,237,-0.01831830882955816,0.37241083504983685
9,13,0.5,562,1,409,-0.01831830882955816,0.37241083504983685
9,13,0.75,562,1,553,-0.01831830882955816,0.37241083504983685
9,13,1.0,562,1,607,-0.01831830882955816,0.37241083504983685
9,13,1.5,562,1,662,-0.01831830882955816,0.37241083504983685
9,13,2.0,562,1,689,-0.01831830882955816,0.37241083504983685
9,13,3.0,562,1,716,-0.01831830882955816,0.37241083504983685
9,14,0.0,478,1,1,-0.01831830882955816,0.37241083504983685
9,14,0.05,478,1,1,-0.01831830882955816,0.37241083504983685
9,14,0.1,478,1,6,-0.01831830882955816,0.37241083504983685
9,14,0.2,478,1,67,-0.01831830882955816,0.37241083504983685
9,14,0.35,478,1,247,-0.01831830882955816,0.37241083504983685
9,14,0.5,478,1,407,-0.01831830882955816,0.37241083504983685
9,14,0.75,478,1,565,-0.01831830882955816,0.37241083504983685
9,14,1.0,478,1,627,-0.01831830882955816,0.37241083504983685
9,14,1.5,478,1,691,-0.01831830882955816,0.37241083504983685
9,14,2.0,478,1,719,-0.01831830882955816,0.37241083504983685
9,14,3.0,478,1,759,-0.01831830882955816,0.37241083504983685
9,15,0.0,267,2,2,-0.01831830882955816,0.37241083504983685
9,15,0.05,267,2,10,-0.01831830882955816,0.37241083504983685
9,15,0.1,267,2,30,-0.01831830882955816,0.37241083504983685
9,15,0.2,267,2,152,-0.01831830882955816,0.37241083504983685
9,15,0.35,267,2,385,-0.01831830882955816,0.37241083504983685
9,15,0.5,267,2,544,-0.01831830882955816,0.37241083504983685
9,15,0.75,267,2,648,-0.01831830882955816,0.37241083504983685
9,15,1.0,267,2,716,-0.01831830882955816,0.37241083504983685
9,15,1.5,267,2,777,-0.01831830882955816,0.37241083504983685
9,15,2.0,267,2,801,-0.01831830882955816,0.37241083504983685
9,15,3.0,267,2,854,-0.01831830882955816,0.37241083504983685
9,16,0.0,917,1,1,-0.01831830882955816,0.37241083504983685
9,16,0.05,917,1,1,-0.01831830882955816,0.37241083504983685
9,16,0.1,917,1,1,-0.01831830882955816,0.37241083504983685
9,16,0.2,917,1,23,-0.01831830882955816,0.37241083504983685
9,16,0.35,917,1,198,-0.01831830882955816,0.37241083504983685
9,16,0.5,917,1,364,-0.01831830882955816,0.37241083504983685
9,16,0.75,917,1,510,-0.01831830882955816,0.37241083504983685
9,16,1.0,917,1,577,-0.01831830882955816,0.37241083504983685
9,16,1.5,917,1,654,-0.01831830882955816,0.37241083504983685
9,16,2.0,917,1,692,-0.01831830882955816,0.37241083504983685
9,16,3.0,917,1,734,-0.01831830882955816,0.37241083504983685
9,17,0.0,656,1,1,-0.01831830882955816,0.37241083504983685
9,17,0.05,656,1,2,-0.01831830882955816,0.37241083504983685
9,17,0.1,656,1,22,-0.01831830882955816,0.37241083504983685
9,17,0.2,656,1,103,-0.01831830882955816,0.37241083504983685
9,17,0.35,656,1,306,-0.01831830882955816,0.37241083504983685
9,17,0.5,656,1,432,-0.01831830882955816,0.37241083504983685
9,17,0.75,656,1,540,-0.01831830882955816,0.37241083504983685
9,17,1.0,656,1,601,-0.01831830882955816,0.37241083504983685
9,17,1.5,656,1,657,-0.01831830882955816,0.37241083504983685
9,17,2.0,656,1,684,-0.01831830882955816,0.37241083504983685
9,17,3.0,656,1,720,-0.01831830882955816,0.37241083504983685
9,18,0.0,889,4,4,-0.01831830882955816,0.37241083504983685
9,18,0.05,889,4,15,-0.01831830882955816,0.37241083504983685
9,18,0.1,889,4,36,-0.01831830882955816,0.37241083504983685
9,18,0.2,889,4,141,-0.01831830882955816,0.37241083504983685
9,18,0.35,889,4,320,-0.01831830882955816,0.37241083504983685
9,18,0.5,889,4,435,-0.01831830882955816,0.37241083504983685
9,18,0.75,889,4,542,-0.01831830882955816,0.37241083504983685
9,18,1.0,889,4,581,-0.01831830882955816,0.37241083504983685
9,18,1.5,889,4,627,-0.01831830882955816,0.37241083504983685
9,18,2.0,889,4,656,-0.01831830882955816,0.37241083504983685
9,18,3.0,889,4,681,-0.01831830882955816,0.37241083504983685
9,19,0.0,510,1,1,-0.01831830882955816,0.37241083504983685
9,19,0.05,510,1,1,-0.01831830882955816,0.37241083504983685
9,19,0.1,510,1,6,-0.01831830882955816,0.37241083504983685
9,19,0.2,510,1,38,-0.01831830882955816,0.37241083504983685
9,19,0.35,510,1,124,-0.01831830882955816,0.37241083504983685
9,19,0.5,510,1,236,-0.01831830882955816,0.37241083504983685
9,19,0.75,510,1,344,-0.01831830882955816,0.37241083504983685
9,19,1.0,510,1,400,-0.01831830882955816,0.37241083504983685
9,19,1.5,510,1,452,-0.01831830882955816,0.37241083504983685
9,19,2.0,510,1,470,-0.01831830882955816,0.37241083504983685
9,19,3.0,510,1,497,-0.01831830882955816,0.37241083504983685
