snr_db,trial,packet_index,event_index,total_symbols,header_valid,argmax_correct,argmax_ser,pilot_correct,pilot_ser
-16.0,0,1,1,35,True,35,0.0,35,0.0
-16.0,1,1,1,35,True,35,0.0,35,0.0
-16.0,2,1,1,35,True,35,0.0,35,0.0
-16.0,3,1,1,35,True,35,0.0,35,0.0
-16.0,4,1,1,35,True,35,0.0,35,0.0
-16.0,5,1,1,35,True,35,0.0,35,0.0
-16.0,6,1,1,35,True,35,0.0,35,0.0
-16.0,7,1,1,35,True,35,0.0,35,0.0
-16.0,8,1,1,35,True,35,0.0,35,0.0
-16.0,9,1,1,35,True,35,0.0,35,0.0
-16.0,10,1,1,35,True,35,0.0,35,0.0
-16.0,11,1,1,35,True,35,0.0,35,0.0
-16.0,12,1,1,35,True,35,0.0,35,0.0
-16.0,13,1,1,35,True,35,0.0,35,0.0
-16.0,14,1,1,35,True,35,0.0,35,0.0
-16.0,15,1,1,35,True,35,0.0,35,0.0
-16.0,16,1,1,35,True,35,0.0,35,0.0
-16.0,17,1,1,35,True,35,0.0,35,0.0
-16.0,18,1,1,35,True,35,0.0,35,0.0
-16.0,19,1,1,35,True,35,0.0,35,0.0
-16.0,20,1,1,35,True,35,0.0,35,0.0
-16.0,21,1,1,35,True,35,0.0,35,0.0
-16.0,22,1,1,35,True,35,0.0,35,0.0
-16.0,23,1,1,35,True,35,0.0,35,0.0
-16.0,24,1,1,35,True,35,0.0,35,0.0
-16.0,25,1,1,35,True,35,0.0,35,0.0
-16.0,26,1,1,35,True,35,0.0,35,0.0
-16.0,27,1,1,35,True,35,0.0,35,0.0
-16.0,28,1,1,35,True,35,0.0,35,0.0
-16.0,29,1,1,35,True,35,0.0,35,0.0
-16.0,0,2,2,35,True,35,0.0,35,0.0
-16.0,1,2,2,35,True,35,0.0,35,0.0
-16.0,2,2,2,35,True,35,0.0,35,0.0
-16.0,3,2,2,35,True,35,0.0,35,0.0
-16.0,4,2,2,35,True,35,0.0,35,0.0
-16.0,5,2,2,35,True,35,0.0,35,0.0
-16.0,6,2,2,35,True,35,0.0,35,0.0
-16.0,7,2,2,35,True,35,0.0,35,0.0
-16.0,8,2,2,35,True,35,0.0,35,0.0
-16.0,9,2,2,35,True,35,0.0,35,0.0
-16.0,10,2,2,35,True,35,0.0,35,0.0
-16.0,11,2,2,35,True,35,0.0,35,0.0
-16.0,12,2,2,35,True,35,0.0,35,0.0
-16.0,13,2,2,35,True,35,0.0,35,0.0
-16.0,14,2,2,35,True,35,0.0,35,0.0
-16.0,15,2,2,35,True,35,0.0,35,0.0
-16.0,16,2,2,35,True,35,0.0,35,0.0
-16.0,17,2,2,35,True,35,0.0,35,0.0
-16.0,18,2,2,35,True,35,0.0,35,0.0
-16.0,19,2,2,35,True,35,0.0,35,0.0
-16.0,20,2,2,35,True,35,0.0,35,0.0
-16.0,21,2,2,35,True,35,0.0,35,0.0
-16.0,22,2,2,35,True,35,0.0,35,0.0
-16.0,23,2,2,35,True,35,0.0,35,0.0
-16.0,24,2,2,35,True,35,0.0,35,0.0
-16.0,25,2,2,35,True,35,0.0,35,0.0
-16.0,26,2,2,35,True,35,0.0,35,0.0
-16.0,27,2,2,35,True,35,0.0,35,0.0
-16.0,28,2,2,35,True,35,0.0,35,0.0
-16.0,29,2,2,35,True,35,0.0,35,0.0
-16.0,0,3,3,35,True,35,0.0,35,0.0
-16.0,1,3,3,35,True,35,0.0,35,0.0
-16.0,2,3,3,35,True,35,0.0,35,0.0
-16.0,3,3,3,35,True,35,0.0,35,0.0
-16.0,4,3,3,35,True,35,0.0,35,0.0
-16.0,5,3,3,35,True,35,0.0,35,0.0
-16.0,6,3,3,35,True,35,0.0,35,0.0
-16.0,7,3,3,35,True,35,0.0,35,0.0
-16.0,8,3,3,35,True,35,0.0,35,0.0
-16.0,9,3,3,35,True,35,0.0,35,0.0
-16.0,10,3,3,35,True,35,0.0,35,0.0
-16.0,11,3,3,35,True,35,0.0,35,0.0
-16.0,12,3,3,35,True,35,0.0,35,0.0
-16.0,13,3,3,35,True,35,0.0,35,0.0
-16.0,14,3,3,35,True,35,0.0,35,0.0
-16.0,15,3,3,35,True,35,0.0,35,0.0
-16.0,16,3,3,35,True,35,0.0,35,0.0
-16.0,17,3,3,35,True,35,0.0,35,0.0
-16.0,18,3,3,35,True,35,0.0,35,0.0
-16.0,19,3,3,35,True,35,0.0,35,0.0
-16.0,20,3,3,35,True,35,0.0,35,0.0
-16.0,21,3,3,35,True,35,0.0,35,0.0
-16.0,22,3,3,35,True,35,0.0,35,0.0
-16.0,23,3,3,35,True,35,0.0,35,0.0
-16.0,24,3,3,35,True,35,0.0,35,0.0
-16.0,25,3,3,35,True,35,0.0,35,0.0
-16.0,26,3,3,35,True,35,0.0,35,0.0
-16.0,27,3,3,35,True,35,0.0,35,0.0
-16.0,28,3,3,35,True,35,0.0,35,0.0
-16.0,29,3,3,35,True,35,0.0,35,0.0
-16.0,0,5,5,35,True,35,0.0,35,0.0
-16.0,1,5,5,35,True,35,0.0,35,0.0
-16.0,2,5,5,35,True,35,0.0,35,0.0
-16.0,3,5,5,35,True,35,0.0,35,0.0
-16.0,4,5,5,35,True,35,0.0,35,0.0
-16.0,5,5,5,35,True,35,0.0,35,0.0
-16.0,6,5,5,35,True,35,0.0,35,0.0
-16.0,7,5,5,35,True,35,0.0,35,0.0
-16.0,8,5,5,35,True,35,0.0,35,0.0
-16.0,9,5,5,35,True,35,0.0,35,0.0
-16.0,10,5,5,35,True,35,0.0,35,0.0
-16.0,11,5,5,35,True,35,0.0,35,0.0
-16.0,12,5,5,35,True,35,0.0,35,0.0
-16.0,13,5,5,35,True,35,0.0,35,0.0
-16.0,14,5,5,35,True,35,0.0,35,0.0
-16.0,15,5,5,35,True,35,0.0,35,0.0
-16.0,16,5,5,35,True,35,0.0,35,0.0
-16.0,17,5,5,35,True,35,0.0,35,0.0
-16.0,18,5,5,35,True,35,0.0,35,0.0
-16.0,19,5,5,35,True,35,0.0,35,0.0
-16.0,20,5,5,35,True,35,0.0,35,0.0
-16.0,21,5,5,35,True,35,0.0,35,0.0
-16.0,22,5,5,35,True,35,0.0,35,0.0
-16.0,23,5,5,35,True,35,0.0,35,0.0
-16.0,24,5,5,35,True,35,0.0,35,0.0
-16.0,25,5,5,35,True,35,0.0,35,0.0
-16.0,26,5,5,35,True,35,0.0,35,0.0
-16.0,27,5,5,35,True,35,0.0,35,0.0
-16.0,28,5,5,35,True,35,0.0,35,0.0
-16.0,29,5,5,35,True,35,0.0,35,0.0
-16.0,0,6,6,35,True,35,0.0,35,0.0
-16.0,1,6,6,35,True,35,0.0,35,0.0
-16.0,2,6,6,35,True,35,0.0,35,0.0
-16.0,3,6,6,35,True,35,0.0,35,0.0
-16.0,4,6,6,35,True,35,0.0,35,0.0
-16.0,5,6,6,35,True,35,0.0,35,0.0
-16.0,6,6,6,35,True,35,0.0,35,0.0
-16.0,7,6,6,35,True,35,0.0,35,0.0
-16.0,8,6,6,35,True,35,0.0,35,0.0
-16.0,9,6,6,35,True,35,0.0,35,0.0
-16.0,10,6,6,35,True,35,0.0,35,0.0
-16.0,11,6,6,35,True,35,0.0,35,0.0
-16.0,12,6,6,35,True,35,0.0,35,0.0
-16.0,13,6,6,35,True,35,0.0,35,0.0
-16.0,14,6,6,35,True,35,0.0,35,0.0
-16.0,15,6,6,35,True,35,0.0,35,0.0
-16.0,16,6,6,35,True,35,0.0,35,0.0
-16.0,17,6,6,35,True,35,0.0,35,0.0
-16.0,18,6,6,35,True,35,0.0,35,0.0
-16.0,19,6,6,35,True,35,0.0,35,0.0
-16.0,20,6,6,35,True,35,0.0,35,0.0
-16.0,21,6,6,35,True,35,0.0,35,0.0
-16.0,22,6,6,35,True,35,0.0,35,0.0
-16.0,23,6,6,35,True,35,0.0,35,0.0
-16.0,24,6,6,35,True,35,0.0,35,0.0
-16.0,25,6,6,35,True,35,0.0,35,0.0
-16.0,26,6,6,35,True,35,0.0,35,0.0
-16.0,27,6,6,35,True,35,0.0,35,0.0
-16.0,28,6,6,35,True,35,0.0,35,0.0
-16.0,29,6,6,35,True,35,0.0,35,0.0
-18.0,0,1,1,35,True,35,0.0,35,0.0
-18.0,1,1,1,35,True,35,0.0,35,0.0
-18.0,2,1,1,35,True,35,0.0,35,0.0
-18.0,3,1,1,35,True,35,0.0,35,0.0
-18.0,4,1,1,35,True,35,0.0,35,0.0
-18.0,5,1,1,35,True,35,0.0,35,0.0
-18.0,6,1,1,35,True,35,0.0,35,0.0
-18.0,7,1,1,35,True,35,0.0,35,0.0
-18.0,8,1,1,35,True,35,0.0,35,0.0
-18.0,9,1,1,35,True,35,0.0,35,0.0
-18.0,10,1,1,35,True,35,0.0,35,0.0
-18.0,11,1,1,35,True,35,0.0,35,0.0
-18.0,12,1,1,35,True,35,0.0,35,0.0
-18.0,13,1,1,35,True,35,0.0,35,0.0
-18.0,14,1,1,35,True,35,0.0,35,0.0
-18.0,15,1,1,35,True,35,0.0,35,0.0
-18.0,16,1,1,35,True,35,0.0,35,0.0
-18.0,17,1,1,35,True,35,0.0,35,0.0
-18.0,18,1,1,35,True,35,0.0,35,0.0
-18.0,19,1,1,35,True,35,0.0,35,0.0
-18.0,20,1,1,35,True,35,0.0,35,0.0
-18.0,21,1,1,35,True,35,0.0,35,0.0
-18.0,22,1,1,35,True,35,0.0,35,0.0
-18.0,23,1,1,35,True,35,0.0,35,0.0
-18.0,24,1,1,35,True,35,0.0,35,0.0
-18.0,25,1,1,35,True,35,0.0,35,0.0
-18.0,26,1,1,35,True,35,0.0,35,0.0
-18.0,27,1,1,35,True,35,0.0,35,0.0
-18.0,28,1,1,35,True,35,0.0,35,0.0
-18.0,29,1,1,35,True,35,0.0,35,0.0
-18.0,0,2,2,35,True,35,0.0,35,0.0
-18.0,1,2,2,35,True,35,0.0,35,0.0
-18.0,2,2,2,35,True,35,0.0,35,0.0
-18.0,3,2,2,35,True,35,0.0,35,0.0
-18.0,4,2,2,35,True,35,0.0,35,0.0
-18.0,5,2,2,35,True,35,0.0,35,0.0
-18.0,6,2,2,35,True,35,0.0,35,0.0
-18.0,7,2,2,35,True,35,0.0,35,0.0
-18.0,8,2,2,35,True,35,0.0,35,0.0
-18.0,9,2,2,35,True,35,0.0,35,0.0
-18.0,10,2,2,35,True,35,0.0,35,0.0
-18.0,11,2,2,35,True,35,0.0,35,0.0
-18.0,12,2,2,35,True,35,0.0,35,0.0
-18.0,13,2,2,35,True,35,0.0,35,0.0
-18.0,14,2,2,35,True,35,0.0,35,0.0
-18.0,15,2,2,35,True,35,0.0,35,0.0
-18.0,16,2,2,35,True,35,0.0,35,0.0
-18.0,17,2,2,35,True,35,0.0,35,0.0
-18.0,18,2,2,35,True,35,0.0,35,0.0
-18.0,19,2,2,35,True,35,0.0,35,0.0
-18.0,20,2,2,35,True,35,0.0,35,0.0
-18.0,21,2,2,35,True,35,0.0,35,0.0
-18.0,22,2,2,35,True,35,0.0,35,0.0
-18.0,23,2,2,35,True,35,0.0,35,0.0
-18.0,24,2,2,35,True,35,0.0,35,0.0
-18.0,25,2,2,35,True,35,0.0,35,0.0
-18.0,26,2,2,35,True,35,0.0,35,0.0
-18.0,27,2,2,35,True,35,0.0,35,0.0
-18.0,28,2,2,35,True,35,0.0,35,0.0
-18.0,29,2,2,35,True,35,0.0,35,0.0
-18.0,0,3,3,35,True,35,0.0,35,0.0
-18.0,1,3,3,35,True,35,0.0,35,0.0
-18.0,2,3,3,35,True,35,0.0,35,0.0
-18.0,3,3,3,35,True,35,0.0,35,0.0
-18.0,4,3,3,35,True,35,0.0,35,0.0
-18.0,5,3,3,35,True,35,0.0,35,0.0
-18.0,6,3,3,35,True,35,0.0,35,0.0
-18.0,7,3,3,35,True,35,0.0,35,0.0
-18.0,8,3,3,35,True,35,0.0,35,0.0
-18.0,9,3,3,35,True,35,0.0,35,0.0
-18.0,10,3,3,35,True,35,0.0,35,0.0
-18.0,11,3,3,35,True,35,0.0,35,0.0
-18.0,12,3,3,35,True,35,0.0,35,0.0
-18.0,13,3,3,35,True,35,0.0,35,0.0
-18.0,14,3,3,35,True,35,0.0,35,0.0
-18.0,15,3,3,35,True,35,0.0,35,0.0
-18.0,16,3,3,35,True,35,0.0,35,0.0
-18.0,17,3,3,35,True,35,0.0,35,0.0
-18.0,18,3,3,35,True,35,0.0,35,0.0
-18.0,19,3,3,35,True,35,0.0,35,0.0
-18.0,20,3,3,35,True,35,0.0,35,0.0
-18.0,21,3,3,35,True,35,0.0,35,0.0
-18.0,22,3,3,35,True,35,0.0,35,0.0
-18.0,23,3,3,35,True,35,0.0,35,0.0
-18.0,24,3,3,35,True,35,0.0,35,0.0
-18.0,25,3,3,35,True,35,0.0,35,0.0
-18.0,26,3,3,35,True,35,0.0,35,0.0
-18.0,27,3,3,35,True,35,0.0,35,0.0
-18.0,28,3,3,35,True,35,0.0,35,0.0
-18.0,29,3,3,35,True,35,0.0,35,0.0
-18.0,0,5,5,35,True,35,0.0,35,0.0
-18.0,1,5,5,35,True,35,0.0,35,0.0
-18.0,2,5,5,35,True,35,0.0,35,0.0
-18.0,3,5,5,35,True,35,0.0,35,0.0
-18.0,4,5,5,35,True,35,0.0,35,0.0
-18.0,5,5,5,35,True,35,0.0,35,0.0
-18.0,6,5,5,35,True,35,0.0,35,0.0
-18.0,7,5,5,35,True,35,0.0,35,0.0
-18.0,8,5,5,35,True,35,0.0,35,0.0
-18.0,9,5,5,35,True,35,0.0,35,0.0
-18.0,10,5,5,35,True,35,0.0,35,0.0
-18.0,11,5,5,35,True,35,0.0,35,0.0
-18.0,12,5,5,35,True,35,0.0,35,0.0
-18.0,13,5,5,35,True,35,0.0,35,0.0
-18.0,14,5,5,35,True,35,0.0,35,0.0
-18.0,15,5,5,35,True,35,0.0,35,0.0
-18.0,16,5,5,35,True,35,0.0,35,0.0
-18.0,17,5,5,35,True,35,0.0,35,0.0
-18.0,18,5,5,35,True,35,0.0,35,0.0
-18.0,19,5,5,35,True,35,0.0,35,0.0
-18.0,20,5,5,35,True,35,0.0,35,0.0
-18.0,21,5,5,35,True,35,0.0,35,0.0
-18.0,22,5,5,35,True,35,0.0,35,0.0
-18.0,23,5,5,35,True,35,0.0,35,0.0
-18.0,24,5,5,35,True,35,0.0,35,0.0
-18.0,25,5,5,35,True,35,0.0,35,0.0
-18.0,26,5,5,35,True,35,0.0,35,0.0
-18.0,27,5,5,35,True,35,0.0,35,0.0
-18.0,28,5,5,35,True,35,0.0,35,0.0
-18.0,29,5,5,35,True,35,0.0,35,0.0
-18.0,0,6,6,35,True,35,0.0,35,0.0
-18.0,1,6,6,35,True,35,0.0,35,0.0
-18.0,2,6,6,35,True,35,0.0,35,0.0
-18.0,3,6,6,35,True,35,0.0,35,0.0
-18.0,4,6,6,35,True,35,0.0,35,0.0
-18.0,5,6,6,35,True,35,0.0,35,0.0
-18.0,6,6,6,35,True,35,0.0,35,0.0
-18.0,7,6,6,35,True,35,0.0,35,0.0
-18.0,8,6,6,35,True,35,0.0,35,0.0
-18.0,9,6,6,35,True,35,0.0,35,0.0
-18.0,10,6,6,35,True,35,0.0,35,0.0
-18.0,11,6,6,35,True,35,0.0,35,0.0
-18.0,12,6,6,35,True,35,0.0,35,0.0
-18.0,13,6,6,35,True,35,0.0,35,0.0
-18.0,14,6,6,35,True,35,0.0,35,0.0
-18.0,15,6,6,35,True,35,0.0,35,0.0
-18.0,16,6,6,35,True,35,0.0,35,0.0
-18.0,17,6,6,35,True,35,0.0,35,0.0
-18.0,18,6,6,35,True,35,0.0,35,0.0
-18.0,19,6,6,35,True,35,0.0,35,0.0
-18.0,20,6,6,35,True,35,0.0,35,0.0
-18.0,21,6,6,35,True,35,0.0,35,0.0
-18.0,22,6,6,35,True,35,0.0,35,0.0
-18.0,23,6,6,35,True,35,0.0,35,0.0
-18.0,24,6,6,35,True,35,0.0,35,0.0
-18.0,25,6,6,35,True,35,0.0,35,0.0
-18.0,26,6,6,35,True,35,0.0,35,0.0
-18.0,27,6,6,35,True,35,0.0,35,0.0
-18.0,28,6,6,35,True,35,0.0,35,0.0
-18.0,29,6,6,35,True,35,0.0,35,0.0
-20.0,0,1,1,35,True,35,0.0,35,0.0
-20.0,1,1,1,35,True,35,0.0,35,0.0
-20.0,2,1,1,35,True,35,0.0,35,0.0
-20.0,3,1,1,35,True,35,0.0,35,0.0
-20.0,4,1,1,35,True,35,0.0,35,0.0
-20.0,5,1,1,35,True,35,0.0,35,0.0
-20.0,6,1,1,35,True,35,0.0,35,0.0
-20.0,7,1,1,35,True,35,0.0,35,0.0
-20.0,8,1,1,35,True,35,0.0,35,0.0
-20.0,9,1,1,35,True,35,0.0,35,0.0
-20.0,10,1,1,35,True,35,0.0,35,0.0
-20.0,11,1,1,35,True,35,0.0,35,0.0
-20.0,12,1,1,35,True,35,0.0,35,0.0
-20.0,13,1,1,35,True,35,0.0,35,0.0
-20.0,14,1,1,35,True,35,0.0,35,0.0
-20.0,15,1,1,35,True,35,0.0,35,0.0
-20.0,16,1,1,35,True,35,0.0,35,0.0
-20.0,17,1,1,35,True,35,0.0,35,0.0
-20.0,18,1,1,35,True,35,0.0,35,0.0
-20.0,19,1,1,35,True,35,0.0,35,0.0
-20.0,20,1,1,35,True,35,0.0,35,0.0
-20.0,21,1,1,35,True,35,0.0,35,0.0
-20.0,22,1,1,35,True,35,0.0,35,0.0
-20.0,23,1,1,35,True,35,0.0,35,0.0
-20.0,24,1,1,35,True,35,0.0,35,0.0
-20.0,25,1,1,35,True,35,0.0,35,0.0
-20.0,26,1,1,35,True,35,0.0,35,0.0
-20.0,27,1,1,35,True,35,0.0,35,0.0
-20.0,28,1,1,35,True,35,0.0,35,0.0
-20.0,29,1,1,35,True,35,0.0,35,0.0
-20.0,0,2,2,35,True,35,0.0,35,0.0
-20.0,1,2,2,35,True,35,0.0,35,0.0
-20.0,2,2,2,35,True,35,0.0,35,0.0
-20.0,3,2,2,35,True,35,0.0,35,0.0
-20.0,4,2,2,35,True,35,0.0,35,0.0
-20.0,5,2,2,35,True,35,0.0,35,0.0
-20.0,6,2,2,35,True,35,0.0,35,0.0
-20.0,7,2,2,35,True,35,0.0,35,0.0
-20.0,8,2,2,35,True,35,0.0,35,0.0
-20.0,9,2,2,35,True,35,0.0,35,0.0
-20.0,10,2,2,35,True,35,0.0,35,0.0
-20.0,11,2,2,35,True,35,0.0,35,0.0
-20.0,12,2,2,35,True,35,0.0,35,0.0
-20.0,13,2,2,35,True,35,0.0,35,0.0
-20.0,14,2,2,35,True,35,0.0,35,0.0
-20.0,15,2,2,35,True,35,0.0,35,0.0
-20.0,16,2,2,35,True,35,0.0,35,0.0
-20.0,17,2,2,35,True,35,0.0,35,0.0
-20.0,18,2,2,35,True,35,0.0,35,0.0
-20.0,19,2,2,35,True,35,0.0,35,0.0
-20.0,20,2,2,35,True,35,0.0,35,0.0
-20.0,21,2,2,35,True,35,0.0,35,0.0
-20.0,22,2,2,35,True,35,0.0,35,0.0
-20.0,23,2,2,35,True,35,0.0,35,0.0
-20.0,24,2,2,35,True,35,0.0,35,0.0
-20.0,25,2,2,35,True,35,0.0,35,0.0
-20.0,26,2,2,35,True,35,0.0,35,0.0
-20.0,27,2,2,35,True,35,0.0,35,0.0
-20.0,28,2,2,35,True,35,0.0,35,0.0
-20.0,29,2,2,35,True,35,0.0,35,0.0
-20.0,0,3,3,35,True,35,0.0,35,0.0
-20.0,1,3,3,35,True,35,0.0,35,0.0
-20.0,2,3,3,35,True,35,0.0,35,0.0
-20.0,3,3,3,35,True,35,0.0,35,0.0
-20.0,4,3,3,35,True,35,0.0,35,0.0
-20.0,5,3,3,35,True,35,0.0,35,0.0
-20.0,6,3,3,35,True,35,0.0,35,0.0
-20.0,7,3,3,35,True,35,0.0,35,0.0
-20.0,8,3,3,35,True,35,0.0,35,0.0
-20.0,9,3,3,35,True,35,0.0,35,0.0
-20.0,10,3,3,35,True,35,0.0,35,0.0
-20.0,11,3,3,35,True,35,0.0,35,0.0
-20.0,12,3,3,35,True,35,0.0,35,0.0
-20.0,13,3,3,35,True,35,0.0,35,0.0
-20.0,14,3,3,35,True,35,0.0,35,0.0
-20.0,15,3,3,35,True,35,0.0,35,0.0
-20.0,16,3,3,35,True,35,0.0,35,0.0
-20.0,17,3,3,35,True,35,0.0,35,0.0
-20.0,18,3,3,35,True,35,0.0,35,0.0
-20.0,19,3,3,35,True,35,0.0,35,0.0
-20.0,20,3,3,35,True,35,0.0,35,0.0
-20.0,21,3,3,35,True,35,0.0,35,0.0
-20.0,22,3,3,35,True,35,0.0,35,0.0
-20.0,23,3,3,35,True,35,0.0,35,0.0
-20.0,24,3,3,35,True,35,0.0,35,0.0
-20.0,25,3,3,35,True,35,0.0,35,0.0
-20.0,26,3,3,35,True,35,0.0,35,0.0
-20.0,27,3,3,35,True,35,0.0,35,0.0
-20.0,28,3,3,35,True,35,0.0,35,0.0
-20.0,29,3,3,35,True,35,0.0,35,0.0
-20.0,0,5,5,35,True,35,0.0,35,0.0
-20.0,1,5,5,35,True,35,0.0,35,0.0
-20.0,2,5,5,35,True,35,0.0,35,0.0
-20.0,3,5,5,35,True,35,0.0,35,0.0
-20.0,4,5,5,35,True,35,0.0,35,0.0
-20.0,5,5,5,35,True,35,0.0,35,0.0
-20.0,6,5,5,35,True,35,0.0,35,0.0
-20.0,7,5,5,35,True,35,0.0,35,0.0
-20.0,8,5,5,35,True,35,0.0,35,0.0
-20.0,9,5,5,35,True,35,0.0,35,0.0
-20.0,10,5,5,35,True,35,0.0,35,0.0
-20.0,11,5,5,35,True,35,0.0,35,0.0
-20.0,12,5,5,35,True,35,0.0,35,0.0
-20.0,13,5,5,35,True,35,0.0,35,0.0
-20.0,14,5,5,35,True,35,0.0,35,0.0
-20.0,15,5,5,35,True,35,0.0,35,0.0
-20.0,16,5,5,35,True,35,0.0,35,0.0
-20.0,17,5,5,35,True,35,0.0,35,0.0
-20.0,18,5,5,35,True,35,0.0,35,0.0
-20.0,19,5,5,35,True,35,0.0,35,0.0
-20.0,20,5,5,35,True,35,0.0,35,0.0
-20.0,21,5,5,35,True,35,0.0,35,0.0
-20.0,22,5,5,35,True,35,0.0,35,0.0
-20.0,23,5,5,35,True,35,0.0,35,0.0
-20.0,24,5,5,35,True,35,0.0,35,0.0
-20.0,25,5,5,35,True,35,0.0,35,0.0
-20.0,26,5,5,35,True,35,0.0,35,0.0
-20.0,27,5,5,35,True,35,0.0,35,0.0
-20.0,28,5,5,35,True,35,0.0,35,0.0
-20.0,29,5,5,35,True,35,0.0,35,0.0
-20.0,0,6,6,35,True,35,0.0,35,0.0
-20.0,1,6,6,35,True,35,0.0,35,0.0
-20.0,2,6,6,35,True,35,0.0,35,0.0
-20.0,3,6,6,35,True,35,0.0,35,0.0
-20.0,4,6,6,35,True,35,0.0,35,0.0
-20.0,5,6,6,35,True,35,0.0,35,0.0
-20.0,6,6,6,35,True,35,0.0,35,0.0
-20.0,7,6,6,35,True,35,0.0,35,0.0
-20.0,8,6,6,35,True,35,0.0,35,0.0
-20.0,9,6,6,35,True,35,0.0,35,0.0
-20.0,10,6,6,35,True,35,0.0,35,0.0
-20.0,11,6,6,35,True,35,0.0,35,0.0
-20.0,12,6,6,35,True,35,0.0,35,0.0
-20.0,13,6,6,35,True,35,0.0,35,0.0
-20.0,14,6,6,35,True,35,0.0,35,0.0
-20.0,15,6,6,35,True,35,0.0,35,0.0
-20.0,16,6,6,35,True,35,0.0,35,0.0
-20.0,17,6,6,35,True,35,0.0,35,0.0
-20.0,18,6,6,35,True,35,0.0,35,0.0
-20.0,19,6,6,35,True,35,0.0,35,0.0
-20.0,20,6,6,35,True,35,0.0,35,0.0
-20.0,21,6,6,35,True,35,0.0,35,0.0
-20.0,22,6,6,35,True,35,0.0,35,0.0
-20.0,23,6,6,35,True,35,0.0,35,0.0
-20.0,24,6,6,35,True,35,0.0,35,0.0
-20.0,25,6,6,35,True,35,0.0,35,0.0
-20.0,26,6,6,35,True,35,0.0,35,0.0
-20.0,27,6,6,35,True,35,0.0,35,0.0
-20.0,28,6,6,35,True,35,0.0,35,0.0
-20.0,29,6,6,35,True,35,0.0,35,0.0
-22.0,0,1,1,35,True,35,0.0,35,0.0
-22.0,1,1,1,35,True,35,0.0,35,0.0
-22.0,2,1,1,35,True,35,0.0,35,0.0
-22.0,3,1,1,35,True,35,0.0,35,0.0
-22.0,4,1,1,35,True,35,0.0,35,0.0
-22.0,5,1,1,35,True,35,0.0,35,0.0
-22.0,6,1,1,35,True,35,0.0,35,0.0
-22.0,7,1,1,35,True,35,0.0,35,0.0
-22.0,8,1,1,35,True,35,0.0,35,0.0
-22.0,9,1,1,35,True,35,0.0,35,0.0
-22.0,10,1,1,35,True,35,0.0,35,0.0
-22.0,11,1,1,35,True,35,0.0,35,0.0
-22.0,12,1,1,35,True,35,0.0,35,0.0
-22.0,13,1,1,35,True,35,0.0,35,0.0
-22.0,14,1,1,35,True,35,0.0,35,0.0
-22.0,15,1,1,35,True,35,0.0,35,0.0
-22.0,16,1,1,35,True,35,0.0,35,0.0
-22.0,17,1,1,35,True,35,0.0,35,0.0
-22.0,18,1,1,35,True,35,0.0,35,0.0
-22.0,19,1,1,35,True,35,0.0,35,0.0
-22.0,20,1,1,35,True,35,0.0,35,0.0
-22.0,21,1,1,35,True,35,0.0,35,0.0
-22.0,22,1,1,35,True,35,0.0,35,0.0
-22.0,23,1,1,35,True,35,0.0,35,0.0
-22.0,24,1,1,35,True,35,0.0,35,0.0
-22.0,25,1,1,35,True,35,0.0,35,0.0
-22.0,26,1,1,35,True,35,0.0,35,0.0
-22.0,27,1,1,35,True,35,0.0,35,0.0
-22.0,28,1,1,35,True,35,0.0,35,0.0
-22.0,29,1,1,35,True,35,0.0,35,0.0
-22.0,0,2,2,35,True,35,0.0,35,0.0
-22.0,1,2,2,35,True,35,0.0,35,0.0
-22.0,2,2,2,35,True,35,0.0,35,0.0
-22.0,3,2,2,35,True,35,0.0,35,0.0
-22.0,4,2,2,35,True,35,0.0,35,0.0
-22.0,5,2,2,35,True,35,0.0,35,0.0
-22.0,6,2,2,35,True,35,0.0,35,0.0
-22.0,7,2,2,35,True,35,0.0,35,0.0
-22.0,8,2,2,35,True,35,0.0,35,0.0
-22.0,9,2,2,35,True,35,0.0,35,0.0
-22.0,10,2,2,35,True,35,0.0,35,0.0
-22.0,11,2,2,35,True,35,0.0,35,0.0
-22.0,12,2,2,35,True,35,0.0,35,0.0
-22.0,13,2,2,35,True,35,0.0,35,0.0
-22.0,14,2,2,35,True,35,0.0,35,0.0
-22.0,15,2,2,35,True,35,0.0,35,0.0
-22.0,16,2,2,35,True,35,0.0,35,0.0
-22.0,17,2,2,35,True,35,0.0,35,0.0
-22.0,18,2,2,35,True,35,0.0,35,0.0
-22.0,19,2,2,35,True,35,0.0,35,0.0
-22.0,20,2,2,35,True,35,0.0,35,0.0
-22.0,21,2,2,35,True,35,0.0,35,0.0
-22.0,22,2,2,35,True,35,0.0,35,0.0
-22.0,23,2,2,35,True,35,0.0,35,0.0
-22.0,24,2,2,35,True,35,0.0,35,0.0
-22.0,25,2,2,35,True,35,0.0,35,0.0
-22.0,26,2,2,35,True,35,0.0,35,0.0
-22.0,27,2,2,35,True,35,0.0,35,0.0
-22.0,28,2,2,35,True,35,0.0,35,0.0
-22.0,29,2,2,35,True,35,0.0,35,0.0
-22.0,0,3,3,35,True,35,0.0,35,0.0
-22.0,1,3,3,35,True,35,0.0,35,0.0
-22.0,2,3,3,35,True,35,0.0,35,0.0
-22.0,3,3,3,35,True,35,0.0,35,0.0
-22.0,4,3,3,35,True,35,0.0,35,0.0
-22.0,5,3,3,35,True,35,0.0,35,0.0
