snr_label,added_snr_db,noise_power_db_relative,seed,packet_index,payload_symbol_index,frame_symbol_index,start_sample,gt_bin,header_bin_correction,header_bin_consensus,header_bin_observations,header_bin_residual,savaux_bin,savaux_correct,savaux_gt_rank,savaux_gt_margin_db,litenap_single_bin,litenap_single_correct,litenap_single_gt_rank,litenap_single_gt_margin_db,litenap_savaux_k1_bin,litenap_savaux_k1_correct,litenap_savaux_k1_gt_rank,litenap_savaux_k1_gt_margin_db,litenap_savaux_k2_bin,litenap_savaux_k2_correct,litenap_savaux_k2_gt_rank,litenap_savaux_k2_gt_margin_db,savaux_phase_bin,savaux_phase_correct,savaux_phase_gt_rank,savaux_phase_gt_margin_db,savaux_phase_alias_bin,savaux_phase_candidate_bins,savaux_phase_phase_jump_scores,savaux_phase_spectral_log_scores,savaux_phase_combined_scores,litenap_single_phase_bin,litenap_single_phase_correct,litenap_single_phase_gt_rank,litenap_single_phase_gt_margin_db,litenap_single_phase_alias_bin,litenap_single_phase_candidate_bins,litenap_single_phase_phase_jump_scores,litenap_single_phase_spectral_log_scores,litenap_single_phase_combined_scores,litenap_savaux_k1_phase_bin,litenap_savaux_k1_phase_correct,litenap_savaux_k1_phase_gt_rank,litenap_savaux_k1_phase_gt_margin_db,litenap_savaux_k1_phase_alias_bin,litenap_savaux_k1_phase_candidate_bins,litenap_savaux_k1_phase_phase_jump_scores,litenap_savaux_k1_phase_spectral_log_scores,litenap_savaux_k1_phase_combined_scores,litenap_savaux_k2_phase_bin,litenap_savaux_k2_phase_correct,litenap_savaux_k2_phase_gt_rank,litenap_savaux_k2_phase_gt_margin_db,litenap_savaux_k2_phase_alias_bin,litenap_savaux_k2_phase_candidate_bins,litenap_savaux_k2_phase_phase_jump_scores,litenap_savaux_k2_phase_spectral_log_scores,litenap_savaux_k2_phase_combined_scores
clean,,,0,11,2,10,17135731,922,0,1.0,8,0,922,1,1,20.30785012467275,154,0,1,0.0,922,1,1,3.5713694206573847,922,1,1,6.590790913106687,922,1,1,20.30785012467275,154,154|410|666|922,0.00805660484|0.00551137569|0.000319419502|832.835753,-11.4947941|-13.3001805|-13.2424423|0,-11.4943929|-13.2999057|-13.2424263|0.336301822,922,1,1,0.0,154,154|410|666|922,18.8301053|33.4724987|3.98677706|148.704065,0|0|0|0,0.149360063|0.177008093|0.0803394911|0.250433022,922,1,1,3.5713694206573847,154,154|410|666|922,324.245032|416.435639|413.557666|223.017214,-0.822338199|-3.29669175|-1.01711296|0,-0.533109257|-2.99498523|-0.715752353|0.270586145,922,1,1,6.590790913106687,154,154|410|666|922,201.800397|0.000848974099|267.275146|448.149951,-1.51758569|-14.3916661|-1.70467777|0,-1.25197458|-14.3916236|-1.42507711|0.30536784
clean,,,0,11,3,11,17139827,718,0,1.0,8,0,718,1,1,19.093564017641846,206,0,1,0.0,718,1,1,4.332556512859741,718,1,1,7.353858490354394,718,1,1,19.093564017641846,206,206|462|718|974,0.0016966685|0.00129947491|1448.56838|0.00504912451,-13.3615133|-13.307264|0|-13.8796959,-13.3614285|-13.307199|0.363951056|-13.8794441,718,1,1,0.0,206,206|462|718|974,0.496158887|18.0507945|419.161297|11.2795097,0|0|0|0,0.0201450541|0.14735544|0.302031934|0.1253966,718,1,1,4.332556512859741,206,206|462|718|974,114.854222|146.537895|363.413536|3.81240457,-3.46056852|-1.02859664|0|-0.997608004,-3.22295189|-0.778892387|0.294914466|-0.919048161,718,1,1,7.353858490354394,206,206|462|718|974,0.000331506134|109.169513|732.324502|3.06605856,-13.6890994|-1.7164015|0|-1.69328849,-13.6890828|-1.48130049|0.329879415|-1.62315479
clean,,,0,11,4,12,17143923,756,0,1.0,8,0,756,1,1,20.201788104102413,244,0,1,0.0,756,1,1,3.9003532455633705,756,1,1,6.933877169996023,756,1,1,20.201788104102413,244,244|500|756|1012,0.00587154658|0.00589570368|1228.38634|4.72477507e-06,-13.6773927|-11.7819085|0|-14.785431,-13.6770999|-11.7816146|0.355713521|-14.7854307,756,1,1,0.0,244,244|500|756|1012,0.6617096|18.0527276|407.29237|0,0|0|0|0,0.0253923476|0.147360514|0.300599176|0,756,1,1,3.9003532455633705,244,244|500|756|1012,148.566545|170.000619|265.065184|5.26832215,-3.33922895|-1.00054737|0|-0.898089524,-3.08884188|-0.743464007|0.279187067|-0.806314088,756,1,1,6.933877169996023,244,244|500|756|1012,0.00296213829|125.786308|553.919768|4.12444324,-11.6777649|-1.71108763|0|-1.59658422,-11.677617|-1.46896248|0.315941177|-1.51488313
clean,,,0,11,5,13,17148019,109,0,1.0,8,0,109,1,1,22.68546251088932,109,1,1,0.0,109,1,1,3.8580228229763955,109,1,1,6.877242043236908,109,1,1,22.68546251088932,109,109|365|621|877,477.298174|0.0289180487|0.0110802337|0.0113621418,0|-12.5368967|-12.9264654|-12.5029077,0.308511717|-12.5354713|-12.9259144|-12.5023428,109,1,1,0.0,109,109|365|621|877,82.661388|0.627102045|13.2484911|8.97776513,0|0|0|0,0.221338878|0.0243400273|0.132832551|0.115017957,109,1,1,3.8580228229763955,109,109|365|621|877,125.766819|289.537297|323.685291|242.439977,0|-0.978965211|-3.22411292|-0.888342584,0.242117466|-0.695378613|-2.9349701|-0.613599063,109,1,1,6.877242043236908,109,109|365|621|877,253.201811|193.452597|0.000951522212|161.384838,0|-1.66793122|-13.3719482|-1.5835435,0.276906424|-1.4044218|-13.3719006|-1.32904505
clean,,,0,11,6,14,17152115,932,0,1.0,8,0,932,1,1,23.6395490554883,164,0,1,0.0,932,1,1,3.55950595391385,932,1,1,6.579176413345712,932,1,1,23.6395490554883,164,164|420|676|932,0.000304104297|0.00732978765|0.0122069894|868.431459,-14.3483866|-13.5085685|-11.6541486|0,-14.3483714|-13.5082034|-11.653542|0.338391975,932,1,1,0.0,164,164|420|676|932,4.14504352|6.36204424|1.97857193|138.821987,0|0|0|0,0.0819016914|0.0998168822|0.0545721983|0.247018505,932,1,1,3.55950595391385,164,164|420|676|932,351.632725|426.485342|432.0894|203.99326,-0.819606535|-3.00461767|-0.975605638|0,-0.526335181|-2.70172167|-0.672058429|0.266148855,932,1,1,6.579176413345712,164,164|420|676|932,216.380537|0.00962524003|277.492932|420.850322,-1.51491135|-11.3486072|-1.68519989|0,-1.24582888|-11.3481282|-1.40373025|0.302232528
clean,,,0,11,7,15,17156211,468,0,1.0,8,0,468,1,1,18.048531275570717,212,0,1,0.0,468,1,1,4.315594608065016,468,1,1,7.342902570839463,468,1,1,18.048531275570717,212,212|468|724|980,0.00474633235|1298.30623|1.52277055e-05|0.00277849596,-11.5505807|0|-12.0777354|-13.8750167,-11.5503439|0.358479286|-12.0777346|-13.874878,468,1,1,0.0,212,212|468|724|980,47.3846735|373.217163|44.2451325|0.802370522,0|0|0|0,0.193959155|0.296241814|0.190604755|0.0294551378,468,1,1,4.315594608065016,212,212|468|724|980,49.0645455|267.031515|39.7701057|4.83888807,-1.00595624|0|-0.993702381|-3.49004356,-0.810290586|0.279555228|-0.808304926|-3.40181654,468,1,1,7.342902570839463,212,212|468|724|980,38.6257362|571.179204|32.1627946|0.00712360832,-1.71554088|0|-1.6907658|-11.8196996,-1.53156694|0.317472612|-1.51569437|-11.8193447
clean,,,0,11,8,16,17160307,89,0,1.0,8,0,89,1,1,26.428364105208615,89,1,1,0.0,89,1,1,3.8314165638759494,89,1,1,6.851417274635398,89,1,1,26.428364105208615,89,89|345|601|857,301.60127|0.0323062754|0.0122338047|0.00773642197,0|-12.8143687|-13.2983943|-12.5594321,0.2856208|-12.812779|-13.2977864|-12.5590468,89,1,1,0.0,89,89|345|601|857,68.7661023|1.38511399|4.71941225|2.96312902,0|0|0|0,0.212257413|0.043462346|0.0871933023|0.0688516935,89,1,1,3.8314165638759494,89,89|345|601|857,84.2459152|316.686025|354.59115|293.033523,0|-0.973259692|-3.02184086|-0.882216267,0.22227701|-0.685206514|-2.72815178|-0.598031577,89,1,1,6.851417274635398,89,89|345|601|857,166.218373|207.280177|0.00269602296|189.869959,0|-1.66392392|-14.2079605|-1.57759713,0.255965029|-1.39697971|-14.2078258|-1.31501751
clean,,,0,11,9,17,17164403,713,0,1.0,8,0,713,1,1,21.018520841215036,201,0,1,0.0,713,1,1,4.326121346719501,713,1,1,7.316542567370853,713,1,1,21.018520841215036,201,201|457|713|969,0.00493242846|0.00353920775|804.653992|0.0301480335,-13.6363268|-11.6371807|0|-12.9537772,-13.6360808|-11.6370041|0.334582718|-12.9522921,713,1,1,0.0,201,201|457|713|969,2.32455815|25.6979921|153.295662|23.2281777,0|0|0|0,0.0600668389|0.164229418|0.251943532|0.159375816,713,1,1,4.326121346719501,201,201|457|713|969,108.219707|136.937376|189.367616|2.94794334,-3.13043646|-1.00303307|0|-0.996126252,-2.89576838|-0.756693083|0.262447851|-0.927466514,713,1,1,7.316542567370853,201,201|457|713|969,0.00217566455|100.677281|394.244558|2.19213457,-13.5297033|-1.69772277|0|-1.68469618,-13.5295946|-1.46663257|0.298975235|-1.62666169
clean,,,0,11,10,18,17168499,865,0,1.0,8,0,865,1,1,24.235936538540685,97,0,1,0.0,865,1,1,3.5015350166138366,865,1,1,6.490911716497395,865,1,1,24.235936538540685,97,97|353|609|865,0.0110260523|0.00360167818|0.0038107457|552.813479,-11.6690742|-12.9501408|-11.5037502|0,-11.6685259|-12.949961|-11.50356|0.315841397,865,1,1,0.0,97,97|353|609|865,0.454800798|1.12838672|11.4403788|91.121439,0|0|0|0,0.0187434491|0.0377682143|0.126047377|0.226155385,865,1,1,3.5015350166138366,97,97|353|609|865,162.967265|281.598728|286.604681|136.8983,-0.806258233|-2.90865698|-0.995024899|0,-0.551274893|-2.62645558|-0.711945554|0.246325823,865,1,1,6.490911716497395,97,97|353|609|865,111.376841|0.00747742487|192.895981|284.224497,-1.49458766|-12.7486007|-1.68861454|0,-1.25849476|-12.7482282|-1.42524845|0.282663829
clean,,,0,11,11,19,17172595,92,0,1.0,8,0,92,1,1,25.828654672106374,92,1,1,0.0,92,1,1,3.7042140526806384,92,1,1,6.786605116877857,92,1,1,25.828654672106374,92,92|348|604|860,190.291306|0.0454215381|0.00672721113|0.00487651548,0|-11.8800194|-14.3229068|-12.9364092,0.262689872|-11.8777984|-14.3225716|-12.936166,92,1,1,0.0,92,92|348|604|860,44.4468021|10.5194422|0.442418921|0.476345814,0|0|0|0,0.190827123|0.122201812|0.0183160755|0.0194784995,92,1,1,3.7042140526806384,92,92|348|604|860,32.2353838|309.632812|344.627051|285.166434,0|-0.959864534|-2.79528481|-0.852926806,0.175180754|-0.672933957|-2.5030168|-0.570098127,92,1,1,6.786605116877857,92,92|348|604|860,86.1841715|209.764695|0.0335761428|179.112975,0|-1.65681921|-11.8395373|-1.56267358,0.22340114|-1.3892821|-11.837886|-1.30299436
clean,,,0,11,12,20,17176691,645,0,1.0,8,0,645,1,1,20.83002400118689,133,0,1,0.0,645,1,1,4.267793733522859,645,1,1,7.256275987600933,645,1,1,20.83002400118689,133,133|389|645|901,0.0112148828|0.00215510476|594.73445|0.00962620016,-13.1686543|-11.6544975|0|-13.3342933,-13.1680967|-11.6543899|0.319489751|-13.3338143,645,1,1,0.0,133,133|389|645|901,5.65026453|38.1532329|117.697541|34.2555056,0|0|0|0,0.0947328316|0.18337415|0.238828929|0.178131085,645,1,1,4.267793733522859,133,133|389|645|901,60.1454503|100.228236|143.971594|6.86782201,-3.06683848|-0.997483519|0|-0.982695823,-2.86117571|-0.766614632|0.248826891|-0.879556759,645,1,1,7.256275987600933,133,133|389|645|901,0.00114141715|74.4819233|295.647947|5.24383382,-12.9983483|-1.68984774|0|-1.67081929,-12.9982912|-1.47365308|0.284627304|-1.57923957
clean,,,0,11,13,21,17180787,426,0,1.0,8,0,426,1,1,20.66882494624255,170,0,1,0.0,426,1,1,4.2079023017698916,426,1,1,7.223425080025981,426,1,1,20.66882494624255,170,170|426|682|938,0.0218380283|538.729494|0.000313271768|0.000787835248,-12.7440913|0|-15.1079027|-13.4595412,-12.7430111|0.314553404|-15.1078871|-13.4595018,426,1,1,0.0,170,170|426|682|938,49.1851783|201.576154|74.9610355|2.22673376,0|0|0|0,0.195785986|0.265555794|0.216511026|0.0585735203,426,1,1,4.2079023017698916,170,170|426|682|938,34.8882015|138.242671|46.9925906|20.3565271,-1.01424129|0|-0.968905311|-3.15396178,-0.835220859|0.246810912|-0.775352979|-3.00089391,426,1,1,7.223425080025981,170,170|426|682|938,27.429564|275.755365|35.7208424|0.000372536119,-1.69993551|0|-1.66325509|-14.3328241,-1.53256403|0.281156698|-1.48308787|-14.3328054
clean,,,0,11,14,22,17184883,765,0,1.0,8,0,765,1,1,23.527169152349572,253,0,1,0.0,765,1,1,3.6447959212390098,765,1,1,6.63977596615535,765,1,1,23.527169152349572,253,253|509|765|1021,0.00259113513|0.00211873458|359.610918|0.0209807393,-13.9183477|-12.2567242|0|-13.9294202,-13.9182183|-12.2566184|0.294389979|-13.928382,765,1,1,0.0,253,253|509|765|1021,14.0989989|39.0968394|67.241048|0,0|0|0|0,0.135731422|0.184564876|0.211152313|0,765,1,1,3.6447959212390098,253,253|509|765|1021,150.676194|169.638526|85.8375689|0,-2.81196109|-0.980228285|0|-0.839245276,-2.56087369|-0.723250913|0.223201967|-0.839245276,765,1,1,6.63977596615535,253,253|509|765|1021,0.00154023743|121.291176|179.335253|1.8694417,-13.4513649|-1.67184094|0|-1.52886492,-13.451288|-1.4315207|0.259740882|-1.47615904
clean,,,0,11,15,23,17188979,1023,0,1.0,8,0,1023,1,1,24.467708655893045,255,0,1,0.0,1023,1,1,3.7424890471930423,1023,1,1,6.73993099132907,1023,1,1,24.467708655893045,255,255|511|767|1023,0.00308711041|0.00163417232|0.000664775765|0,-15.3733314|-14.2447004|-18.1222447|0,-15.3731772|-14.2446187|-18.1222115|0,767,0,1,0.0,255,255|511|767|1023,49.8852501|42.8961072|53.5283898|0,0|0|0|0,0.196478655|0.189091282|0.199936074|0,1023,1,1,3.7424890471930423,255,255|511|767|1023,583.886704|577.100007|635.825467|0,-0.90747265|-2.53261577|-0.861739949|0,-0.588901742|-2.21462842|-0.538915168|0,1023,1,1,6.73993099132907,255,255|511|767|1023,329.60943|0.00723875085|344.588527|0,-1.61233726|-12.9747237|-1.55192646|0,-1.32229037|-12.9743631|-1.25966402|0
clean,,,0,11,16,24,17193075,597,0,1.0,8,0,597,1,1,22.301478769123605,85,0,1,0.0,597,1,1,4.22730846488558,597,1,1,7.20827095077059,597,1,1,22.301478769123605,85,85|341|597|853,0.0168136292|0.0015312442|259.968566|0.00229639586,-12.413098|-11.5825086|0|-13.2333847,-12.4122643|-11.5824321|0.278219998|-13.23327,597,1,1,0.0,85,85|341|597|853,10.2445053|39.7601107|47.3854784|25.4564109,0|0|0|0,0.12099398|0.185385196|0.193959987|0.163774925,597,1,1,4.22730846488558,85,85|341|597|853,32.3693463|75.5651157|63.2641713|13.153132,-2.94466559|-0.987181964|0|-0.973373745,-2.76928371|-0.770274886|0.208150113|-0.840876948,597,1,1,7.20827095077059,85,85|341|597|853,0.00101907853|56.4306634|129.969291|10.1206061,-12.0092777|-1.67796569|0|-1.65976572,-12.0092268|-1.47543677|0.243748144|-1.53932573
clean,,,0,11,17,25,17197171,562,0,1.0,8,0,562,1,1,22.74194699826802,50,0,1,0.0,562,1,1,4.202861392119441,562,1,1,7.216328942863695,562,1,1,22.74194699826802,50,50|306|562|818,0.00216681742|0.00635202551|218.26765|0.000757857703,-12.9412991|-14.9223408|0|-14.3023781,-12.9411909|-14.9220242|0.269514657|-14.3023403,306,0,1,0.0,50,50|306|562|818,63.9150726|127.091083|103.447213|90.7107112,0|0|0|0,0.208653992|0.24263708|0.23243409|0.225931959,562,1,1,4.202861392119441,50,50|306|562|818,13.4252561|61.4738812|57.30171|18.7614229,-2.87302143|-0.986955662|0|-0.967744599,-2.7395724|-0.780218234|0.203281571|-0.818558014,562,1,1,7.216328942863695,50,50|306|562|818,0.000597399565|46.8423571|112.736773|14.4496381,-16.0806585|-1.67548288|0|-1.66162114,-16.0806287|-1.48208731|0.236694338|-1.52474187
clean,,,0,11,18,26,17201267,827,0,1.0,8,0,827,1,1,22.516997344328985,59,0,1,0.0,827,1,1,3.4519958555554635,827,1,1,6.465906196750872,827,1,1,22.516997344328985,59,59|315|571|827,0.00713561083|0.00348898967|0.0168698055|198.779191,-12.9115192|-13.3177097|-12.5615853|0,-12.9111637|-13.3175355|-12.5607488|0.264860635,571,0,1,0.0,59,59|315|571|827,14.3507083|50.9237416|79.94777|23.1201587,0|0|0|0,0.136558081|0.197488807|0.219690207|0.159152398,827,1,1,3.4519958555554635,59,59|315|571|827,81.7247803|212.01681|223.574712|51.7167194,-0.79485142|-2.54188112|-0.947709599|0,-0.57407546|-2.27381257|-0.676999177|0.198246633,827,1,1,6.465906196750872,59,59|315|571|827,57.7666146|0.00870515585|154.808535|98.3683263,-1.48882992|-15.3126876|-1.62899702|0,-1.28515123|-15.3122542|-1.37656563|0.229941671
clean,,,0,11,19,27,17205363,890,0,1.0,8,0,890,1,1,22.149470500430585,122,0,1,0.0,890,1,1,3.3751255834090816,890,1,1,6.3935356162424934,890,1,1,22.149470500430585,122,122|378|634|890,0.0153840267|0.00886912463|4.4245651e-06|255.456735,-11.6291286|-14.0021224|-12.5880389|0,-11.6283653|-14.0016809|-12.5880387|0.277347999,378,0,1,0.0,122,122|378|634|890,60.5723902|108.679036|101.35681|9.71527199,0|0|0|0,0.206010678|0.234877912|0.231423242|0.118583501,890,1,1,3.3751255834090816,122,122|378|634|890,212.623615|309.091629|317.68065|74.6091531,-0.777151386|-2.43868924|-0.950270389|0,-0.508940603|-2.15184585|-0.662060913|0.216278867,890,1,1,6.3935356162424934,122,122|378|634|890,136.07024|0.00174936892|209.390468|149.1486,-1.47216598|-14.1340173|-1.63811511|0,-1.22614131|-14.13393|-1.37066686|0.250581273
clean,,,0,11,20,28,17209459,174,0,1.0,8,0,174,1,1,22.346657531515667,174,1,1,0.0,174,1,1,3.7614885342885076,174,1,1,6.745826658742495,174,1,1,22.346657531515667,174,174|430|686|942,19.8346644|0.00774764613|0.00508023994|0.00565584632,0|-14.090476|-13.9083468|-12.6149308,0.151830908|-14.0900901|-13.9080935|-12.6146488,430,0,1,0.0,174,174|430|686|942,3.74741448|68.6327175|55.9408245|15.1543551,0|0|0|0,0.0778800075|0.212161727|0.202100628|0.139109484,174,1,1,3.7614885342885076,174,174|430|686|942,7.4962914|177.887171|197.353784|96.4790178,0|-0.911399586|-2.50048272|-0.866114743,0.106981488|-0.652061823|-2.23598011|-0.637132885,174,1,1,6.745826658742495,174,174|430|686|942,13.4860717|123.406968|0.000467597495|68.7161415,0|-1.60561711|-13.0857542|-1.55328399,0.133659381|-1.3644392|-13.0857308|-1.3410624
clean,,,0,11,21,29,17213555,267,0,1.0,8,0,267,1,1,22.941223722133234,11,0,1,0.0,267,1,1,3.9997464891151435,267,1,1,7.001596609500195,267,1,1,22.941223722133234,11,11|267|523|779,0.224718182|14.1816614|0.00586765343|0.0124057133,-13.1389004|0|-12.0692681|-13.4169275,-13.1287649|0.136004411|-12.0689755|-13.416311,523,0,1,0.0,11,11|267|523|779,0|1.02834966|91.315043|78.4001765,0|0|0|0,0|0.0353611244|0.226260355|0.21872503,267,1,1,3.9997464891151435,11,11|267|523|779,1.26627395|5.15890453|110.875875|111.114435,-0.978352648|0|-0.920975664|-2.52658412,-0.937445795|0.0908949463|-0.685106164|-2.29060811,267,1,1,7.001596609500195,11,11|267|523|779,1.67907428|6.5766415|79.577053|0.0134602271,-1.65773253|0|-1.6121772|-13.2616068,-1.60845896|0.101253501|-1.3927165|-13.2609382
clean,,,0,11,22,30,17217651,917,0,1.0,8,0,917,1,1,19.832247851269777,149,0,1,0.0,917,1,1,3.3160405996239066,917,1,1,6.307617803504097,917,1,1,19.832247851269777,149,149|405|661|917,0.00541025113|0.00400146839|0.00509936373|287.779445,-12.0447688|-13.1793862|-11.6625315|0,-12.0444991|-13.1791865|-11.6622772|0.283283161,405,0,1,0.0,149,149|405|661|917,54.63549|82.7537937|67.0545839|2.09027167,0|0|0|0,0.200941065|0.221394073|0.211015504|0.0564129503,917,1,1,3.3160405996239066,149,149|405|661|917,273.238021|348.290861|366.037114|78.7859845,-0.763546565|-2.30512333|-0.921258228|0,-0.482846744|-2.01232808|-0.625985079|0.218967393,917,1,1,6.307617803504097,149,149|405|661|917,172.829476|0.00952099998|230.911731|163.116824,-1.45238267|-12.6899718|-1.61420387|0,-1.19447893|-12.689498|-1.34188603|0.255028926
clean,,,0,11,23,31,17221747,656,0,1.0,8,0,656,1,1,23.960408651094657,144,0,1,0.0,656,1,1,4.025601849392869,656,1,1,7.106119634179457,656,1,1,23.960408651094657,144,144|400|656|912,0.000545045796|0.00786885861|49.9170231|0.0153244487,-13.9816456|-11.7117762|0|-11.6903154,-13.9816184|-11.7113843|0.196509866|-11.689555,400,0,1,0.0,144,144|400|656|912,46.177927|70.7497946|0.348665234|10.4387567,0|0|0|0,0.192696307|0.21365925|0.0149557694|0.121850365,656,1,1,4.025601849392869,144,144|400|656|912,64.008588|99.4179136|11.6570882|2.87745452,-2.5256955|-0.926929081|0|-0.947747816,-2.31696953|-0.69646205|0.12691087|-0.879988872,656,1,1,7.106119634179457,144,144|400|656|912,0.00229691394|74.4699627|24.5553355|2.39841311,-11.9962993|-1.63624451|0|-1.64686301,-11.9961846|-1.42005778|0.162042306|-1.58569758
clean,,,0,11,24,32,17225843,889,0,1.0,8,0,889,1,1,18.725506453301527,121,0,1,0.0,889,1,1,3.2973482044348628,889,1,1,6.291638365388268,889,1,1,18.725506453301527,121,121|377|633|889,0.00873303446|0.00399627731|0.00677245652|183.795404,-11.8696684|-12.8723953|-11.3338303|0,-11.8692336|-12.8721959|-11.3334928|0.260962464,377,0,1,0.0,121,121|377|633|889,58.8571542|107.683934|75.8388774|0.322243373,0|0|0|0,0.204598048|0.234422199|0.217085536|0.013966491,889,1,1,3.2973482044348628,121,121|377|633|889,197.668141|291.363177|306.802472|49.5348955,-0.759242482|-2.24418708|-0.908770176|0,-0.494660692|-1.96028724|-0.622297263|0.196133205,889,1,1,6.291638365388268,121,121|377|633|889,130.075188|0.00628907441|199.419277|104.938843,-1.44870327|-13.2523631|-1.60141771|0,-1.20491472|-13.2520496|-1.33639713|0.233143099
clean,,,0,11,25,33,17229939,66,0,1.0,8,0,66,1,1,17.8110859639752,66,1,1,0.0,66,1,1,3.5350978126117742,66,1,1,6.516091130862913,66,1,1,17.8110859639752,66,66|322|578|834,5.38597827|0.0128980888|0.00471360749|0.00643326331,0|-15.3017279|-14.5003664|-12.1500863,0.0927052346|-15.3010872|-14.5001313|-12.1497657,578,0,1,0.0,66,66|322|578|834,0.12615341|127.904044|158.630643|90.8476196,0|0|0|0,0.0059403882|0.242953414|0.253643133|0.226006545,66,1,1,3.5350978126117742,66,66|322|578|834,2.45503152|312.2265|339.04633|314.927134,0|-0.874792306|-2.17272458|-0.813986353,0.061991579|-0.587445977|-1.88127048|-0.526210773,66,1,1,6.516091130862913,66,66|322|578|834,5.68523543|200.288033|0.00282188985|197.965574,0|-1.56723047|-12.9669735|-1.50038543,0.0949950714|-1.30199362|-12.9668326|-1.23572884
clean,,,0,11,26,34,17234035,586,0,1.0,8,0,586,1,1,20.505097725076343,74,0,1,0.0,586,1,1,4.0440718602427275,586,1,1,7.041884966884124,586,1,1,20.505097725076343,74,74|330|586|842,0.00019001933|0.00759423328|51.1007945|0.00191548341,-12.7007199|-15.2066573|0|-13.4564576,-12.7007104|-15.206279|0.19765901|-13.4563619,330,0,1,0.0,74,74|330|586|842,23.1490091|33.5427017|2.42806617|23.3952207,0|0|0|0,0.159212167|0.177109814|0.0615998152|0.159719362,586,1,1,4.0440718602427275,74,74|330|586|842,25.1861938|67.9082437|14.7200473|13.0387487,-2.48101698|-0.933084224|0|-0.931181958,-2.31775536|-0.721445433|0.13774684|-0.799090895,586,1,1,7.041884966884124,74,74|330|586|842,6.03184256e-05|50.9048243|30.9395|10.0255008,-15.2707774|-1.62145394|0|-1.62675331,-15.2707744|-1.42398335|0.173192174|-1.50674277
clean,,,0,11,27,35,17238131,425,0,1.0,8,0,425,1,1,20.28352075737444,169,0,1,0.0,425,1,1,3.93096187657547,425,1,1,6.920173773126624,425,1,1,20.28352075737444,169,169|425|681|937,0.00717710358|116.517285|0.00282443211|0.0218862481,-11.4829302|0|-13.0885213|-13.5842239,-11.4825726|0.238329272|-13.0883803|-13.5831414,681,0,1,0.0,169,169|425|681|937,4.51629327|8.10168233|17.3024403|8.53727542,0|0|0|0,0.0853853063|0.110422963|0.14535172|0.112760392,425,1,1,3.93096187657547,169,169|425|681|937,33.2927906|25.1852164|42.6073808|18.9321429,-0.949426491|0|-0.905137422|-2.49726471,-0.772679733|0.16325975|-0.716376101|-2.34764803,425,1,1,6.920173773126624,169,169|425|681|937,25.4121403|56.7633983|31.4857734|0.000338917902,-1.64239091|0|-1.5934289|-13.1831679,-1.47869972|0.202817766|-1.41938878|-13.183151
clean,,,0,11,28,36,17242227,860,0,1.0,8,0,860,1,1,17.09071945399422,92,0,1,0.0,860,1,1,3.2736947557558564,860,1,1,6.3036338974132535,860,1,1,17.09071945399422,92,92|348|604|860,0.000143571521|0.00644519483|0.00852701485|153.094621,-13.5671272|-13.1194956|-11.7915845|0,-13.56712|-13.1191744|-11.79116|0.251878342,348,0,1,0.0,92,92|348|604|860,63.0446009|160.656209|94.9129595|2.56918189,0|0|0|0,0.207978987|0.254273596|0.228172055|0.0636168204,860,1,1,3.2736947557558564,92,92|348|604|860,132.283119|235.929988|250.172799|38.6117621,-0.753796074|-2.10081701|-0.866385254|0,-0.509172296|-1.82742878|-0.590078197|0.183956305,860,1,1,6.3036338974132535,92,92|348|604|860,89.1446455|0.00640046617|170.715439|78.8346364,-1.45146534|-11.2774855|-1.57597514|0,-1.22639457|-11.2771665|-1.3186832|0.218997873
clean,,,0,11,29,37,17246323,553,0,1.0,8,0,553,1,1,18.872521944747398,41,0,1,0.0,553,1,1,3.9586160884839074,553,1,1,6.94611249444404,553,1,1,18.872521944747398,41,41|297|553|809,0.022122181|0.00442084215|115.935306|0.00222058724,-12.8844488|-11.8418156|0|-13.2698421,-12.8833547|-11.8415951|0.238081042|-13.2697311,41,0,1,0.0,41,41|297|553|809,26.1400638|20.8963629|9.69832586|12.4883631,0|0|0|0,0.16505055|0.154316027|0.118504363|0.130091366,553,1,1,3.9586160884839074,41,41|297|553|809,10.8022421|60.8428581|26.0508442|18.6525936,-2.42675576|-0.91919806|0|-0.911505039,-2.30334128|-0.712968229|0.164885911|-0.762594573,553,1,1,6.94611249444404,41,41|297|553|809,0.00125478075|45.0082664|57.032355|14.016029,-12.5418293|-1.6096291|0|-1.59940151,-12.5417666|-1.41818804|0.203050035|-1.4639456
clean,,,0,11,30,38,17250419,629,0,1.0,8,0,629,1,1,20.412815899679472,117,0,1,0.0,629,1,1,3.90140298238577,629,1,1,6.913436837664763,629,1,1,20.412815899679472,117,117|373|629|885,0.00727247585|0.0114573115|174.293044|0.00887187339,-13.277301|-11.1629847|0|-13.9252124,-13.2769387|-11.1624151|0.258322955|-13.9247708,117,0,1,0.0,117,117|373|629|885,18.0123056|17.4352327|14.4815307|4.53754274,0|0|0|0,0.147254322|0.145713183|0.136982387|0.0855775426,629,1,1,3.90140298238577,117,117|373|629|885,48.272702|91.0114142|41.4904777|6.01388641,-2.31401196|-0.898331235|0|-0.91252021,-2.11914345|-0.672235603|0.187464|-0.815125613,629,1,1,6.913436837664763,117,117|373|629|885,0.000547995525|66.1167475|85.931039|4.61958604,-13.1434714|-1.59187766|0|-1.60116008,-13.143444|-1.38155598|0.223255757|-1.51484718
